shRNA,count,pctg,nbPctg
Bcl6,6569,0.060861126102233536,58.81209173049271
Bcl6.2,12958,0.12005457025920872,67.25851872643833
Bcl6.3,3590,0.03326098990820801,51.99711516618658
CD4.1,2857,0.026469818431128212,49.60415613504174
CD4.2,7619,0.07058927078290719,60.589299786232246
CD4.3,6824,0.06322367552468285,59.26463031493755
CD4.4,13996,0.12967153614353183,68.26075967348105
Cd14,121604,1.126648862617751,94.66746689290197
Cd14.2,11974,0.11093790895846313,66.23939203048363
Fosb,100191,0.9282595654298796,92.93914229295963
Fosb.2,1724,0.015972687075696546,44.66371583781058
Hes1,8196,0.07593511790742975,61.47870701116116
Hes1.2,7613,0.0705336813847319,60.579682420753166
Hes1.3,4020,0.03724489677743627,53.21982388228186
Id2,25032,0.23191896918725985,75.99717466782396
Id2.2,2007,0.018594653689630494,46.100099930373766
Id2.3,6076,0.056293530552164864,57.893136504120214
Id2.4,20385,0.18886498030050702,73.24043132981568
Id2.5,5562,0.051531372108482715,56.86585163245618
Id3,9276,0.08594120957897979,63.00775917989148
Id3.2,11167,0.10346113490388824,65.34641687747886
Id3.3,17649,0.16351621473258024,71.31740993374672
Id3.5,17191,0.15927289067186737,70.96816746507068
Jmjd5.1,20828,0.19296933086578172,73.52842667537864
Jmjd5.2,2447,0.022671209555817546,48.03818841673074
Jmjd5.3,26412,0.24470453076757379,76.71845782866417
Jmjd5.4,106132,0.9833023345231009,93.47825312294216
Jmjd6.1,1430,0.013248806565107924,42.954560531544985
Jmjd6.2,49180,0.4556477670433621,84.90113625489089
Jmjd6.3,7144,0.06618844342736435,59.81285443340039
Jmjd6.4,44851,0.415540016259899,83.72647091955922
Jmjd8.1,2,1.8529799391759335e-05,10.767166718107513
Jmjd8.2,1,9.264899695879668e-06,9.365989866974939
Jmjd8.3,11,0.00010191389665467634,15.404125368605781
Kat2a.1,3,2.7794699087639e-05,11.701664580968375
Kat2a.2,0,0.0,5.318615318472413
Kat2a.3,75844,0.7026870525342975,90.06524517615891
Kat2b.1,4507,0.04175690292932966,54.48080714328768
Kat2b.3,86592,0.8022661944656121,91.4858057199979
Kat2b.4,8770,0.08125317033286468,62.31164387297776
Kat5.1,7135,0.06610505933010143,59.79779406682454
Kat5.3,6109,0.056599272242128885,57.95662117674107
Kat5.4,108208,1.002536266291747,93.65488320259769
Kdm1a.1,25817,0.23919191544852536,76.41222589049684
Kdm1a.2,23562,0.21829956663431674,75.18377011021519
Kdm1a.3,87625,0.8118368358514559,91.60844563468319
Kdm1a.4,46780,0.43341200777325084,84.2658179912883
Kdm1b.1,48383,0.448263641985746,84.69434381318166
Kdm1b.2,8976,0.0831617396702159,62.599050123599795
Kdm1b.3,2436,0.02256929565916287,47.99328187947603
Kdm1b.4,19071,0.17669090210012112,72.34961942898993
Kdm2a.1,3705,0.034326453373234166,52.33557800298202
Kdm2a.3,5731,0.05309714015708638,57.21215032364457
Kdm2a.4,81104,0.7514204249346246,90.79515623490965
Kdm2b.1,33164,0.3072611335141533,79.7668517950646
Kdm2b.2,42720,0.3957965150079794,83.09820784941519
Kdm2b.3,43247,0.400679117147708,83.25691239323615
Kdm2b.4,98003,0.9079879648952951,92.72711107442923
Kdm3a.1,34216,0.31700780799421874,80.18217596701349
Kdm3a.2,37155,0.3442373482004091,81.27302942261632
Kdm3a.3,199060,1.8442709334618068,97.89180022055346
Kdm3a.4,13432,0.1244461327150557,67.72490067574122
Kdm3b.2,12155,0.11261485580341736,66.43233566227072
Kdm3b.3,19922,0.18457533174131474,72.93302560051026
Kdm3b.4,7917,0.07335021089227932,61.055576597692564
Kdm4a.1,20994,0.19450730421529774,73.63480908762571
Kdm4a.2,20885,0.19349743014844686,73.56504004853035
Kdm4a.3,18783,0.1740226109877078,72.14659175871171
Kdm4a.4,3273,0.03032401670461415,51.01668189228125
Kdm4b.1,2,1.8529799391759335e-05,10.767166718107513
Kdm4b.2,996,0.009227840097096148,39.82399979780048
Kdm4b.3,25,0.00023162249239699168,18.328359655099266
Kdm4c.1,107704,0.9978667568450237,93.6125290095952
Kdm4c.2,13914,0.12891181436846968,68.18404549995925
Kdm4c.3,6048,0.056034113360680225,57.839175694423986
Kdm4c.4,40218,0.3726157359688885,82.31292936627511
Kdm4d.1,22152,0.2052360580631264,74.35500140980719
Kdm4d.2,14423,0.13362764831367244,68.65359926161644
Kdm4d.3,8073,0.07479553524483655,61.29365049595275
Kdm4d.4,12853,0.11908175579114137,67.15312288730505
Kdm5a.1,22131,0.20504149516951292,74.34224195448556
Kdm5a.2,81918,0.7589620532870706,90.90194668883079
Kdm5a.3,46196,0.4280013063508571,84.10532912170044
Kdm5a.4,1980,0.01834450139784174,45.9704505548908
Kdm5b.1,4550,0.04215529361625249,54.5868127028708
Kdm5b.2,19506,0.18072113346782878,72.65090524915455
Kdm5b.3,98750,0.9149088449681172,92.8003588802857
Kdm5b.4,3485,0.03228817544014064,51.680659580895494
Kdm5c.1,60023,0.5561070744457852,87.36094466003398
Kdm5c.3,6934,0.06424281449122962,59.45545521249384
Kdm5c.4,15961,0.14787706404593537,69.98567548205692
Kdm5d.1,111130,1.0296083032031076,93.89391553527354
Kdm5d.2,5620,0.05206873629084373,56.98558160260026
Kdm5d.3,3023,0.028007791780644234,50.18660631912149
Kdm5d.4,88,0.0008153111732374107,23.901948819112057
Kdm6a.1,3454,0.03200096354956837,51.58539780356784
Kdm6a.2,56936,0.5275063290846048,86.72126253091854
Kdm6a.3,6674,0.0618339405703009,59.00008625660546
Kdm6a.4,1169,0.010830667744483331,41.18235089577891
Kdm6b.1,4638,0.04297060478948989,54.800785193060996
Kdm6b.2,19387,0.1796186104040191,72.5691057545581
