type,shRNA,count,ZScore
target,Hat1.3,163442,9.967127360027433
target,Hltf.3,143498,8.708711304009588
target,Asxl2.4,137061,8.302552852716625
target,Asxl3.1,135927,8.231000315235466
target,Elp4.4,130750,7.904344683366012
target,Cbx3.1,74295,4.342176690862628
target,Epc2.4,67162,3.892102396459535
target,Hells.4,62228,3.5807794511931865
target,Gtf2b.1,51784,2.921789414638314
target,Bmi1.4,50233,2.823925229776517
target,Ing3.3,47470,2.649586904326391
target,Brd9.3,38714,2.097105406808729
target,Brd3.2,36460,1.9548836965066718
target,Dnmt3a.4,33864,1.7910826495039478
target,Hdac2.1,29067,1.488404058413013
target,Fkbp1a.4,27747,1.405115390445526
target,Arid2.2,27086,1.3634079589860497
target,Asxl3.2,26908,1.3521766083055857
target,Fkbp1a.1,26562,1.330344881701987
target,Atad2b.1,26225,1.3090810323799846
target,Chd8.2,25409,1.2575934921819019
target,Chd9.4,23346,1.1274233997448373
target,Hdac8.4,23064,1.109629911588147
target,Jmjd1c.4,22835,1.0951805896453026
target,Ezh1.2,22173,1.0534100607100934
target,Ehmt2.1,21338,1.0007236684730847
target,Asxl3.4,20550,0.9510028575955244
target,Jarid2.1,17737,0.7735096583587514
target,Atad2.3,16753,0.711421742237534
target,Ing5.2,16267,0.680756369031323
target,Hira.4,15847,0.6542554292234862
target,Gadd45b.2,15609,0.6392382299990454
target,Cbx5.2,15501,0.6324237026198875
target,Baz1b.2,15208,0.6139361422301347
target,Dnmt1.2,15086,0.6062382501907154
target,Asxl2.1,15069,0.6051655931032554
target,Ing2.1,14432,0.5649725010613698
target,Hat1.1,14053,0.5410585577585838
target,Cbx3.4,13913,0.5322249111559715
target,Epc2.2,12451,0.4399764016344066
target,Cbx3.3,12291,0.4298808055171355
target,Hdac2.3,12117,0.4189018447396031
target,Fbxl19.1,12073,0.4161255558073536
target,Atr.3,11939,0.407670494059139
target,Chd2.4,11797,0.3987106525050609
target,Ash1l.1,11462,0.3775729981345245
target,Chd6.3,11396,0.37340856473615014
target,Epc2.3,11002,0.34854815929737
target,Chd1.3,10925,0.3436896536659333
target,Gtf3c4.4,10890,0.3414812420152802
target,Jmjd4.2,10625,0.3247604109460499
target,Ezh1.3,10216,0.2989535433712756
target,Crebbp.3,10159,0.29535698725449777
target,Brd1.1,9894,0.27863615618526744
target,Hdac2.4,9840,0.27522889249568844
target,Ercc5.1,9437,0.2498006097753118
target,Dnmt3b.2,9419,0.2486648552121188
target,Aff4.2,8880,0.2146553157920617
target,Dub2a.4,8779,0.2082824707430343
target,Atad2b.3,8714,0.2041811348203929
target,Epc2.1,8599,0.1969249251111043
target,Jmjd1c.2,8257,0.17534558841043726
target,Atrx.3,8191,0.17118115501206294
target,Jarid2.2,8130,0.16733220899235332
target,Bop1.2,8122,0.16682742918648974
target,Ino80.3,8096,0.1651868948174332
target,Chd3.1,7982,0.15799378258387753
target,Ing4.3,7906,0.15319837442817374
target,Cbx1.1,7849,0.1496018183113959
target,Brpf1.3,7757,0.143796850543965
target,Arid2.1,7625,0.13546798374721633
target,Asxl1.4,7621,0.13521559384428455
target,Cbx1.4,7572,0.13212381753337027
target,Jhdm1d.1,7444,0.12404734063955336
target,Chaf1b.1,7433,0.12335326840649097
target,Eed.2,7353,0.11830547034785541
target,Dmap1.4,7322,0.11634944860013413
target,Epc1.3,7171,0.1068217297644595
target,Chd8.1,7127,0.10404544083220994
target,Atad2b.2,7083,0.10126915189996039
target,Brpf3.1,6959,0.09344506490907527
target,Dmap1.3,6858,0.08707221986004787
target,Hdac6.4,6798,0.0832863713160712
target,Chd5.1,6771,0.0815827394712817
target,Hdac9.2,6762,0.08101486218968519
target,Brd1.2,6754,0.08051008238382164
target,Cbx7.3,6703,0.07729211112144146
target,Ctsl.1,6599,0.07072997364521523
target,Bop1.3,6567,0.06871085442176102
target,Atr.2,6468,0.0624642043241995
target,Baz1a.4,6455,0.06164393713967122
target,Cxxc1.4,6424,0.059687915391949946
target,Ctsl.2,6336,0.054135337527450825
target,Cbx8.2,6293,0.05142214607093421
target,Chd7.1,6176,0.0440397414101797
target,Hdac2.2,6077,0.03779309131261819
target,Brd8.4,6071,0.037414506458220524
