type,shRNA,count,ZScore
target,Smarcb1.2,794607,16.918965541790428
target,Tet3.2,274340,5.729406551454444
target,Zmynd11.3,112301,2.244378769113738
target,Taf1.2,111532,2.227839625052
target,Sp100.1,87870,1.7189329582264468
target,Smarcd1.2,73794,1.416195647676346
target,Sirt1.2,68832,1.3094762291661441
target,Setd5.2,53521,0.9801773543556445
target,Setd5.4,51763,0.942367451546105
target,Sp140.1,49343,0.8903196899994125
target,Supt16h.4,36656,0.6174560739899547
target,Suv39h2.3,34811,0.5777750326454721
target,Whsc1l1.4,26139,0.39126338465666327
target,Ube2a.1,25338,0.3740360057314977
target,Setd2.3,24324,0.3522275634966439
target,Setdb1.2,22553,0.3141380652738371
target,Smarcc2.4,21652,0.2947599524004611
target,Smarca5.1,19686,0.2524765229786439
target,Smarce1.4,19120,0.2403033688317729
target,Whsc1.4,13644,0.12252917782776945
target,Satb1.3,11327,0.07269667224773368
target,Setmar.2,11177,0.06947057132541803
target,Ube2a.2,10972,0.06506156673158664
target,Trim24.3,10596,0.05697480708631541
target,Setmar.1,10557,0.05613602084651334
target,Trim24.2,10175,0.04792021716434948
target,Uhrf1.3,10140,0.04716746028247583
target,Suv39h1.2,9604,0.0356395263200679
target,Tcea1.3,8955,0.021681262996182175
target,Ube2b.1,8604,0.01413218683796355
target,Smyd5.1,8278,0.007120794166797533
target,Setmar.4,8229,0.00606693453217442
target,Taf3.4,8158,0.004539913428945012
target,Suv39h2.2,8157,0.0045184060894629076
target,Smyd4.2,8032,0.0018299886541998638
target,Ube2b.4,8022,0.0016149152593788203
target,Setdb1.1,7983,0.0007761290195767508
target,Sirt1.1,7689,-0.005547028788161927
target,Smyd4.1,7537,-0.008816144389441788
target,Sfmbt1.1,7266,-0.014644633389092067
target,Whsc1l1.3,7178,-0.016537279263517248
target,Zmynd11.2,6635,-0.02821576460229991
target,Sirt3.4,6596,-0.029054550842101977
target,Sirt7.1,6540,-0.03025896185309982
target,Zmynd8.3,6431,-0.0326032618566492
target,Suv39h2.1,6426,-0.03271079855405972
target,Wdr82.2,6200,-0.0375714572770153
target,Setd7.1,6174,-0.03813064810355001
target,Sfmbt1.3,6137,-0.038926419664387875
target,Smyd1.3,6045,-0.040905094896741476
target,Sp100.2,5985,-0.04219553526566774
target,Smyd4.4,5940,-0.04316336554236243
target,Smarca1.2,5768,-0.04686262793328438
target,Scmh1.2,5565,-0.05122861784815156
target,Whsc1l1.2,5493,-0.052777146290863074
target,Taf1.3,5456,-0.05357291785170094
target,Suz12.4,5440,-0.053917035283414606
target,Suv420h1.3,5297,-0.05699258482935553
target,Usp51.2,5290,-0.057143136205730256
target,Wdr5.1,5218,-0.05869166464844177
target,Setd3.3,5202,-0.05903578208015544
target,Suz12.3,5144,-0.06028320777011749
target,Sirt1.4,5082,-0.06161666281800796
target,Smarca2.2,5074,-0.0617887215338648
target,Setdb2.2,5071,-0.06185324355231111
target,Tet2.3,5012,-0.06312217658175527
target,Setd3.1,4872,-0.06613320410924987
target,Zmynd11.4,4776,-0.06819790869953189
target,Usp51.3,4731,-0.06916573897622659
target,Setd8.3,4716,-0.06948834906845815
target,Scml2.4,4642,-0.07107989219013387
target,Wbp7.4,4641,-0.07110139952961597
target,Sirt1.3,4571,-0.07260691329336329
target,Usp27x.1,4536,-0.07335967017523694
target,Smarcc1.1,4531,-0.07346720687264746
target,Sirt4.2,4458,-0.07503724265484107
target,Smarcd1.1,4437,-0.07548889678396527
target,Usp22.3,4349,-0.07738154265839045
target,Taf3.3,4273,-0.07901610045903038
target,Ube2b.3,4239,-0.07974735000142193
target,Smarcd3.3,4218,-0.08019900413054612
target,Sfmbt1.4,4097,-0.08280139220788074
target,Sin3a.2,3995,-0.08499514083505538
target,Sp110.1,3989,-0.085124184871948
target,Trim28.3,3932,-0.08635010322242796
target,Smarca1.1,3876,-0.0875545142334258
target,Sp110.4,3868,-0.08772657294928264
target,Supt16h.1,3827,-0.08860837386804891
target,Smarcd1.4,3583,-0.09385616470168237
target,Sirt7.4,3573,-0.09407123809650342
target,Ssrp1.4,3525,-0.09510359039164443
target,Setd2.2,3457,-0.09656608947642753
target,Setd4.2,3433,-0.09708226562399803
target,Whsc1.1,3421,-0.09734035369778328
target,Smarca4.3,3413,-0.09751241241364011
target,Uhrf1.1,3396,-0.09787803718483588
target,Setd1a.2,3355,-0.09875983810360217
target,Tcea1.4,3321,-0.09949108764599371
target,Setdb1.3,3256,-0.1008890647123305
target,Setdb2.3,3239,-0.10125468948352627
target,Sirt7.2,3164,-0.1028677399446841
target,Smyd2.2,3157,-0.10301829132105883
target,Sfmbt2.3,3147,-0.10323336471587988
target,Satb1.2,3068,-0.10493244453496611
target,Tet3.4,3038,-0.10557766471942924
target,Sp140.4,2998,-0.10643795829871341
target,Smarcc1.2,2962,-0.10721222252006918
target,Scmh1.3,2921,-0.10809402343883545
target,Sp100.4,2897,-0.10861019958640596
target,Suv39h1.4,2890,-0.10876075096278069
target,Smarcc1.3,2852,-0.10957802986310065
target,Trim24.4,2851,-0.10959953720258275
target,Taf3.1,2757,-0.11162122711390057
target,Sp140.3,2751,-0.1117502711507932
target,Ube2e1.3,2736,-0.11207288124302475
target,Smarcc2.3,2727,-0.1122664472983637
target,Sp110.3,2713,-0.11256755005111316
target,Zmynd11.1,2654,-0.11383648308055731
target,Smyd3.1,2599,-0.11501938675207306
target,Suv420h2.1,2589,-0.11523446014689409
target,Smarcd1.3,2514,-0.11684751060805193
target,Setd2.4,2462,-0.11796589226112135
target,Ube2e1.1,2460,-0.11800890694008556
target,Smarcd3.4,2453,-0.11815945831646028
target,Suv420h1.2,2352,-0.12033169960415283
target,Sirt5.1,2290,-0.12166515465204329
target,Sirt5.2,2276,-0.12196625740479276
target,Ssrp1.2,2151,-0.1246546748400558
target,Sp110.2,2142,-0.12484824089539474
target,Ube2i.4,1972,-0.12850448860735247
target,Usp27x.4,1971,-0.1285259959468346
target,Usp51.4,1958,-0.12880559136010195
target,Tet2.2,1942,-0.12914970879181562
target,Usp27x.2,1938,-0.12923573814974404
target,Tet1.1,1893,-0.1302035684264387
target,Smyd2.1,1893,-0.1302035684264387
target,Suv420h1.4,1864,-0.13082728127141974
target,Suv39h2.4,1817,-0.13183812622707866
target,Smarca5.4,1779,-0.13265540512739862
target,Smyd1.1,1778,-0.13267691246688074
target,Trim33.4,1746,-0.13336514733030805
target,Whsc1.3,1715,-0.1340318748542533
target,Sp100.3,1697,-0.13441900696493117
target,Trim66.3,1639,-0.13566643265489323
target,Sirt3.1,1549,-0.13760209320828262
target,Setdb1.4,1519,-0.13824731339274574
target,Ube2i.1,1482,-0.1390430849535836
target,Smyd3.4,1473,-0.13923665100892255
target,Tet1.2,1471,-0.13927966568788674
target,Smyd2.3,1424,-0.14029051064354567
target,Trim66.1,1407,-0.14065613541474142
target,Smarcd3.2,1388,-0.1410647748649014
target,Usp51.1,1342,-0.14205411248107822
target,Smyd5.2,1305,-0.1428498840419161
target,Sirt4.4,1296,-0.14304345009725503
target,Smarcc2.2,1293,-0.14310797211570134
target,Tdg.2,1293,-0.14310797211570134
target,Smyd1.2,1286,-0.14325852349207607
target,Tdg.3,1238,-0.14429087578721708
target,Scmh1.1,1233,-0.1443984124846276
target,Sirt4.3,1212,-0.14485006661375177
target,Wdr82.3,1175,-0.14564583817458965
target,Suz12.2,1164,-0.14588241890889278
target,Usp22.2,1138,-0.1464416097354275
target,Tdg.1,1127,-0.14667819046973066
target,Scml2.2,1120,-0.1468287418461054
target,Ube2i.3,1111,-0.14702230790144433
target,Trim28.1,997,-0.1494741446024042
target,Tet3.3,993,-0.14956017396033264
target,Setd4.3,977,-0.1499042913920463
target,Tcea1.1,964,-0.15018388680531367
target,Sirt3.3,955,-0.1503774528606526
target,Scml4.1,896,-0.15164638589009677
target,Trim33.2,892,-0.15173241524802517
target,Tet1.3,886,-0.1518614592849178
target,Sin3b.2,885,-0.1518829666243999
target,Setd2.1,882,-0.1519474886428462
target,Wbp7.1,877,-0.15205502534025675
target,Smarcd2.2,829,-0.15308737763539776
target,Ube2i.2,826,-0.15315189965384407
target,Ssrp1.3,818,-0.1533239583697009
target,Usp27x.3,818,-0.1533239583697009
target,Smarca1.3,812,-0.1534530024065935
target,Smarca4.2,796,-0.15379711983830718
target,Tet3.1,796,-0.15379711983830718
target,Wbp7.2,733,-0.15515208222567978
target,Suv420h2.3,715,-0.15553921433635765
target,Setd8.2,706,-0.15573278039169658
target,Zmynd8.2,706,-0.15573278039169658
target,Rpa3.3,700,-0.1558618244285892
target,Smarcd2.1,699,-0.15588333176807131
target,Trim28.2,632,-0.1573243235133723
target,Scml2.3,622,-0.15753939690819335
target,Smyd5.4,613,-0.15773296296353229
target,Wdr5.4,606,-0.15788351433990702
target,Suz12.1,599,-0.15803406571628176
target,Smarca4.1,582,-0.1583996904874775
target,Ube2b.2,580,-0.15844270516644174
target,Usp22.1,572,-0.15861476388229856
target,Trim33.1,547,-0.15915244736935116
target,Setd1a.4,539,-0.159324506085208
target,Sirt6.2,525,-0.15962560883795748
target,Tet1.4,516,-0.15981917489329642
target,Scml4.3,508,-0.15999123360915324
target,Setd1a.3,507,-0.16001274094863535
target,Smyd3.2,483,-0.16052891709620584
target,Smarcd3.1,482,-0.16055042443568796
target,Setd7.2,476,-0.16067946847258058
target,Smarca2.3,440,-0.16145373269393634
target,Usp22.4,438,-0.16149674737290054
target,Smarca1.4,432,-0.16162579140979316
target,Whsc1.2,427,-0.1617333281072037
target,Sfmbt2.2,423,-0.16181935746513212
target,Tdg.4,422,-0.1618408648046142
target,Scml4.2,411,-0.16207744553891737
target,Setdb2.4,403,-0.1622495042547742
target,Setd3.2,400,-0.1623140262732205
target,Sin3b.1,397,-0.1623785482916668
target,Smarca4.4,384,-0.16265814370493417
target,Sirt3.2,360,-0.1631743198525047
target,Smyd5.3,351,-0.16336788590784362
target,Smarca5.3,344,-0.16351843728421836
target,Sirt6.1,343,-0.16353994462370047
target,Suv39h1.3,333,-0.1637550180185215
target,Sin3b.3,280,-0.16489490701107304
target,Ssrp1.1,279,-0.16491641435055515
target,Suv420h2.2,254,-0.16545409783760776
target,Sin3a.1,216,-0.16627137673792772
target,Satb1.1,187,-0.16689508958290875
target,Suv420h1.1,185,-0.16693810426187294
target,Scml2.1,185,-0.16693810426187294
target,Sp140.2,184,-0.16695961160135506
target,Wdr5.2,181,-0.16702413361980137
target,Zmynd8.1,174,-0.1671746849961761
target,Tcea1.2,172,-0.1672176996751403
target,Smarcd2.3,170,-0.1672607143541045
target,Wdr82.4,167,-0.16732523637255084
