type,shRNA,count,pctg,nbPctg
target,Pbrm1.2,15130,2.8800889344051654,99.84963069701122
target,Prmt8.4,12296,2.340619533208587,99.62231063895753
target,Morf4l1.2,12279,2.337383478226109,99.62019173142842
target,Prmt3.2,11124,2.1175220955930643,99.44324702143392
target,Pcgf6.3,11073,2.107813930645631,99.4336997292464
target,Mll5.1,10455,1.9901738142237941,99.30356059537728
target,Phf8.2,9900,1.8845261368546689,99.16019863231695
target,Rbbp4.3,8991,1.711492373379831,98.855165089386
target,Pcmt1.4,8097,1.541313952536591,98.44014572180247
target,Prdm4.2,6945,1.322023638429866,97.65699273502818
target,Prdm15.4,6909,1.315170816114031,97.62659914545424
target,Phf20.3,6447,1.227226263060813,97.19670988142903
target,Kdm1a.1,6324,1.2038124534817096,97.06863612819579
target,Prdm8.1,6261,1.191820014428998,97.00060822751591
target,Parp1.3,5958,1.134142093270719,96.64867536516415
target,L3mbtl1.3,5720,1.0888373235160307,96.34080421784233
target,Pbrm1.1,5570,1.060283897200051,96.13100788726167
target,Nap1l3.1,5332,1.014979127445363,95.77062512909136
target,Mbd4.1,5322,1.0130755656909642,95.75469315195004
target,Kdm4d.1,4769,0.9078086006727187,94.76162202230672
target,Prdm9.4,4506,0.8577449265320342,94.20068113239383
target,Kat2a.3,4472,0.8512728165670786,94.12337339142954
target,Phc1.2,4396,0.836805747233649,93.94633858400793
target,Nap1l1.4,4366,0.831095061970453,93.8748172579032
target,Kdm4a.3,4357,0.8293818563914941,93.8531627282288
target,Jmjd5.4,4143,0.7886456348473628,93.3121262926766
target,L3mbtl3.3,4020,0.7652318252682594,92.9767714745453
target,Prmt5.3,4005,0.7623764826366615,92.93458322820865
target,Nap1l3.2,3953,0.7524779615137884,92.7860462627598
target,Ncor1.4,3908,0.7439119336189945,92.6546210003048
target,Psip1.1,3804,0.7241148913732485,92.34022915013773
target,Phip.1,3708,0.7058406985310214,92.0361987809317
target,Kdm3a.3,3618,0.6887086427414335,91.7384280046161
target,Ppargc1a.4,3599,0.685091875408076,91.67392116439925
target,Prmt5.2,3439,0.6546348873376975,91.1068273263816
target,Padi1.4,3320,0.6319825024603536,90.65562528477156
target,Mta3.1,3174,0.6041905008461331,90.06462735008594
target,Psip1.4,3159,0.6013351582145352,90.00144083037974
