type,shRNA,count,pctg,nbPctg
target,Hat1.3,14508,2.9908592020252414,99.84136389127197
target,Chd9.3,11754,2.423115457720202,99.61089641668967
target,Hells.4,11032,2.2742734158217854,99.50559628765953
target,Actl6b.1,10989,2.265408862079913,99.49845976849005
target,Cbx1.1,10481,2.1606834364782572,99.40557765428933
target,Bmi1.4,9828,2.026065911049357,99.25918747786912
target,Atad2b.1,9806,2.02153055797212,99.25364530496765
target,Chd9.4,9516,1.9617463583176313,99.17639260949984
target,Arid2.2,9470,1.9522633473379538,99.16338971727232
target,Cbx3.1,8599,1.7727045959618863,98.87192634506118
target,Chd3.1,6776,1.3968887477890153,97.85461899819565
target,Chd5.1,6377,1.3146339351609433,97.52085326248728
target,Atad2.1,6259,1.2903079504739445,97.41169902129094
target,Asxl3.2,6237,1.2857725973967074,97.3907797616862
target,Gtf2f1.4,5473,1.1282721541690202,96.53653741104917
target,Hat1.4,4886,1.0072606879718313,95.6706448782705
target,Atad2.3,4556,0.9392303918132753,95.07954153527508
target,Cbx4.2,4464,0.9202643698539203,94.89894504976326
target,Hdac2.1,4336,0.8938768610409048,94.63507422723727
target,Dot1l.2,4279,0.8821261735226087,94.51262339932829
target,Atr.1,4062,0.8373910999880432,94.0163807723973
target,Chd6.4,3978,0.8200742973295017,93.81064224568777
target,Ash1l.1,3866,0.7969852271181129,93.52354226925112
target,Brd3.2,3841,0.7918314168030708,93.45737497792423
target,Atad2.4,3703,0.7633823838640383,93.07774428857172
target,Dnmt3b.1,3667,0.7559608970103777,92.97453426081792
target,Gtf2b.1,3618,0.7458594287928951,92.83117494480942
target,Arid2.1,3569,0.7357579605754127,92.68437296242573
target,Asxl2.1,3499,0.7213272916932947,92.46852531449098
target,Atrx.3,3323,0.6850444670753981,91.89182758983783
target,Ctsl.4,3269,0.6739122367949072,91.70452220919508
target,Dnmt3a.4,3229,0.6656661402908398,91.56245471220821
target,Fkbp1a.4,3068,0.6324756018619686,90.9604032476202
target,Jmjd1c.2,3068,0.6324756018619686,90.9604032476202
target,Dnmt1.2,2954,0.6089742268253765,90.5027388862087
target,Ing3.3,2923,0.6025835020347243,90.37346203088335
target,Ehmt2.1,2891,0.5959866248314705,90.23776871296928
target,Jmjd1c.4,2842,0.5858851566139879,90.02545719423355
target,Chaf1b.4,2794,0.575989840809107,89.81195864977704
target,Jmjd4.2,2506,0.5166179459798218,88.40555392637714
target,Chd8.2,2500,0.5153810315042117,88.37378806207843
target,Chd1.2,2498,0.5149687266790083,88.36314925579558
target,Crebbp.3,2483,0.511876440489983,88.28311099775277
target,Ezh1.2,2481,0.5114641356647797,88.27239400936277
target,Asxl1.2,2452,0.5054857156993309,88.11546915848348
target,Asxl3.4,2395,0.49373502818103476,87.79927896917211
target,Chd9.2,2354,0.4852827792643657,87.56519654681483
target,Cbx5.4,2322,0.4786859020611118,87.37852905786107
target,Fkbp1a.1,2311,0.4764182255224933,87.31355782253269
target,Hells.1,2229,0.45951372768915516,86.81529939025928
target,Actl6b.4,2226,0.4588952704513501,86.79661182566097
target,Hdac6.3,2196,0.4527106980732995,86.60768890663732
target,Hdac8.4,2189,0.4512676311850878,86.56311006962439
target,Aff4.2,2178,0.44899995464646925,86.49265532845821
target,Atm.2,2159,0.4450830588070372,86.369874572196
target,Brd9.3,2140,0.44116616296760525,86.24560836239836
target,Atr.3,2118,0.4366308098903681,86.09985496078882
target,Gtf3c4.1,2047,0.4219939885956485,85.61553604174385
target,Fbxl19.1,1962,0.4044710335245053,85.0060972050678
target,Dnmt3b.4,1907,0.3931326508314127,84.5933259101187
target,Baz1a.2,1892,0.39004036464238745,84.47813631337607
target,Ing2.1,1858,0.38303118261393015,84.2127031846081
target,Actl6b.2,1848,0.3809696584879133,84.13345121950555
target,Jarid2.1,1838,0.37890813436189646,84.05369990455048
target,Hira.4,1829,0.3770527626484813,83.98141628857131
target,Baz2b.4,1821,0.3754035433476678,83.91682165823255
