type,shRNA,count,pctg,nbPctg
target,L3mbtl1.3,17071,2.717109305116525,99.89915047665463
target,Nap1l3.3,16489,2.6244751527190195,99.87843809892614
target,Prmt3.2,14652,2.332088661388748,99.7799019462707
target,Phf8.2,12807,2.038428848376037,99.59751342170651
target,Prdm8.1,10403,1.6557956828028357,99.10338817573071
target,Prmt2.4,10385,1.652930709017346,99.09792623223937
target,Mbd4.1,8846,1.4079754503579627,98.47591432021709
target,Kdm5c.2,8003,1.273799178070854,97.95840854136098
target,Phf20.3,7789,1.2397378230655856,97.79964860513417
target,Prmt5.2,7655,1.2184096848847166,97.6936656275462
target,Phc1.2,7393,1.1767083997848087,97.47057948735764
target,Nap1l3.1,7019,1.1171806111307414,97.1117523634773
target,Prdm4.2,6599,1.0503312228026447,96.64338185540814
target,Nap1l1.4,6536,1.0403038145534302,96.56641034895598
target,Kdm4d.1,5917,0.94178054937464,95.70128111872032
target,Phf20l1.4,5781,0.920134080773161,95.48140488470347
target,Mta1.4,5693,0.9061275422663215,95.33266783337903
target,Prmt5.3,5633,0.896577629648022,95.22822525778679
target,Ppargc1a.4,5602,0.8916435081285673,95.17327546486723
target,Prdm9.4,5475,0.8714295264198332,94.9408785939678
target,Ncor1.4,5252,0.83593568452182,94.50282171896752
target,L3mbtl3.4,5231,0.8325932151054152,94.45949294659825
target,Prdm10.2,5170,0.8228841372768105,94.33148595348949
target,Jmjd6.2,5163,0.8217699808046757,94.31657962573287
target,Parp1.3,4950,0.7878677910097123,93.84219411469965
target,Prdm15.4,4889,0.7781587131811077,93.69845065802753
target,Phf19.3,4712,0.749986470957124,93.26000228643896
target,Mtf2.1,4675,0.7440973581758393,93.16415417945034
target,Ncoa1.2,4666,0.7426648712830944,93.14060344936699
target,Mbd1.4,4625,0.7361390976605897,93.03222573807288
target,Myst3.2,4586,0.729931654458695,92.9273489318529
target,Prkaa2.2,4552,0.7245200373083253,92.83450660406997
target,Phip.1,4550,0.7242017068877153,92.82899108652785
target,Myst1.2,4484,0.7136968030075858,92.64469652861148
target,Prdm6.4,4374,0.6961886298740366,92.32571038332937
target,Prkaa2.3,4217,0.6711996918561528,91.84331423548522
target,Pcmt1.4,4177,0.6648330834439531,91.71505410606834
target,Prmt3.1,4095,0.6517815361989439,91.44493453934808
target,Kat2b.3,4043,0.6435049452630842,91.26850116845317
target,Mta2.2,3983,0.6339550326447846,91.05983025544839
target,Mll2.2,3930,0.62551927649862,90.87077907481016
target,Kdm4a.3,3867,0.6154918682494055,90.64012899440452
target,Kdm5b.3,3527,0.5613756967457081,89.27464168832722
target,Mta3.1,3516,0.5596248794323532,89.22678410830133
target,Rnf20.3,3468,0.5519849493377136,89.01506679560622
target,Kdm5a.1,3375,0.5371825847793493,88.59102990998463
target,Mbd3.2,3335,0.5308159763671496,88.4028119554142
target,Rbbp5.2,3246,0.5166502726500053,87.97095141790437
target,Kdm1a.1,3241,0.5158544465984803,87.94613116991044
target,Mll3.2,3202,0.5096470033965855,87.75052081687689
target,Jmjd5.4,3202,0.5096470033965855,87.75052081687689
target,Ncor1.1,3150,0.501370412460726,87.48385687474229
target,Phc1.1,3148,0.501052082040116,87.47347654958939
target,Kat2a.3,3109,0.49484463883822133,87.26878867397676
target,Rbbp7.4,3076,0.4895921868981566,87.09254044923631
target,Kdm1b.2,2999,0.47733646570467214,86.66991648213963
target,Prkcd.3,2918,0.4644440836699677,86.20753132109259
target,Mll1.2,2901,0.4617382750947829,86.10806838800687
target,Prdm12.4,2826,0.44980088432190846,85.65890872925111
target,Kdm3a.3,2789,0.4439117715406237,85.43093792602231
target,Kdm5a.2,2781,0.44263844985818385,85.38108766546185
target,Kdm5c.1,2666,0.42433445067310965,84.64104982592414
target,Rbbp4.3,2664,0.4240161202524997,84.62779755517651
target,Pbrm1.1,2627,0.41812700747121495,84.37985159073882
target,Prdm1.4,2583,0.41112373821779524,84.07859279439053
target,Prmt3.4,2580,0.4106462425868804,84.05781916217202
target,Orc1.3,2579,0.41048707737657536,84.05088737537947
target,Rnf217.4,2542,0.4045979645952906,83.7914863690045
target,Paxip1.4,2541,0.40443879938498567,83.78441251483981
target,Padi1.4,2529,0.4025288168613257,83.69914158306578
target,Psip1.1,2489,0.39616220844912603,83.41093215545527
target,Kdm5a.3,2453,0.3904322608781463,83.1461375826906
target,Kdm5c.3,2419,0.38502064372777656,82.89123153668653
target,Prdm2.4,2362,0.37594822674039197,82.45313081635685
target,Phf8.1,2309,0.36751247059422737,82.03314830201664
target,Mll3.3,2307,0.3671941401736174,82.01707259098487
target,Rbbp7.1,2250,0.35812172318623287,81.55071779071866
target,Nap1l2.1,2243,0.3570075667140979,81.49241562699673
