type,shRNA,count,pctg,nbPctg
target,Nap1l3.3,69829,2.7877662298983927,99.8655001303175
target,Pcgf6.3,67656,2.7010140779619594,99.84252169479697
target,Morf4l1.2,67415,2.6913926934167773,99.8397375667553
target,Prmt3.2,65058,2.5972947541097486,99.80971185107286
target,Mll5.1,49587,1.979649773618004,99.40165456485269
target,Prdm8.1,47423,1.8932569264986105,99.29545294040797
target,L3mbtl1.3,40120,1.601701028849382,98.76782712685917
target,Phf8.2,38087,1.5205380629557932,98.55686458611984
target,Pcmt1.4,33425,1.3344181677290778,97.91633354111178
target,Prdm4.2,30290,1.2092603231268142,97.32046592421233
target,Mbd4.1,29501,1.1777612674996416,97.1434757659802
target,Phf20.3,28440,1.1354032218463717,96.88546349050117
target,Rbbp4.3,27795,1.1096530432918388,96.71646257670022
target,Kdm4a.3,25132,1.0033387402054506,95.90621098144649
target,Parp1.3,25050,1.0000650740946417,95.87805054008288
target,Prdm9.4,24408,0.9744346638124556,95.6500872533819
target,Nap1l3.1,23143,0.9239323756396125,95.15953498086046
target,Prdm15.4,22797,0.9101191015622974,95.01501605297251
target,Kdm1a.1,22070,0.8810952568969558,94.6956217747927
target,Ncoa1.2,20953,0.836501536826548,94.15989475197564
target,Prdm6.4,20409,0.814783556774353,93.87743712040925
target,Nap1l1.4,20218,0.8071583101016154,93.7746826632278
target,Ncor1.4,20029,0.7996129089437756,93.67109274157806
target,Prmt5.3,19453,0.7766174006532162,93.34333001550851
target,Kdm5b.3,18940,0.7561370260819367,93.03530553627193
target,Mta1.4,18940,0.7561370260819367,93.03530553627193
target,Kdm3a.3,18855,0.7527435916987812,92.98272439581116
target,Prmt5.2,18659,0.7449187312387991,92.85978131850923
target,Kdm4d.1,18016,0.7192483981991643,92.4390321128698
target,Jmjd6.2,17726,0.7076707985389867,92.24011006168378
target,Prmt2.4,17443,0.6963726581809515,92.04023761349013
target,Mll2.2,17380,0.6938575244616716,91.99495003567537
target,Kat2b.3,17308,0.6909830859253516,91.94283741251769
target,Psip1.1,16306,0.650980482961566,91.17559305922687
target,Phf20l1.4,15664,0.6253500726793799,90.63980085508601
target,Mta3.1,15550,0.6207988783302067,90.54074782079681
target,Phc1.2,15358,0.6131337089000203,90.37118775393
target,Ppargc1a.4,15249,0.6087821283380914,90.27336431919343
target,L3mbtl3.4,15153,0.6049495436229982,90.1862258527844
target,Phip.1,15130,0.6040313202016738,90.16522126457795
target,Kdm5a.3,14980,0.5980429065843406,90.02689206176508
target,Kat2a.3,14710,0.5872637620731409,89.77214849828783
target,Jmjd5.4,14609,0.5832315635708032,89.67490362721853
target,Phf19.3,14496,0.5787202919790788,89.56481598898304
target,Kdm4c.1,14409,0.5752470120810257,89.47911857252076
target,Nap1l3.2,14180,0.5661047006252303,89.24951702277974
target,Phf1.3,14067,0.561593429033506,89.13405891256923
target,Mll1.3,14023,0.5598368277057549,89.08869244456007
target,Padi1.4,13993,0.5586391449822883,89.05765722480089
target,Myst1.2,13982,0.5581999946503504,89.04622271639933
target,Prmt3.4,13972,0.5578007670758617,89.03584155799561
target,Mbd1.4,13644,0.5447061026326263,88.68859734275098
target,Paxip1.4,13491,0.5385979207429465,88.52212707023808
target,Pbrm1.1,13159,0.5253435652699158,88.15079777056647
target,Prdm1.4,12556,0.5012701425282363,87.43881428632817
target,Mbd1.1,12472,0.49791663090252974,87.33557140676318
target,Mbd3.2,12252,0.48913362426377444,87.06030432470772
target,Kdm5a.2,12086,0.4825064465272591,86.84778954800075
target,Phc1.1,11801,0.47112846065432595,86.47290652676756
target,Kdm5c.2,11657,0.46537958358168613,86.27852083914847
target,Kdm6a.3,11630,0.4643016691305662,86.24169109383443
target,Kdm4c.2,11399,0.4550795121598731,85.9216033703514
target,Rbbp7.4,11271,0.4499693992064155,85.74028770904741
target,Myst3.2,11210,0.4475341110020333,85.65287335115369
target,Prmt3.1,10892,0.4348386741332869,85.18618515834359
target,Kdm5a.1,10864,0.4337208369247181,85.14419121874778
target,Prkaa2.2,10809,0.4315250852650292,85.06131128977889
