type,shRNA,count,nbRawCount
target,Taf1.2,123832,99.88510932946734
target,Sp100.1,109399,99.80884016047055
target,Sirt1.2,91351,99.63313834414878
target,Smarcd1.2,90111,99.61604556740147
target,Setd5.2,63184,98.93348795891926
target,Setd5.4,53880,98.45178095318452
target,Sp140.1,41437,97.38698289278703
target,Supt16h.4,36715,96.7800757011837
target,Whsc1l1.4,33940,96.34705212169918
target,Setdb1.2,31934,95.99081763446283
target,Ube2a.1,26489,94.79025143376231
target,Ube2a.2,23915,94.06913502267639
target,Suv39h2.3,22817,93.72327638175132
target,Whsc1.4,20988,93.08738459551383
target,Smarcc2.4,17556,91.64555724584453
target,Smyd5.1,16180,90.95263393352019
target,Setmar.2,15228,90.4255225804637
target,Taf1.3,15100,90.35136323487626
target,Setd2.3,14729,90.13173519222147
target,Smarce1.4,14549,90.02259328313386
target,Smarca5.1,13904,89.61687631498145
target,Wdr82.2,13717,89.49477179203134
target,Taf3.1,11403,87.78930265516412
target,Trim24.3,10745,87.22687611679754
target,Smarca4.3,10674,87.16377698085162
target,Smarca1.1,10476,86.98519093423694
target,Whsc1l1.2,10232,86.75964463944268
target,Sirt1.1,9963,86.50367755474076
target,Setdb1.1,9704,86.24962160188903
target,Sfmbt1.3,9688,86.23367375330304
target,Satb1.3,9635,86.18063150886985
target,Trim28.3,9321,85.85943265808352
target,Smarcc1.2,9291,85.82810598941505
target,Sirt3.4,8963,85.47799358360432
target,Smarcd3.3,8702,85.18900023906326
target,Taf3.4,8661,85.14272748529828
target,Smarcd1.1,8476,84.93087460457728
target,Ube2b.4,8275,84.6948371329573
target,Tet2.3,8164,84.56177266405251
target,Sin3a.2,7733,84.02570398778406
target,Zmynd11.4,7608,83.86415029472012
target,Whsc1l1.3,7598,83.85110242374422
target,Smarcd1.4,7138,83.23010099340776
target,Suz12.3,7039,83.09086261141287
target,Ube2b.1,6982,83.00974836766257
target,Smyd4.1,6724,82.63362010782025
target,Smyd4.2,6089,81.63936547264838
target,Setmar.1,5952,81.41074424994804
target,Suv39h2.2,5705,80.98453565934463
target,Scmh1.3,5653,80.89240029240953
target,Smarca1.2,5582,80.76519293717166
target,Smyd1.3,5516,80.64545618728324
target,Setmar.4,5362,80.36031097261784
target,Tcea1.3,5303,80.24886173792953
target,Setd1a.2,5185,80.02215487725549
target,Suv39h1.4,5059,79.77426685176955
target,Smarcc1.3,5050,79.75632383543905
target,Usp22.3,4892,79.43599494720061
target,Setd7.1,4865,79.38022164455894
target,Smyd3.1,4790,79.22366018294036
target,Sfmbt1.1,4683,78.99602171017257
target,Usp51.2,4573,78.75655340763619
target,Sirt7.1,4556,78.71903643373052
target,Scml2.4,4532,78.665834907418
target,Scmh1.2,4512,78.62128713714459
target,Sirt7.4,4431,78.4388526311605
target,Zmynd8.3,4411,78.39330089172346
target,Suv39h1.2,4397,78.36129347416215
target,Smarce1.3,4333,78.21368510763553
target,Usp27x.1,4271,78.06863218943282
target,Suv39h2.1,4168,77.82303126482935
target,Tcea1.4,4110,77.68210563961212
target,Sfmbt2.2,4103,77.66496619760039
target,Setd2.2,4052,77.53922534277118
target,Tet2.2,4004,77.41946425946136
target,Taf3.3,3846,77.01515251007874
target,Sirt4.2,3772,76.8202242373473
target,Setd2.4,3755,76.77492141534574
target,Wdr5.1,3707,76.64593057447544
target,Setd3.3,3581,76.29951571273351
target,Ube2b.3,3575,76.28272879165172
target,Setd3.1,3540,76.18426262518176
target,Usp22.2,3533,76.16445732468236
target,Smarca2.2,3497,76.06200333133593
target,Setdb1.3,3436,75.8860719562793
target,Sirt1.3,3393,75.76025023822788
target,Sirt5.1,3315,75.52807948462798
target,Sfmbt1.4,3219,75.23507898774349
target,Zmynd11.1,3174,75.09486451409585
target,Sirt1.4,3129,74.95275126286148
target,Smarcd3.4,3117,74.91452727313782
target,Ssrp1.3,3062,74.73753215469392
target,Suv39h2.4,3057,74.72129287743958
target,Trim24.2,2990,74.50123150873736
target,Ube2e1.3,2987,74.49126949244109
target,Smarcc1.1,2970,74.43463920170112
target,Satb1.2,2893,74.17425151804316
target,Smarca4.1,2841,73.99469112254103
target,Usp22.1,2841,73.99469112254103
target,Smyd2.1,2818,73.9142835462272
target,Setd4.2,2816,73.90726250452995
target,Sirt4.1,2799,73.8473940673356
target,Trim33.4,2792,73.82264318630102
target,Sirt5.2,2739,73.63333415062327
target,Sirt7.2,2709,73.52465249011595
target,Smarcd1.3,2700,73.49182843941394
target,Smyd2.2,2616,73.18044402094392
target,Usp27x.4,2607,73.1465299385476
target,Uhrf1.3,2572,73.01359628787452
target,Smyd4.4,2555,72.94841954640656
target,Smyd2.3,2468,72.60842122967853
target,Sp140.4,2446,72.52068230916673
target,Ssrp1.4,2445,72.51667680689212
target,Ube2i.1,2361,72.174673387106
target,Uhrf1.1,2311,71.96571528122533
target,Scml4.2,2286,71.8596653793782
target,Tet3.4,2258,71.7396115079935
target,Trim33.3,2181,71.40224827067738
target,Sp100.3,2169,71.34868768662648
target,Whsc1.3,2149,71.25881176259213
target,Suv39h1.3,2142,71.22717354507887
target,Ube2i.3,2140,71.21811661061976
target,Sp110.4,2064,70.8680639698194
target,Smarca1.4,1933,70.23599497624264
target,Ube2i.2,1922,70.1811543921169
target,Trim28.2,1872,69.92821563546491
target,Trim66.1,1854,69.83564921724859
target,Setdb1.4,1809,69.60060623804067
target,Wbp7.4,1775,69.41946736512845
target,Setdb2.2,1760,69.33854976263456
target,Usp27x.2,1758,69.32771350599138
target,Usp51.1,1756,69.31686605941468
target,Sp140.2,1677,68.87917175834865
target,Supt16h.1,1612,68.50481888831095
target,Smyd1.1,1571,68.26161347744495
target,Smarca4.2,1541,68.08000466456352
target,Sp110.3,1514,67.91381263606429
target,Zmynd11.2,1501,67.83284060534058
target,Sp140.3,1482,67.71335464468218
target,Smyd5.4,1462,67.586082676717
target,Wdr5.4,1461,67.57967808905977
target,Setd8.3,1451,67.51541468669
target,Trim24.4,1450,67.5089664829566
target,Sp100.2,1416,67.28731631432174
target,Suv420h2.3,1388,67.10116583137501
target,Sirt5.4,1365,66.94572103812179
target,Smarcd2.2,1343,66.79482375053182
target,Smarcd3.2,1334,66.73245449515653
target,Ssrp1.2,1299,66.48627347775442
target,Usp51.3,1216,65.87790988091726
target,Usp51.4,1215,65.87035699744449
target,Suv420h2.1,1207,65.80973369280284
target,Smarce1.2,1205,65.79452193227611
target,Scml4.1,1202,65.77166206165988
target,Sp110.1,1202,65.77166206165988
target,Rpa3.3,1187,65.65659469659549
target,Setd2.1,1181,65.6102048699987
target,Usp22.4,1179,65.59469496126567
target,Sirt4.4,1150,65.36712947572397
target,Suv420h1.2,1124,65.15872387146587
target,Rpa3.4,1077,64.77087584946368
target,Smarce1.1,1044,64.48947924386302
target,Suz12.2,1018,64.26216504442776
target,Smyd1.2,1012,64.20897848013112
target,Smarca5.4,1009,64.18228043413569
target,Wdr82.4,1003,64.12867288643731
target,Smarcd2.3,944,63.58585978981597
target,Setdb2.4,929,63.443083295668124
target,Tet3.1,923,63.38540220865442
target,Scml2.2,911,63.269040332865565
target,Suz12.1,866,62.82028829972299
target,Setd8.2,865,62.810084648915996
target,Tet1.2,862,62.77941123093589
target,Sirt3.1,856,62.71778127807433
target,Smyd5.3,851,62.666131706498284
target,Wdr82.3,829,62.435651227404
target,Smarcc2.3,824,62.38251951957896
target,Setd8.4,815,62.28616370218904
target,Whsc1.1,799,62.11253031258901
target,Ube2i.4,795,62.06864468910798
target,Sp100.4,790,62.01351397260403
target,Zmynd8.2,771,61.80118226281609
target,Smarca4.4,760,61.67614397402775
target,Setd1a.3,754,61.60727020061068
target,Smarcd2.1,753,61.5957445072031
target,Usp27x.3,733,61.362363581457124
target,Sin3a.3,733,61.362363581457124
target,Sp110.2,721,61.21964040442378
target,Setdb2.3,705,61.02606860616982
target,Tet1.3,684,60.76607944140544
target,Whsc1.2,674,60.639810176859946
target,Smyd3.2,671,60.60160966596991
target,Sirt3.3,668,60.56325941265285
target,Scmh1.1,666,60.53760877134772
target,Uhrf1.2,629,60.050489006869746
target,Trim33.1,600,59.65086390567785
target,Tcea1.1,559,59.05609520868631
target,Setd4.3,557,59.02611984839894
target,Suv420h1.4,544,58.82896148441262
target,Sirt7.3,526,58.549085243928644
target,Sin3b.3,512,58.3255787090984
target,Sirt6.2,507,58.24446471017145
target,Tet1.1,480,57.79403464458667
target,Suv420h1.1,477,57.742635887651005
target,Setd1a.4,460,57.4459561422647
target,Smarca1.3,441,57.10288538632805
target,Taf1.4,438,57.047547775904015
target,Scml4.3,432,56.93587857866035
target,Setmar.3,430,56.8983563723924
target,Tdg.4,430,56.8983563723924
target,Sin3b.2,408,56.47530019520749
target,Smyd3.4,397,56.25630397588094
target,Trim66.4,379,55.88633635228975
target,Tdg.3,329,54.772409469581696
target,Smyd5.2,313,54.38493633585123
target,Suv39h1.1,304,54.15939958782891
target,Trim33.2,301,54.08293864472679
target,Setd3.2,275,53.39120681784421
target,Wbp7.2,270,53.25175208105559
target,Sirt6.1,241,52.39601686607558
target,Tdg.2,230,52.04806745929707
target,Ube2e1.1,227,51.95068792271817
target,Trim66.3,222,51.78589952270913
target,Ube2b.2,207,51.27161911762519
target,Smyd4.3,200,51.02056903042293
target,Tcea1.2,196,50.873700579020564
target,Suz12.4,187,50.53358993145657
target,Satb1.1,157,49.28802733117174
target,Suv420h2.2,141,48.53762303809137
target,Sirt4.3,135,48.23729752285642
target,Rpa3.2,134,48.186135834134625
target,Smarca2.3,128,47.87211330655226
target,Setd4.4,112,46.96850288057949
target,Smarca2.1,97,46.01484506806927
target,Tdg.1,91,45.59772628389644
target,Zmynd8.1,90,45.52593660451093
target,Tet2.4,89,45.45346296461335
target,Setd7.2,84,45.08032043728881
target,Uhrf1.4,77,44.52474125363155
target,Sin3b.4,77,44.52474125363155
target,Smarcd3.1,70,43.924324872694555
target,Ssrp1.1,63,43.270429248349885
target,Tet3.3,54,42.33214530689276
target,Supt16h.3,53,42.219845834289906
target,Trim28.1,44,41.11901324229259
target,Trim28.4,41,40.709439515733905
target,Sfmbt2.3,37,40.121977613766624
target,Sin3a.4,34,39.64508661380304
target,Scml2.1,19,36.53241351891251
target,Smarca5.3,19,36.53241351891251
target,Setdb2.1,18,36.25807042385307
target,Scml2.3,17,35.97077328271974
target,Sin3b.1,16,35.66911962698301
target,Ube2e1.4,14,35.01582911185406
target,Suv420h2.4,11,33.87482050384364
target,Wbp7.1,11,33.87482050384364
target,Sfmbt1.2,9,32.96372489799736
target,Rpa3.1,7,31.87241214214765
target,Suv420h1.3,7,31.87241214214765
target,Wdr5.3,7,31.87241214214765
target,Setd8.1,6,31.230816642004044
target,Zmynd8.4,6,31.230816642004044
target,Supt16h.2,5,30.499790836804614
target,Wbp7.3,5,30.499790836804614
target,Smarca5.2,4,29.647064112811094
target,Tet1.4,4,29.647064112811094
target,Wdr5.2,2,27.3089298635663
target,Sgk1.1,1,25.47683904529805
target,Sin3a.1,1,25.47683904529805
target,Sirt3.2,1,25.47683904529805
target,Taf3.2,1,25.47683904529805
target,Wdr82.1,0,22.273318806046667
target,Trim24.1,0,22.273318806046667
target,Tet2.1,0,22.273318806046667
target,Taf1.1,0,22.273318806046667
target,Setd4.1,0,22.273318806046667
target,Smyd3.3,0,22.273318806046667
target,Smyd2.4,0,22.273318806046667
target,Setd5.1,0,22.273318806046667
target,Smarcc2.1,0,22.273318806046667
target,Setd1a.1,0,22.273318806046667
target,Sirt6.4,0,22.273318806046667
target,Sirt6.3,0,22.273318806046667
target,Sirt5.3,0,22.273318806046667
target,Sfmbt2.1,0,22.273318806046667
target,Setd5.3,0,22.273318806046667
target,Smarcc2.2,0,22.273318806046667
control,Ccnt1.2,35912,96.66128855561574
control,Nfatc3.2,23985,94.09035183898139
control,Id3.3,17235,91.49063049248686
control,CDK9.3,14609,90.0591655800654
control,Id2.3,11454,87.83128389564897
control,Klf2.4,10264,86.78957725123153
control,Ms4a1.2,7218,83.34112352040432
control,Tbx21,7028,83.07526338139513
control,Ms4a1,6961,82.97968703181225
control,Id3,6925,82.92792913124823
control,Id3.2,5030,79.71633531517313
control,Hes1.2,4960,79.57510932443475
control,Tbx21.3,4796,79.2362747080693
control,Cd19.3,4624,78.8682815015933
control,Bcl6.2,4513,78.62351915483569
control,Cd19.4,4434,78.44566791328084
control,CD4.3,4103,77.66496619760039
control,Id2.4,4066,77.57389541914344
control,Cd14,3727,76.69987150342689
control,CDK9.1,3159,75.04770687426098
control,Ccnt1.3,2890,74.16397504589027
control,Tbx21.4,2674,73.39642570012762
control,Klf12.5,2415,72.3957999284915
control,CD4.4,2246,71.68773914460684
control,Ccnt1.4,1862,69.87689039308064
control,Bcl6.3,1774,69.41409220294426
control,Klf2.6,1628,68.59821600618318
control,Bcl6,1414,67.27412983551822
control,Cd14.2,1365,66.94572103812179
control,Klf12,1016,64.24446709867007
control,Runx3,890,63.062113787047835
control,Fosb.2,849,62.645397035487484
control,Cd19,817,62.30765668894779
control,Ccnt1,563,59.11576654711506
control,Id2.2,518,58.4220105727711
control,Klf2,509,58.27699347282695
