type,shRNA,count,nbRawCount
target,Zmynd11.3,86046,99.8336750777043
target,Setmar.2,75390,99.69783140823056
target,Sp100.1,73050,99.65506822997973
target,Smarca1.3,55630,99.05892995660062
target,Sirt1.2,52520,98.86951419550685
target,Wdr82.2,41102,97.74939284791544
target,Suv39h2.3,34850,96.67485498036325
target,Setmar.1,34195,96.53363743897988
target,Smarcd1.1,33271,96.32322769445312
target,Setd5.4,30984,95.74001057783512
target,Sp140.1,30566,95.62283129413724
target,Setdb1.2,26382,94.23160301238124
target,Setd5.2,24259,93.34127391174019
target,Taf3.2,22603,92.53797365005883
target,Setd1a.2,22229,92.34154979166597
target,Suz12.4,21989,92.21237331701519
target,Sfmbt2.3,21040,91.67636320724414
target,Sfmbt1.1,19201,90.51059885943205
target,Sirt1.4,19077,90.42532989986715
target,Setmar.4,18856,90.27110643368769
target,Smarcd1.4,18727,90.17972797868188
target,Ube2a.1,18548,90.05124296047647
target,Smarce1.4,18154,89.76133798534093
target,Rpa3.3,15265,87.29469565817574
target,Tet1.2,14902,86.93578828756635
target,Taf3.4,13473,85.39410629656696
target,Setdb1.1,13306,85.199321563986
target,Sp110.2,13294,85.18519848172522
target,Sfmbt1.3,13239,85.12024816079979
target,Whsc1l1.4,12674,84.43152895095567
target,Supt16h.4,12032,83.59839066622949
target,Ube2a.2,11987,83.53784921412228
target,Setd4.2,11951,83.48920644084278
target,Setd3.1,11279,82.54565030756471
target,Tet3.4,11113,82.30168794850778
target,Supt16h.1,10996,82.12701496399617
target,Sirt4.2,10914,82.00322559529958
target,Setd2.3,10845,81.89817442678974
target,Sirt5.1,10695,81.66695921375509
target,Suz12.3,10586,81.49645467159337
target,Setdb1.3,10535,81.41594560510175
target,Setd7.1,10458,81.29349704925897
target,Smyd4.2,10227,80.91955249716412
target,Smarcc1.2,10207,80.88670193590409
target,Rpa3.4,9782,80.17003628542672
target,Sfmbt2.2,9201,79.1291936089688
target,Setd2.1,9157,79.04730377085636
target,Sin3a.3,8989,78.73046183821309
target,Sp110.4,8964,78.6827389467944
target,Zmynd11.1,8608,77.98644634928228
target,Smyd3.2,8565,77.90016872399332
target,Sp100.2,8240,77.23215240529761
target,Smarca4.2,8181,77.10777654197102
target,Tet2.2,7975,76.66571850662169
target,Sin3b.3,7872,76.44002304853919
target,Suv420h2.1,7823,76.33153286899838
target,Smarca5.4,7641,75.92208753450205
target,Ube2b.1,7574,75.76872810408656
target,Suv39h1.4,7288,75.09751980751432
target,Setd8.3,7088,74.61149336103392
target,Taf1.3,7065,74.55468608187759
target,Setd4.4,6407,72.84361403942171
target,Sirt7.3,6197,72.25983513212793
target,Sp140.4,6194,72.25135298652732
target,Sin3a.1,6155,72.1407115546185
target,Suv39h2.2,5672,70.71005189955274
target,Taf1.4,5619,70.54587463529582
target,Sin3b.2,5455,70.02821167334648
target,Ube2i.2,5448,70.00578454718173
target,Whsc1l1.3,5369,69.75074666954885
target,Zmynd11.4,5347,69.67908456089353
target,Smyd5.1,5284,69.47230398799277
target,Ssrp1.4,5224,69.27317811104594
target,Scml2.4,5218,69.2531462822728
target,Sp100.4,5126,68.94323025659646
target,Sp110.3,5045,68.66599325455346
target,Smarcc1.1,5029,68.6107355912885
target,Suv39h2.4,4893,68.13428151189734
target,Suv39h1.1,4835,67.92731774793144
target,Ssrp1.2,4786,67.75066295323442
target,Trim24.3,4771,67.6962495554524
target,Smyd1.3,4754,67.63438917689845
target,Usp51.2,4530,66.79965820198024
target,Smarca5.2,4513,66.7347714243652
target,Smarcd3.2,4489,66.64278544090843
target,Smyd4.4,4483,66.61971882168022
target,Sirt3.3,4302,65.9103346895489
target,Whsc1.3,4224,65.59627294996527
target,Uhrf1.1,4200,65.49858788810972
target,Setd1a.4,4149,65.28933199106135
target,Sin3a.2,4126,65.19420649911436
target,Tdg.4,4080,65.00252429096527
target,Suv420h1.4,4037,64.82159096008837
target,Satb1.1,3938,64.39841837407481
target,Smyd3.3,3928,64.35515059238551
target,Tet3.1,3915,64.29875651512884
target,Wdr5.1,3887,64.17672785958133
target,Trim28.3,3772,63.667268788547226
target,Ube2i.4,3723,63.446039260436194
target,Suv420h1.1,3694,63.31390408209223
target,Setd2.4,3683,63.26354662598087
target,Whsc1.4,3681,63.25437661891243
target,Sfmbt1.4,3658,63.14860787333656
target,Tet2.3,3647,63.09781768835035
target,Suv39h1.3,3616,62.95396048367834
target,Smarcd1.3,3565,62.71494226744901
target,Smyd2.1,3513,62.46816462872885
target,Smarcc2.4,3502,62.415556939911845
target,Scml4.1,3501,62.410767343049244
target,Setdb2.2,3483,62.32435188449673
target,Sirt1.3,3482,62.31953972714336
target,Sirt1.1,3475,62.28582119073649
target,Smarca4.1,3475,62.28582119073649
target,Suv39h1.2,3468,62.25204399589867
target,Setd4.3,3467,62.24721388269213
target,Sirt7.4,3433,62.082271219599804
target,Ube2b.2,3311,61.47862364361668
target,Sp140.2,3304,61.4434133421417
target,Scml4.2,3133,60.562894292389814
target,Setd1a.3,3112,60.451966025026984
target,Usp27x.2,3092,60.34573033944223
target,Smyd2.2,3066,60.206753443590465
target,Ube2b.4,3057,60.158414503718085
target,Sirt3.4,3053,60.13689203546364
target,Taf3.1,2959,59.624159120626544
target,Whsc1l1.2,2862,59.08055553047525
target,Satb1.3,2589,57.46401086590826
target,Smarcd3.3,2552,57.234240407246574
target,Trim33.3,2540,57.15913493918174
target,Tcea1.3,2509,56.96376223276065
target,Satb1.2,2474,56.74079963149319
target,Suv420h2.3,2461,56.65733051662604
target,Scml4.3,2454,56.612236960460415
target,Smarca5.3,2452,56.599333880263046
target,Setd3.3,2390,56.195035134209306
target,Smarcc1.3,2349,55.922984145595045
target,Setd2.2,2320,55.72823184587391
target,Smyd4.1,2317,55.707973144696666
target,Setd7.2,2287,55.50421477137364
target,Sirt3.2,2228,55.097136262161385
target,Smarca1.1,2204,54.92906680829586
target,Taf3.3,2195,54.86566273042668
target,Usp27x.4,2188,54.81620444687706
target,Scmh1.2,2168,54.674194400706796
target,Usp51.4,2091,54.117500650555584
target,Smarca4.4,2085,54.07344012536096
target,Ube2b.3,2043,53.76216369031981
target,Wdr82.4,2039,53.73225427601101
target,Wdr5.4,2029,53.65727677325576
target,Tcea1.4,2027,53.642246153988914
target,Scml2.1,2006,53.48371145104317
target,Sirt6.1,1995,53.4001447983953
target,Sirt7.1,1990,53.36203948638145
target,Supt16h.3,1968,53.19347207152727
target,Smarca1.2,1962,53.14724107097766
target,Trim33.4,1944,53.00787578038144
target,Setmar.3,1866,52.3919581714838
target,Uhrf1.3,1843,52.206486548949414
target,Trim33.2,1741,51.361466878511955
target,Smarca1.4,1709,51.088419222641214
target,Sirt5.2,1697,50.9850020383532
target,Setd8.4,1692,50.941744001838984
target,Smarcc2.2,1663,50.68887420191164
target,Sin3b.1,1654,50.609703115803676
target,Tet1.4,1653,50.60088576319532
target,Smarcc2.3,1640,50.48588297878192
target,Uhrf1.2,1588,50.01870674145311
target,Ube2e1.3,1559,49.753021904488115
target,Trim66.4,1552,49.68832195342494
target,Usp27x.1,1538,49.558246125549815
target,Sin3a.4,1519,49.380252140856605
target,Zmynd8.1,1492,49.124352077243465
target,Setdb1.4,1487,49.07657445895256
