type,shRNA,count,nbRawCount
target,Nap1l3.3,62430,99.78953893130361
target,Morf4l1.2,60036,99.74762681649858
target,Phf8.2,53081,99.57033418777938
target,Prdm8.1,52479,99.5499255591265
target,Pbrm1.2,51385,99.5102474611112
target,L3mbtl1.3,45173,99.20540426539972
target,Prmt3.2,44644,99.17167417553677
target,Nap1l1.4,33996,98.05783585285019
target,Phf20.3,33543,97.98458112868434
target,Prmt2.4,31506,97.61721806271052
target,Prmt5.2,30363,97.38057700048363
target,Phc1.2,29846,97.26545089411198
target,Mbd4.1,29172,97.1072103682005
target,Phf19.1,28495,96.93839394684551
target,Phf20l1.4,28197,96.86077575112627
target,Prdm15.4,28067,96.8262584421583
target,Prmt5.3,27370,96.63412688961832
target,Padi6.1,26127,96.25979376076337
target,Mbd3.2,25020,95.88850463047375
target,Parp1.3,24901,95.84628013287507
target,Kdm4d.1,24686,95.76879661473433
target,Prdm9.4,23896,95.47033883040874
target,Nap1l3.1,21236,94.28380442066482
target,Prdm10.2,21192,94.2615077239995
target,Mta3.1,20903,94.1126524663061
target,Ppargc1a.4,20357,93.81963766203532
target,Kdm5c.2,20314,93.79588451852379
target,Jmjd6.2,19934,93.581515298505
target,Mtf2.1,19818,93.51444719861426
target,Rbbp4.3,19631,93.40468165496551
target,Ncoa1.2,19254,93.17704227407124
target,Ncor1.4,18946,92.98454897510315
target,Prkaa2.3,18684,92.81601581675571
target,Prdm6.4,18193,92.48780745399786
target,Mll2.2,17944,92.31494517328588
target,Nap1l2.1,16717,91.39470428297321
target,Jmjd5.4,16633,91.32726527099219
target,Phip.1,16631,91.32565225602445
target,Kdm4a.3,16590,91.29250997093968
target,Prdm4.2,16399,91.13619913406113
target,Ncor1.1,14783,89.67663355746876
target,Kat2a.3,14227,89.11144614752541
target,Rbbp7.1,14139,89.0187189077844
target,L3mbtl3.4,13990,88.8595983934793
target,Pcmt1.4,13666,88.50415756472017
target,Myst1.2,13485,88.29978750740273
target,Rnf217.4,13246,88.023318953536
target,L3mbtl3.3,13215,87.98689560691642
target,Myst2.1,13199,87.96804512559747
target,Kdm2a.2,12946,87.66525626272826
target,Ncor2.1,12894,87.60190635343325
target,Prkcd.1,12834,87.52832848775758
target,Mbd2.3,12554,87.17800267376228
target,Kdm4c.2,12439,87.0307189989595
target,Nap1l3.4,12372,86.94397582152743
target,Prmt3.1,12227,86.75385234911491
target,Prdm13.1,12126,86.61945344734909
target,Kat2b.3,12069,86.54287983603238
target,Kdm5b.3,11822,86.20488810838874
target,Rbbp7.4,11692,86.0228749203398
target,Padi1.4,11682,86.00875368726824
target,Mll5.2,11120,85.18646010441398
target,Kdm1a.1,11050,85.0799507451579
target,Pbrm1.1,10861,84.7876416913136
target,Phf1.3,10757,84.62378661759566
target,Phf19.3,10751,84.61426718230662
target,Mta1.4,10736,84.59043674620978
target,Prdm5.1,10712,84.55221316423093
target,Myst3.2,10676,84.49465789400044
target,Prdm2.4,10634,84.42717460591227
target,Kdm4c.1,10607,84.38360055610877
target,Kdm5a.2,10412,84.06437042633426
target,Prkcd.3,10393,84.0328345961418
target,Phc1.1,10238,83.77264497713178
target,Prkaa1.2,10174,83.66367095586514
target,Phip.2,10125,83.57961925445655
target,Kdm3a.3,9771,82.95599864333578
target,Prmt3.3,9767,82.94878346322567
target,Mbd4.4,9520,82.49567012316592
target,Prmt3.4,9503,82.46392655422827
target,Msl3.3,9330,82.1366917030972
target,Kdm5a.3,9204,81.89345045810656
target,Kdm5a.1,9159,81.80555380636872
target,Paxip1.4,8873,81.23393490151246
target,Kdm5d.2,8807,81.0987517148365
