type,shRNA,count,nbRawCount
target,L3mbtl1.3,17071,99.89920287468786
target,Nap1l3.3,16489,99.87849872501259
target,Prmt3.2,14652,99.77999787883071
target,Phf8.2,12807,99.59766386474212
target,Prdm8.1,10403,99.1036532057531
target,Prmt2.4,10385,99.09819241851294
target,Mbd4.1,8846,98.47629188473934
target,Kdm5c.2,8003,97.9588636251066
target,Phf20.3,7789,97.80012909593165
target,Prmt5.2,7655,97.69416006833522
target,Phc1.2,7393,97.47110221146104
target,Nap1l3.1,7019,97.11232210925859
target,Prdm4.2,6599,96.64400525188286
target,Nap1l1.4,6536,96.5670472824532
target,Kdm4d.1,5917,95.70201290728406
target,Phf20l1.4,5781,95.48215544354221
target,Mta1.4,5693,95.33343904291912
target,Prmt5.3,5633,95.22900848046771
target,Ppargc1a.4,5602,95.17406312696797
target,Prdm9.4,5475,94.94169077447935
target,Ncor1.4,5252,94.50368122054257
target,L3mbtl3.4,5231,94.46035081884101
target,Prdm10.2,5170,94.33235578469993
target,Jmjd6.2,5163,94.31746226578929
target,Parp1.3,4950,93.84312285965503
target,Prdm15.4,4889,93.69939289776757
target,Phf19.3,4712,93.26098527381484
target,Mtf2.1,4675,93.16514502044097
target,Ncoa1.2,4666,93.14160511239669
target,Mbd1.4,4625,93.0332255266991
target,Myst3.2,4586,92.92836872199597
target,Prkaa2.2,4552,92.83552520046537
target,Phip.1,4550,92.83002182075654
target,Myst1.2,4484,92.64574779782042
target,Prdm6.4,4374,92.32679122637678
target,Prkaa2.3,4217,91.84444606052587
target,Pcmt1.4,4177,91.71618690493123
target,Prmt3.1,4095,91.44610468789922
target,Kat2b.3,4043,91.26969861867659
target,Mta2.2,3983,91.06102976672479
target,Mll2.2,3930,90.87200391596208
target,Kdm4a.3,3867,90.64139214329342
target,Kdm5b.3,3527,89.27605242872303
target,Mta3.1,3516,89.2282053306334
target,Rnf20.3,3468,89.01651448204588
target,Kdm5a.1,3375,88.59251692713408
target,Mbd3.2,3335,88.40433310397962
target,Rbbp5.2,3246,87.97250307171848
target,Kdm1a.1,3241,87.94769128827456
target,Mll3.2,3202,87.75209070391627
target,Jmjd5.4,3202,87.75209070391627
target,Ncor1.1,3150,87.48547280251083
target,Phc1.1,3148,87.47508296143836
target,Kat2a.3,3109,87.27043917098845
target,Rbbp7.4,3076,87.09419803486182
target,Kdm1b.2,2999,86.6716381448872
target,Prkcd.3,2918,86.20930022690891
target,Mll1.2,2901,86.10985756755329
target,Prdm12.4,2826,85.66078247457651
target,Kdm3a.3,2789,85.43283940684262
target,Kdm5a.2,2781,85.38298358130999
target,Kdm5c.1,2666,84.64305239869041
target,Rbbp4.3,2664,84.62978827816097
target,Pbrm1.1,2627,84.38187420207323
target,Prdm1.4,2583,84.08069210892218
target,Prmt3.4,2580,84.05990015236232
target,Orc1.3,2579,84.05296213222904
target,Rnf217.4,2542,83.7936402183954
target,Paxip1.4,2541,83.78656018048206
target,Padi1.4,2529,83.7013033634684
target,Psip1.1,2489,83.41311180443486
target,Kdm5a.3,2453,83.14836183089342
target,Kdm5c.3,2419,82.89351534985494
target,Prdm2.4,2362,82.45546728097334
target,Phf8.1,2309,82.03556843293586
target,Mll3.3,2307,82.0194788199409
target,Rbbp7.1,2250,81.55323579870797
target,Nap1l2.1,2243,81.49493591138062
target,Phf1.3,2217,81.27635053108568
target,Kdm2a.1,2172,80.89026336950465
target,Kdm4d.4,2144,80.64492986515856
target,Kdm5d.1,2141,80.61840723432421
target,Kdm2a.2,2136,80.57409996105845
target,Mbd2.3,2043,79.7258780540964
target,Nap1l3.4,2042,79.71650184261864
target,Mbd1.1,2036,79.66012717207711
target,Morf4l1.4,1990,79.2211333124851
target,Orc1.2,1982,79.14353941838371
target,L3mbtl3.3,1940,78.72993868275405
target,Kdm4c.2,1936,78.68999335851828
target,Kdm4d.2,1921,78.53932358297395
target,Padi6.1,1880,78.12031821873168
target,Ncoa1.1,1880,78.12031821873168
target,Pcmt1.3,1865,77.9643423102381
target,Rbbp4.1,1862,77.93297167388158
target,Kdm3b.2,1827,77.56258900960371
target,Prmt2.3,1814,77.42292517573401
target,Prdm10.4,1809,77.36890144687075
target,Mbd2.4,1787,77.12914625603693
target,Ncor2.1,1774,76.98588199417514
target,L3mbtl4.2,1745,76.66194705541623
target,Mta2.1,1671,75.80712252154072
target,Kdm5b.4,1640,75.43642267687841
target,Kdm5d.2,1611,75.08259724096436
target,Pcgf6.2,1601,74.95897213036872
target,Ncoa3.3,1591,74.8345040467157
target,Prdm14.2,1587,74.78447880913923
target,Mll5.2,1570,74.57033776959909
target,Pcgf2.2,1565,74.50687819109525
target,Kdm6a.3,1554,74.36649512815845
target,Kdm6a.1,1552,74.3408561622162
target,Nap1l3.2,1511,73.80732298865667
target,Psip1.3,1492,73.55482912240184
target,Rbbp5.4,1485,73.46094678551363
target,Padi1.1,1480,73.39360177936861
target,Mta3.4,1441,72.8599682991734
target,Prkaa2.1,1436,72.79046435850806
target,Prkcd.1,1404,72.33960455901676
target,Prmt8.2,1393,72.18216571732671
target,Kat5.4,1351,71.56908762120429
target,Prkaa1.2,1341,71.42025491233655
target,Mecom.3,1326,71.19488591248395
target,Myst4.1,1321,71.119190656953
target,Kat2b.4,1319,71.08883171550497
target,Parp1.1,1307,70.90570037788859
target,Phip.4,1295,70.72087485734643
target,Mtf2.2,1289,70.6278188042788
target,Kat5.1,1258,70.14005465379708
target,Psip1.4,1253,70.06026880076203
target,Paxip1.1,1251,70.02826638167112
target,Mbd4.3,1234,69.75419251652026
target,Pcmt1.1,1217,69.47638614641497
target,Msl3.3,1175,68.7734906432111
target,Myst1.3,1175,68.7734906432111
target,Ncoa3.4,1141,68.1864799128707
target,Prdm1.1,1082,67.127136442149
target,Kdm1a.3,1079,67.07182693608898
target,Kdm5b.1,1068,66.8677860785858
target,Pcgf1.1,1049,66.51068830102297
target,Pcgf6.4,1045,66.43474411273085
target,Kdm4c.1,1045,66.43474411273085
target,Kdm3b.4,1033,66.20528484904253
target,Pcgf1.2,1030,66.14753503890407
target,Ncor2.4,1017,65.89548037209903
target,Rnf217.1,1013,65.81732865021675
target,Phip.2,989,65.34239529892083
target,Pbrm1.4,979,65.14139665961586
target,Ring1.4,978,65.12119428045986
target,Rbbp5.3,973,65.01990035969814
target,Kdm1a.2,960,64.75431335308166
target,Men1.1,942,64.38117036879909
target,Nsd1.4,938,64.29738018606835
target,Ppargc1a.2,936,64.2553649152069
target,Msl3.2,927,64.06529623319476
target,Rnf217.2,916,63.83073978213732
target,Kdm5b.2,915,63.80929223688501
target,Kdm5d.3,915,63.80929223688501
target,L3mbtl3.2,904,63.57198435233642
target,Prmt1.2,901,63.50681949894733
target,Nap1l2.4,898,63.44146223032803
target,Rbbp7.2,892,63.31016634312877
target,Prdm13.1,879,63.022997752671536
target,Kdm3a.1,878,63.00075332006478
target,Prdm10.1,864,62.68697364601077
target,Prdm11.3,857,62.528411187688604
target,Ncoa1.3,838,62.09226604743804
target,Kdm4c.3,838,62.09226604743804
target,Nsd1.2,834,61.99935279074501
target,Prdm12.3,814,61.52892525475203
target,Phf20l1.3,810,61.43364623582763
target,Prdm5.1,808,61.38585501123397
target,Rbbp5.1,808,61.38585501123397
target,Prkaa1.3,805,61.313977412263995
target,Phf2.1,794,61.04844698852968
target,Phf2.2,789,60.926710162420584
target,Padi6.4,771,60.482945350622494
target,Ncor2.2,765,60.33306839523605
target,Mll1.3,752,60.00489479525968
target,Mll5.3,747,59.87739955906793
target,Prmt8.1,743,59.77488559605789
target,Mbd4.4,722,59.2289728544003
target,Paxip1.3,709,58.88435091841894
target,Pcgf1.4,707,58.83086697392253
target,Mbd4.2,701,58.66965915218481
target,Polr2b.3,697,58.561551585891515
target,Prdm14.3,690,58.37112384680041
target,Phf20.2,687,58.289023872010084
target,Ring1.3,686,58.26159158676184
target,Myst2.3,684,58.20662812155152
target,Phf19.1,678,58.04094105293676
target,Kdm5a.4,675,57.95764555545738
target,Msl3.4,670,57.81814281075211
target,Mbd3.1,659,57.5082134491919
target,Kdm6a.2,652,57.30878135231159
target,Prkcd.2,651,57.28014895392034
target,Morf4l1.3,649,57.22277671999044
target,Prdm5.4,644,57.078715331086606
target,Myst1.4,642,57.020836596024324
target,Kdm6b.2,641,56.99184240411866
target,Prmt3.3,640,56.96281154233917
target,Pcgf5.1,640,56.96281154233917
target,L3mbtl1.4,635,56.81710400177924
target,Pcgf2.3,623,56.46358716557424
target,Prdm6.2,621,56.404135158999836
target,Ncor2.3,618,56.31466774828567
target,Nsd1.1,613,56.164777058726656
target,Kdm4a.1,604,55.8924859813384
target,Kdm4a.2,595,55.6169317638977
target,Prdm8.4,581,55.181620299187
target,Phf19.2,578,55.087257789582026
target,Myst2.2,573,54.929121689012604
target,Phf20l1.1,570,54.83371562510857
target,Prdm15.2,554,54.31809116042011
target,Polr2b.2,551,54.22011151840095
target,Myst3.3,549,54.15455910970689
target,Phf2.3,544,53.98985597638455
target,Mecom.2,539,53.82396470790304
target,Padi4.2,538,53.79064234868199
target,Ncor1.3,537,53.75727162527023
target,Prdm1.3,534,53.65686784236413
target,Myst4.4,525,53.35299801123625
target,Jmjd5.3,523,53.284922250473244
target,Prmt1.3,521,53.216644192346074
target,Prdm11.4,519,53.148162608474045
target,Men1.4,510,52.837443290511544
target,Mll3.4,510,52.837443290511544
target,Kdm1b.1,500,52.48719436035301
target,Rnf40.4,496,52.345583870969094
target,Mecom.4,493,52.23879918380982
target,Mtf2.4,492,52.203093479381046
target,Prdm1.2,466,51.254652183736816
target,L3mbtl4.3,465,51.21737668733903
target,Nap1l1.3,463,51.14264279104779
target,Kdm6b.3,450,50.650817992021004
target,Prdm16.1,439,50.22620997534554
target,Prmt2.1,436,50.109020338340024
target,Kdm2a.3,421,49.5138344415876
target,Rbbp4.2,420,49.47359503528241
target,Prdm4.3,419,49.43328409551649
target,Prmt7.3,415,49.27131957191613
target,L3mbtl1.1,408,48.98506404095001
target,Kdm5c.4,407,48.94387313004545
target,Prmt6.2,406,48.90260703734526
target,Ppargc1a.1,403,48.778354727108315
target,Ppargc1a.3,402,48.73678495631179
target,Mecom.1,402,48.73678495631179
target,Mtf2.3,401,48.69513851871529
target,Men1.3,400,48.653415111571675
target,Rnf40.3,395,48.44363279679973
target,Kdm1b.3,394,48.40144110280665
target,Mta1.3,386,48.06103127051422
target,Prdm6.1,380,47.80229909220616
