"Position","Pool","shRNA","Percentage","precentile","z"
"control1_B02",1,"Bptf.1",32.38279362,41.3501379414581,-0.218547235776962
"control1_B03",1,"Bptf.2",32.82051282,43.082810780336,-0.174266258090547
"control1_B04",1,"Bptf.3",27.79111645,24.7286053673284,-0.683054971119602
"control1_B05",1,"Bptf.4",37.24559023,60.772241561758,0.273387749439554
"control1_B06",1,"Whsc1.1",34.38248375,49.3516425094453,-0.0162526276668436
"control1_B07",1,"Whsc1.2",35.96153846,55.7048099203488,0.143489248812732
"control1_B08",1,"Whsc1.3",34.05228758,48.0198158254825,-0.0496562554627223
"control1_B09",1,"Whsc1.4",27.03804348,22.3855076651583,-0.759238075221073
"control1_B10",1,"Cd4.1",29.84361425,31.7244468799509,-0.475418181864718
"control1_B11",1,"Cd4.1",42.26275876,78.2580948241526,0.780939457762868
"control1_C02",1,"Mll2.1",41.49022801,75.8906045061282,0.702787946696369
"control1_C03",1,"Mll2.2",41.59862484,76.2310250687822,0.713753692796855
"control1_C04",1,"Mll2.3",43.82638011,82.6165444306834,0.939120049588296
"control1_C05",1,"Mll2.4",28.20184426,26.0597471666131,-0.641504522818956
"control1_C06",1,"Brd8.1",40.06243496,71.169666433329,0.558348150160441
"control1_C07",1,"Brd8.2",37.74509804,62.7000489704327,0.323919446904048
"control1_C08",1,"Brd8.3",47.85675529,91.0984889329922,1.34684480421058
"control1_C09",1,"Brd8.4",38.48524879,65.4977980045048,0.398795300751294
"control1_C10",1,"Cd4.2",49.9535172,94.0497014874334,1.55895948264012
"control1_C11",1,"Cd4.2",65.9676453,99.9261070283089,3.17899636716219
"control1_D02",1,"Ncor1.1",18.10561609,4.81693276249473,-1.66286902844888
"control1_D03",1,"Ncor1.2",28.20512821,26.0705369393083,-0.641172308658203
"control1_D04",1,"Ncor1.3",19.04231626,5.84277724214552,-1.56810965000117
"control1_D05",1,"Ncor1.4",26.71546203,21.4217839563486,-0.791871375267087
"control1_D06",1,"Cxxcl.1",43.30248417,81.2223883498435,0.886121176271467
"control1_D07",1,"Cxxcl.2",51.30480167,95.5024803339103,1.69565944340051
"control1_D08",1,"Cxxcl.3",34.99072356,51.8057426563762,0.0452787226933861
"control1_D09",1,"Cxxcl.4",48.53556485,92.1541252599092,1.41551520061925
"control1_D10",1,"Cd4.3",38.60342556,65.9372222217661,0.410750414704309
"control1_D11",1,"Cd4.3",44.96944403,85.4231487743105,1.05475579948381
"control1_E02",1,"Smarca4.1",29.32575142,29.8816743549491,-0.527806727808908
"control1_E03",1,"Smarca4.2",19.39426142,6.26988300692269,-1.53250582961403
"control1_E04",1,"Smarca4.3",26.33128834,20.306152511106,-0.830735529717241
"control1_E05",1,"Smarca4.4",33.42256214,45.4872117031946,-0.113361156132394
"control1_E06",1,"Klf2.1",37.12164477,60.2895544426839,0.260849057628475
"control1_E07",1,"Klf2.2",40.4494382,72.4912712707998,0.597498550314263
"control1_E08",1,"Klf2.3",40.56682412,72.8861603435263,0.609373659526331
"control1_E09",1,"Klf2.4",48.37799718,91.917971551517,1.39957518592633
"control1_E10",1,"Cd4.4",35.57504873,54.157038708905,0.104390796859611
"control1_E11",1,"Cd4.4",51.3818842,95.5758742699612,1.70345734166712
"control1_F02",1,"Runx3.1",29.78671243,31.5196227335467,-0.481174539414801
"control1_F03",1,"Runx3.2",30.6741573,34.775154489805,-0.391397973784613
"control1_F04",1,"Runx3.3",31.44104803,37.683000692823,-0.313817023935832
"control1_F05",1,"Empty",12.5,1.28753863998121,-2.22994984418623
"control1_F06",1,"Sp140.1",31.87630092,39.3662621823326,-0.269785545513049
"control1_F07",1,"Sp140.2",31.96659074,39.7180612837271,-0.260651558462149
"control1_F08",1,"Sp140.3",32.88745387,43.3490565218002,-0.167494302139437
"control1_F09",1,"Sp140.4",39.40370669,68.8537546252329,0.491709236845054
"control1_F10",1,"Empty",19.04761905,5.84903848669806,-1.56757320397443
"control1_F11",1,"Empty",24,14.3081761732158,-1.06657560016455
"control1_G02",1,"Smarce1.1",29.19062362,29.4089540945481,-0.5414766584325
"control1_G03",1,"Smarce1.2",24.92869367,16.5369562316563,-0.972626183098118
"control1_G04",1,"Smarce1.3",19.54617834,6.46159908894595,-1.51713746161758
"control1_G05",1,"Smarce1.4",32.0754717,40.1434104501446,-0.249636836329248
"control1_G06",1,"Wdr82.1",31.1778291,36.6760704546674,-0.340445034692436
"control1_G07",1,"Wdr82.2",26.78362573,21.6233898552933,-0.784975732401242
"control1_G08",1,"Wdr82.3",29.87249545,31.8286229079722,-0.472496473671985
"control1_G09",1,"Wdr82.4",22.91371994,11.97041707793,-1.17646692569484
