"Position","Pool","shRNA","GeoMean","precentile","z"
"7_B02",1,"Hdac7.1",3465.714085368,82.1998857979658,0.923009443345819
"7_B03",1,"Ing4.1",3045.40432448861,70.3198207248501,0.533621275490281
"7_B04",1,"Ing5.1",3985.82116528053,91.9967499946976,1.40485298300596
"7_B05",1,"Ing3.1",3952.07335327011,91.5215179972081,1.37358794966394
"7_B06",1,"Hdac9.1",3273.28751439014,77.178536888302,0.744739422295098
"7_B07",1,"Jmjd4.1",4001.98379645508,92.2170908604472,1.41982655232687
"7_B08",1,"Jarid2.1",4772.39457620843,98.356056384675,2.1335593036117
"7_B09",1,"Hltf.1",2778.23532201643,61.2602113055663,0.286107517630428
"7_B10",1,"Hdac8.1",3736.25708105366,87.9732171964707,1.17364897452344
"7_B11",1,"Jhdm1d.1",4666.01417086028,97.9074822797013,2.03500515381613
"7_C02",1,"Jarid2.2",4764.35912360962,98.3253157700978,2.12611500786469
"7_C03",1,"Hells.1",2992.06293254046,68.5879498380576,0.4842041340989
"7_C04",1,"Hdac7.2",3482.47946381293,82.6016878475706,0.938541416675245
"7_C05",1,"Jhdm1d.2",4106.37559732518,93.530836548217,1.5165383964556
"7_C06",1,"Ino80.1",3484.32698719883,82.6456104410174,0.940253020385805
"7_C07",1,"Ing5.2",3996.01613330845,92.1362776535031,1.41429792169459
"7_C08",1,"Hdac9.2",3378.7506251077,80.023019679227,0.842443761525137
"7_C09",1,"Jmjd1c.1",4027.54322533973,92.5560953385203,1.44350561027691
"7_C10",1,"Ing4.2",4764.98697257731,98.3277352676914,2.12669666687424
"7_C11",1,"Ing2.1",3663.35779396379,86.5661147091032,1.10611278459887
"7_D02",1,"Hdac8.2",3764.26892619743,88.4852642142938,1.19960002794643
"7_D03",1,"Jmjd1c.2",3317.36099902249,78.3940418707167,0.785570483168139
"7_D04",1,"Ing4.3",2437.77531423932,48.8310537916161,-0.0293053302155039
"7_D05",1,"Hira.1",4119.40337408919,93.6819141728011,1.52860773815909
"7_D06",1,"Hells.2",3721.57306456298,87.69848063379,1.16004524030108
"7_D07",1,"Jmjd1c.3",8881.82994023119,99.9999998580697,5.94066933591179
"7_D08",1,"Ino80.2",4217.78297606168,94.7356971530771,1.61974969233659
"7_D09",1,"Hltf.2",3052.30553794644,70.5406578953838,0.540014776461331
"7_D10",1,"Hdac7.3",4838.19912613212,98.590107328938,2.19452270612163
"7_D11",1,"Jmjd4.2",4646.79532708561,97.8162688072201,2.01720021312177
