"Position","Pool","shRNA","Percentage","precentile","z"
"control1_B02",1,"Bptf.1",42.67762204,46.006098111586,-0.100280091830452
"control1_B03",1,"Bptf.2",45.12820513,51.4117032312193,0.0353935405566642
"control1_B04",1,"Bptf.3",41.65666267,43.7699542330611,-0.156804298992741
"control1_B05",1,"Bptf.4",47.62550882,56.8931227434822,0.173653803666555
"control1_B06",1,"Whsc1.1",39.03523777,38.1350278715275,-0.301936385990466
"control1_B07",1,"Whsc1.2",40.43269231,41.1157692599303,-0.224567969342464
"control1_B08",1,"Whsc1.3",38.95424837,37.9642339118518,-0.306420268266358
"control1_B09",1,"Whsc1.4",34.87318841,29.7237191313975,-0.532363322808051
"control1_B10",1,"Cd4.1",38.87923545,37.8062525270554,-0.310573269800521
"control1_B11",1,"Cd4.1",89.21910228,99.3364889838425,2.476433877429
"control1_C02",1,"Mll2.1",23.23561346,11.9664843757433,-1.17666388624816
"control1_C03",1,"Mll2.2",10.21057155,2.88625399979244,-1.89777991579039
"control1_C04",1,"Mll2.3",42.56215761,45.7524343099014,-0.106672643339329
"control1_C05",1,"Mll2.4",28.58606557,18.9309837671184,-0.880442437712416
"control1_C06",1,"Brd8.1",41.67533819,43.8107020916928,-0.155770350931376
"control1_C07",1,"Brd8.2",39.73471742,39.6194160242048,-0.263210523038245
"control1_C08",1,"Brd8.3",53.06565383,68.2549844088434,0.474840993454658
"control1_C09",1,"Brd8.4",47.90841039,57.5077545201661,0.189316314261092
"control1_C10",1,"Cd4.2",50.82119616,63.7047987472452,0.350579250985838
"control1_C11",1,"Cd4.2",92.71020571,99.6204213792199,2.66971468693105
"control1_D02",1,"Ncor1.1",31.09807209,22.9235119288262,-0.741368169821128
"control1_D03",1,"Ncor1.2",28.20512821,18.365260867927,-0.901532583789918
"control1_D04",1,"Ncor1.3",24.94432071,13.9612193885326,-1.08206333169455
"control1_D05",1,"Ncor1.4",38.51784081,37.0480327556826,-0.330581456315035
"control1_D06",1,"Cxxcl.1",38.28543595,36.5630623190103,-0.343448276325868
"control1_D07",1,"Cxxcl.2",54.95824635,71.8915269770279,0.579622138344173
"control1_D08",1,"Cxxcl.3",38.07050093,36.1164487688225,-0.355347899321551
"control1_D09",1,"Cxxcl.4",43.03646145,46.7954245775134,-0.0804133726006424
"control1_D10",1,"Cd4.3",44.42687747,49.862978146227,-0.00343463528199145
"control1_D11",1,"Cd4.3",91.13131614,99.5092807515692,2.58230133458476
"control1_E02",1,"Smarca4.1",50.36555646,62.754315154654,0.325353298268285
"control1_E03",1,"Smarca4.2",36.39744952,32.7085832351623,-0.447974410494077
"control1_E04",1,"Smarca4.3",44.49079755,50.0041579477653,0.000104224294516691
"control1_E05",1,"Smarca4.4",42.48565966,45.5844705625565,-0.110907861801833
