type,shRNA,count,ZScore
target,Asxl3.1,91997,16.397015573989727
target,Crebbp.1,34465,5.966177785656996
target,Gadd45b.4,25715,4.379759259481802
target,Hltf.3,22286,3.758064502195545
target,Asxl2.4,19763,3.3006320517338286
target,Eed.4,19563,3.264371056849824
target,Epc2.4,19021,3.166103760714172
target,Elp4.4,16571,2.7219065733851173
target,Hdac10.4,16218,2.6579059174148494
target,Gtf3c4.4,15474,2.5230150164463527
target,Hat1.3,14508,2.347874411156611
target,Chd9.3,11754,1.8485605116038695
target,Hells.4,11032,1.7176583200726134
target,Actl6b.1,10989,1.7098622061725524
target,Cbx1.1,10481,1.617759279167181
target,Bmi1.4,9828,1.4993671308709065
target,Atad2b.1,9806,1.495378421433666
target,Chd9.4,9516,1.4427999788518593
target,Arid2.2,9470,1.4344599500285382
target,Cbx3.1,8599,1.2765433173086989
target,Chd3.1,6776,0.9460243489409981
target,Chd5.1,6377,0.8736836641474092
target,Atad2.1,6259,0.8522896771658465
target,Asxl3.2,6237,0.848300967728606
target,Gtf2f1.4,5473,0.7097839672717089
target,Hat1.4,4886,0.6033579472871557
target,Atad2.3,4556,0.5435273057285485
target,Cbx4.2,4464,0.5268472480819063
target,Hdac2.1,4336,0.5036402113561435
target,Dot1l.2,4279,0.49330582781420224
target,Atr.1,4062,0.4539626483650574
target,Chd6.4,3978,0.4387330305137755
target,Ash1l.1,3866,0.41842687337873297
target,Brd3.2,3841,0.4138942490182324
target,Atad2.4,3703,0.38887416254826934
target,Dnmt3b.1,3667,0.38234718346914853
target,Gtf2b.1,3618,0.37346323972256745
target,Arid2.1,3569,0.3645792959759863
target,Asxl2.1,3499,0.3518879477665848
target,Atrx.3,3323,0.3199782722686608
target,Ctsl.4,3269,0.3101878036499796
target,Dnmt3a.4,3229,0.30293560467317876
target,Fkbp1a.4,3068,0.27374550379155516
target,Jmjd1c.2,3068,0.27374550379155516
target,Dnmt1.2,2954,0.2530767367076726
target,Ing3.3,2923,0.2474562825006519
target,Ehmt2.1,2891,0.2416545233192112
target,Jmjd1c.4,2842,0.2327705795726301
target,Chaf1b.4,2794,0.22406794080046902
target,Jmjd4.2,2506,0.17185210816750257
target,Chd8.2,2500,0.17076427832098243
target,Chd1.2,2498,0.1704016683721424
target,Crebbp.3,2483,0.16768209375584206
target,Ezh1.2,2481,0.167319483807002
target,Asxl1.2,2452,0.16206163954882136
target,Asxl3.4,2395,0.15172725600688008
target,Chd9.2,2354,0.14429375205565917
target,Cbx5.4,2322,0.13849199287421846
target,Fkbp1a.1,2311,0.1364976381555982
target,Hells.1,2229,0.12163063025315637
target,Actl6b.4,2226,0.12108671532989632
target,Hdac6.3,2196,0.11564756609729564
target,Hdac8.4,2189,0.11437843127635548
target,Aff4.2,2178,0.11238407655773523
target,Atm.2,2159,0.10893928204375482
target,Brd9.3,2140,0.10549448752977439
target,Atr.3,2118,0.10150577809253389
target,Gtf3c4.1,2047,0.08863312490871231
target,Fbxl19.1,1962,0.0732222020830104
target,Dnmt3b.4,1907,0.06325042848990918
target,Baz1a.2,1892,0.06053085387360884
target,Ing2.1,1858,0.05436648474332808
target,Actl6b.2,1848,0.05255343499912785
target,Jarid2.1,1838,0.050740385254927634
target,Hira.4,1829,0.04910864048514743
target,Baz2b.4,1821,0.04765820068978725
target,Brwd3.2,1820,0.04747689571536723
target,Dnmt3a.3,1817,0.046932980792107164
target,Chd1.3,1775,0.039318171866466224
target,Hdac3.1,1762,0.03696120719900593
target,Gadd45b.2,1757,0.03605468232690582
target,Baz1b.2,1736,0.03224727786408535
target,Cbx5.2,1702,0.026082908733804592
target,Brd1.1,1700,0.025720298784964547
target,Hdac2.3,1689,0.0237259440663443
target,Aurkb.4,1667,0.019737234629103807
target,Atad2b.4,1638,0.01447939037092316
target,Aff1.4,1631,0.013210255549983002
target,Cxxc1.4,1612,0.009765461036002579
target,Dnmt3b.2,1547,-0.0020193623012988754
target,Chd3.2,1498,-0.01090330604787997
target,Cbx7.3,1496,-0.011265915996720015
target,Elp3.2,1486,-0.01307896574092024
target,Atr.2,1476,-0.014892015485120463
target,Asxl2.2,1461,-0.0176115901014208
target,Brd4.4,1442,-0.021056384615401224
target,Chd6.2,1420,-0.025045094052641714
target,Gtf2f1.3,1420,-0.025045094052641714
target,Atad2b.3,1381,-0.03211598805502259
target,Brpf3.1,1379,-0.03247859800386263
target,Atm.3,1324,-0.04245037159696386
target,Brd1.2,1317,-0.04371950641790402
target,Bop1.2,1261,-0.05387258498542527
target,Hdac3.4,1251,-0.0556856347296255
target,Atrx.2,1220,-0.061306088936646186
target,Ing5.2,1190,-0.06674523816924686
target,Aff4.4,1187,-0.06728915309250692
target,Dmap1.4,1140,-0.07581048689024798
target,Ing4.3,1124,-0.07871136648096834
target,Chd8.3,1123,-0.07889267145538836
target,Ash2l.2,1122,-0.07907397642980837
target,Gtf2b.4,1116,-0.08016180627632852
target,Cbx3.4,1085,-0.08578226048334921
target,Ash1l.2,1025,-0.09666055894855055
target,Hdac9.2,1018,-0.0979296937694907
target,Aff1.2,995,-0.10209970818115122
target,Baz2b.1,990,-0.10300623305325134
target,Epc2.2,989,-0.10318753802767136
target,Ercc5.1,970,-0.10663233254165178
target,Epc2.3,951,-0.1100771270556322
target,Hat1.1,949,-0.11043973700447225
target,Asxl3.3,936,-0.11279670167193254
target,Chd6.3,934,-0.11315931162077258
target,Hdac10.3,929,-0.11406583649287269
target,Atad2b.2,929,-0.11406583649287269
target,Ctsl.2,925,-0.11479105639055279
target,Cbx8.1,905,-0.11841715587895324
target,Eed.3,890,-0.12113673049525357
target,Brd8.4,885,-0.12204325536735368
target,Aff1.3,877,-0.12349369516271386
target,Ing3.4,872,-0.12440022003481398
target,Brwd1.1,869,-0.12494413495807404
target,Ino80.3,844,-0.1294767593185746
target,Dnmt1.3,828,-0.13237763890929496
target,Chd2.2,824,-0.13310285880697503
target,Jhdm1d.1,813,-0.13509721352559528
target,Asxl1.1,805,-0.13654765332095548
target,Cbx1.4,798,-0.13781678814189563
target,Dub2a.4,771,-0.14271202245123624
target,Jmjd4.1,754,-0.1457942070163766
target,Jarid2.4,753,-0.14597551199079664
target,Cbx7.1,752,-0.14615681696521665
target,Atrx.4,749,-0.1467007318884767
target,Atm.4,741,-0.1481511716838369
target,Fbxo44.1,728,-0.1505081363512972
target,Chd8.1,728,-0.1505081363512972
target,Epc1.3,719,-0.1521398811210774
target,Chd2.4,717,-0.15250249106991745
target,Ctsl.1,707,-0.15431554081411766
target,Chd1l.3,704,-0.15485945573737772
target,Gadd45a.4,694,-0.15667250548157796
target,Brpf3.3,683,-0.15866686020019818
target,Brwd3.1,681,-0.15902947014903823
target,Cxxc1.3,678,-0.15957338507229832
target,Asxl1.4,666,-0.16174904476533858
target,Gtf2b.2,664,-0.16211165471417863
target,Chaf1b.1,664,-0.16211165471417863
target,Ash2l.3,661,-0.16265556963743869
target,Chd8.4,659,-0.16301817958627873
target,Dnmt3l.4,653,-0.16410600943279888
target,Chd1.4,650,-0.16464992435605894
target,Hdac2.2,646,-0.16537514425373903
target,Ezh1.3,634,-0.1675508039467793
target,Brd7.1,625,-0.1691825487165595
target,Fbxw9.4,623,-0.16954515866539954
target,Hdac6.4,623,-0.16954515866539954
target,Cbx4.1,622,-0.16972646363981955
target,Hdac2.4,607,-0.1724460382561199
target,Epc2.1,598,-0.1740777830259001
target,Arid2.3,596,-0.17444039297474015
target,Dnmt3a.1,590,-0.17552822282126027
target,Cbx2.2,571,-0.1789730173352407
target,Bmi1.2,570,-0.17915432230966072
target,Ash2l.1,560,-0.18096737205386096
target,Cbx4.4,559,-0.18114867702828097
target,Baz2a.4,558,-0.181329982002701
target,Fbxl19.4,553,-0.1822365068748011
target,Dub2a.2,547,-0.18332433672132123
target,Chaf1b.2,538,-0.18495608149110143
target,Chd1.1,536,-0.18531869143994148
target,Ezh2.3,536,-0.18531869143994148
target,Carm1.3,528,-0.18676913123530167
target,Brpf1.3,516,-0.18894479092834193
target,Chd3.4,516,-0.18894479092834193
target,Baz1a.4,515,-0.18912609590276194
target,Fbxo44.2,514,-0.18930740087718198
target,Ep400.1,512,-0.18967001082602203
target,Eed.2,503,-0.19130175559580223
target,Ash1l.4,497,-0.19238958544232235
target,Aurkb.1,497,-0.19238958544232235
target,Aff4.1,493,-0.19311480534000244
target,Dnmt3a.2,476,-0.19619698990514284
target,Brd8.1,475,-0.19637829487956285
target,Elp3.4,470,-0.19728481975166295
target,Bptf.3,464,-0.1983726495981831
target,Baz2a.1,458,-0.19946047944470324
target,Bmi1.1,458,-0.19946047944470324
target,Brd1.3,457,-0.19964178441912325
target,Asxl2.3,451,-0.2007296142656434
target,Jhdm1d.4,445,-0.2018174441121635
target,Brwd1.4,445,-0.2018174441121635
target,Aff1.1,443,-0.20218005406100356
target,Baz1b.3,442,-0.2023613590354236
target,Baz1b.1,442,-0.2023613590354236
target,Dnmt3l.3,441,-0.2025426640098436
target,Cbx2.1,434,-0.20381179883078376
target,Atad2.2,433,-0.2039931038052038
target,Hdac7.3,427,-0.20508093365172392
target,Epc1.2,426,-0.20526223862614396
target,Arid2.4,423,-0.20580615354940401
target,Hltf.4,421,-0.20616876349824406
target,Chd6.1,418,-0.20671267842150412
target,Ing5.3,412,-0.20780050826802426
target,Hdac1.3,410,-0.2081631182168643
target,Elp4.1,406,-0.20888833811454438
target,Chd1l.2,405,-0.20906964308896442
target,Chd4.1,405,-0.20906964308896442
target,Cbx4.3,402,-0.20961355801222448
target,Gadd45a.1,400,-0.20997616796106452
target,Cbx6.1,400,-0.20997616796106452
target,Brd4.1,400,-0.20997616796106452
target,Aurkb.2,396,-0.21070138785874462
target,Brpf1.2,392,-0.21142660775642472
target,Hltf.2,385,-0.21269574257736487
target,Carm1.1,384,-0.21287704755178488
target,Bop1.3,383,-0.21305835252620492
target,Dnmt3b.3,383,-0.21305835252620492
target,Ing2.2,380,-0.21360226744946498
target,Gadd45a.3,376,-0.21432748734714507
target,Ezh2.4,373,-0.21487140227040513
target,Ino80.2,369,-0.21559662216808523
target,Bptf.2,368,-0.21577792714250524
target,Cbx1.2,364,-0.21650314704018533
target,Hdac10.2,362,-0.21686575698902538
target,Actl6b.3,358,-0.21759097688670548
target,Fkbp2.3,357,-0.2177722818611255
target,Ing3.1,357,-0.2177722818611255
target,Cbx3.3,356,-0.2179535868355455
target,Hdac4.1,354,-0.21831619678438555
target,Hdac8.3,350,-0.21904141668206564
target,Brwd1.2,348,-0.2194040266309057
target,Hdac7.2,346,-0.21976663657974574
target,Cbx6.3,344,-0.2201292465285858
target,Ercc5.2,343,-0.2203105515030058
target,Ing4.1,343,-0.2203105515030058
target,Gtf2f1.2,342,-0.22049185647742583
target,Brpf3.2,339,-0.2210357714006859
target,Hira.1,338,-0.2212170763751059
target,Gadd45b.3,336,-0.22157968632394595
target,Hira.2,334,-0.221942296272786
target,Ehmt2.2,331,-0.22248621119604606
target,Chd4.2,328,-0.22303012611930614
target,Ehmt2.3,323,-0.22393665099140625
target,Elp4.2,323,-0.22393665099140625
target,Cbx8.3,321,-0.2242992609402463
target,Jarid2.2,317,-0.2250244808379264
target,Cbx5.1,313,-0.22574970073560646
target,Cbx3.2,311,-0.2261123106844465
target,Brd9.4,310,-0.22629361565886655
target,Dub2a.1,307,-0.2268375305821266
target,Cxxc1.2,305,-0.22720014053096665
target,Brd4.2,304,-0.22738144550538666
target,Brpf1.1,303,-0.2275627504798067
target,Ash1l.3,301,-0.22792536042864675
target,Baz2b.2,293,-0.22937580022400691
target,Hdac4.3,291,-0.22973841017284696
target,Hdac10.1,283,-0.23118884996820716
target,Gadd45a.2,276,-0.2324579847891473
target,Gtf2h1.3,271,-0.23336450966124742
target,Ercc5.3,270,-0.23354581463566743
target,Bmi1.3,268,-0.23390842458450747
target,Fbxl19.2,265,-0.23445233950776756
target,Ep300.3,262,-0.23499625443102762
target,Elp3.1,260,-0.23535886437986767
target,Ing3.2,259,-0.23554016935428768
target,Cbx6.4,257,-0.23590277930312772
target,Chd3.3,248,-0.23753452407290793
target,Brd3.1,245,-0.23807843899616798
target,Fbxo44.4,243,-0.23844104894500803
target,Ing2.4,230,-0.24079801361246833
target,Brd4.3,226,-0.24152323351014843
target,Hdac8.1,226,-0.24152323351014843
target,Dnmt3l.2,223,-0.24206714843340849
target,Brpf3.4,222,-0.2422484534078285
target,Brd8.3,222,-0.2422484534078285
target,Brpf1.4,221,-0.24242975838224853
target,Hcfc1.2,213,-0.2438801981776087
target,Crebbp.2,209,-0.2446054180752888
target,Hdac6.1,208,-0.24478672304970883
target,Cbx6.2,208,-0.24478672304970883
target,Atr.4,207,-0.24496802802412884
target,Cbx2.3,201,-0.246055857870649
target,Chaf1b.3,200,-0.246237162845069
target,Ino80.4,200,-0.246237162845069
target,Hdac9.3,197,-0.24678107776832905
target,Ep400.2,193,-0.24750629766600915
target,Dmap1.2,191,-0.2478689076148492
target,Chd1l.1,186,-0.2487754324869493
target,Fbxw9.2,186,-0.2487754324869493
target,Jhdm1d.3,186,-0.2487754324869493
target,Jmjd4.4,185,-0.24895673746136934
target,Hdac1.4,184,-0.24913804243578935
target,Dot1l.4,183,-0.2493193474102094
target,Hells.2,180,-0.24986326233346945
target,Ezh1.4,179,-0.2500445673078895
target,Hcfc1.3,171,-0.2514950071032496
target,Chaf1a.1,169,-0.2518576170520897
target,Chd2.1,166,-0.25240153197534976
target,Brwd1.3,165,-0.2525828369497698
target,Elp4.3,165,-0.2525828369497698
target,Fbxw9.1,162,-0.25312675187302985
target,Cbx8.4,161,-0.2533080568474499
target,Jarid2.3,160,-0.2534893618218699
target,Hdac3.3,160,-0.2534893618218699
target,Chd5.4,158,-0.25385197177070995
target,Bptf.1,158,-0.25385197177070995
target,Chaf1a.3,157,-0.25403327674513
target,Hdac7.4,156,-0.25421458171954997
target,Asxl1.3,155,-0.25439588669397
target,Ctsl.3,155,-0.25439588669397
target,Hcfc1.4,155,-0.25439588669397
target,Crebbp.4,154,-0.25457719166839005
target,Gtf2h1.2,154,-0.25457719166839005
target,Gtf2f1.1,153,-0.25475849664281003
target,Bptf.4,151,-0.2551211065916501
target,Cbx8.2,150,-0.25530241156607014
target,Ing4.4,148,-0.25566502151491016
target,Dmap1.1,146,-0.2560276314637502
target,Ing2.3,144,-0.25639024141259026
target,Cbx1.3,144,-0.25639024141259026
target,Ing5.1,142,-0.2567528513614303
target,Jmjd4.3,140,-0.25711546131027035
target,Hdac3.2,140,-0.25711546131027035
target,Gtf3c4.2,139,-0.25729676628469034
target,Chd9.1,135,-0.25802198618237043
target,Brd3.3,132,-0.25856590110563055
target,Carm1.4,131,-0.25874720608005053
target,Bop1.1,130,-0.25892851105447057
target,Dmap1.3,124,-0.2600163409009907
target,Chaf1a.4,123,-0.2601976458754107
target,Cbx7.2,123,-0.2601976458754107
target,Aff4.3,122,-0.26037895084983076
target,Fbxl19.3,121,-0.26056025582425074
target,Cbx5.3,118,-0.26110417074751086
target,Hcfc1.1,112,-0.26219200059403097
target,Hdac6.2,109,-0.26273591551729103
target,Ino80.1,105,-0.2634611354149711
target,Dnmt1.4,104,-0.26364244038939116
target,Ep400.4,102,-0.2640050503382312
target,Hdac4.4,96,-0.2650928801847513
target,Chd4.3,92,-0.2658181000824314
target,Chd4.4,91,-0.26599940505685143
target,Hat1.2,90,-0.2661807100312715
target,Chd5.3,87,-0.26672462495453153
target,Epc1.1,86,-0.26690592992895157
target,Brd7.3,76,-0.2687189796731518
target,Hdac7.1,76,-0.2687189796731518
target,Arid1a.2,73,-0.26926289459641184
target,Brd2.2,73,-0.26926289459641184
target,Fkbp2.1,70,-0.2698068095196719
target,Carm1.2,69,-0.26998811449409194
target,Dot1l.1,69,-0.26998811449409194
target,Hdac4.2,65,-0.27071333439177203
target,Gadd45b.1,63,-0.27107594434061205
target,Ing4.2,58,-0.2719824692127122
target,Eed.1,58,-0.2719824692127122
target,Fkbp1a.3,57,-0.2721637741871322
target,Baz1b.4,57,-0.2721637741871322
target,Ercc5.4,53,-0.27288899408481226
target,Chd2.3,53,-0.27288899408481226
target,Ehmt1.4,53,-0.27288899408481226
target,Atrx.1,52,-0.2730702990592323
target,Jhdm1d.2,51,-0.27325160403365234
target,Eaf1.1,48,-0.2737955189569124
target,Epc1.4,47,-0.27397682393133244
target,Brwd3.3,47,-0.27397682393133244
target,Aurkb.3,46,-0.2741581289057524
target,Ehmt1.2,43,-0.27470204382901253
target,H2afz.3,40,-0.2752459587522726
target,Baz2b.3,39,-0.2754272637266926
target,Brdt.1,38,-0.2756085687011126
target,Dub2a.3,37,-0.27578987367553265
target,Ehmt2.4,37,-0.27578987367553265
target,Dpy30.1,36,-0.2759711786499527
target,Fbxo44.3,35,-0.27615248362437267
target,Ehmt1.3,31,-0.27687770352205276
target,Ep300.2,30,-0.2770590084964728
target,Brd2.4,30,-0.2770590084964728
target,Atm.1,29,-0.27724031347089284
target,Ezh2.2,28,-0.2774216184453128
target,Chd5.2,26,-0.2777842283941529
target,Brd2.1,26,-0.2777842283941529
target,Dnmt3l.1,23,-0.27832814331741296
target,Cbx7.4,23,-0.27832814331741296
target,Hdac8.2,20,-0.278872058240673
target,Brd9.2,18,-0.2792346681895131
target,Gtf2h1.1,17,-0.2794159731639331
target,Cxxc1.1,14,-0.27995988808719313
target,Chd7.1,14,-0.27995988808719313
target,Gtf2b.3,13,-0.28014119306161317
target,Clock.2,10,-0.28068510798487323
target,Brd3.4,10,-0.28068510798487323
target,Clock.1,8,-0.2810477179337133
target,Actl6a,8,-0.2810477179337133
target,Fkbp5.2,8,-0.2810477179337133
target,Ezh2.1,8,-0.2810477179337133
target,Hdac5.1,6,-0.2814103278825533
target,Hdac11.2,6,-0.2814103278825533
target,Brd8.2,5,-0.28159163285697336
target,Hdac1.2,3,-0.2819542428058134
target,Chaf1a.2,2,-0.2821355477802334
target,Chd7.3,2,-0.2821355477802334
target,Jmjd1c.3,2,-0.2821355477802334
target,Ehmt1.1,1,-0.28231685275465346
target,Hdac11.1,1,-0.28231685275465346
target,Cecr2.2,1,-0.28231685275465346
target,Dot1l.3,1,-0.28231685275465346
target,Fkbp5.1,1,-0.28231685275465346
target,H2afz.1,1,-0.28231685275465346
target,Cd4.5,1,-0.28231685275465346
target,Hells.3,0,-0.2824981577290735
target,Chd7.2,0,-0.2824981577290735
target,Hes6,0,-0.2824981577290735
target,Iws1.3,0,-0.2824981577290735
target,Cecr2.3,0,-0.2824981577290735
target,Iws1.2,0,-0.2824981577290735
target,Hes6.3,0,-0.2824981577290735
