gene_name,Q4,Q1,Q2,Q3,Q1-Q2,Q1-Q3,Q1-Q4,Q2-Q3,Q2-Q4,Q3-Q4
Brwd3,58.83201401392094,54.514966428166986,49.015973122290795,38.45430864910381,5.498993305876195,16.060657779063177,-4.317047585753954,10.561664473186982,-9.816040891630147,-20.37770536481713
Atad2b,52.94886139203318,53.1386507416898,51.97325694155997,50.929924133965,1.1653938001298307,2.208726607724797,0.18978934965661942,1.0433328075949664,-0.9756044504732113,-2.0189372580681777
Carm1,49.6630706545275,56.3048481841527,50.22029657043053,48.00034101105486,6.084551613722185,8.304507173097853,6.641777529625208,2.219955559375668,0.5572259159030226,-1.6627296434726455
Hdac11,51.415950403545764,49.49555442139441,52.495607437890335,55.236122191637975,-3.0000530164959316,-5.740567770243573,-1.9203959821513574,-2.7405147537476418,1.0796570343445744,3.820171788092216
Dub2a,51.060812174098295,49.012336003692724,53.9948849498462,49.40714915986912,-4.982548946153486,-0.394813156176399,-2.0484761704055647,4.587735789977087,2.934072775747921,-1.6536630142291657
Sfmbt1,40.5107760528358,42.43939783625698,41.70914826417372,46.98462687587188,0.7302495720832636,-4.545229039614909,1.9286217834211756,-5.275478611698172,1.198372211337912,6.473850823036084
Ube2e1,49.741668714565726,46.238825205564815,52.41334769114666,49.18416130213782,-6.174522485581839,-2.945336096572992,-3.502843509000909,3.2291863890088472,2.6716789765809303,-0.5575074124279169
Bcl6,60.1222962765898,56.213948566589664,58.2563606674687,53.199922482413996,-2.0424121008790252,3.014026084175682,-3.9083477100001422,5.056438185054707,-1.865935609121117,-6.922373794175824
Chd6,55.283199765512926,53.038127634723175,54.18793874360487,50.51799232669059,-1.14981110888169,2.5201353080325912,-2.2450721307897448,3.6699464169142813,-1.0952610219080547,-4.765207438822336
Scml2,47.27172502440266,42.96539825459889,38.447499031086124,51.17876798262041,4.517899223512764,-8.213369728021522,-4.306326769803775,-12.731268951534286,-8.824225993316537,3.9070429582177466
Smarca5,44.78946996704963,48.19582365806792,43.06379328574954,41.053555489694,5.132030372318389,7.1422681683739215,3.406353691018298,2.0102377960555344,-1.725676681300091,-3.7359144773556254
Jhdm1d,52.98957916529092,49.671307462412216,48.89944334005881,55.30719967476993,0.7718641223533993,-5.635892212357713,-3.3182717028786994,-6.407756334711112,-4.090135825232099,2.3176205094790134
Prdm16,50.399543994631124,46.68774996169849,48.5571598941054,53.393817016646864,-1.8694099324069213,-6.706067054948378,-3.711794032932637,-4.836657122541457,-1.8423841005257156,2.9942730220157414
Chd3,48.84411797015966,52.60423098834739,55.302493985851584,54.351331073879415,-2.698262997504182,-1.7471000855320309,3.7601130181877274,0.9511629119721512,6.4583760156919094,5.507213103719758
Kdm3b,55.80624983129021,48.961264218243464,53.21650176724078,56.25447032625693,-4.255237548997315,-7.293206108013464,-6.8449856130467275,-3.037968559016148,-2.5897480640494117,0.4482204949667358
Padi3,59.514474514776225,50.08964155316578,50.16030459078719,49.033540014479634,-0.07066303762141501,1.0561015386861428,-9.424832961610448,1.1267645763075578,-9.354169923989033,-10.480934500296591
Hdac6,48.032957776536655,47.22424328019413,46.88138192399909,49.72992549419187,0.34286135619503044,-2.5056822139977517,-0.8087144963425201,-2.848543570192782,-1.1515758525375506,1.6969677176552316
L3mbtl2,53.48475501098351,52.40610272698958,50.81421714659359,51.00569157470031,1.5918855803960017,1.4004111522892881,-1.0786522839939228,-0.19147442810671342,-2.6705378643899245,-2.479063436283211
Gtf3c4,51.1680523955479,52.01353580460603,52.575273110516825,51.87089308265729,-0.5617373059107971,0.1426427219487314,0.845483409058132,0.7043800278595285,1.407220714968929,0.7028406871094006
Baz1a,46.83873251416371,50.71922856532715,49.02431665018346,55.69621798339857,1.6949119151436927,-4.976989418071416,3.8804960511634374,-6.671901333215109,2.1855841360197448,8.857485469234852
Suv420h2,41.35409326019357,44.08884166046671,46.7034569783118,53.05690266853737,-2.6146153178450864,-8.968061008070666,2.734748400273134,-6.35344569022558,5.34936371811822,11.7028094083438
Trim66,40.11418546567901,51.12752429166912,46.43520500389291,50.23194276430945,4.692319287776207,0.8955815273596682,11.013338825990106,-3.796737760416539,6.3210195382139,10.117757298630439
Kdm5c,53.27303022724877,50.204608788105574,52.019792809852405,56.13583426959467,-1.8151840217468367,-5.931225481489101,-3.0684214391432,-4.116041459742264,-1.2532374173963632,2.8628040423459007
Cd19,48.99376498388947,51.72813067157046,49.08440019662924,46.71290554972869,2.643730474941228,5.015225121841772,2.7343656876809974,2.371494646900546,0.0906352127397696,-2.2808594341607753
Gtf2b,53.439151925206055,57.352610720819925,47.82785230969108,49.89530806308349,9.524758411128843,7.457302657736434,3.913458795613871,-2.0674557533924087,-5.61129961551497,-3.5438438621225616
Smarcb1,52.63537547072049,49.80486288814959,52.16624164997321,52.260496641661824,-2.361378761823616,-2.455633753512231,-2.8305125825709005,-0.09425499168861506,-0.4691338207472846,-0.37487882905866954
Sirt4,35.515194140967274,40.85443954228098,43.212677138939355,45.88910258080291,-2.3582375966583675,-5.0346630385219235,5.339245401313708,-2.6764254418635574,7.697482997972076,10.373908439835631
Kdm6a,52.254940233428584,55.8771133281724,51.49127329253409,46.45623956002032,4.38584003563831,9.42087376815207,3.6221730947438155,5.035033732513759,-0.7636669408944945,-5.798700673408254
Hes1,49.669508053756246,49.31374622033107,52.49777779029863,48.14210152195204,-3.1840315699675728,1.1716446983790192,-0.35576183342518974,4.355676268346591,2.8282697365423832,-1.527406531804207
Klf2,50.11365963814803,49.562556891412086,50.575881907527915,49.77524486513433,-1.0133250161158247,-0.21268797372222975,-0.5511027467359385,0.8006370423935949,0.4622222693798859,-0.33841477301370887
Dnmt3b,53.35374272495106,51.68341804079179,46.974218908233894,49.84947085178527,4.7091991325578935,1.8339471890065262,-1.6703246841592745,-2.8752519435513673,-6.379523816717168,-3.5042718731658007
Tdg,47.50867230086237,49.04444115312082,45.04386882586825,49.81374396646277,4.000572327252577,-0.7693028133419437,1.5357688522584643,-4.76987514059452,-2.4648034749941123,2.305071665600408
Trim28,53.92051960260199,48.563538004238936,49.868090308651105,47.95920971746668,-1.3045523044121596,0.6043282867722675,-5.356981598363059,1.908880591184427,-4.052429293950899,-5.961309885135327
Kdm2b,43.27854859677123,47.056137327526784,37.7460845095804,50.380433872786824,9.31005281794639,-3.324296545260036,3.777588730755551,-12.634349363206427,-5.53246408719084,7.1018852760155875
Prmt3,58.5847446757481,50.119990570585635,49.10153235944746,50.96087197323979,1.0184582111381841,-0.8408814026541522,-8.464754105162463,-1.8593396137923364,-9.483212316300646,-7.623872702508309
Rbbp5,61.88461936013849,54.46467209151412,56.79605326157038,46.19096814049141,-2.3313811700562663,8.273703951022714,-7.4199472686243695,10.60508512107898,-5.088566098568103,-15.693651219647084
Kat2b,53.16820236574072,50.603310650079635,53.34183900730406,52.15653122087031,-2.738528357224431,-1.5532205707906774,-2.5648917156610818,1.1853077864337536,0.17363664156334924,-1.0116711448704043
CDK9,51.97720418169538,52.801830089724426,52.244938111431495,50.48469977094242,0.5568919782929309,2.3171303187820027,0.8246259080290608,1.760238340489072,0.26773392973613025,-1.492504410752942
Ube2a,41.26392549896746,33.395792308744916,42.47321006392431,50.5044325060839,-9.077417755179397,-17.10864019733899,-7.86813319022254,-8.031222442159592,1.2092845649568575,9.240507007116449
Setd8,44.99111156266527,47.264583261533254,43.46472273382023,49.66741283718717,3.7998605277130286,-2.4028295756539206,2.2734716988679873,-6.202690103366949,-1.5263888288450413,4.676301274521908
Tcea1,42.45254488309709,45.39289808012724,43.87325732830635,40.94106203946303,1.5196407518208819,4.451836040664215,2.940353197030152,2.932195288843332,1.4207124452092703,-1.5114828436340626
Kdm4d,60.20392816488363,56.85998204261364,54.57081508950325,47.01277127702849,2.2891669531103984,9.847210765585146,-3.343946122269985,7.558043812474749,-5.6331130753803835,-13.191156887855133
Kdm5b,53.78039012981346,56.206039630716646,50.43168811997843,50.8021021042611,5.7743515107382075,5.403937526455534,2.4256495009031767,-0.37041398428267236,-3.348702009835031,-2.9782880255523576
Prmt5,50.857466316328214,52.650630330083835,49.208564534274274,55.28033018500476,3.44206579580955,-2.629699854920932,1.7931640137556144,-6.071765650730483,-1.6489017820539353,4.422863868676545
Phc1,52.45176420936072,51.73875099640095,49.388890532628295,47.61236807753841,2.3498604637726492,4.126382918862533,-0.7130132129597637,1.776522455089884,-3.062873676732413,-4.839396131822297
Orc1,49.866034643372195,49.128062110984445,50.466250215008486,50.62890991731359,-1.3381881040240287,-1.5008478063291464,-0.7379725323877486,-0.16265970230511773,0.60021557163628,0.7628752739413978
Ppargc1a,55.616647010380944,49.88428389848984,54.147405372155646,52.87946959633686,-4.263121473665797,-2.9951856978470257,-5.732363111891101,1.2679357758187715,-1.469241638225304,-2.7371774140440754
Smarcc1,39.999121400115826,44.51264848204613,45.382659614244695,47.60507282437509,-0.8700111321985554,-3.092424342328954,4.513527081930312,-2.2224132101303984,5.383538214128868,7.605951424259266
Fkbp2,51.370093869748246,50.00344790772687,51.48529826389386,53.274932714331214,-1.4818503561669836,-3.271484806604336,-1.3666459620213647,-1.789634450437352,0.11520439414561896,1.9048388445829711
Chd2,51.535201361883594,51.95637862626211,50.91228773087249,50.33734629364666,1.0440908953896226,1.6190323326154537,0.421177264378513,0.574941437225831,-0.6229136310111096,-1.1978550682369407
Aurkb,43.01253088968539,45.72185804538233,49.01652547548194,47.349221579232974,-3.2946674300996146,-1.6273635338506494,2.709327155696939,1.6673038962489652,6.003994585796554,4.336690689547589
H2afz,53.033515301509624,48.89052609514082,47.518562873581125,57.32921599556861,1.3719632215596913,-8.438689900427795,-4.142989206368799,-9.810653121987485,-5.514952427928491,4.295700694058994
Smarca2,49.369908137126856,49.06204571007961,45.541262815714845,50.1891277057591,3.5207828943647645,-1.1270819956794866,-0.3078624270472498,-4.647864890044251,-3.8286453214120146,0.8192195686322368
Smarcc2,47.560995580301835,44.082817832105874,47.54958828577298,47.04080287696603,-3.4667704536671033,-2.9579850448601657,-3.4781777481959653,0.5087854088069377,-0.011407294528861911,-0.5201927033357996
Kdm3a,43.58637923434868,49.61904102504647,51.21659236225571,50.52618130257157,-1.597551337209242,-0.9071402775251034,6.032661790697792,0.6904110596841386,7.630213127907034,6.939802068222895
Aff1,48.82535913045109,49.74379852145987,40.0519242331704,49.96460429642168,9.691874288289466,-0.2208057749618071,0.9184393910087891,-9.912680063251274,-8.773434897280678,1.1392451659705962
Fkbp1a,49.87689654165018,48.809634070196346,48.84736600747388,45.405293025665934,-0.037731937277525184,3.404341044530421,-1.067262471453842,3.4420729818079465,-1.0295305341763168,-4.471603515984263
Iws1,52.38909655378103,48.51740520341574,51.57868821652978,51.801811756358454,-3.0612830131140356,-3.2844065529427127,-3.8716913503652903,-0.22312353982867705,-0.8104083372512546,-0.5872847974225776
Hdac2,50.81520324710317,52.815882836954955,50.434900834825356,47.72739768501912,2.3809820021295884,5.0884851519358305,2.000679589851771,2.707503149806242,-0.3803024122778176,-3.0878055620840597
Actl6a,47.579426897142426,49.15372453151045,49.87130194455364,62.514823347489035,-0.7175774130431911,-13.361098815978583,1.5742976343680262,-12.643521402935392,2.2918750474112173,14.935396450346609
Smarcd3,46.967000220746826,54.78321730822769,52.55875705729158,45.11983070795541,2.224460250936107,9.66338660027229,7.816217087480868,7.438926349336182,5.591756836544761,-1.8471695127914214
Padi4,58.45036249079306,49.85184290445189,51.490780634559435,53.18382555243603,-1.638937730107548,-3.331982647984149,-8.598519586341173,-1.693044917876601,-6.959581856233624,-5.266536938357023
Elp3,43.26103637119825,42.496841282431014,47.169974812599285,44.98963970992592,-4.673133530168262,-2.4927984274949058,-0.7641950887672291,2.180335102673357,3.9089384414010335,1.7286033387276767
Setd4,44.8424274140236,50.14461599858529,44.50916650134541,49.43879711855992,5.63544949723987,0.7058188800253697,5.302188584561679,-4.9296306172145,-0.3332609126781909,4.596369704536309
Smarcd2,40.378879330902855,42.34212257350011,42.017211804581315,51.40548380690325,0.3249107689188045,-9.063361233403123,1.9632432425972641,-9.388272002321928,1.6383324736784595,11.026604476000387
Atrx,49.43341175478291,54.76173243241335,48.35309081723571,51.46313629123014,6.408641615177633,3.298596141183215,5.328320677630448,-3.1100454739944174,-1.0803209375471843,2.029724536447233
Phf2,55.37171506775728,50.088047961218734,54.222266553999475,48.08857994042003,-4.13421859278075,1.9994680207987,-5.283667106538552,6.13368661357945,-1.1494485137578012,-7.2831351273372515
Prdm15,54.49553155205801,57.20537621970598,50.11018302729222,47.93340731911233,7.0951931924137615,9.271968900593661,2.7098446676479693,2.1767757081799006,-4.385348524765792,-6.562124232945693
Jmjd1c,56.53665867072025,58.91292136280074,59.763746989374226,55.87616825861508,-0.8508256265734957,3.036753104185653,2.3762626920804806,3.8875787307591487,3.2270883186539763,-0.6604904121051725
Ube2b,52.63138883262517,54.92566478683952,60.00280458277058,51.24848248595175,-5.077139795931067,3.6771823008877655,2.29427595421435,8.754322096818832,7.371415750145417,-1.3829063466734164
Pcgf2,40.46811910836679,41.241502375828425,44.33959241637732,51.85938379949229,-3.098090040548911,-10.617881423663881,0.7733832674616276,-7.51979138311497,3.8714733080105384,11.391264691125508
Prdm14,51.01599784680525,46.665105356099744,47.43632124787292,53.07285108713814,-0.7712158917731662,-6.407745731038398,-4.350892490705502,-5.636529839265232,-3.579676598932336,2.056853240332896
Mta1,55.11747001906364,55.55020178843921,48.557161317872065,52.20496358402634,6.993040470567155,3.345238204412886,0.4327317693755717,-3.6478022661542684,-6.560308701191583,-2.912506435037314
Psip1,59.11100445811446,51.700769141937364,54.84679013017916,48.74126835464916,-3.1460209882417933,2.9595007872882135,-7.410235316177085,6.105521775530007,-4.264214327935291,-10.3697361034653
Rnf40,54.67045727498399,51.3804191985429,50.76627816017265,53.61516051289142,0.614141038370259,-2.2347413143485175,-3.290038076441088,-2.8488823527187765,-3.904179114811347,-1.0552967620925706
Prdm6,52.85853669893109,55.67781467198826,57.004183238660964,50.350651887927306,-1.3263685666726923,5.327162784060961,2.819277973057167,6.653531350733654,4.145646539729859,-2.5078848110037946
Fbxl19,47.411094021404374,52.482886852182475,48.30881693985814,45.44213344512325,4.174069912324342,7.0407534070592375,5.071792830778107,2.8666834947348963,0.8977229184537654,-1.9689605762811309
Fkbp5,53.386494958932325,54.48388761258341,51.326184324720636,48.48099218633246,3.1577032878627684,6.002895426250952,1.0973926536510927,2.845192138388184,-2.060310634211676,-4.90550277259986
Cbx7,54.58052594573738,56.30791776595738,53.74457412963646,47.76419106126535,2.5633436363209148,8.543726704692027,1.7273918202200047,5.980383068371112,-0.8359518161009101,-6.816334884472022
Mtf2,50.22539074606731,49.284196275691215,47.58097555688538,45.14639678179045,1.7032207188058397,4.137799493900764,-0.9411944703761006,2.4345787750949244,-2.6444151891819403,-5.078993964276865
Mecom,52.566097101102,56.12254705659958,52.35633768339857,51.292293445809534,3.766209373201013,4.830253610790034,3.5564499554975795,1.0640442375890204,-0.20975941770343365,-1.273803655292454
Phf10,55.806847494382474,49.24643460420438,52.35340223855061,47.81066059753825,-3.106967634346242,1.435774006666131,-6.560412890178099,4.542741641012372,-3.453445255831857,-7.99618689684423
Msl3,55.91139406721655,59.961017947211054,54.93055810524101,47.53952729702305,5.030459841970047,12.421490650188018,4.04962387999451,7.3910308082179705,-0.9808359619755374,-8.371866770193508
Hat1,49.38187161832757,49.48974974823352,47.26899060634223,48.45796647592103,2.2207591418912935,1.0317832723124853,0.10787812990594414,-1.1889758695788082,-2.1128810119853494,-0.9239051424065412
Smyd3,49.381487269831155,53.153036010439685,48.254573078759435,48.03620661299011,4.898462931680245,5.116829397449568,3.771548740608523,0.21836646576932317,-1.1269141910717222,-1.3452806568410454
Suz12,50.69376027772936,45.308896116210306,46.02939440835365,52.476762372448775,-0.7204982921433483,-7.167866256238474,-5.384864161519068,-6.447367964095126,-4.664365869375719,1.7830020947194067
Chd5,55.00623245133087,53.553215402242664,52.07695569238734,46.85477032416922,1.476259709855336,6.698445078073442,-1.453017049088201,5.222185368218106,-2.929276758943537,-8.151462127161643
Arid1a,48.73748741193952,56.9871063895441,56.77356791127204,52.30183375140807,0.21353847827207062,4.685272638136034,8.249618977604586,4.4717341598639635,8.036080499332515,3.5643463394685515
Actl6b,50.149419381049746,50.63699371823868,48.86130909600938,51.70108453995922,1.7756846222292957,-1.064090821720547,0.4875743371889305,-2.8397754439498426,-1.2881102850403652,1.5516651589094774
Jmjd4,52.71300811301645,52.25670105031328,51.60136183863435,47.850082273067265,0.6553392116789389,4.406618777246018,-0.4563070627031598,3.7512795655670788,-1.1116462743820987,-4.8629258399491775
Usp51,55.93339857433402,52.27393838524739,52.948724863411975,40.419378059274884,-0.6747864781645792,11.854560325972514,-3.65946018908663,12.52934680413709,-2.984673710922051,-15.514020515059142
Kat2a,53.1596712329549,49.356672009694,50.4454488939868,52.72325725453311,-1.0887768842928007,-3.366585244839109,-3.8029992232608953,-2.277808360546308,-2.7142223389680944,-0.4364139784217862
Brd1,54.19427198800372,56.23541623033875,52.70537891671248,57.00739203339278,3.530037313626263,-0.7719758030540369,2.0411442423350232,-4.3020131166803,-1.4888930712912396,2.81312004538906
Fbxo17,46.02515962594348,56.03041321837842,54.92439240978573,41.46525952023159,1.1060208085926864,14.565153698146831,10.005253592434938,13.459132889554146,8.899232783842251,-4.559900105711893
Sin3a,52.62425617997424,50.48581669837816,49.00670321305017,41.933492868486965,1.4791134853279884,8.5523238298912,-2.1384394815960794,7.073210344563213,-3.617552966924068,-10.69076331148728
Sp110,45.83050830070984,51.12196266070173,45.53296176027743,43.169841886865726,5.589000900424301,7.952120773836012,5.291454359991902,2.3631198734117116,-0.2975465404323989,-2.6606664138441114
Kdm5d,53.39316497342119,49.43233690852534,50.308894258219624,52.69152988611052,-0.8765573496942869,-3.259192977585186,-3.9608280648958516,-2.382635627890899,-3.0842707152015647,-0.7016350873106658
Brpf1,50.45091596851483,51.469853730781814,48.39660078151586,47.81515380654975,3.073252949265953,3.6546999242320615,1.0189377622669884,0.5814469749661084,-2.0543151869989646,-2.635762161965073
Baz2b,53.6351823776913,56.03623390164615,52.66223944989895,50.245906792444664,3.3739944517471967,5.790327109201486,2.4010515239548402,2.416332657454288,-0.9729429277923565,-3.389275585246645
Atm,48.634627821668474,55.72635681281369,51.82010762927509,57.75736459966159,3.9062491835386055,-2.031007786847894,7.0917289911452235,-5.9372569703865,3.185479807606618,9.122736777993119
Ercc5,53.114821336972156,49.56245542940905,53.36348981768317,48.22778865358066,-3.8010343882741227,1.334666775828385,-3.552365907563111,5.135701164102508,0.24866848071101177,-4.887032683391496
Runx3,50.612042777174864,50.804542372462585,48.190927024675226,44.89852869084369,2.613615347787358,5.906013681618879,0.192499595287714,3.292398333831523,-2.421115752499644,-5.713514086331165
Uhrf1,44.5460985754589,46.90131058687202,44.42142811184388,43.171071626720995,2.479882475028145,3.7302389601510306,2.3552120114131307,1.2503564851228859,-0.12467046361501444,-1.3750269487379003
Usp22,39.95987613860064,43.37909822745481,43.027084142831846,44.46447259572176,0.3520140846229598,-1.0853743682669519,3.419222088854165,-1.4373884528899117,3.067208004231205,4.504596457121117
Kdm2a,50.092122791978696,46.731375725291876,42.49210460236702,48.55686993767648,4.239271122924864,-1.8254942123846019,-3.3607470666868164,-6.064765335309466,-7.60001818961168,-1.5352528543022146
Chaf1a,48.925481856449096,47.78764184966605,48.82679559180346,49.898389103623074,-1.0391537421374126,-2.110747253957018,-1.137840006783045,-1.0715935118196054,-0.09868626464563235,0.972907247173973
Tbx21,50.05248106513327,52.60284858262091,50.368430934568785,52.00365009155683,2.234417648052125,0.5991984910640817,2.5503675174876324,-1.6352191569880434,0.3159498694355075,1.9511690264235508
Taf3,49.18031120682055,48.36531002539963,45.514681119342484,43.95621749905193,2.85062890605715,4.409092526347708,-0.8150011814209193,1.5584636202905582,-3.6656300874780694,-5.224093707768628
Mecp2,53.13656571508304,53.4771427204121,52.304148694668406,48.31645191882467,1.1729940257436837,5.160690801587425,0.3405770053290631,3.987696775843741,-0.8324170204146206,-4.820113796258362
Prkaa1,51.694741040030124,55.274597079727585,51.93746439636382,45.7548794998167,3.3371326833637616,9.519717579910875,3.5798560396974555,6.182584896547114,0.2427233563336939,-5.93986154021342
Trim24,52.27269417860332,48.05813061426527,50.65052087929402,49.70863526395176,-2.5923902650287376,-1.650504649686483,-4.214563564338034,0.9418856153422555,-1.6221732993092965,-2.5640589146515516
Kdm4c,58.28004989206174,52.95323419832641,55.24825475650416,50.95648742613692,-2.2950205581777547,1.9967467721894936,-5.326815693735328,4.291767330367248,-3.031795135557573,-7.323562465924821
Hdac4,46.650433233443195,44.968627920662385,50.475373643108604,51.990723503857986,-5.506745722446224,-7.022095583195602,-1.6818053127808104,-1.5153498607493772,3.8249404096654143,5.340290270414792
Ep400,51.10576580392801,48.34314208729819,52.77810965937268,50.00786313047181,-4.434967572074494,-1.6647210431736248,-2.762623716629821,2.770246528900869,1.672343855444673,-1.097902673456196
Phf20,57.381912756777545,52.12304425523895,55.469528117203716,50.81933233960381,-3.3464838619647628,1.3037119156351453,-5.258868501538583,4.650195777599908,-1.91238463957382,-6.562580417173728
Pbrm1,54.99486714668145,53.28598514482,50.22920730945707,55.45504037745393,3.056777835362934,-2.169055232633937,-1.7088820018614523,-5.225833067996871,-4.765659837224386,0.46017323077248484
Brwd1,54.64615451062358,52.235305434628444,50.82741293467662,50.87951096542555,1.4078924999518208,1.3557944692028845,-2.4108490759951486,-0.052098030748936264,-3.8187415759469694,-3.7666435451980327
Dot1l,56.49975209932444,51.091555133005095,53.24912250589419,58.7712113556738,-2.157567372889097,-7.679656222668705,-5.408196966319347,-5.522088849779608,-3.2506295934302507,2.271459256349357
Jmjd8,59.05556831331237,50.69697287407079,56.62566285856172,54.994371318570586,-5.928689984490934,-4.297398444499803,-8.358595439241588,1.6312915399911319,-2.4299054547506542,-4.061196994741786
Cd14,47.14048430792611,46.89363242688612,45.555675582685744,56.25313948831666,1.3379568442003889,-9.359507061430536,-0.24685188103997557,-10.697463905630928,-1.5848087252403644,9.112655180390561
Rpa3,42.768509388622434,48.20449127878263,37.377509532988626,41.49828957143484,10.826981745794003,6.706201707347791,5.435981890160198,-4.12078003844621,-5.390999855633805,-1.270219817187595
Ring1,53.25575410146663,44.626804136989215,43.982772192040386,48.14610980654657,0.6440319449488262,-3.5193056695573524,-8.628949964477416,-4.163337614506179,-9.272981909426242,-5.109644294920064
Sp100,48.111854635963844,45.790134389370564,49.08799869392969,40.575883841381284,-3.297864304559133,5.214250547989273,-2.321720246593289,8.512114852548406,0.9761440579658442,-7.535970794582563
Whsc1,41.93303121497227,39.83274167996539,39.66179972082251,42.44039618520577,0.17094195914289134,-2.6076545052403777,-2.100289535006871,-2.778596464383269,-2.271231494149762,0.5073649702335072
Kdm6b,53.960832717950574,50.35651136589975,50.72098222427613,52.739434877776176,-0.3644708583763725,-2.382923511876431,-3.6043213520508184,-2.0184526535000584,-3.239850493674446,-1.2213978401743875
Nsd1,53.127611069651,51.306932623830875,51.133682483966695,54.558773887006225,0.17325013986416948,-3.2518412631753524,-1.820678445820132,-3.425091403039522,-1.9939285856843014,1.4311628173552204
Phf1,54.015158503498206,51.75053627533962,52.91856122111765,49.66858567015386,-1.16802494577803,2.0819506051857504,-2.2646222281585864,3.2499755509637804,-1.0965972823805563,-4.346572833344337
Gtf2h1,52.81455327615521,54.66055234732408,54.709933292745,51.6485571840066,-0.04938094542091894,3.0119951633174673,1.8459990711688665,3.0613761087383864,1.8953800165897856,-1.1659960921486008
Sirt7,48.4806211367212,49.04844860747972,38.68927799514405,45.24374104177661,10.359170612335662,3.8047075657031053,0.5678274707585138,-6.554463046632559,-9.791343141577151,-3.236880094944591
Kdm4b,55.02116329220658,50.59791801566888,51.62680105818606,49.387589699276056,-1.0288830425171926,1.2103283163928136,-4.423245276537705,2.239211358910007,-3.3943622340205124,-5.633573592930518
Men1,48.82086994697763,43.73013033107036,51.290766673986504,47.28931899294941,-7.5606363429161405,-3.5591886618790536,-5.090739615907272,4.001447681037088,2.469896727008869,-1.5315509540282186
Ccnt1,51.385037527703815,54.29851040949139,51.86570229798978,46.65016417387985,2.4328081115016156,7.648346235611522,2.913472881787566,5.215538124109906,0.48066477028595056,-4.7348733538239545
Phf8,51.768547708072425,53.18840412141958,53.53661631932707,35.98669386450286,-0.34821219790748376,17.201710256916716,1.4198564133471407,17.549922454824202,1.7680686112546244,-15.781853843569577
Actb,48.648098118982496,51.70706032517672,50.74060181117134,56.15651849477977,0.9664585140053816,-4.449458169603048,3.0589622061942237,-5.41591668360843,2.092503692188842,7.508420375797272
Atad2,53.89252358959436,51.024347686282184,51.03066298071611,49.67298313988472,-0.006315294433924201,1.351364546397459,-2.8681759033121788,1.3576798408313833,-2.8618606088782546,-4.219540449709638
Prdm13,50.38231453994609,49.80812465063021,50.92291144286557,51.207529356026534,-1.1147867922353651,-1.399404705396332,-0.5741898893158736,-0.2846179131609669,0.5405969029194916,0.8252148160804585
Trim33,50.497505347582724,54.022593461520536,49.108770895188485,45.1905499245549,4.913822566332047,8.832043536965628,3.5250881139378016,3.9182209706335795,-1.388734452394245,-5.3069554230278255
Myst4,50.40782345154371,51.39328238448448,47.94306727051165,34.260143900968664,3.4502151139728325,17.133138483515822,0.9854589329407689,13.68292336954299,-2.4647561810320635,-16.147679550575052
Brd8,48.72045149678132,49.26626264161357,48.71304557099484,44.41068329625159,0.5532170706187318,4.855579345361977,0.5458111448322533,4.302362274743245,-0.007405925786478473,-4.309768200529724
Brpf3,53.65718352255422,47.80367071178082,53.3506508359935,46.26873310521785,-5.546980124212677,1.5349376065629627,-5.853512810773395,7.08191773077564,-0.3065326865607183,-7.388450417336358
L3mbtl3,52.96993311604341,53.55904591139997,52.297710004248636,50.761440489726795,1.2613359071513397,2.797605421673187,0.5891127953565589,1.5362695145218472,-0.6722231117947808,-2.2084926263166285
Mbd1,45.00782303761406,48.36244321933606,44.38501330519081,50.10004078054307,3.977429914145241,-1.7375975612070231,3.354620181721997,-5.715027475352264,-0.6228097324232436,5.09221774292902
Ncor1,60.777494041986266,56.63778424317823,51.82583407316195,47.825341508049725,4.811950170016293,8.812442735128512,-4.13970979880802,4.000492565112219,-8.951659968824313,-12.952152533936532
Phc3,54.20505813633855,53.89199740097661,50.20936355903212,53.40057724471225,3.6826338419444937,0.4914201562643659,-0.3130607353619321,-3.1912136856801276,-3.9956945773064256,-0.804480891626298
Prmt2,57.24422031248619,54.45153550712165,57.96957796912114,51.07340562074461,-3.518042461999493,3.378129886377039,-2.7926848053645434,6.896172348376532,0.7253576566349498,-6.170814691741582
Rbbp4,52.47710793006856,48.72151317306217,49.32011223206871,46.04155947484898,-0.598599059006542,2.6799536982131964,-3.7555947570063872,3.2785527572197384,-3.1569956979998453,-6.4355484552195845
Smyd2,47.57116532626643,44.977181462911624,44.49895075102721,43.97097988383602,0.47823071188441224,1.0062015790756043,-2.593983863354806,0.5279708671911916,-3.072214575239218,-3.6001854424304094
Hcfc1,49.89758212989816,48.901275502120065,44.94458319526762,51.783625118160955,3.9566923068524504,-2.88234961604089,-0.9963066277780861,-6.83904192289334,-4.9529989346305365,1.8860429882628038
Suv39h1,44.06474995356673,50.972923660686035,44.378097511451095,45.163019342845985,6.59482614923494,5.809904317840051,6.9081737071193015,-0.7849218313948905,0.3133475578843621,1.098269389279253
Brdt,51.52970337784448,55.70158990659926,51.39283713820446,49.66474807526805,4.308752768394794,6.036841831331203,4.17188652875478,1.7280890629364087,-0.136866239640014,-1.8649553025764227
Brd2,44.89283174623134,46.81607225915236,47.0141836667133,51.806434834935764,-0.19811140756094625,-4.990362575783409,1.923240512921022,-4.792251168222462,2.121351920481968,6.913603088704431
