Pool,Gene,nbPctgShift
P1-7,Actb,40.45715776642321
P1-7,Actl6a,32.54936800608665
P1-7,Actl6b,19.783211402641083
P1-7,Aff1,27.56305278456714
P1-7,Aff4,27.39087356577626
P1-7,Arid1a,40.361238106770244
P1-7,Arid1b,40.98446962823547
P1-7,Arid2,13.68643876583779
P1-7,Ash1l,11.48247782774473
P1-7,Ash2l,22.02283427783857
P1-7,Asxl1,18.80529679844785
P1-7,Asxl2,8.257142155024422
P1-7,Asxl3,6.105521400479425
P1-7,Atad2,14.473411087981486
P1-7,Atad2b,11.55285900544039
P1-7,Atm,11.470885089692931
P1-7,Atr,12.29880989588683
P1-7,Atrx,17.192561890827783
P1-7,Aurkb,29.940828026301144
P1-7,Baz1a,21.05981826741088
P1-7,Baz1b,9.502569795890377
P1-7,Baz2a,25.55621289570097
P1-7,Baz2b,5.336805312458388
P1-7,Bcl6,13.77022149390605
P1-7,Bmi1,14.800797174620822
P1-7,Bop1,31.62442408633158
P1-7,Bptf,16.745125514339463
P1-7,Brd1,16.57986091705922
P1-7,Brd2,20.590216307502747
P1-7,Brd3,17.304677508484243
P1-7,Brd4,25.00229302354217
P1-7,Brd7,39.16491852420565
P1-7,Brd8,12.244035809386173
P1-7,Brd9,18.713009401899892
P1-7,Brdt,37.86818881389666
P1-7,Brpf1,20.883761704595777
P1-7,Brpf3,25.491699688186028
P1-7,Brwd1,14.03771663566225
P1-7,Brwd3,8.20571773268153
P1-7,CD4,23.112081143318107
P1-7,CDK9,8.584030027206373
P1-7,Carm1,15.766482413181631
P1-7,Cbx1,8.665312764047673
P1-7,Cbx2,22.505975402528776
P1-7,Cbx3,5.354240324501863
P1-7,Cbx4,15.586767619953516
P1-7,Cbx5,14.404128774060691
P1-7,Cbx6,30.736431299116095
P1-7,Cbx7,10.570208176628416
P1-7,Cbx8,11.345332250829046
P1-7,Ccnt1,7.010979852725402
P1-7,Cd14,35.36727754321212
P1-7,Cd19,18.031784889940578
P1-7,Cd4,23.47885200308596
P1-7,Cecr2,40.25220735520574
P1-7,Chaf1a,23.872580636939865
P1-7,Chaf1b,18.506499332897086
P1-7,Chd1,8.997952848409323
P1-7,Chd1l,14.784863342437541
P1-7,Chd2,12.111967780138336
P1-7,Chd3,18.658036648863273
P1-7,Chd4,21.382050219462993
P1-7,Chd5,18.792384087042016
P1-7,Chd6,21.832896932921074
P1-7,Chd7,37.185647259768686
P1-7,Chd8,10.917022525661135
P1-7,Chd9,10.811354144070371
P1-7,Clock,44.290340605998246
P1-7,Crebbp,18.488415935130064
P1-7,Ctsl,16.31729335994765
P1-7,Cxxc1,16.287076142200124
P1-7,Dmap1,16.814523531573933
P1-7,Dnmt1,35.09004755439577
P1-7,Dnmt3a,8.827302254511075
P1-7,Dnmt3b,9.18082142244814
P1-7,Dnmt3l,20.085700810659368
P1-7,Dot1l,17.78640579187501
P1-7,Dpy30,39.02901387229607
P1-7,Dub2a,19.07216113261409
P1-7,Eaf1,34.49386739703808
P1-7,Eed,20.767715157987332
P1-7,Ehmt1,22.06808215316692
P1-7,Ehmt2,9.624065890518295
P1-7,Elp3,25.71216487918979
P1-7,Elp4,10.114183634824244
P1-7,Ep300,23.55411931857127
P1-7,Ep400,21.071694960843985
P1-7,Epc1,23.10383268953113
P1-7,Epc2,12.47270113416791
P1-7,Ercc5,21.50245164307662
P1-7,Ezh1,6.803045593234676
P1-7,Ezh2,29.660965891695167
P1-7,Fbxl19,28.007786893478603
P1-7,Fbxo17,42.04609851105254
P1-7,Fbxo44,31.094132769600215
P1-7,Fbxw9,33.41758152830436
P1-7,Fkbp1a,12.46872610445188
P1-7,Fkbp2,45.09730351739923
P1-7,Fkbp5,39.312635903732016
P1-7,Fosb,28.520676615871935
P1-7,Gadd45a,34.39785492430673
P1-7,Gadd45b,18.4521134326781
P1-7,Gtf2b,19.730371514709766
P1-7,Gtf2f1,23.1244520776067
P1-7,Gtf2h1,24.020736326533655
P1-7,Gtf3c4,26.843420249067503
P1-7,H2afz,42.97122978568171
P1-7,Hat1,23.849792407921974
P1-7,Hcfc1,41.013987201738416
P1-7,Hdac1,31.279214884708914
P1-7,Hdac10,33.517745693025816
P1-7,Hdac11,41.05004027975267
P1-7,Hdac2,8.267021502942839
P1-7,Hdac3,29.689361636342237
P1-7,Hdac4,26.273723156133226
P1-7,Hdac5,43.806678993358105
P1-7,Hdac6,19.029826767518056
P1-7,Hdac7,20.22035804259798
P1-7,Hdac8,8.265001161235617
P1-7,Hdac9,25.19878042423455
P1-7,Hells,14.492149412044462
P1-7,Hes1,39.632459474192146
P1-7,Hes6,8.463220021840911
P1-7,Hira,8.571021074983193
P1-7,Hltf,18.538862032152576
P1-7,Id2,37.35643354169929
P1-7,Id3,30.675922039243368
P1-7,Ing2,14.932987052976578
P1-7,Ing3,14.159574069103577
P1-7,Ing4,15.639667656679599
P1-7,Ing5,26.48548019513491
P1-7,Ino80,11.764925192817504
P1-7,Iws1,45.6532322669006
P1-7,Jarid2,7.490172630256822
P1-7,Jhdm1d,15.629966207459482
P1-7,Jmjd1c,11.39207473242351
P1-7,Jmjd4,23.064617083747294
P1-7,Klf12,28.21560600974563
P1-7,Klf2,29.67095266332769
P1-7,Ms4a1,10.934037143833393
P1-7,Nfatc3,25.63445843430377
P1-7,Runx3,29.657639088373468
P1-7,Tbx21,28.734396501225195
P8-14,Bcl6,-15.436669758356961
P8-14,CD4,6.653540749577967
P8-14,CDK9,-0.6040791861707149
P8-14,Ccnt1,3.4110081604981275
P8-14,Cd14,48.44067749287442
P8-14,Cd19,34.689562345917906
P8-14,Fosb,48.289874890525326
P8-14,Hes1,10.298423124955479
P8-14,Id2,40.74945288419277
P8-14,Id3,22.739639469227534
P8-14,Jmjd5,5.082103458093034
P8-14,Jmjd6,7.8289098420593835
P8-14,Jmjd8,-2.8782781726098867
P8-14,Kat2a,-0.3285104912899435
P8-14,Kat2b,2.0293926582834576
P8-14,Kat5,0.018942869195868184
P8-14,Kdm1a,-2.3835936819963983
P8-14,Kdm1b,3.000017431377172
