shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,q3minusOther_nbPctg
Bcl6,94.8283509844132,99.85392643761509,93.78402836572737,90.16034711072449,6.92968428399341
Bcl6.2,94.84201245422625,97.54713120263746,89.84720259081293,89.72368897085184,6.076163197340435
Bcl6.3,90.71693308545218,87.08661303911455,89.04966304720337,85.04812749820013,-1.1849615045040025
CD4.1,88.43681447922408,89.13764698664983,91.4658041758756,87.74038973543792,-0.07668914352937861
CD4.2,89.4878911401007,83.95517642075104,85.10972310089828,84.0170545654554,-2.2497131814004234
CD4.3,91.51227811522058,87.74133700868867,91.63152958349815,91.89727391723629,-3.939023529962995
CD4.4,96.59144839759813,93.21579925721541,95.18979413484222,94.14903075021871,-2.0942918370042776
CDK9.1,92.00287036878217,98.04439789315339,93.31037799685853,92.84074233880692,5.326400991670852
CDK9.2,69.05979556581659,87.03125123812016,75.37567617802796,90.13990388452238,8.839459361997854
CDK9.3,91.18010739578547,95.3691441162534,89.20357029529156,94.11681227308031,3.8689807948676105
Ccnt1,94.17434775635691,98.66379728143973,90.82234985181512,99.90968613434318,3.6950027006013357
Ccnt1.2,93.0842295823186,97.91323094397225,94.67829981173928,95.61950949131611,3.4525513155142704
Ccnt1.3,92.986939828832,94.96307859056976,92.7999320622442,94.069148199098,1.677738560511699
Ccnt1.4,87.76539379883688,96.14779512539849,92.86841511700743,95.50145870081201,4.102705919846372
Cd14,93.5170837489403,89.9086780128232,91.84771415501586,90.18217056346441,-1.9403114763169924
Cd14.2,90.96405098046809,78.98959013065723,86.44643266316461,86.9503811904493,-9.130698147370097
Cd19,90.79268836838057,91.37574193332192,89.16436860395777,88.32343789490615,1.9489103109071095
Cd19.3,81.89661934595233,52.616258508069514,59.43831027694173,60.637697193784966,-14.707950430823495
Cd19.4,69.05979556581659,52.616258508069514,68.08155756669304,73.3668931739203,-17.553156927407123
Fosb,69.05979556581659,83.43845993571082,59.43831027694173,60.637697193784966,20.393192256863067
Fosb.2,69.05979556581659,83.49317775717225,59.43831027694173,60.637697193784966,20.44791007832449
Hes1,82.00580231185619,52.616258508069514,65.11265392950352,70.41429673664322,-19.894659151264797
Hes1.2,90.27538805116949,73.81927572536975,83.42798249847131,86.38693358630267,-12.87749231994475
Hes1.3,77.77799153174365,52.616258508069514,65.11265392950352,60.637697193784966,-15.226522376941197
Id2,84.55320766012491,52.616258508069514,59.43831027694173,60.637697193784966,-15.593479868881026
Id2.2,80.3429084048031,52.616258508069514,59.43831027694173,66.18129506896119,-16.037912742165823
Id2.3,94.19761413801798,92.29646856456064,90.8201989645676,89.63714478362942,0.7448159358223023
Id2.4,84.72195694404296,52.616258508069514,59.43831027694173,60.637697193784966,-15.649729630187032
Id2.5,75.67015790338098,52.616258508069514,65.11265392950352,60.637697193784966,-14.523911167486979
Id3,90.15206034435803,84.5085037182507,74.20980979229971,80.85390607607891,2.769911647338475
Id3.2,69.05979556581659,52.616258508069514,59.43831027694173,60.637697193784966,-10.429009170778244
Id3.3,69.05979556581659,52.616258508069514,59.43831027694173,60.637697193784966,-10.429009170778244
Id3.4,77.94659827706523,86.12356322361208,76.18940720930793,82.01724193306845,7.405814083798219
Id3.5,69.05979556581659,52.616258508069514,59.43831027694173,80.26481705957954,-16.971382459376436
Klf12,89.73469937212005,89.93550103140615,88.50874317262662,86.77396292066648,1.5963658762684219
Klf12.4,75.67015790338098,89.03046100614715,72.42631512818703,60.637697193784966,19.452404264362826
Klf12.5,93.2669485080726,86.91581941748531,89.51512560995187,88.86716355714962,-3.6339264742393738
Klf2,69.05979556581659,84.74611655384405,59.43831027694173,80.81489858365796,14.975115078371957
Klf2.2,69.05979556581659,64.28387682172936,59.43831027694173,66.18129506896119,-0.6092568155104772
Klf2.3,69.05979556581659,71.86101059897436,59.43831027694173,60.637697193784966,8.815742920126603
Klf2.4,73.76215987660716,83.351926446237,59.43831027694173,60.637697193784966,18.739203997125713
Klf2.5,73.76215987660716,78.44044353352118,59.43831027694173,60.637697193784966,13.827721084409887
Klf2.6,83.34723378104083,78.99979231607784,78.46129282936765,74.52325436953166,0.22253198943114683
Klf2.7,69.05979556581659,74.65004997787304,68.95457634958862,69.67329673319145,5.420827095007482
Ms4a1,94.76834198176012,92.75367133757968,95.58654543722119,94.25303782922823,-2.115637078490167
Ms4a1.2,87.54116320862899,79.81937614744226,78.51690324367033,72.65124663816015,0.24960511728910717
Nfatc3.2,96.24807107899633,92.34195503782655,96.41280769053633,94.91554957599762,-3.5168544106835498
Nfatc3.3,74.96647980439975,68.01064846728012,84.05916905692993,69.67329673319145,-8.222333397560263
Nfatc3.7,69.05979556581659,52.616258508069514,65.11265392950352,60.637697193784966,-12.320457054965509
Nfatc3.8,69.05979556581659,52.616258508069514,59.43831027694173,60.637697193784966,-10.429009170778244
Rpa3.1,78.48655452607179,76.78466916319542,73.10806246877452,77.45083922781706,0.436183755640954
Rpa3.2,87.36543929275659,52.616258508069514,80.61080842365095,77.7426229569923,-29.290031716397102
Rpa3.3,78.8136672558377,62.48016781027397,59.43831027694173,66.18129506896119,-5.664256390306235
Rpa3.4,90.69753179374494,62.48016781027397,65.11265392950352,75.41493637165561,-14.594872888027382
