GeneName,inputMinusAvg_nbPctg
Bcl6,-34.720274135962434
CD4,-44.74816020990867
CDK9,-25.49317592477787
Ccnt1,-25.796823559097888
Cd14,-15.882584492552482
Cd19,-10.489199855152142
Fosb,-38.14851373629621
Hes1,-34.091138688729934
Id2,-17.298055362210416
Id3,-32.352595901780084
Klf12,-17.44602265039331
Klf2,-32.28229333937656
Ms4a1,-19.64914722319105
Nfatc3,-22.529019011180203
Rpa3,-2.8347082347802797
Runx3,-48.53930006257599
Satb1,-41.57237286012543
Scmh1,-10.559934881681002
Scml2,-9.762610229048704
Scml4,-28.310757636722126
Setd1a,-17.30077339730093
Setd2,-10.080651301645966
Setd3,-6.109905412259171
Setd4,-15.981919201928399
Setd5,-34.01791991672067
Setd7,-18.815874106177063
Setd8,-9.842117854236351
Setdb1,-12.008417358440141
Setdb2,-21.607902839876033
Setmar,-17.073679099173837
Sfmbt1,-11.52826395478042
Sfmbt2,-24.204923109377244
Sgk1,-34.09030023988145
Sin3a,-17.915552749560447
Sin3b,-31.381020614943267
Sirt1,-7.012310365088128
Sirt3,-13.47734308189723
Sirt4,0.5862122588593941
Sirt5,-29.535044989182328
Sirt6,-46.379743584003805
Sirt7,-20.06149983014687
Smarca1,-10.539914097719937
Smarca2,-26.75649278868367
Smarca4,-29.396528441903993
Smarca5,-14.192112686842552
Smarcb1,0.07249984093658668
Smarcc1,-13.541573219827308
Smarcc2,-17.70480686553602
Smarcd1,-15.020232645473344
Smarcd2,-4.921671524953534
Smarcd3,-26.408852306678092
Smarce1,-22.862682657159688
Smyd1,-23.670916761425826
Smyd2,-13.357329715674268
Smyd3,-16.020536357274295
Smyd4,-21.78417957241317
Smyd5,-20.528210872950105
Sp100,-15.979110409767387
Sp110,-25.584642042111504
Sp140,-23.345265244472884
Ssrp1,-15.804829717214432
Supt16h,-14.747236281513905
Suv39h1,-18.94200942284549
Suv39h2,-10.643082308115508
Suv420h1,-15.444439145928058
Suv420h2,-14.004646802651838
Suz12,-17.7561235381679
Taf1,-22.089335627524985
Taf3,-30.054327219294436
Tbx21,-21.759499849632657
Tcea1,-17.853690940136126
Tdg,-24.71653880873747
Tet1,-17.0634707920655
Tet2,-19.72748617329465
Tet3,-13.401395179178401
Trim24,-22.93694330094953
Trim28,-32.156332595882674
Trim33,-32.078579485968625
Trim66,-24.104235261739856
Ube2a,-2.660317023042346
Ube2b,-35.28278165680007
Ube2e1,-14.59540163282457
Ube2i,-15.725059004557568
Uhrf1,-16.644179799714173
Usp22,-13.88557338762605
Usp27x,-20.049577418987138
Usp51,-29.30954377186724
Wbp7,-24.794383687618563
Wdr5,-1.2976451376385825
Wdr82,-31.04339135449086
Whsc1,-0.5773911270450647
Whsc1l1,-36.65575725006874
Zmynd11,-28.180305894043368
Zmynd8,-5.941891416027929
