Pool,Gene,nbPctgShift
P1-7,Actb,46.9342003636015
P1-7,Actl6a,39.033995442340256
P1-7,Actl6b,17.599519915656515
P1-7,Aff1,27.768168575919425
P1-7,Aff4,31.960121267101567
P1-7,Arid1a,52.72923490125894
P1-7,Arid1b,51.585901124147675
P1-7,Arid2,9.072148197884804
P1-7,Ash1l,16.624244920577002
P1-7,Ash2l,27.89630754788662
P1-7,Asxl1,18.343941070675164
P1-7,Asxl2,10.921191327991405
P1-7,Asxl3,5.7918103097433224
P1-7,Atad2,17.597508702770096
P1-7,Atad2b,14.939213867647005
P1-7,Atm,14.953625046690384
P1-7,Atr,10.491059653977391
P1-7,Atrx,19.86069114725165
P1-7,Aurkb,33.64817684985652
P1-7,Baz1a,24.237376361969122
P1-7,Baz1b,7.655099983113876
P1-7,Baz2a,35.19954308689877
P1-7,Baz2b,7.13812609025312
P1-7,Bcl6,20.349746937345895
P1-7,Bmi1,11.933060789671513
P1-7,Bop1,40.81992807489621
P1-7,Bptf,17.375301350823552
P1-7,Brd1,20.61764540268804
P1-7,Brd2,27.280724756745553
P1-7,Brd3,17.940700101160406
P1-7,Brd4,21.133452444097568
P1-7,Brd7,47.70491787456922
P1-7,Brd8,16.037356503354502
P1-7,Brd9,21.755083063267023
P1-7,Brdt,51.603074077763836
P1-7,Brpf1,22.026082384057254
P1-7,Brpf3,22.191830199872122
P1-7,Brwd1,16.475498499012268
P1-7,Brwd3,11.059866567630513
P1-7,CD4,25.42028910828171
P1-7,CDK9,12.365596865820104
P1-7,Carm1,20.412367499295335
P1-7,Cbx1,9.791977190998434
P1-7,Cbx2,22.22237520021217
P1-7,Cbx3,6.577511854298759
P1-7,Cbx4,17.08539351044992
P1-7,Cbx5,11.485221482046342
P1-7,Cbx6,35.17657789090279
P1-7,Cbx7,15.646950218560697
P1-7,Cbx8,14.654784403016215
P1-7,Ccnt1,12.251564358882778
P1-7,Cd14,40.70075558772348
P1-7,Cd19,26.854296639512302
P1-7,Cd4,30.152530603396805
P1-7,Cecr2,53.818302491411714
P1-7,Chaf1a,19.71844229819645
P1-7,Chaf1b,18.09443938491505
P1-7,Chd1,12.455619181701778
P1-7,Chd1l,14.122889597436668
P1-7,Chd2,13.795128289932734
P1-7,Chd3,21.131352512999992
P1-7,Chd4,20.550341449283668
P1-7,Chd5,24.416853613557194
P1-7,Chd6,23.18914626942198
P1-7,Chd7,50.78977640042192
P1-7,Chd8,15.521864773945692
P1-7,Chd9,11.121707321272487
P1-7,Clock,54.30544674493269
P1-7,Crebbp,18.760038492875175
P1-7,Ctsl,13.119464807891024
P1-7,Cxxc1,15.6987751086524
P1-7,Dmap1,18.854741599691053
P1-7,Dnmt1,41.122081432997014
P1-7,Dnmt3a,11.783103211744471
P1-7,Dnmt3b,10.087611293521586
P1-7,Dnmt3l,20.177924861635333
P1-7,Dot1l,23.768541536340475
P1-7,Dpy30,48.97862678289514
P1-7,Dub2a,23.626403595442902
P1-7,Eaf1,42.992061262077094
P1-7,Eed,20.26485787032528
P1-7,Ehmt1,25.82817956055257
P1-7,Ehmt2,13.48621558358709
P1-7,Elp3,21.017905003026165
P1-7,Elp4,13.934521727388685
P1-7,Ep300,28.08856337168076
P1-7,Ep400,25.31077087487474
P1-7,Epc1,23.01154621656439
P1-7,Epc2,13.232530720229498
P1-7,Ercc5,19.579602306863293
P1-7,Ezh1,8.82527382239798
P1-7,Ezh2,30.519298814154357
P1-7,Fbxl19,28.044246741485942
P1-7,Fbxo17,57.61158319398146
P1-7,Fbxo44,33.123988494889566
P1-7,Fbxw9,35.118161216855555
P1-7,Fkbp1a,12.78496257572055
P1-7,Fkbp2,59.043988782097585
P1-7,Fkbp5,51.057092033773266
P1-7,Fosb,30.207085135011276
P1-7,Gadd45a,38.50436925016111
P1-7,Gadd45b,25.464518865379883
P1-7,Gtf2b,22.422385437616597
P1-7,Gtf2f1,22.244109068889298
P1-7,Gtf2h1,32.07748868979212
P1-7,Gtf3c4,36.410297722816296
P1-7,H2afz,56.20922380647422
P1-7,Hat1,34.75865210725067
P1-7,Hcfc1,38.0404661170169
P1-7,Hdac1,36.90557119874292
P1-7,Hdac10,40.15616683990887
P1-7,Hdac11,53.64763779856884
P1-7,Hdac2,10.256222648124652
P1-7,Hdac3,29.032505408381645
P1-7,Hdac4,33.11456657202112
P1-7,Hdac5,57.32315608337609
P1-7,Hdac6,16.470115340292814
P1-7,Hdac7,17.987976285216057
P1-7,Hdac8,11.057145376662255
P1-7,Hdac9,22.738182320803002
P1-7,Hells,18.790988058902677
P1-7,Hes1,39.50012603356594
P1-7,Hes6,15.00451293832296
P1-7,Hira,7.9507292934277665
P1-7,Hltf,23.006520652890543
P1-7,Id2,51.65272827829955
P1-7,Id3,34.98118062237618
P1-7,Ing2,17.115161148313845
P1-7,Ing3,19.400608274840803
P1-7,Ing4,18.71813544064762
P1-7,Ing5,27.79942469408519
P1-7,Ino80,15.483492564247026
P1-7,Iws1,57.95393137045096
P1-7,Jarid2,9.846973728265741
P1-7,Jhdm1d,17.764666794150585
P1-7,Jmjd1c,11.617420670132049
P1-7,Jmjd4,23.9140743691748
P1-7,Klf12,38.14622979346125
P1-7,Klf2,37.56878412865043
P1-7,Ms4a1,12.008872339697128
P1-7,Nfatc3,32.575292650407704
P1-7,Runx3,35.163045922482716
P1-7,Tbx21,29.48865295098444
P8-14,Bcl6,16.173114600087004
P8-14,CD4,45.12704863915971
P8-14,CDK9,32.68066687980923
P8-14,Ccnt1,31.92391081534663
P8-14,Cd14,69.47958184001024
P8-14,Cd19,79.69587338700043
P8-14,Fosb,79.6074148218969
P8-14,Hes1,76.44120060361833
P8-14,Id2,78.15174217358728
P8-14,Id3,59.31737273407223
P8-14,Jmjd5,28.112780294096144
P8-14,Jmjd6,31.95920319603878
P8-14,Jmjd8,79.66658383819554
P8-14,Kat2a,55.7163933014956
P8-14,Kat2b,23.527581020781415
P8-14,Kat5,22.807425359686885
P8-14,Kdm1a,14.10496128902141
P8-14,Kdm1b,30.138903008425025
P8-14,Kdm2a,33.609784904516445
P8-14,Kdm2b,51.33867151725933
P8-14,Kdm3a,18.701188319056982
P8-14,Kdm3b,35.00740942948142
P8-14,Kdm4a,30.90180737205268
P8-14,Kdm4b,80.13778763333777
P8-14,Kdm4c,16.96991811798127
P8-14,Kdm4d,22.249864494050307
P8-14,Kdm5a,17.766008021679056
P8-14,Kdm5b,36.31467386334881
P8-14,Kdm5c,22.83433432044172
P8-14,Kdm5d,36.81937378537276
P8-14,Kdm6a,36.79735993872771
P8-14,Kdm6b,48.51774864312986
P8-14,Klf12,78.28951514516727
P8-14,Klf2,77.92969255691749
P8-14,L3mbtl1,28.83267024274766
