GeneName,q3minusOther_nbPctg
Bcl6,16.173114600087004
CD4,45.12704863915971
CDK9,32.68066687980923
Ccnt1,31.92391081534663
Cd14,69.47958184001024
Cd19,79.69587338700043
Fosb,79.6074148218969
Hes1,76.44120060361833
Id2,78.15174217358728
Id3,59.31737273407223
Jmjd5,28.112780294096144
Jmjd6,31.95920319603878
Jmjd8,79.66658383819554
Kat2a,55.7163933014956
Kat2b,23.527581020781415
Kat5,22.807425359686885
Kdm1a,14.10496128902141
Kdm1b,30.138903008425025
Kdm2a,33.609784904516445
Kdm2b,51.33867151725933
Kdm3a,18.701188319056982
Kdm3b,35.00740942948142
Kdm4a,30.90180737205268
Kdm4b,80.13778763333777
Kdm4c,16.96991811798127
Kdm4d,22.249864494050307
Kdm5a,17.766008021679056
Kdm5b,36.31467386334881
Kdm5c,22.83433432044172
Kdm5d,36.81937378537276
Kdm6a,36.79735993872771
Kdm6b,48.51774864312986
Klf12,78.28951514516727
Klf2,77.92969255691749
L3mbtl1,28.83267024274766
L3mbtl2,42.034337720331486
L3mbtl3,36.422307551666464
L3mbtl4,32.75202650011128
Mbd1,36.38434853137481
Mbd2,36.497675014838684
Mbd3,39.25338829919254
Mbd4,18.71260495070578
Mecom,41.64421094186979
Mecp2,73.31989254202837
Men1,33.72770874211
Mll1,31.26101250544825
Mll2,30.35444294766357
Mll3,19.883065237480533
Mll5,21.040083212896135
Morf4l1,5.336455683942613
Ms4a1,53.50310876912428
Msl3,36.82479379402796
Mta1,35.72430570813688
Mta2,26.632333621142216
Mta3,41.64298293176965
Mtf2,25.122437586044697
Myst1,24.726656534149654
Myst2,44.16935318778516
Myst3,41.803929061736895
Myst4,30.119063576023944
Nap1l1,32.099468968003144
Nap1l2,30.987271746595653
Nap1l3,12.979446729643282
Ncoa1,26.05705056752671
Ncoa3,24.611983011652168
Ncor1,24.806644488414047
Ncor2,39.639234210125665
Nfatc3,62.05939634547565
Nsd1,53.891253408548124
Orc1,41.1535961940097
Padi1,38.988361057432435
Padi2,79.25505331044991
Padi3,67.35075924593916
Padi4,33.534241611842425
Padi6,40.60943853726511
Paf1,73.82362396648686
Parp1,26.23587411692884
Parp2,72.5284418983235
Paxip1,37.08705366828914
Pbrm1,38.79374696239646
Pcgf1,31.95035929996412
Pcgf2,53.782164571767005
Pcgf5,33.06123625864762
Pcgf6,21.649585235767937
Pcmt1,13.587276508839404
Phc1,33.776430252183395
Phc2,82.05417684440236
Phc3,78.47559901482106
Phf1,48.17703030245191
Phf10,80.04074646226603
Phf17,58.48176886319205
Phf19,24.746899016633208
Phf2,46.70885893766753
Phf20,38.35503130767843
Phf20l1,38.034928418649166
Phf8,26.568067368413285
Phip,35.82302315457129
Polr2b,40.79731596771208
Ppargc1a,19.53468603533995
Prdm1,26.541977789183854
Prdm10,30.417014180231448
Prdm11,48.44120701625436
Prdm12,35.01442183904496
Prdm13,50.357682114759996
Prdm14,60.5674525133647
Prdm15,42.260492445251955
Prdm16,72.47293070160117
Prdm2,41.53385867356624
Prdm4,36.88472106457613
Prdm5,35.1481074894559
Prdm6,43.39614842270119
Prdm8,36.662581924773484
Prdm9,46.18338399015075
Prkaa1,43.4179263775637
Prkaa2,25.008156938378512
Prkcd,29.727106377799885
Prmt1,46.21680558538129
Prmt2,25.538193916104643
Prmt3,33.778565420609596
Prmt5,21.2545474916654
Prmt6,31.218335184549048
Prmt7,39.821939982701224
Prmt8,33.272400839682334
Psip1,12.31750072859164
Rbbp4,20.855234259867327
Rbbp5,17.00151572488104
Rbbp7,7.704464040771377
Ring1,43.23506920163578
Rnf2,68.8926963023364
Rnf20,35.36920258446098
Rnf217,37.352055608252485
Rnf40,37.02279181789015
Runx3,71.95098597532443
Tbx21,64.19149431991325
