Position,Pool,shRNA,GeoMean
9_B02,2,Kdm5b.1,1992.746473
9_B03,2,L3mbtl4.1,1403.136389
9_B04,2,Mbd1.1,2014.273284
9_B05,2,L3mbtl3.1,2290.169497
9_B06,2,Kdm5d.1,2367.435208
9_B07,2,Men1.1,2718.820918
9_B08,2,Mbd3.1,2078.051035
9_B09,2,L3mbtl1.1,2231.472127
9_B10,2,Kdm5c.1,2376.379873
9_B11,2,Mbd4.1,1791.311837
9_C02,2,Mbd3.2,1924.362716
9_C03,2,Kdm6a.1,1652.998918
9_C04,2,Kdm5b.2,1865.094134
9_C05,2,Mbd4.2,1806.625836
9_C06,2,Mbd2.1,1597.766345
9_C07,2,Mbd1.2,1972.819876
9_C08,2,Kdm5d.2,1925.077806
9_C09,2,Mecom.1,2259.100588
9_C10,2,L3mbtl4.2,2086.575581
9_C11,2,L3mbtl2.1,1841.497555
9_D02,2,Kdm5c.2,2353.464856
9_D03,2,Mecom.2,2073.14554
9_D04,2,L3mbtl4.3,2138.268868
9_D05,2,Kdm6b.1,1930.691924
9_D06,2,Kdm6a.2,1843.171118
9_D07,2,Mecom.3,2078.443227
9_D08,2,Mbd2.2,2159.404644
9_D09,2,L3mbtl1.2,1945.683752
9_D10,2,Kdm5b.3,1484.014716
9_D11,2,Men1.2,2014.833555
9_E02,2,L3mbtl2.2,2108.408158
9_E03,2,L3mbtl3.2,2088.912095
9_E04,2,Kdm5b.4,2055.604731
9_E05,2,Mbd3.3,2453.893162
9_E06,2,Mbd1.3,1880.829561
9_E07,2,Kdm6b.2,1832.153464
9_E08,2,Kdm5c.3,2132.214027
9_E09,2,Mbd4.3,2071.484325
9_E10,2,Mbd2.3,2220.722248
9_E11,2,L3mbtl1.3,1683.155402
9_F02,2,Kdm5d.3,1692.366153
9_F03,2,Men1.3,2224.86843
9_F04,2,Mbd1.4,2001.755562
9_F05,2,Kdm6b.3,1950.943405
9_F06,2,Kdm6a.3,1825.16281
9_F07,2,Mbd3.4,1876.236081
9_F08,2,L3mbtl3.3,1475.475458
9_F09,2,L3mbtl2.3,2211.030379
9_F10,2,Kdm6a.4,1878.065742
9_F11,2,Mbd4.4,1798.979039
9_G02,2,Mbd2.4,1803.443479
9_G03,2,L3mbtl2.4,2493.160736
9_G04,2,Kdm5c.4,2705.795188
9_G05,2,Men1.4,2141.103359
9_G06,2,Mecom.4,1956.847173
9_G07,2,Kdm6b.4,2061.590091
9_G08,2,Kdm5d.4,1837.497571
9_G09,2,L3mbtl4.4,2243.378994
9_G10,2,L3mbtl1.4,2100.480207
9_G11,2,L3mbtl3.4,1799.586393
11_B02,2,Nap1l2.1,2138.006037
11_B03,2,Padi1.1,1681.286777
11_B04,2,Padi4.1,1428.859614
11_B05,2,Orc1.1,2290.898521
11_B06,2,Ncoa1.1,2277.75908
11_B07,2,Pcgf1.1,2070.197465
11_B08,2,Parp1.1,1900.313719
11_B09,2,Ncor2.1,2094.004763
11_B10,2,Nap1l3.1,1853.919035
11_B11,2,Paxip1.1,1588.68295
11_C02,2,Parp1.2,1904.376027
11_C03,2,Ncoa3.1,2194.422635
11_C04,2,Nap1l2.2,2289.934048
11_C05,2,Paxip1.2,1596.128386
11_C06,2,Padi6.1,1994.744536
11_C07,2,Padi4.2,2065.186609
11_C08,2,Ncoa1.2,2065.528321
11_C09,2,Pbrm1.1,1881.741845
11_C10,2,Padi1.2,1876.132791
11_C11,2,Nsd1.1,2081.941594
11_D02,2,Nap1l3.2,2163.978719
11_D03,2,Pbrm1.2,1931.503038
11_D04,2,Padi1.3,2046.499606
11_D05,2,Ncor1.1,1894.443347
11_D06,2,Ncoa3.2,2366.96839
11_D07,2,Pbrm1.3,1930.236134
11_D08,2,Padi6.2,2000.707969
11_D09,2,Ncor2.2,1885.024383
11_D10,2,Nap1l2.3,2117.061545
11_D11,2,Pcgf1.2,1802.257042
11_E02,2,Nsd1.2,2008.208524
11_E03,2,Orc1.2,1912.78427
11_E04,2,Nap1l2.4,2103.16447
11_E05,2,Parp1.3,1983.047021
11_E06,2,Padi4.3,2007.478162
11_E07,2,Ncor1.2,1688.127236
11_E08,2,Nap1l3.3,1791.197855
11_E09,2,Paxip1.3,2469.812627
11_E10,2,Padi6.3,2126.051719
11_E11,2,Ncor2.3,2513.989979
11_F02,2,Ncoa1.3,1920.116201
11_F03,2,Pcgf1.3,2006.489476
11_F04,2,Padi4.4,2135.462341
11_F05,2,Ncor1.3,2434.608193
11_F06,2,Ncoa3.3,1386.530792
11_F07,2,Parp1.4,2321.027109
11_F08,2,Orc1.3,2184.983031
11_F09,2,Nsd1.3,2055.44269
11_F10,2,Ncoa3.4,2031.746625
11_F11,2,Paxip1.4,1743.245437
11_G02,2,Padi6.4,1657.631034
11_G03,2,Nsd1.4,1984.577666
11_G04,2,Nap1l3.4,2049.069208
11_G05,2,Pcgf1.4,2103.767401
11_G06,2,Pbrm1.4,1883.568637
11_G07,2,Ncor1.4,2031.797065
11_G08,2,Ncoa1.4,1959.600245
11_G09,2,Padi1.4,1906.774348
11_G10,2,Ncor2.4,2102.107934
11_G11,2,Orc1.4,1828.944626
10_B02,2,Mll1.1,2198.332894
10_B03,2,Mta3.1,1948.695689
10_B04,2,Mtf2.1,2307.534503
10_B05,2,Mta2.1,2310.337795
10_B06,2,Mll3.1,2254.747953
10_B07,2,Nap1l1.1,1849.690736
10_B08,2,Myst2.1,1833.000961
10_B09,2,Msl3.1,2248.449481
10_B10,2,Mll2.1,1967.312302
10_B11,2,Myst3.1,2055.731105
10_C02,2,Myst2.2,2360.169465
10_C03,2,Mll5.1,2090.293101
10_C04,2,Mll1.2,2356.499823
10_C05,2,Myst3.2,2292.105404
10_C06,2,Myst1.1,1979.852434
10_C07,2,Mtf2.2,1846.388283
10_C08,2,Mll3.2,1710.325994
10_C09,2,Myst4.1,1891.259881
10_C10,2,Mta3.2,2174.045938
10_C11,2,Mta1.1,1941.315407
10_D02,2,Mll2.2,2158.457765
10_D03,2,Myst4.2,2107.848829
10_D04,2,Mta3.3,2110.03319
10_D05,2,Morf4l1.1,2046.155168
10_D06,2,Mll5.2,1875.056923
10_D07,2,Myst4.3,2348.797564
10_D08,2,Myst1.2,1892.928892
10_D09,2,Msl3.2,2652.995846
10_D10,2,Mll1.3,2779.661876
10_D11,2,Nap1l1.2,2127.755311
10_E02,2,Mta1.2,2017.921553
10_E03,2,Mta2.2,1976.390401
10_E04,2,Mll1.4,2412.705368
10_E05,2,Myst2.3,2018.583765
10_E06,2,Mtf2.3,1828.560546
10_E07,2,Morf4l1.2,1817.111159
10_E08,2,Mll2.3,2069.940158
10_E09,2,Myst3.3,2045.761987
10_E10,2,Myst1.3,1751.66744
10_E11,2,Msl3.3,1365.303017
10_F02,2,Mll3.3,2536.676513
10_F03,2,Nap1l1.3,1823.239158
10_F04,2,Mtf2.4,1831.530376
10_F05,2,Morf4l1.3,2198.222039
10_F06,2,Mll5.3,2073.717829
10_F07,2,Myst2.4,2090.797386
10_F08,2,Mta2.3,2058.050188
10_F09,2,Mta1.3,1963.090744
10_F10,2,Mll5.4,2650.610217
10_F11,2,Myst3.4,1921.257594
10_G02,2,Myst1.4,1964.090918
10_G03,2,Mta1.4,2064.308734
10_G04,2,Mll2.4,1915.606499
10_G05,2,Nap1l1.4,1920.495327
10_G06,2,Myst4.4,1684.633163
10_G07,2,Morf4l1.4,1902.087855
10_G08,2,Mll3.4,1631.381553
10_G09,2,Mta3.4,1897.493466
10_G10,2,Msl3.4,1704.882863
10_G11,2,Mta2.4,1654.119218
8_B02,2,Jmjd5.1,2308.309092
8_B03,2,Kdm2b.1,1715.114834
8_B04,2,Kdm3a.1,2123.15653
8_B05,2,Kdm2a.1,2545.324683
8_B06,2,Kat2a.1,2294.355171
8_B07,2,Kdm5a.1,2197.321132
8_B08,2,Kdm4a.1,1943.240512
8_B09,2,Kdm1a.1,2397.721544
8_B10,2,Jmjd6.1,2124.199635
8_B11,2,Kdm4c.1,2223.228837
8_C02,2,Kdm4a.2,2469.680984
8_C03,2,Kat2b.1,2342.40042
8_C04,2,Jmjd5.2,2057.612702
8_C05,2,Kdm4c.2,1826.122778
8_C06,2,Kdm3b.1,1946.127552
8_C07,2,Kdm3a.2,1835.06966
8_C08,2,Kat2a.2,2188.284636
8_C09,2,Kdm4d.1,1729.558185
8_C10,2,Kdm2b.2,2180.209195
