Position,Pool,shRNA,GeoMean
9_B02,2,Kdm5b.1,156.7685253
9_B03,2,L3mbtl4.1,143.0221837
9_B04,2,Mbd1.1,253.7634626
9_B05,2,L3mbtl3.1,203.6835719
9_B06,2,Kdm5d.1,154.1542432
9_B07,2,Men1.1,181.5849103
9_B08,2,Mbd3.1,245.8118295
9_B09,2,L3mbtl1.1,203.1845773
9_B10,2,Kdm5c.1,188.8551285
9_B11,2,Mbd4.1,126.6279703
9_C02,2,Mbd3.2,145.3484819
9_C03,2,Kdm6a.1,121.5534499
9_C04,2,Kdm5b.2,163.9980787
9_C05,2,Mbd4.2,168.7664656
9_C06,2,Mbd2.1,436.36733
9_C07,2,Mbd1.2,109.3734382
9_C08,2,Kdm5d.2,199.6395432
9_C09,2,Mecom.1,330.4296686
9_C10,2,L3mbtl4.2,181.0621112
9_C11,2,L3mbtl2.1,131.569788
9_D02,2,Kdm5c.2,161.221433
9_D03,2,Mecom.2,258.7586079
9_D04,2,L3mbtl4.3,175.0280509
9_D05,2,Kdm6b.1,241.3406719
9_D06,2,Kdm6a.2,219.8784884
9_D07,2,Mecom.3,161.7889862
9_D08,2,Mbd2.2,216.6289061
9_D09,2,L3mbtl1.2,233.593765
9_D10,2,Kdm5b.3,331.4468641
9_D11,2,Men1.2,565.4849337
9_E02,2,L3mbtl2.2,215.0013462
9_E03,2,L3mbtl3.2,198.3094087
9_E04,2,Kdm5b.4,209.0034267
9_E05,2,Mbd3.3,134.8002821
9_E06,2,Mbd1.3,203.1105869
9_E07,2,Kdm6b.2,298.0316848
9_E08,2,Kdm5c.3,198.7618832
9_E09,2,Mbd4.3,178.1846234
9_E10,2,Mbd2.3,194.602817
9_E11,2,L3mbtl1.3,172.425416
9_F02,2,Kdm5d.3,130.6827924
9_F03,2,Men1.3,183.8972536
9_F04,2,Mbd1.4,151.8184043
9_F05,2,Kdm6b.3,158.9836366
9_F06,2,Kdm6a.3,210.1127956
9_F07,2,Mbd3.4,324.8682714
9_F08,2,L3mbtl3.3,204.8298252
9_F09,2,L3mbtl2.3,209.828442
9_F10,2,Kdm6a.4,182.3575069
9_F11,2,Mbd4.4,189.6681157
9_G02,2,Mbd2.4,164.507171
9_G03,2,L3mbtl2.4,268.3606666
9_G04,2,Kdm5c.4,303.7669448
9_G05,2,Men1.4,136.0246199
9_G06,2,Mecom.4,88.44757793
9_G07,2,Kdm6b.4,197.1373379
9_G08,2,Kdm5d.4,174.4897094
9_G09,2,L3mbtl4.4,153.489061
9_G10,2,L3mbtl1.4,233.7161644
9_G11,2,L3mbtl3.4,175.5750164
11_B02,2,Nap1l2.1,339.5614329
11_B03,2,Padi1.1,111.5310965
11_B04,2,Padi4.1,254.9989501
11_B05,2,Orc1.1,297.5269137
11_B06,2,Ncoa1.1,206.8016758
11_B07,2,Pcgf1.1,139.9337252
11_B08,2,Parp1.1,129.4463564
11_B09,2,Ncor2.1,243.6929872
11_B10,2,Nap1l3.1,199.1450102
11_B11,2,Paxip1.1,127.3986396
11_C02,2,Parp1.2,209.50452
11_C03,2,Ncoa3.1,377.0193016
11_C04,2,Nap1l2.2,244.8787072
11_C05,2,Paxip1.2,202.3312316
11_C06,2,Padi6.1,140.1294336
11_C07,2,Padi4.2,209.6706904
11_C08,2,Ncoa1.2,99.97188143
11_C09,2,Pbrm1.1,253.9612621
11_C10,2,Padi1.2,181.393941
11_C11,2,Nsd1.1,241.259237
11_D02,2,Nap1l3.2,264.4671847
11_D03,2,Pbrm1.2,211.5959957
11_D04,2,Padi1.3,178.8315122
11_D05,2,Ncor1.1,483.7962299
11_D06,2,Ncoa3.2,148.6246443
11_D07,2,Pbrm1.3,212.2651398
11_D08,2,Padi6.2,214.3677633
11_D09,2,Ncor2.2,274.450349
11_D10,2,Nap1l2.3,228.4079525
11_D11,2,Pcgf1.2,129.8754886
11_E02,2,Nsd1.2,480.0778256
11_E03,2,Orc1.2,343.2354552
11_E04,2,Nap1l2.4,199.0314694
11_E05,2,Parp1.3,224.6426791
11_E06,2,Padi4.3,224.6909003
11_E07,2,Ncor1.2,608.969954
11_E08,2,Nap1l3.3,197.5248902
11_E09,2,Paxip1.3,264.3177764
11_E10,2,Padi6.3,171.9429902
11_E11,2,Ncor2.3,322.169979
11_F02,2,Ncoa1.3,201.8152904
11_F03,2,Pcgf1.3,137.0199718
11_F04,2,Padi4.4,151.0915504
11_F05,2,Ncor1.3,694.3586034
11_F06,2,Ncoa3.3,132.5153158
11_F07,2,Parp1.4,183.0724059
11_F08,2,Orc1.3,137.3005388
11_F09,2,Nsd1.3,316.4818673
11_F10,2,Ncoa3.4,167.1575711
11_F11,2,Paxip1.4,126.3072635
11_G02,2,Padi6.4,151.2016642
11_G03,2,Nsd1.4,171.7956638
11_G04,2,Nap1l3.4,180.3865062
11_G05,2,Pcgf1.4,163.8401632
11_G06,2,Pbrm1.4,250.3521001
11_G07,2,Ncor1.4,361.4764472
11_G08,2,Ncoa1.4,173.5280462
11_G09,2,Padi1.4,172.1692127
11_G10,2,Ncor2.4,182.5045473
11_G11,2,Orc1.4,259.9922111
10_B02,2,Mll1.1,140.2167691
10_B03,2,Mta3.1,148.853673
10_B04,2,Mtf2.1,154.2458463
10_B05,2,Mta2.1,154.8779812
10_B06,2,Mll3.1,207.0719883
10_B07,2,Nap1l1.1,279.9899418
10_B08,2,Myst2.1,272.4614022
10_B09,2,Msl3.1,252.9030507
10_B10,2,Mll2.1,345.9550324
10_B11,2,Myst3.1,135.8416188
10_C02,2,Myst2.2,309.6634453
10_C03,2,Mll5.1,94.95449061
10_C04,2,Mll1.2,203.6599799
10_C05,2,Myst3.2,276.81769
10_C06,2,Myst1.1,84.92377682
10_C07,2,Mtf2.2,96.24061394
10_C08,2,Mll3.2,200.2561172
10_C09,2,Myst4.1,128.7992354
10_C10,2,Mta3.2,166.1651022
10_C11,2,Mta1.1,547.864117
10_D02,2,Mll2.2,430.1867535
10_D03,2,Myst4.2,196.1014069
10_D04,2,Mta3.3,916.423688
10_D05,2,Morf4l1.1,199.8035151
10_D06,2,Mll5.2,181.6879479
10_D07,2,Myst4.3,248.8377103
10_D08,2,Myst1.2,303.2885433
10_D09,2,Msl3.2,283.5326796
10_D10,2,Mll1.3,396.2313011
10_D11,2,Nap1l1.2,137.2365353
10_E02,2,Mta1.2,258.8194337
10_E03,2,Mta2.2,146.7938137
10_E04,2,Mll1.4,198.2620608
10_E05,2,Myst2.3,115.7629167
10_E06,2,Mtf2.3,114.0451783
10_E07,2,Morf4l1.2,157.1037428
10_E08,2,Mll2.3,140.2470421
10_E09,2,Myst3.3,348.2783233
10_E10,2,Myst1.3,105.0427326
10_E11,2,Msl3.3,89.99626033
10_F02,2,Mll3.3,165.0096632
10_F03,2,Nap1l1.3,122.4486658
10_F04,2,Mtf2.4,104.1370602
10_F05,2,Morf4l1.3,140.4004613
10_F06,2,Mll5.3,218.4207654
10_F07,2,Myst2.4,115.3374268
10_F08,2,Mta2.3,259.985184
10_F09,2,Mta1.3,203.3622323
10_F10,2,Mll5.4,132.0568155
10_F11,2,Myst3.4,155.0495554
10_G02,2,Myst1.4,119.9155935
10_G03,2,Mta1.4,300.7076671
10_G04,2,Mll2.4,163.086589
10_G05,2,Nap1l1.4,248.806161
10_G06,2,Myst4.4,137.5222903
10_G07,2,Morf4l1.4,159.2678488
10_G08,2,Mll3.4,69.90871637
10_G09,2,Mta3.4,144.0803705
10_G10,2,Msl3.4,148.0387258
10_G11,2,Mta2.4,169.5698199
8_B02,2,Jmjd5.1,268.8866238
8_B03,2,Kdm2b.1,156.2749471
8_B04,2,Kdm3a.1,287.0534694
8_B05,2,Kdm2a.1,425.8733253
8_B06,2,Kat2a.1,378.192582
8_B07,2,Kdm5a.1,319.5325032
8_B08,2,Kdm4a.1,103.4758175
8_B09,2,Kdm1a.1,463.413381
8_B10,2,Jmjd6.1,255.7081842
8_B11,2,Kdm4c.1,208.5051952
8_C02,2,Kdm4a.2,451.9055993
8_C03,2,Kat2b.1,193.4614067
8_C04,2,Jmjd5.2,203.699907
8_C05,2,Kdm4c.2,244.0181977
8_C06,2,Kdm3b.1,261.1611037
8_C07,2,Kdm3a.2,235.5813671
8_C08,2,Kat2a.2,253.2020402
8_C09,2,Kdm4d.1,223.7984579
8_C10,2,Kdm2b.2,280.5497309
8_C11,2,Kdm1b.1,250.9847033
8_D02,2,Jmjd6.2,313.5959556
8_D03,2,Kdm4d.2,278.5854868
8_D04,2,Kdm2b.3,139.979749
8_D05,2,Kat5.1,282.1201716
8_D06,2,Kat2b.2,286.1349239
8_D07,2,Kdm4d.3,457.4800228
8_D08,2,Kdm3b.2,237.2835643
8_D09,2,Kdm1a.2,244.4286131
8_D10,2,Jmjd5.3,513.1152282
8_D11,2,Kdm5a.2,245.9785873
8_E02,2,Kdm1b.2,221.8988024
8_E03,2,Kdm2a.2,292.4105117
8_E04,2,Jmjd5.4,266.6351011
8_E05,2,Kdm4a.3,278.1847245
8_E06,2,Kdm3a.3,303.1811231
8_E07,2,Kat5.2,202.1311655
8_E08,2,Jmjd6.3,450.7716238
8_E09,2,Kdm4c.3,389.9012849
8_E10,2,Kdm3b.3,179.4314013
8_E11,2,Kdm1a.3,292.7519787
8_F02,2,Kat2a.3,204.5529215
8_F03,2,Kdm5a.3,192.3504922
8_F04,2,Kdm3a.4,318.5637387
8_F05,2,Kat5.3,168.7328808
8_F06,2,Kat2b.3,303.1792284
8_F07,2,Kdm4a.4,330.963054
8_F08,2,Kdm2a.3,310.2878016
8_F09,2,Kdm1b.3,251.5054206
8_F10,2,Kat2b.4,210.6061117
8_F11,2,Kdm4c.4,470.0894317
8_G02,2,Kdm3b.4,279.2070986
8_G03,2,Kdm1b.4,545.5810377
8_G04,2,Jmjd6.4,258.2489102
8_G05,2,Kdm5a.4,278.7452905
8_G06,2,Kdm4d.4,232.3147952
8_G07,2,Kat5.4,208.3593152
