Position,Pool,shRNA,Percentage
8_G04,2,Jmjd6.4,55.20504732
8_G05,2,Kdm5a.4,55.14344262
8_G06,2,Kdm4d.4,59.07956751
8_G07,2,Kat5.4,61.82163844
8_G08,2,Kat2a.4,44.44444444
8_G09,2,Kdm2b.4,67.29205754
8_G10,2,Kdm1a.4,75.0997009
8_G11,2,Kdm2a.4,55.4539057
control2_B02,2,Bptf.1,45.45454545
control2_B03,2,Bptf.2,59.04255319
control2_B04,2,Bptf.3,62.01028888
control2_B05,2,Bptf.4,59.86085904
control2_B06,2,Whsc1.1,62.55244755
control2_B07,2,Whsc1.2,61.39139671
control2_B08,2,Whsc1.3,62.51167134
control2_B09,2,Whsc1.4,57.76436964
control2_B10,2,Cd4.1,63.21897074
control2_B11,2,Cd4.1,57.37122558
control2_C02,2,Mll2.1,61.9078105
control2_C03,2,Mll2.2,61.96793809
control2_C04,2,Mll2.3,77.94381351
control2_C05,2,Mll2.4,52.9455081
control2_C06,2,Brd8.1,67.34279919
control2_C07,2,Brd8.2,61.90871369
control2_C08,2,Brd8.3,68.3908046
control2_C09,2,Brd8.4,59.74086071
control2_C10,2,Cd4.2,70.00467946
control2_C11,2,Cd4.2,66.54478976
control2_D02,2,Ncor1.1,34.78927203
control2_D03,2,Ncor1.2,15.38461538
control2_D04,2,Ncor1.3,41.37466307
control2_D05,2,Ncor1.4,44.00294334
control2_D06,2,Cxxcl.1,65.60130011
control2_D07,2,Cxxcl.2,82.43298969
control2_D08,2,Cxxcl.3,67.27533119
control2_D09,2,Cxxcl.4,67.33791749
control2_D10,2,Cd4.3,63.16484969
control2_D11,2,Cd4.3,55.3816047
control2_E02,2,Smarca4.1,43.69817579
control2_E03,2,Smarca4.2,42.66666667
control2_E04,2,Smarca4.3,52.79091769
control2_E05,2,Smarca4.4,58.1300813
control2_E06,2,Klf2.1,60.0
control2_E07,2,Klf2.2,65.42882405
control2_E08,2,Klf2.3,61.43170197
control2_E09,2,Klf2.4,73.44110855
control2_E10,2,Cd4.4,63.54759967
control2_E11,2,Cd4.4,54.7008547
control2_F02,2,Runx3.1,28.44974446
control2_F03,2,Runx3.2,32.07349081
control2_F04,2,Runx3.3,27.31164384
control2_F05,2,Empty,28.57142857
control2_F06,2,Sp140.1,56.52173913
control2_F07,2,Sp140.2,60.57225994
control2_F08,2,Sp140.3,52.74445656
control2_F09,2,Sp140.4,69.83356449
control2_F10,2,Empty,29.41176471
control2_F11,2,Empty,66.66666667
control2_G02,2,Smarce1.1,55.85235551
control2_G03,2,Smarce1.2,52.7458493
control2_G04,2,Smarce1.3,52.98722703
control2_G05,2,Smarce1.4,56.07819181
control2_G06,2,Wdr82.1,53.90827805
control2_G07,2,Wdr82.2,54.36893204
control2_G08,2,Wdr82.3,51.31964809
control2_G09,2,Wdr82.4,48.15270936
control2_G10,2,Empty,25.0
control2_G11,2,Empty,20.0
12_B02,2,Pcgf2.1,62.5
12_B03,2,Phf20.1,56.86402082
12_B04,2,Phf20l1.1,65.10178646
12_B05,2,Phf2.1,44.41391941
12_B06,2,Pcgf6.1,57.25062867
12_B07,2,Prdm1.1,45.65908535
12_B08,2,Phip.1,64.47628458
12_B09,2,Phf1.1,41.54852781
12_B10,2,Pcgf5.1,41.45873321
12_B11,2,Polr2b.1,41.19458128
12_C02,2,Phip.2,50.26737968
12_C03,2,Pcmt1.1,52.26195605
12_C04,2,Pcgf2.2,52.32371795
12_C05,2,Polr2b.2,56.47482014
12_C06,2,Phf8.1,55.20134228
12_C07,2,Phf20l1.2,52.48120301
12_C08,2,Pcgf6.2,42.93004465
12_C09,2,Ppargc1a.1,50.2568893
12_C10,2,Phf20.2,52.28384992
12_C11,2,Phf19.1,48.81822089
12_D02,2,Pcgf5.2,51.36054422
12_D03,2,Ppargc1a.2,59.48504354
12_D04,2,Phf20.3,72.27586207
12_D05,2,Phc1.1,59.34314836
12_D06,2,Pcmt1.2,50.0
12_D07,2,Ppargc1a.3,56.57894737
12_D08,2,Phf8.2,58.45070423
12_D09,2,Phf1.2,52.82700422
12_D10,2,Pcgf2.3,56.75675676
12_D11,2,Prdm1.2,41.15442279
12_E02,2,Phf19.2,57.5708502
12_E03,2,Phf2.2,52.2673031
12_E04,2,Pcgf2.4,57.49840459
12_E05,2,Phip.3,41.97530864
12_E06,2,Phf20l1.3,44.25574426
12_E07,2,Phc1.2,58.2298631
12_E08,2,Pcgf5.3,39.48608137
12_E09,2,Polr2b.3,53.97082658
12_E10,2,Phf8.3,52.51959686
12_E11,2,Phf1.3,48.3016983
12_F02,2,Pcgf6.3,39.58773784
12_F03,2,Prdm1.3,59.56181534
12_F04,2,Phf20l1.4,52.31355471
12_F05,2,Phc1.3,46.89378758
12_F06,2,Pcmt1.3,44.63373083
12_F07,2,Phip.4,36.76171079
12_F08,2,Phf2.3,44.00963275
12_F09,2,Phf19.3,48.44740177
12_F10,2,Pcmt1.4,54.44642503
12_F11,2,Polr2b.4,49.28909953
12_G02,2,Phf8.4,52.94117647
12_G03,2,Phf19.4,41.11731844
12_G04,2,Pcgf5.4,33.58356381
12_G05,2,Prdm1.4,42.11438475
12_G06,2,Ppargc1a.4,48.60813704
12_G07,2,Phc1.4,47.25935829
12_G08,2,Pcgf6.4,45.80792683
12_G09,2,Phf20.4,46.77477477
12_G10,2,Phf1.4,42.65639166
12_G11,2,Phf2.4,51.46825397
14_B09,2,Prmt7.1,52.33798195
14_B10,2,Prmt2.1,46.8344775
14_B11,2,Rnf20.1,58.5596222
14_C02,2,Ring1.2,40.0
14_C03,2,Prmt5.1,67.05146705
14_C04,2,Prmt1.2,63.48785872
14_C05,2,Rnf20.2,49.12140575
14_C06,2,Rbbp7.1,62.60504202
14_C07,2,Rbbp5.2,56.1237645
14_C08,2,Prmt3.2,55.60090703
14_C09,2,Rnf217.1,61.15035318
14_C10,2,Rbbp4.2,60.2006689
14_C11,2,Prmt8.1,59.5113438
14_D02,2,Prmt2.2,63.17254174
14_D03,2,Rnf217.2,60.90985678
14_D04,2,Rbbp4.3,64.66597077
14_D05,2,Prmt6.1,59.58142577
14_D06,2,Prmt5.2,53.67483296
14_D07,2,Rnf217.3,61.80811808
14_D08,2,Rbbp7.2,61.84316896
14_D09,2,Prmt7.2,59.18618989
14_D10,2,Prmt1.3,71.14470842
14_D11,2,Rnf40.2,57.40598619
14_E02,2,Prmt8.2,51.34782609
14_E03,2,Psip1.2,54.95361781
14_E04,2,Prmt1.4,64.02912621
14_E05,2,Ring1.3,67.60233918
14_E06,2,Rbbp5.3,57.59416768
14_E07,2,Prmt6.2,66.50144568
14_E08,2,Prmt2.3,50.95541401
14_E09,2,Rnf20.3,64.4035533
14_E10,2,Rbbp7.3,57.04797048
14_E11,2,Prmt7.3,62.48880931
14_F02,2,Prmt3.3,71.44851658
14_F03,2,Rnf40.3,58.11915888
14_F04,2,Rbbp5.4,53.73517153
14_F05,2,Prmt6.3,65.43810848
14_F06,2,Prmt5.3,69.32241251
14_F07,2,Ring1.4,56.8986569
14_F08,2,Psip1.3,45.87027531
14_F09,2,Prmt8.3,56.83453237
14_F10,2,Prmt5.4,77.24810401
14_F11,2,Rnf20.4,54.55120101
14_G02,2,Rbbp7.4,63.24216144
14_G03,2,Prmt8.4,53.88471178
14_G04,2,Prmt2.4,38.19913952
14_G05,2,Rnf40.4,39.28980527
14_G06,2,Rnf217.4,55.532926
14_G07,2,Prmt6.4,57.84557908
14_G08,2,Prmt3.4,64.46558478
14_G09,2,Rbbp4.4,20.0
14_G10,2,Prmt7.4,62.31884058
14_G11,2,Psip1.4,65.58307534
14_B02,2,Prmt1.1,
14_B03,2,Rbbp4.1,
14_B04,2,Rbbp5.1,
14_B05,2,Psip1.1,
14_B06,2,Prmt3.1,
14_B07,2,Rnf40.1,
14_B08,2,Ring1.1,
13_B02,2,Prdm10.1,63.63636364
13_B03,2,Prdm5.1,64.18776371
13_B04,2,Prdm6.1,62.41289199
13_B05,2,Prdm4.1,67.20930233
13_B06,2,Prdm12.1,69.30875576
13_B07,2,Prkcd.1,64.24535916
13_B08,2,Prdm9.1,60.92959043
13_B09,2,Prdm15.1,69.81919332
13_B10,2,Prdm11.1,53.33333333
13_B11,2,Prkaa1.1,63.23432343
13_C02,2,Prdm9.2,64.68253968
13_C03,2,Prdm13.1,60.06640507
13_C04,2,Prdm10.2,56.40394089
13_C05,2,Prkaa1.2,61.13317448
13_C06,2,Prdm8.1,50.18486566
13_C07,2,Prdm6.2,54.33975008
13_C08,2,Prdm12.2,61.01052632
13_C09,2,Prkaa2.1,59.04330597
13_C10,2,Prdm5.2,53.02419355
13_C11,2,Prdm2.1,48.26059456
13_D02,2,Prdm11.2,61.90785204
13_D03,2,Prkaa2.2,58.44011142
13_D04,2,Prdm5.3,62.87128713
13_D05,2,Prdm14.1,58.0
13_D06,2,Prdm13.2,50.12376238
13_D07,2,Prkaa2.3,61.4099058
13_D08,2,Prdm8.2,53.16742081
13_D09,2,Prdm15.2,71.57417894
13_D10,2,Prdm10.3,73.43599615
13_D11,2,Prkcd.2,56.10778443
13_E02,2,Prdm2.2,50.89141005
13_E03,2,Prdm4.2,60.82519965
13_E04,2,Prdm10.4,61.65803109
13_E05,2,Prdm9.3,62.16216216
13_E06,2,Prdm6.3,62.83118849
13_E07,2,Prdm14.2,57.50784402
13_E08,2,Prdm11.3,57.51374465
13_E09,2,Prkaa1.3,62.37424547
13_E10,2,Prdm8.3,55.94159114
13_E11,2,Prdm15.3,64.63076069
13_F02,2,Prdm12.3,60.77680525
13_F03,2,Prkcd.3,52.47221158
13_F04,2,Prdm6.4,64.2439974
13_F05,2,Prdm14.3,59.68514716
13_F06,2,Prdm13.3,59.375
13_F07,2,Prdm9.4,65.93792173
13_F08,2,Prdm4.3,59.78209379
13_F09,2,Prdm2.3,57.49542962
13_F10,2,Prdm13.4,68.63309353
13_F11,2,Prkaa1.4,63.5725429
13_G02,2,Prdm8.4,55.72916667
13_G03,2,Prdm2.4,54.66491459
13_G04,2,Prdm11.4,56.1303673
13_G05,2,Prkcd.4,71.08708025
13_G06,2,Prkaa2.4,64.54689984
13_G07,2,Prdm14.4,55.15548282
13_G08,2,Prdm12.4,64.63152874
13_G09,2,Prdm5.4,69.140625
13_G10,2,Prdm15.4,66.80216802
13_G11,2,Prdm4.4,58.07888041
6_B02,1,Fbxw9.1,38.9254386
6_B03,1,Hcfc1.1,46.04462475
6_B04,1,Hdac1.1,58.44044559
6_B05,1,Hat1.1,45.70998495
6_B06,1,Gadd45a.1,41.3509061
6_B07,1,Hdac6.1,33.64485981
6_B08,1,Hdac2.1,55.67313345
6_B09,1,Gtf2f1.1,38.26606876
6_B10,1,Fkbp1a.1,30.12863913
6_B11,1,Hdac3.1,20.41522491
6_C02,1,Hdac2.2,42.27272727
6_C03,1,Gadd45b.1,48.72483221
6_C04,1,Fbxw9.2,46.33204633
6_C05,1,Hdac3.2,26.50176678
6_C06,1,Hdac10.1,37.71790808
6_C07,1,Hdac1.2,43.88984509
6_C08,1,Gadd45a.2,43.28042328
6_C09,1,Hdac4.1,39.12037037
6_C10,1,Hcfc1.2,38.22115385
6_C11,1,Gtf3c4.1,31.54574132
6_D02,1,Fkbp1a.2,49.69325153
6_D03,1,Hdac4.2,48.89643463
6_D04,1,Hcfc1.3,62.52485089
6_D05,1,Gtf2b.1,45.39800995
6_D06,1,Gadd45b.2,60.4217356
6_D07,1,Hdac4.3,55.06329114
6_D08,1,Hdac10.2,50.78922934
6_D09,1,Gtf2f1.2,45.5178416
6_D10,1,Fbxw9.3,40.22988506
6_D11,1,Hdac6.2,45.78833693
6_E02,1,Gtf3c4.2,40.2363534
6_E03,1,Hat1.2,58.30449827
6_E04,1,Fbxw9.4,51.15633673
6_E05,1,Hdac2.3,55.24407927
6_E06,1,Hdac1.3,65.45454545
6_E07,1,Gtf2b.2,65.42239686
6_E08,1,Fkbp1a.3,46.93129771
6_E09,1,Hdac3.3,39.55276031
6_E10,1,Hdac10.3,43.08019872
6_E11,1,Gtf2f1.3,40.76045627
6_F02,1,Gadd45a.3,42.20930233
6_F03,1,Hdac6.3,51.40186916
6_F04,1,Hdac1.4,64.51612903
6_F05,1,Gtf2b.3,50.16872891
6_F06,1,Gadd45b.3,61.35693215
6_F07,1,Hdac2.4,50.65616798
6_F08,1,Hat1.3,52.45660488
6_F09,1,Gtf3c4.3,55.85048754
6_F10,1,Gadd45b.4,39.4434629
6_F11,1,Hdac3.4,30.10752688
6_G02,1,Hdac10.4,34.76821192
6_G03,1,Gtf3c4.4,54.04742437
6_G04,1,Fkbp1a.4,45.83333333
6_G05,1,Hdac6.4,52.13385063
6_G06,1,Hdac4.4,47.20426017
6_G07,1,Gtf2b.4,45.48387097
6_G08,1,Gadd45a.4,48.3357453
6_G09,1,Hcfc1.4,58.76865672
6_G10,1,Gtf2f1.4,39.37708565
6_G11,1,Hat1.4,49.7311828
1_B02,1,Actl6b.1,38.90429958
1_B03,1,Asxl3.1,45.63540398
1_B04,1,Atad2.1,43.35976214
1_B05,1,Asxl2.1,47.72727273
1_B06,1,Aff4.1,51.24760077
1_B07,1,Aurkb.1,47.92882147
1_B08,1,Atm.1,44.88536155
1_B09,1,A2l.1,54.26218922
1_B10,1,Aff1.1,39.33217693
1_B11,1,Atr.1,34.76465731
1_C02,1,Atm.2,50.39696237
1_C03,1,Arid2.1,46.80437424
1_C04,1,Actl6b.2,50.51264525
1_C05,1,Atr.2,44.57242583
1_C06,1,Atad2b.1,49.63486992
1_C07,1,Atad2.2,45.68115942
1_C08,1,Aff4.2,41.39145751
1_C09,1,Atrx.1,51.52249135
1_C10,1,Asxl3.2,54.71830986
1_C11,1,Asxl1.1,40.75807206
1_D02,1,Aff1.2,38.15309842
1_D03,1,Atrx.2,51.953125
1_D04,1,Asxl3.3,48.89655172
1_D05,1,A1l.1,57.06824513
1_D06,1,Arid2.2,48.53495793
1_D07,1,Atrx.3,47.07520891
1_D08,1,Atad2b.2,59.71922246
1_D09,1,A2l.2,46.13284804
1_D10,1,Actl6b.3,59.76890756
1_D11,1,Aurkb.2,47.2826087
1_E02,1,Asxl1.2,29.39801286
1_E03,1,Asxl2.2,40.80188679
1_E04,1,Actl6b.4,46.02026049
1_E05,1,Atm.3,51.91158901
1_E06,1,Atad2.3,58.66983373
1_E07,1,A1l.2,57.46554364
1_E08,1,Aff1.3,50.8312552
1_E09,1,Atr.3,52.12418301
1_E10,1,Atad2b.3,50.72142064
1_E11,1,A2l.3,43.15789474
1_F02,1,Aff4.3,47.84542674
1_F03,1,Aurkb.3,49.77924945
1_F04,1,Atad2.4,40.74074074
1_F05,1,A1l.3,54.85232068
1_F06,1,Arid2.3,53.75446961
1_F07,1,Atm.4,43.87755102
1_F08,1,Asxl2.3,49.95951417
1_F09,1,Asxl1.3,45.45454545
1_F10,1,Arid2.4,46.41288433
1_F11,1,Atr.4,50.73170732
1_G02,1,Atad2b.4,36.52272086
1_G03,1,Asxl1.4,52.01380898
1_G04,1,Aff1.4,28.92690513
1_G05,1,Aurkb.4,51.03448276
1_G06,1,Atrx.4,48.12463935
1_G07,1,A1l.4,35.38812785
1_G08,1,Aff4.4,46.97569248
1_G09,1,Asxl3.4,40.81784387
1_G10,1,A2l.4,42.84829721
1_G11,1,Asxl2.4,38.8251651
7_B02,1,Hdac7.1,42.70072993
7_B03,1,Ing4.1,55.9590624
7_B04,1,Ing5.1,53.25102881
7_B05,1,Ing3.1,60.53054662
7_B06,1,Hdac9.1,31.57894737
7_B07,1,Jmjd4.1,46.52278177
7_B08,1,Jarid2.1,61.60558464
7_B09,1,Hltf.1,56.27376426
7_B10,1,Hdac8.1,55.42944785
7_B11,1,Jhdm1d.1,44.0445587
7_C02,1,Jarid2.2,53.03867403
7_C03,1,Hells.1,49.20850294
7_C04,1,Hdac7.2,55.04132231
7_C05,1,Jhdm1d.2,49.8783455
7_C06,1,Ino80.1,45.1590106
7_C07,1,Ing5.2,57.88530466
7_C08,1,Hdac9.2,58.4045584
7_C09,1,Jmjd1c.1,40.0
7_C10,1,Ing4.2,46.27586207
7_C11,1,Ing2.1,58.12060673
7_D02,1,Hdac8.2,45.87856856
7_D03,1,Jmjd1c.2,47.21393035
7_D04,1,Ing4.3,50.81081081
7_D05,1,Hira.1,65.18188567
7_D06,1,Hells.2,50.36728697
7_D07,1,Jmjd1c.3,47.05882353
7_D08,1,Ino80.2,66.10878661
7_D09,1,Hltf.2,62.43093923
7_D10,1,Hdac7.3,51.05008078
7_D11,1,Jmjd4.2,50.79797587
7_E02,1,Ing2.2,41.13475177
7_E03,1,Ing3.2,48.8358887
7_E04,1,Hdac7.4,50.07242878
7_E05,1,Jarid2.3,56.74285714
7_E06,1,Ing5.3,56.61320011
7_E07,1,Hira.2,51.84842884
7_E08,1,Hdac8.3,51.99216199
7_E09,1,Jhdm1d.3,61.62881754
7_E10,1,Ino80.3,37.76525199
7_E11,1,Hltf.3,48.66494401
7_F02,1,Hdac9.3,41.12318841
7_F03,1,Jmjd4.3,48.74141876
7_F04,1,Ing5.4,54.14187643
7_F05,1,Hira.3,49.11280101
7_F06,1,Hells.3,48.99154196
7_F07,1,Jarid2.4,48.80339969
7_F08,1,Ing3.3,52.62557078
7_F09,1,Ing2.3,67.52462663
7_F10,1,Hells.4,48.2832618
7_F11,1,Jhdm1d.4,47.06051047
7_G02,1,Ino80.4,52.31457128
7_G03,1,Ing2.4,39.79176098
7_G04,1,Hdac8.4,47.4469991
7_G05,1,Jmjd4.4,52.88030355
7_G06,1,Jmjd1c.4,43.63182305
7_G07,1,Hira.4,47.75698539
7_G08,1,Hdac9.4,29.41176471
7_G09,1,Ing4.4,49.14821124
7_G10,1,Hltf.4,45.79403998
7_G11,1,Ing3.4,49.64539007
control1_B02,1,Bptf.1,27.27666956
control1_B03,1,Bptf.2,49.66442953
control1_B04,1,Bptf.3,29.13631634
control1_B05,1,Bptf.4,45.41511772
control1_B06,1,Whsc1.1,47.98245614
control1_B07,1,Whsc1.2,47.87717968
