Position,Pool,shRNA,GeoMean
1_B02,1,Actl6b.1,30.878196573535
1_B03,1,Asxl3.1,27.3172214813007
1_B04,1,Atad2.1,26.8976495518254
1_B05,1,Asxl2.1,18.2203345949273
1_B06,1,Aff4.1,22.6236435235172
1_B07,1,Aurkb.1,25.4843367230043
1_B08,1,Atm.1,22.2794728792846
1_B09,1,A2l.1,33.4815026843031
1_B10,1,Aff1.1,32.9578916772757
1_B11,1,Atr.1,35.6358721146484
1_C02,1,Atm.2,31.3624616245234
1_C03,1,Arid2.1,26.6875617705041
1_C04,1,Actl6b.2,25.86677344618
1_C05,1,Atr.2,28.7208399384062
1_C06,1,Atad2b.1,24.5021781989842
1_C07,1,Atad2.2,26.4285303098249
1_C08,1,Aff4.2,25.4807075913617
1_C09,1,Atrx.1,28.7704027864147
1_C10,1,Asxl3.2,27.1325692005033
1_C11,1,Asxl1.1,31.4041983362488
1_D02,1,Aff1.2,32.9029895276249
1_D03,1,Atrx.2,35.6515628593895
1_D04,1,Asxl3.3,26.1361357181017
1_D05,1,A1l.1,22.8459749381279
1_D06,1,Arid2.2,31.729176905355
1_D07,1,Atrx.3,26.9774178425816
1_D08,1,Atad2b.2,23.191825616972
1_D09,1,A2l.2,22.4709085792209
1_D10,1,Actl6b.3,28.7571131035296
1_D11,1,Aurkb.2,41.9031304500665
1_E02,1,Asxl1.2,21.9059610605946
1_E03,1,Asxl2.2,34.2749212524403
1_E04,1,Actl6b.4,22.3562346774694
1_E05,1,Atm.3,22.9189530623725
1_E06,1,Atad2.3,19.2312907460289
1_E07,1,A1l.2,21.7445230275278
1_E08,1,Aff1.3,27.354361698831
1_E09,1,Atr.3,17.8180764245753
1_E10,1,Atad2b.3,25.1167542184542
1_E11,1,A2l.3,27.8337522624061
1_F02,1,Aff4.3,26.0428804242777
1_F03,1,Aurkb.3,21.3438026997088
1_F04,1,Atad2.4,70.4627635266198
1_F05,1,A1l.3,27.3168607925801
1_F06,1,Arid2.3,23.7452851677145
1_F07,1,Atm.4,27.6005111943252
1_F08,1,Asxl2.3,22.8339831833193
1_F09,1,Asxl1.3,58.1703481402659
1_F10,1,Arid2.4,32.8560558181755
1_F11,1,Atr.4,32.1998716715337
1_G02,1,Atad2b.4,26.5739601126833
1_G03,1,Asxl1.4,31.8819433758829
1_G04,1,Aff1.4,30.5659291078065
1_G05,1,Aurkb.4,31.9811244910823
1_G06,1,Atrx.4,23.0575587051141
1_G07,1,A1l.4,33.3778367849046
1_G08,1,Aff4.4,20.824647266163
1_G09,1,Asxl3.4,31.0857817503947
1_G10,1,A2l.4,28.1471696341534
1_G11,1,Asxl2.4,22.3506948967734
2_B02,1,Baz1a.1,47.8507060233922
2_B03,1,Brd2.1,27.7859210987343
2_B04,1,Brd3.1,24.356858063661
2_B05,1,Brd1.1,25.3800149958879
2_B06,1,Baz2a.1,24.9417618265064
2_B07,1,Brpf3.1,42.9802955911121
2_B08,1,Brd8.1,32.2578071906324
2_B09,1,Bop1.1,31.3652456392891
2_B10,1,Baz1b.1,46.833907908904
2_B11,1,Brd9.1,127.514767018264
2_C02,1,Brd8.2,35.721911403998
2_C03,1,Baz2b.1,29.7645000556714
2_C04,1,Baz1a.2,29.0740785033778
2_C05,1,Brd9.2,20.7380983677119
2_C06,1,Brd4.1,18.0440441433952
2_C07,1,Brd3.2,22.1996469110497
2_C08,1,Baz2a.2,30.2855713423002
2_C09,1,Brpf1.1,26.0323019637673
2_C10,1,Brd2.2,32.8531883533703
2_C11,1,Bptf.1,25.4033510198809
2_D02,1,Baz1b.2,23.9517875278805
2_D03,1,Brpf1.2,22.3372045483685
2_D04,1,Brd2.3,23.8701284846095
