Position,Pool,shRNA,Percentage
11_G05,2,Pcgf1.4,22.24702381
11_G06,2,Pbrm1.4,36.80511182
11_G07,2,Ncor1.4,13.79990143
11_G08,2,Ncoa1.4,33.59621451
11_G09,2,Padi1.4,28.37386743
11_G10,2,Ncor2.4,30.36649215
11_G11,2,Orc1.4,41.21376812
10_B02,2,Mll1.1,34.29697766
10_B03,2,Mta3.1,37.81800391
10_B04,2,Mtf2.1,22.59167185
10_B05,2,Mta2.1,24.3036592
10_B06,2,Mll3.1,46.26865672
10_B07,2,Nap1l1.1,21.87323147
10_B08,2,Myst2.1,27.05718271
10_B09,2,Msl3.1,35.69004525
10_B10,2,Mll2.1,41.66943798
10_B11,2,Myst3.1,23.30154946
10_C02,2,Myst2.2,39.24930491
10_C03,2,Mll5.1,30.39879609
10_C04,2,Mll1.2,28.37726524
10_C05,2,Myst3.2,27.15156131
10_C06,2,Myst1.1,22.72076372
10_C07,2,Mtf2.2,20.95709571
10_C08,2,Mll3.2,24.83443709
10_C09,2,Myst4.1,27.0602706
10_C10,2,Mta3.2,29.40208448
10_C11,2,Mta1.1,46.86512118
10_D02,2,Mll2.2,48.48484848
10_D03,2,Myst4.2,47.35729387
10_D04,2,Mta3.3,50.0
10_D05,2,Morf4l1.1,36.92043503
10_D06,2,Mll5.2,39.53880765
10_D07,2,Myst4.3,42.7184466
10_D08,2,Myst1.2,33.82352941
10_D09,2,Msl3.2,34.46428571
10_D10,2,Mll1.3,27.15231788
10_D11,2,Nap1l1.2,29.44550669
10_E02,2,Mta1.2,33.67098865
10_E03,2,Mta2.2,41.73728814
10_E04,2,Mll1.4,36.97337378
10_E05,2,Myst2.3,33.39824732
10_E06,2,Mtf2.3,39.88069876
10_E07,2,Morf4l1.2,43.78563284
10_E08,2,Mll2.3,32.69367448
10_E09,2,Myst3.3,27.76223776
10_E10,2,Myst1.3,33.74233129
10_E11,2,Msl3.3,27.78007441
10_F02,2,Mll3.3,25.84453324
10_F03,2,Nap1l1.3,34.08978786
10_F04,2,Mtf2.4,25.43940796
10_F05,2,Morf4l1.3,47.36842105
10_F06,2,Mll5.3,40.56895485
10_F07,2,Myst2.4,27.88550323
10_F08,2,Mta2.3,34.05114401
10_F09,2,Mta1.3,30.97112861
10_F10,2,Mll5.4,26.14638448
10_F11,2,Myst3.4,42.53112033
10_G02,2,Myst1.4,39.57879448
10_G03,2,Mta1.4,45.31722054
10_G04,2,Mll2.4,37.40376958
10_G05,2,Nap1l1.4,35.37284895
10_G06,2,Myst4.4,29.84764543
10_G07,2,Morf4l1.4,25.37612839
10_G08,2,Mll3.4,20.90592334
10_G09,2,Mta3.4,29.21390779
10_G10,2,Msl3.4,31.18131868
10_G11,2,Mta2.4,43.19564521
8_B02,2,Jmjd5.1,35.6846473
8_B03,2,Kdm2b.1,56.14035088
8_B04,2,Kdm3a.1,41.12970711
8_B05,2,Kdm2a.1,36.05970149
8_B06,2,Kat2a.1,41.79743224
8_B07,2,Kdm5a.1,43.9686172
8_B08,2,Kdm4a.1,35.93145384
8_B09,2,Kdm1a.1,42.77899344
8_B10,2,Jmjd6.1,37.86785119
8_B11,2,Kdm4c.1,34.08314351
8_C02,2,Kdm4a.2,18.61313869
8_C03,2,Kat2b.1,21.21115538
8_C04,2,Jmjd5.2,26.54802978
8_C05,2,Kdm4c.2,30.38499506
8_C06,2,Kdm3b.1,50.0
8_C07,2,Kdm3a.2,37.56267713
8_C08,2,Kat2a.2,22.74368231
8_C09,2,Kdm4d.1,22.38775921
8_C10,2,Kdm2b.2,14.73801148
8_C11,2,Kdm1b.1,25.70336923
8_D02,2,Jmjd6.2,32.83464567
8_D03,2,Kdm4d.2,45.40356011
8_D04,2,Kdm2b.3,24.63377673
8_D05,2,Kat5.1,46.96485623
8_D06,2,Kat2b.2,42.12492528
8_D07,2,Kdm4d.3,42.29352972
8_D08,2,Kdm3b.2,32.18274112
8_D09,2,Kdm1a.2,20.96439406
8_D10,2,Jmjd5.3,34.19139915
8_D11,2,Kdm5a.2,32.39780354
8_E02,2,Kdm1b.2,37.30991085
8_E03,2,Kdm2a.2,39.90173261
8_E04,2,Jmjd5.4,36.00102276
8_E05,2,Kdm4a.3,42.05146281
8_E06,2,Kdm3a.3,42.04911933
8_E07,2,Kat5.2,41.35416667
8_E08,2,Jmjd6.3,32.54786451
8_E09,2,Kdm4c.3,50.49469965
8_E10,2,Kdm3b.3,30.57014254
8_E11,2,Kdm1a.3,41.0
8_F02,2,Kat2a.3,34.65346535
8_F03,2,Kdm5a.3,19.76442874
8_F04,2,Kdm3a.4,34.65959328
8_F05,2,Kat5.3,26.64576803
8_F06,2,Kat2b.3,31.70798148
8_F07,2,Kdm4a.4,41.995842
8_F08,2,Kdm2a.3,41.52298851
8_F09,2,Kdm1b.3,35.45072396
8_F10,2,Kat2b.4,29.99143102
8_F11,2,Kdm4c.4,31.42509135
8_G02,2,Kdm3b.4,36.05176664
8_G03,2,Kdm1b.4,39.78159126
8_G04,2,Jmjd6.4,32.80757098
8_G05,2,Kdm5a.4,37.27459016
8_G06,2,Kdm4d.4,41.22539507
8_G07,2,Kat5.4,31.55893536
8_G08,2,Kat2a.4,44.44444444
8_G09,2,Kdm2b.4,25.8286429
8_G10,2,Kdm1a.4,39.98005982
8_G11,2,Kdm2a.4,44.28806005
control2_B02,2,Bptf.1,40.31007752
control2_B03,2,Bptf.2,44.68085106
control2_B04,2,Bptf.3,18.87613771
control2_B05,2,Bptf.4,35.96491228
control2_B06,2,Whsc1.1,31.81818182
control2_B07,2,Whsc1.2,35.10355815
control2_B08,2,Whsc1.3,32.30625584
control2_B09,2,Whsc1.4,34.10606542
control2_B10,2,Cd4.1,32.79515641
control2_B11,2,Cd4.1,36.23445826
control2_C02,2,Mll2.1,44.46222791
control2_C03,2,Mll2.2,45.43946932
control2_C04,2,Mll2.3,27.73460849
control2_C05,2,Mll2.4,43.59351988
control2_C06,2,Brd8.1,40.70317782
control2_C07,2,Brd8.2,38.46473029
control2_C08,2,Brd8.3,44.08866995
control2_C09,2,Brd8.4,35.16890329
control2_C10,2,Cd4.2,42.77023865
control2_C11,2,Cd4.2,46.25228519
control2_D02,2,Ncor1.1,47.66283525
control2_D03,2,Ncor1.2,92.30769231
control2_D04,2,Ncor1.3,43.93530997
control2_D05,2,Ncor1.4,42.89919058
control2_D06,2,Cxxcl.1,33.36944745
control2_D07,2,Cxxcl.2,37.73195876
control2_D08,2,Cxxcl.3,40.52989617
control2_D09,2,Cxxcl.4,29.81335953
control2_D10,2,Cd4.3,40.73339941
control2_D11,2,Cd4.3,41.38943249
control2_E02,2,Smarca4.1,27.69485904
control2_E03,2,Smarca4.2,27.6
control2_E04,2,Smarca4.3,35.28855251
control2_E05,2,Smarca4.4,35.29810298
control2_E06,2,Klf2.1,30.23655914
control2_E07,2,Klf2.2,35.80901857
control2_E08,2,Klf2.3,36.88823959
control2_E09,2,Klf2.4,33.33333333
control2_E10,2,Cd4.4,38.97477624
control2_E11,2,Cd4.4,38.46153846
control2_F02,2,Runx3.1,50.25553663
control2_F03,2,Runx3.2,41.25984252
control2_F04,2,Runx3.3,47.00342466
control2_F05,2,Empty,57.14285714
control2_F06,2,Sp140.1,31.39534884
control2_F07,2,Sp140.2,39.03976722
control2_F08,2,Sp140.3,29.33478735
control2_F09,2,Sp140.4,29.95839112
control2_F10,2,Empty,41.17647059
control2_F11,2,Empty,100.0
control2_G02,2,Smarce1.1,36.86255464
control2_G03,2,Smarce1.2,36.22818221
control2_G04,2,Smarce1.3,37.49484961
control2_G05,2,Smarce1.4,38.05742211
control2_G06,2,Wdr82.1,19.72887222
control2_G07,2,Wdr82.2,19.12883758
control2_G08,2,Wdr82.3,19.90876507
control2_G09,2,Wdr82.4,20.25862069
control2_G10,2,Empty,58.33333333
control2_G11,2,Empty,60.0
12_B02,2,Pcgf2.1,50.0
12_B03,2,Phf20.1,32.98633702
12_B04,2,Phf20l1.1,33.69339427
12_B05,2,Phf2.1,32.41758242
12_B06,2,Pcgf6.1,27.66135792
12_B07,2,Prdm1.1,26.80361947
12_B08,2,Phip.1,25.44466403
12_B09,2,Phf1.1,37.84078517
12_B10,2,Pcgf5.1,39.07869482
12_B11,2,Polr2b.1,25.24630542
12_C02,2,Phip.2,37.11229947
12_C03,2,Pcmt1.1,38.64713486
12_C04,2,Pcgf2.2,35.41666667
12_C05,2,Polr2b.2,30.75539568
12_C06,2,Phf8.1,24.32885906
12_C07,2,Phf20l1.2,31.12781955
12_C08,2,Pcgf6.2,23.49564108
12_C09,2,Ppargc1a.1,25.40868753
12_C10,2,Phf20.2,28.14029364
12_C11,2,Phf19.1,20.88525999
12_D02,2,Pcgf5.2,42.58503401
12_D03,2,Ppargc1a.2,32.97993184
12_D04,2,Phf20.3,32.82758621
12_D05,2,Phc1.1,35.33408834
12_D06,2,Pcmt1.2,55.0
12_D07,2,Ppargc1a.3,35.52631579
12_D08,2,Phf8.2,30.98591549
12_D09,2,Phf1.2,29.02953586
12_D10,2,Pcgf2.3,30.09277935
12_D11,2,Prdm1.2,28.73563218
12_E02,2,Phf19.2,37.81376518
12_E03,2,Phf2.2,41.76610979
12_E04,2,Pcgf2.4,44.03318443
12_E05,2,Phip.3,36.96844993
12_E06,2,Phf20l1.3,38.56143856
12_E07,2,Phc1.2,37.15377268
12_E08,2,Pcgf5.3,37.60171306
12_E09,2,Polr2b.3,31.03727715
12_E10,2,Phf8.3,25.75587906
12_E11,2,Phf1.3,34.31568432
12_F02,2,Pcgf6.3,36.31078224
12_F03,2,Prdm1.3,27.41784038
12_F04,2,Phf20l1.4,32.77082199
12_F05,2,Phc1.3,28.05611222
12_F06,2,Pcmt1.3,19.96592845
12_F07,2,Phip.4,28.81873727
12_F08,2,Phf2.3,24.56351595
12_F09,2,Phf19.3,21.03929024
12_F10,2,Pcmt1.4,23.09368192
12_F11,2,Polr2b.4,22.74881517
12_G02,2,Phf8.4,23.52941176
12_G03,2,Phf19.4,27.03910615
12_G04,2,Pcgf5.4,45.67364678
12_G05,2,Prdm1.4,27.20970537
12_G06,2,Ppargc1a.4,25.5888651
12_G07,2,Phc1.4,25.60160428
12_G08,2,Pcgf6.4,26.75304878
12_G09,2,Phf20.4,30.09009009
12_G10,2,Phf1.4,27.10788758
12_G11,2,Phf2.4,23.25396825
14_B09,2,Prmt7.1,27.89171452
14_B10,2,Prmt2.1,37.14721587
14_B11,2,Rnf20.1,34.7107438
14_C02,2,Ring1.2,60.0
14_C03,2,Prmt5.1,30.06253006
14_C04,2,Prmt1.2,31.61147903
14_C05,2,Rnf20.2,37.61980831
14_C06,2,Rbbp7.1,32.4729892
14_C07,2,Rbbp5.2,30.16759777
14_C08,2,Prmt3.2,36.55328798
14_C09,2,Rnf217.1,31.78607467
14_C10,2,Rbbp4.2,25.4180602
14_C11,2,Prmt8.1,27.39965096
14_D02,2,Prmt2.2,46.84601113
14_D03,2,Rnf217.2,38.12131424
14_D04,2,Rbbp4.3,36.89979123
14_D05,2,Prmt6.1,47.67822106
14_D06,2,Prmt5.2,42.01930215
14_D07,2,Rnf217.3,41.14391144
14_D08,2,Rbbp7.2,32.25545675
14_D09,2,Prmt7.2,35.51171393
14_D10,2,Prmt1.3,30.58315335
14_D11,2,Rnf40.2,29.00997698
14_E02,2,Prmt8.2,51.47826087
14_E03,2,Psip1.2,46.67903525
14_E04,2,Prmt1.4,51.50485437
14_E05,2,Ring1.3,39.29824561
14_E06,2,Rbbp5.3,42.60834346
14_E07,2,Prmt6.2,40.10739364
14_E08,2,Prmt2.3,43.02258251
14_E09,2,Rnf20.3,37.94416244
14_E10,2,Rbbp7.3,33.13653137
14_E11,2,Prmt7.3,36.61593554
14_F02,2,Prmt3.3,34.2408377
14_F03,2,Rnf40.3,41.82242991
14_F04,2,Rbbp5.4,42.54568772
14_F05,2,Prmt6.3,45.68845619
14_F06,2,Prmt5.3,45.49516009
14_F07,2,Ring1.4,52.13675214
14_F08,2,Psip1.3,38.45076995
14_F09,2,Prmt8.3,42.20623501
14_F10,2,Prmt5.4,27.51895991
14_F11,2,Rnf20.4,35.90391909
14_G02,2,Rbbp7.4,35.95730487
14_G03,2,Prmt8.4,38.4085213
14_G04,2,Prmt2.4,21.88076214
14_G05,2,Rnf40.4,22.22222222
14_G06,2,Rnf217.4,40.80108622
14_G07,2,Prmt6.4,29.5765878
14_G08,2,Prmt3.4,43.42473419
14_G09,2,Rbbp4.4,50.0
14_G10,2,Prmt7.4,32.97101449
14_G11,2,Psip1.4,28.94736842
14_B02,2,Prmt1.1,
14_B03,2,Rbbp4.1,
14_B04,2,Rbbp5.1,
14_B05,2,Psip1.1,
14_B06,2,Prmt3.1,
14_B07,2,Rnf40.1,
14_B08,2,Ring1.1,
13_B02,2,Prdm10.1,42.96057924
13_B03,2,Prdm5.1,29.58860759
13_B04,2,Prdm6.1,37.67421603
13_B05,2,Prdm4.1,39.41860465
13_B06,2,Prdm12.1,31.79723502
13_B07,2,Prkcd.1,30.72370191
13_B08,2,Prdm9.1,38.19604234
13_B09,2,Prdm15.1,29.41585535
13_B10,2,Prdm11.1,53.33333333
13_B11,2,Prkaa1.1,24.55445545
13_C02,2,Prdm9.2,33.89550265
13_C03,2,Prdm13.1,30.42559614
13_C04,2,Prdm10.2,31.46551724
13_C05,2,Prkaa1.2,23.3783426
13_C06,2,Prdm8.1,27.90239093
13_C07,2,Prdm6.2,28.4025667
13_C08,2,Prdm12.2,25.89473684
13_C09,2,Prkaa2.1,30.1726578
13_C10,2,Prdm5.2,28.18548387
13_C11,2,Prdm2.1,21.0626186
13_D02,2,Prdm11.2,31.34328358
13_D03,2,Prkaa2.2,34.98607242
13_D04,2,Prdm5.3,42.82178218
13_D05,2,Prdm14.1,40.97560976
13_D06,2,Prdm13.2,25.74257426
13_D07,2,Prkaa2.3,36.15922212
13_D08,2,Prdm8.2,28.39366516
13_D09,2,Prdm15.2,33.06908267
13_D10,2,Prdm10.3,33.73435996
13_D11,2,Prkcd.2,40.71856287
13_E02,2,Prdm2.2,39.6002161
13_E03,2,Prdm4.2,34.69387755
13_E04,2,Prdm10.4,28.9507772
13_E05,2,Prdm9.3,36.4099949
13_E06,2,Prdm6.3,25.58667676
13_E07,2,Prdm14.2,16.22590766
13_E08,2,Prdm11.3,28.43616371
13_E09,2,Prkaa1.3,19.96981891
13_E10,2,Prdm8.3,28.80161128
13_E11,2,Prdm15.3,24.98611882
13_F02,2,Prdm12.3,41.13785558
13_F03,2,Prkcd.3,40.57110004
13_F04,2,Prdm6.4,42.89422453
13_F05,2,Prdm14.3,43.1211499
13_F06,2,Prdm13.3,40.625
13_F07,2,Prdm9.4,40.72874494
13_F08,2,Prdm4.3,38.65466604
13_F09,2,Prdm2.3,30.83485679
13_F10,2,Prdm13.4,33.9088729
13_F11,2,Prkaa1.4,39.27457098
13_G02,2,Prdm8.4,38.80208333
13_G03,2,Prdm2.4,40.34165572
13_G04,2,Prdm11.4,44.49042938
13_G05,2,Prkcd.4,41.94649972
13_G06,2,Prkaa2.4,45.89295178
13_G07,2,Prdm14.4,37.15220949
13_G08,2,Prdm12.4,38.23038397
13_G09,2,Prdm5.4,41.50390625
13_G10,2,Prdm15.4,43.76693767
13_G11,2,Prdm4.4,35.46437659
16_B02,3,Sirt1.1,34.42028986
16_B03,3,Smarca5.1,50.55668016
16_B04,3,Smarcc2.1,34.7672363
16_B05,3,Smarca4.1,22.87581699
16_B06,3,Sirt4.1,38.29959514
16_B07,3,Smyd3.1,41.79292929
16_B08,3,Smarcd3.1,30.1499847
16_B09,3,Sirt7.1,33.71378402
16_B10,3,Sirt3.1,32.94861226
16_B11,3,Smarce1.1,37.08877873
16_C02,3,Smarcd3.2,36.5276664
16_C03,3,Sirt5.1,40.89294774
16_C04,3,Sirt1.2,40.00740192
16_C05,3,Smarce1.2,35.23143523
16_C06,3,Smarcd1.1,35.59587113
16_C07,3,Smarcc2.2,35.50792171
16_C08,3,Sirt4.2,35.78248236
16_C09,3,Smyd2.1,38.92595063
16_C10,3,Smarca5.2,44.16814683
16_C11,3,Smarca1.1,34.13173653
16_D02,3,Sirt3.2,37.16632444
16_D03,3,Smyd2.2,37.84271284
16_D04,3,Smarca5.3,49.94517544
16_D05,3,Sirt6.1,43.70319946
16_D06,3,Sirt5.2,41.70731707
16_D07,3,Smyd2.3,10.85972851
16_D08,3,Smarcd1.2,35.76779026
16_D09,3,Sirt7.2,38.65336658
16_D10,3,Sirt1.3,39.7340253
16_D11,3,Smyd3.2,35.18877057
16_E02,3,Smarca1.2,38.76194433
16_E03,3,Smarca4.2,26.87173535
16_E04,3,Sirt1.4,42.69851952
16_E05,3,Smarcd3.3,33.23943662
16_E06,3,Smarcc2.3,34.10852713
16_E07,3,Sirt6.2,38.46153846
16_E08,3,Sirt3.3,28.9766702
16_E09,3,Smarce1.3,42.8410372
16_E10,3,Smarcd1.3,47.24387528
16_E11,3,Sirt7.3,48.64864865
16_F02,3,Sirt4.3,43.20719603
16_F03,3,Smyd3.3,35.80901857
16_F04,3,Smarcc2.4,43.94463668
16_F05,3,Sirt6.3,47.25028058
16_F06,3,Sirt5.3,41.12998815
16_F07,3,Smarcd3.4,46.77049931
16_F08,3,Smarca4.3,34.84649698
16_F09,3,Smarca1.3,49.04109589
16_F10,3,Sirt5.4,38.20667285
16_F11,3,Smarce1.4,39.18533605
16_G02,3,Smarcd1.4,34.78691774
16_G03,3,Smarca1.4,39.53907094
16_G04,3,Sirt3.4,38.96103896
16_G05,3,Smyd3.4,36.05653223
16_G06,3,Smyd2.4,50.23510972
16_G07,3,Sirt6.4,45.91046786
16_G08,3,Sirt4.4,35.41155867
16_G09,3,Smarca5.4,51.02381947
16_G10,3,Sirt7.4,45.29780564
16_G11,3,Smarca4.4,39.67093236
19_B02,3,Wbp7.1,37.40549144
19_B03,3,Arid1b.1,39.43422914
19_B04,3,Brd7.2,38.97207608
19_B05,3,Actb,27.24181895
19_B06,3,Wdr82.1,8.556866953
19_B07,3,Eaf1.1,38.23296355
19_B08,3,Cecr2.1,40.8751334
19_B09,3,Zmynd11.1,37.51515152
19_B10,3,Wdr5.1,40.17241379
19_B11,3,Chd7.2,40.2490887
19_C02,3,Cecr2.2,37.11562116
19_C03,3,Whsc1.1,36.56936701
19_C04,3,Wbp7.2,45.61355562
19_C05,3,Chd7.3,40.63987308
19_C06,3,Brdt.3,45.4787234
19_C07,3,Brd7.3,45.58659218
19_C08,3,Wdr82.2,17.01791359
19_C09,3,Clock.3,40.5
19_C10,3,Arid1b.2,47.66584767
19_C11,3,Zmynd8.1,42.29670044
19_D02,3,Wdr5.2,33.41677096
19_D03,3,Dpy30.1,38.88363292
19_D04,3,Arid1b.3,35.97816961
19_D05,3,Whsc1l1.1,31.03448276
19_D06,3,Whsc1.2,62.16216216
19_D07,3,Dpy30.2,72.72727273
19_D08,3,Cbx2.1,34.94461229
19_D09,3,Zmynd11.2,42.56935271
19_D10,3,Wbp7.3,46.04519774
19_D11,3,Eaf1.2,34.84466835
19_E02,3,Zmynd8.2,47.90343075
19_E03,3,Actl6a,28.50971922
19_E04,3,Wbp7.4,50.01969279
19_E05,3,Cecr2.3,50.82304527
19_E06,3,Brdt.1,43.22402213
19_E07,3,Whsc1l1.2,46.2419114
19_E08,3,Wdr5.3,49.69378828
19_E09,3,Clock.1,44.43010753
19_E10,3,Cbx2.2,41.80967239
19_E11,3,Zmynd11.3,42.82615432
19_F02,3,Wdr82.3,15.55329949
19_F03,3,Eaf1.3,39.70762544
19_F04,3,Brdt.2,36.24816805
19_F05,3,Whsc1l1.3,53.05010893
19_F06,3,Whsc1.3,44.91877597
19_F07,3,Chd7.1,42.74245344
19_F08,3,Arid1a.1,44.69726186
19_F09,3,Zmynd8.3,48.79482657
19_F10,3,Whsc1.4,38.70427255
19_F11,3,Clock.2,37.38707436
19_G02,3,Cbx2.3,38.39099625
19_G03,3,Zmynd8.4,43.03912648
19_G04,3,Wdr5.4,41.77863084
19_G05,3,Fbxo17.1,45.07099391
19_G06,3,Dpy30.3,44.58333333
19_G07,3,Whsc1l1.4,45.23517382
19_G08,3,Wdr82.4,19.5931922
19_G09,3,Brd7.1,40.80717489
19_G10,3,Zmynd11.4,44.81891348
19_G11,3,Arid1a.2,41.93548387
17_B02,3,Smyd4.1,34.37886917
17_B03,3,Suv39h2.1,44.09783765
17_B04,3,Suv420h1.1,25.79666161
17_B05,3,Suv39h1.1,32.37095363
17_B06,3,Sp100.1,28.18923328
17_B07,3,Tcea1.1,32.54781421
17_B08,3,Suz12.1,32.31462926
17_B09,3,Ssrp1.1,25.147859
17_B10,3,Smyd5.1,28.03581421
17_B11,3,Taf1.1,27.71008403
17_C02,3,Suz12.2,45.31607007
17_C03,3,Sp110.1,37.10323575
17_C04,3,Smyd4.2,39.16083916
17_C05,3,Taf1.2,38.45378151
17_C06,3,Suv420h2.1,48.60801782
17_C07,3,Suv420h1.2,34.33430773
17_C08,3,Sp100.2,37.86539769
17_C09,3,Taf3.1,38.41489822
17_C10,3,Suv39h2.2,41.3730804
17_C11,3,Supt16h.1,38.06646526
17_D02,3,Smyd5.2,40.21978022
17_D03,3,Taf3.2,39.15379449
17_D04,3,Suv39h2.3,39.06390639
17_D05,3,Sp140.1,46.87355257
17_D06,3,Sp110.2,29.55404384
17_D07,3,Taf3.3,32.2138451
17_D08,3,Suv420h2.2,40.12572027
17_D09,3,Ssrp1.2,24.94099135
17_D10,3,Smyd4.3,29.47845805
17_D11,3,Tcea1.2,33.72809095
17_E02,3,Supt16h.2,33.49191246
17_E03,3,Suv39h1.2,44.30417794
17_E04,3,Smyd4.4,39.29139223
17_E05,3,Suz12.3,37.86516854
17_E06,3,Suv420h1.3,42.350248
17_E07,3,Sp140.2,49.29195541
17_E08,3,Smyd5.3,38.73343152
17_E09,3,Taf1.3,34.24460432
17_E10,3,Suv420h2.3,27.35132303
17_E11,3,Ssrp1.3,26.24113475
17_F02,3,Sp100.3,41.34658834
17_F03,3,Tcea1.3,46.98242934
17_F04,3,Suv420h1.4,42.87028519
17_F05,3,Sp140.3,42.46849943
17_F06,3,Sp110.3,40.17429194
17_F07,3,Suz12.4,38.32271762
17_F08,3,Suv39h1.3,39.35536295
17_F09,3,Supt16h.3,46.18717504
17_F10,3,Sp110.4,50.0
17_F11,3,Taf1.4,24.55020313
17_G02,3,Suv420h2.4,37.33624454
17_G03,3,Supt16h.4,37.52665245
17_G04,3,Smyd5.4,35.08881271
17_G05,3,Tcea1.4,41.05195638
17_G06,3,Taf3.4,45.25183631
17_G07,3,Sp140.4,44.34550312
17_G08,3,Sp100.4,38.77659574
17_G09,3,Suv39h2.4,40.40942232
17_G10,3,Ssrp1.4,30.5516662
17_G11,3,Suv39h1.4,38.2243791
18_B02,3,Tdg.1,36.8480406
18_B03,3,Ube2b.1,44.35135821
18_B04,3,Ube2e1.1,43.41563786
18_B05,3,Trim66.1,40.1793339
