Position,Pool,shRNA,GeoMean
18_B02,3,Tdg.1,5593.24997
18_B03,3,Ube2b.1,5054.349135
18_B04,3,Ube2e1.1,3673.807757
18_B05,3,Trim66.1,3305.796686
18_B06,3,Tet2.1,3356.845176
18_B07,3,Usp51.1,2321.813122
18_B08,3,Uhrf1.1,4565.859867
18_B09,3,Trim28.1,2638.259192
18_B10,3,Tet1.1,3956.758134
18_B11,3,Usp22.1,3505.059032
18_C02,3,Uhrf1.2,6417.251447
18_C03,3,Tet3.1,4434.124873
18_C04,3,Tdg.2,3080.968501
18_C05,3,Usp22.2,3555.962616
18_C06,3,Ube2i.1,2082.647162
18_C07,3,Ube2e1.2,2321.948807
18_C08,3,Tet2.2,2260.233624
18_C09,3,Usp27x.1,1731.39331
18_C10,3,Ube2b.2,2367.686124
18_C11,3,Trim33.1,3695.398361
18_D02,3,Tet1.2,4201.804835
18_D03,3,Usp27x.2,4003.666678
18_D04,3,Ube2b.3,3940.908766
18_D05,3,Trim24.1,277.2130885
18_D06,3,Tet3.2,3133.743986
18_D07,3,Usp27x.3,3723.866575
18_D08,3,Ube2i.2,4295.420865
18_D09,3,Trim28.2,3413.675346
18_D10,3,Tdg.3,3700.948572
18_D11,3,Usp51.2,3032.255291
18_E02,3,Trim33.2,4524.540495
18_E03,3,Trim66.2,3935.303165
18_E04,3,Tdg.4,3140.57026
18_E05,3,Uhrf1.3,4425.529679
18_E06,3,Ube2e1.3,2186.241968
18_E07,3,Trim24.2,3452.141289
18_E08,3,Tet1.3,3674.25786
18_E09,3,Usp22.3,3026.362454
18_E10,3,Ube2i.3,2519.714626
18_E11,3,Trim28.3,4955.583427
18_F02,3,Tet2.3,4955.444477
18_F03,3,Usp51.3,3731.256057
18_F04,3,Ube2e1.4,3383.903005
18_F05,3,Trim24.3,3662.359586
18_F06,3,Tet3.3,4139.323201
18_F07,3,Uhrf1.4,3835.331734
18_F08,3,Trim66.3,4176.970466
18_F09,3,Trim33.3,3213.131447
18_F10,3,Tet3.4,3487.877583
18_F11,3,Usp22.4,5447.696138
18_G02,3,Ube2i.4,4528.571072
18_G03,3,Trim33.4,3897.411472
18_G04,3,Tet1.4,3932.454196
18_G05,3,Usp51.4,4499.259714
18_G06,3,Usp27x.4,2047.899929
18_G07,3,Trim24.4,4859.893587
18_G08,3,Tet2.4,2963.262543
18_G09,3,Ube2b.4,3370.426786
18_G10,3,Trim28.4,3418.519431
18_G11,3,Trim66.4,4799.033571
17_B02,3,Smyd4.1,5246.633687
17_B03,3,Suv39h2.1,2829.51538
17_B04,3,Suv420h1.1,3897.696525
17_B05,3,Suv39h1.1,3590.641606
17_B06,3,Sp100.1,3628.122781
17_B07,3,Tcea1.1,4131.714612
17_B08,3,Suz12.1,2461.313045
17_B09,3,Ssrp1.1,2918.936822
17_B10,3,Smyd5.1,3012.583746
17_B11,3,Taf1.1,4293.749729
17_C02,3,Suz12.2,3583.487664
17_C03,3,Sp110.1,3642.10595
17_C04,3,Smyd4.2,3523.776045
17_C05,3,Taf1.2,3916.383315
17_C06,3,Suv420h2.1,4015.892274
17_C07,3,Suv420h1.2,3504.532733
17_C08,3,Sp100.2,2753.391797
17_C09,3,Taf3.1,2991.118347
17_C10,3,Suv39h2.2,4191.242644
17_C11,3,Supt16h.1,4678.624375
17_D02,3,Smyd5.2,5242.756076
17_D03,3,Taf3.2,3640.85386
17_D04,3,Suv39h2.3,3071.926331
17_D05,3,Sp140.1,3712.003331
17_D06,3,Sp110.2,4027.662656
17_D07,3,Taf3.3,3358.409243
17_D08,3,Suv420h2.2,4027.230087
17_D09,3,Ssrp1.2,3482.296249
17_D10,3,Smyd4.3,4496.649073
17_D11,3,Tcea1.2,3248.168177
17_E02,3,Supt16h.2,4575.592875
17_E03,3,Suv39h1.2,5281.692627
17_E04,3,Smyd4.4,3369.904744
17_E05,3,Suz12.3,2717.870959
17_E06,3,Suv420h1.3,3527.482762
17_E07,3,Sp140.2,3476.478269
17_E08,3,Smyd5.3,3969.169002
17_E09,3,Taf1.3,4393.943494
17_E10,3,Suv420h2.3,3993.690841
17_E11,3,Ssrp1.3,3883.520928
17_F02,3,Sp100.3,4045.542085
17_F03,3,Tcea1.3,3883.839633
17_F04,3,Suv420h1.4,3696.262501
17_F05,3,Sp140.3,3746.678092
17_F06,3,Sp110.3,3716.352173
17_F07,3,Suz12.4,3164.279214
17_F08,3,Suv39h1.3,4358.092398
17_F09,3,Supt16h.3,5559.06299
17_F10,3,Sp110.4,5767.106234
17_F11,3,Taf1.4,6747.056062
17_G02,3,Suv420h2.4,3336.978453
17_G03,3,Supt16h.4,3863.902733
17_G04,3,Smyd5.4,3542.319755
17_G05,3,Tcea1.4,4148.945317
17_G06,3,Taf3.4,3778.253813
17_G07,3,Sp140.4,2210.981796
17_G08,3,Sp100.4,2071.741046
17_G09,3,Suv39h2.4,4178.257886
17_G10,3,Ssrp1.4,4143.700935
17_G11,3,Suv39h1.4,4992.567782
19_B02,3,Wbp7.1,3181.019318
19_B03,3,Arid1b.1,3323.649538
19_B04,3,Brd7.2,2605.978076
19_B05,3,Actb,2702.597378
19_B06,3,Wdr82.1,2443.495915
19_B07,3,Eaf1.1,3604.434047
19_B08,3,Cecr2.1,4066.313486
19_B09,3,Zmynd11.1,3519.093642
19_B10,3,Wdr5.1,4504.37446
19_B11,3,Chd7.2,1852.266947
19_C02,3,Cecr2.2,5009.971703
19_C03,3,Whsc1.1,4792.035584
19_C04,3,Wbp7.2,3701.281006
19_C05,3,Chd7.3,3182.054696
19_C06,3,Brdt.3,4453.909952
19_C07,3,Brd7.3,3674.286892
19_C08,3,Wdr82.2,2611.934252
19_C09,3,Clock.3,2809.414826
19_C10,3,Arid1b.2,2509.035683
19_C11,3,Zmynd8.1,3027.291559
19_D02,3,Wdr5.2,4731.251727
19_D03,3,Dpy30.1,4996.942461
19_D04,3,Arid1b.3,3577.562206
19_D05,3,Whsc1l1.1,1088.040689
19_D06,3,Whsc1.2,2318.590955
19_D07,3,Dpy30.2,4154.168864
19_D08,3,Cbx2.1,3454.35354
19_D09,3,Zmynd11.2,3689.348456
19_D10,3,Wbp7.3,2767.284893
19_D11,3,Eaf1.2,3421.681522
19_E02,3,Zmynd8.2,4255.505614
19_E03,3,Actl6a,1426.924492
19_E04,3,Wbp7.4,3927.317442
19_E05,3,Cecr2.3,4146.444384
19_E06,3,Brdt.1,3300.750901
19_E07,3,Whsc1l1.2,3394.216754
19_E08,3,Wdr5.3,5224.699461
19_E09,3,Clock.1,2795.333105
19_E10,3,Cbx2.2,2869.904287
19_E11,3,Zmynd11.3,2967.904705
19_F02,3,Wdr82.3,2517.917704
19_F03,3,Eaf1.3,4587.226394
19_F04,3,Brdt.2,1891.701099
19_F05,3,Whsc1l1.3,4284.286517
19_F06,3,Whsc1.3,3880.480748
19_F07,3,Chd7.1,2093.95754
19_F08,3,Arid1a.1,2705.151627
19_F09,3,Zmynd8.3,3896.40943
19_F10,3,Whsc1.4,3631.905514
19_F11,3,Clock.2,3155.545956
19_G02,3,Cbx2.3,3955.034723
19_G03,3,Zmynd8.4,4364.489701
19_G04,3,Wdr5.4,4941.125174
19_G05,3,Fbxo17.1,3457.086548
19_G06,3,Dpy30.3,3275.006281
19_G07,3,Whsc1l1.4,2745.205027
19_G08,3,Wdr82.4,2472.903837
19_G09,3,Brd7.1,5164.621142
19_G10,3,Zmynd11.4,2687.764457
19_G11,3,Arid1a.2,2643.957579
16_B02,3,Sirt1.1,4095.137789
16_B03,3,Smarca5.1,4199.628034
16_B04,3,Smarcc2.1,5541.259027
16_B05,3,Smarca4.1,2814.363734
16_B06,3,Sirt4.1,3606.06895
16_B07,3,Smyd3.1,4014.016885
16_B08,3,Smarcd3.1,5605.480287
16_B09,3,Sirt7.1,4020.398385
16_B10,3,Sirt3.1,3508.435905
16_B11,3,Smarce1.1,4064.919259
16_C02,3,Smarcd3.2,4687.113041
16_C03,3,Sirt5.1,3326.737132
16_C04,3,Sirt1.2,4910.436172
16_C05,3,Smarce1.2,3856.071359
16_C06,3,Smarcd1.1,3742.42715
16_C07,3,Smarcc2.2,4663.123047
16_C08,3,Sirt4.2,3331.836568
16_C09,3,Smyd2.1,4339.633003
16_C10,3,Smarca5.2,4335.789586
16_C11,3,Smarca1.1,3983.600555
16_D02,3,Sirt3.2,3384.262562
16_D03,3,Smyd2.2,4365.409087
16_D04,3,Smarca5.3,3542.825319
16_D05,3,Sirt6.1,5013.085926
16_D06,3,Sirt5.2,3522.943704
16_D07,3,Smyd2.3,3203.975368
16_D08,3,Smarcd1.2,3341.805163
16_D09,3,Sirt7.2,2571.647064
16_D10,3,Sirt1.3,3521.966556
16_D11,3,Smyd3.2,4468.843104
16_E02,3,Smarca1.2,4606.894134
16_E03,3,Smarca4.2,2806.421888
16_E04,3,Sirt1.4,4463.159049
16_E05,3,Smarcd3.3,4159.211803
16_E06,3,Smarcc2.3,4247.61062
16_E07,3,Sirt6.2,3430.402556
16_E08,3,Sirt3.3,3920.947892
16_E09,3,Smarce1.3,3862.739768
16_E10,3,Smarcd1.3,5314.391847
16_E11,3,Sirt7.3,3091.115099
16_F02,3,Sirt4.3,4605.713924
16_F03,3,Smyd3.3,4292.048785
16_F04,3,Smarcc2.4,5133.180783
16_F05,3,Sirt6.3,4439.617626
16_F06,3,Sirt5.3,4943.429061
16_F07,3,Smarcd3.4,5089.266131
16_F08,3,Smarca4.3,3025.906537
16_F09,3,Smarca1.3,2531.045183
16_F10,3,Sirt5.4,4247.558205
16_F11,3,Smarce1.4,3345.313314
16_G02,3,Smarcd1.4,3837.743852
16_G03,3,Smarca1.4,4738.589493
16_G04,3,Sirt3.4,3104.442234
16_G05,3,Smyd3.4,3807.495483
16_G06,3,Smyd2.4,4755.288162
16_G07,3,Sirt6.4,4804.396959
16_G08,3,Sirt4.4,3837.869209
16_G09,3,Smarca5.4,4592.163868
16_G10,3,Sirt7.4,3782.214778
16_G11,3,Smarca4.4,3149.507151
15_B02,3,Rpa3.1,3790.437427
15_B03,3,Setdb1.1,4632.080973
15_B04,3,Setdb2.1,4738.921836
15_B05,3,Setd8.1,4196.586507
15_B06,3,Scml4.1,2554.557982
15_B07,3,Sin3b.1,4244.65775
15_B08,3,Sfmbt1.1,3790.591869
15_B09,3,Setd4.1,4572.818431
15_B10,3,Scml2.1,3254.90741
15_B11,3,Sfmbt2.1,4129.783054
15_C02,3,Sfmbt1.2,4931.667689
15_C03,3,Setd1a.1,3801.284743
15_C04,3,Rpa3.2,4004.640794
15_C05,3,Sfmbt2.2,4546.040929
15_C06,3,Setmar.1,4247.447579
15_C07,3,Setdb2.2,3579.383863
15_C08,3,Scml4.2,3658.310196
15_C09,3,Sin3a.1,3317.935792
15_C10,3,Setdb1.2,3273.884106
15_C11,3,Setd5.1,3862.071186
15_D02,3,Scml2.2,3698.090702
15_D03,3,Sin3a.2,3149.08604
15_D04,3,Setdb1.3,2654.154419
15_D05,3,Setd2.1,4238.481251
15_D06,3,Setd1a.2,3081.408866
15_D07,3,Sin3a.3,3443.279721
15_D08,3,Setmar.2,4025.805357
15_D09,3,Setd4.2,4619.870457
15_D10,3,Rpa3.3,2901.343162
15_D11,3,Sin3b.2,4685.766485
15_E02,3,Setd5.2,6020.840632
15_E03,3,Setd8.2,3415.029691
15_E04,3,Rpa3.4,3633.620946
15_E05,3,Sfmbt1.3,4331.925925
15_E06,3,Setdb2.3,2218.653966
15_E07,3,Setd2.2,3560.83656
15_E08,3,Scml2.3,3742.220121
15_E09,3,Sfmbt2.3,3533.729229
15_E10,3,Setmar.3,4309.682834
15_E11,3,Setd4.3,4777.217652
15_F02,3,Scml4.3,4648.394295
15_F03,3,Sin3b.3,3802.538431
15_F04,3,Setdb2.4,3593.390583
15_F05,3,Setd2.3,4403.99134
15_F06,3,Setd1a.3,3642.592384
15_F07,3,Sfmbt1.4,4249.165893
15_F08,3,Setd8.3,3559.308604
15_F09,3,Setd5.3,5234.194483
15_F10,3,Setd1a.4,4027.502141
15_F11,3,Sfmbt2.4,3027.861901
15_G02,3,Setmar.4,3821.58971
15_G03,3,Setd5.4,6273.020111
15_G04,3,Scml2.4,4067.10237
15_G05,3,Sin3b.4,4725.711056
15_G06,3,Sin3a.4,3569.844363
15_G07,3,Setd2.4,3708.314017
15_G08,3,Scml4.4,1657.84657
15_G09,3,Setdb1.4,2845.899348
15_G10,3,Setd4.4,5533.048323
15_G11,3,Setd8.4,4102.920467
20_B02,3,Fbxo17.2,4114.528429
20_B03,3,Padi2.1,3484.175513
20_B04,3,Paf1.1,1925.813523
20_B05,3,Kdm4b.3,3247.347957
20_B06,3,Gtf2h1.1,4054.65313
20_B07,3,Rnf2.2,2953.552324
20_B08,3,Phc3.1,3697.495277
20_B09,3,Iws1.1,2863.032451
20_B10,3,Fkbp2.3,3689.901517
20_B11,3,Phf10.2,4232.864872
20_C02,3,Phc3.2,4482.469413
20_C03,3,H2afz.2,3953.722046
20_C04,3,Fbxo17.3,4674.503644
20_C05,3,Phf10.3,5378.174325
20_C06,3,Parp2.2,3699.806189
20_C07,3,Paf1.2,1687.38953
20_C08,3,Gtf2h1.2,4026.204925
20_C09,3,Prdm16.1,3032.743777
20_C10,3,Padi2.2,3769.633383
20_C11,3,Jmjd8.2,4823.80731
20_D02,3,Fkbp5.1,5502.84564
20_D03,3,Prdm16.2,4283.261173
20_D04,3,Padi2.3,3409.377852
20_D05,3,Hdac11.3,3319.603415
20_D06,3,H2afz.3,1989.506062
20_D07,3,Prdm16.3,2062.68485
20_D08,3,Parp2.3,1665.616089
20_D09,3,Iws1.2,3540.941158
20_D10,3,Fkbp2.1,2864.661859
20_D11,3,Rnf2.3,3832.672781
20_E02,3,Jmjd8.3,4267.198764
20_E03,3,Mecp2.1,2604.872399
20_E04,3,Fkbp2.2,4599.066746
20_E05,3,Phc3.3,4271.198616
20_E06,3,Paf1.3,1491.691313
20_E07,3,Hdac5.1,3473.164218
20_E08,3,Fkbp5.2,3276.008594
20_E09,3,Phf17.1,4078.564163
20_E10,3,Phc2.1,3755.432442
20_E11,3,Iws1.3,4048.113219
20_F02,3,Gtf2h1.3,4433.135175
20_F03,3,Satb1.1,5144.602152
20_F04,3,Parp2.1,3393.706087
20_F05,3,Hdac5.2,3893.370918
20_F06,3,Hdac11.1,4251.707742
20_F07,3,Phf10.1,5287.085555
20_F08,3,Mecp2.2,3517.784785
20_F09,3,Kdm4b.1,3663.663604
20_F10,3,Hdac11.2,3866.190283
20_F11,3,Phf17.2,3863.905846
20_G02,3,Phc2.2,4662.712645
20_G03,3,Kdm4b.2,4311.146329
20_G04,3,Fkbp5.3,4041.799801
20_G05,3,Satb1.2,3206.015884
20_G06,3,Rnf2.1,3837.029147
20_G07,3,Hdac5.3,3869.738823
20_G08,3,H2afz.1,4384.298714
20_G09,3,Padi3,3508.489783
20_G10,3,Jmjd8.1,4751.862014
20_G11,3,Mecp2.3,3837.290428
control3_B02,3,Bptf.1,4959.082644
control3_B03,3,Bptf.2,4039.531781
control3_B04,3,Bptf.3,4084.931177
control3_B05,3,Bptf.4,3379.891633
control3_B06,3,Whsc1.1,4190.350216
control3_B07,3,Whsc1.2,3834.908015
control3_B08,3,Whsc1.3,4472.563029
control3_B09,3,Whsc1.4,3732.458174
control3_B10,3,Cd4.1,4252.085161
control3_B11,3,Cd4.1,4203.648062
control3_C02,3,Mll2.1,7529.957621
control3_C03,3,Mll2.2,8076.851837
control3_C04,3,Mll2.3,4373.770164
control3_C05,3,Mll2.4,6111.52826
control3_C06,3,Brd8.1,2874.31299
control3_C07,3,Brd8.2,3771.764869
control3_C08,3,Brd8.3,1906.060317
control3_C09,3,Brd8.4,2355.808454
control3_C10,3,Cd4.2,3652.586563
control3_C11,3,Cd4.2,4156.253808
control3_D02,3,Ncor1.1,5675.284215
control3_D03,3,Ncor1.2,358.0425368
control3_D04,3,Ncor1.3,6472.966115
control3_D05,3,Ncor1.4,3123.258706
control3_D06,3,Cxxcl.1,3037.595025
control3_D07,3,Cxxcl.2,1621.87207
control3_D08,3,Cxxcl.3,3357.943756
control3_D09,3,Cxxcl.4,3810.612348
control3_D10,3,Cd4.3,4261.860419
control3_D11,3,Cd4.3,3807.359392
control3_E02,3,Smarca4.1,2577.493359
control3_E03,3,Smarca4.2,2415.206636
control3_E04,3,Smarca4.3,2538.231462
control3_E05,3,Smarca4.4,3212.734925
control3_E06,3,Klf2.1,4379.763899
control3_E07,3,Klf2.2,4072.585212
control3_E08,3,Klf2.3,3976.352797
control3_E09,3,Klf2.4,3483.235355
control3_E10,3,Cd4.4,6147.883665
control3_E11,3,Cd4.4,5574.242651
control3_F02,3,Runx3.1,3378.146942
control3_F03,3,Runx3.2,3971.812383
control3_F04,3,Runx3.3,3220.80291
control3_F05,3,Empty,892.1599007
control3_F06,3,Sp140.1,3857.748955
control3_F07,3,Sp140.2,4309.070069
control3_F08,3,Sp140.3,4480.48094
control3_F09,3,Sp140.4,2115.466493
control3_F10,3,Empty,3243.885328
control3_F11,3,Empty,5731.350438
control3_G02,3,Smarce1.1,783.5685523
control3_G03,3,Smarce1.2,3564.58686
control3_G04,3,Smarce1.3,4432.806004
control3_G05,3,Smarce1.4,3154.89489
control3_G06,3,Wdr82.1,2180.217372
control3_G07,3,Wdr82.2,2224.833167
control3_G08,3,Wdr82.3,2085.42414
control3_G09,3,Wdr82.4,2060.831474
control3_G10,3,Empty,974.6885451
control3_G11,3,Empty,1687.309814
21_B02,3,Satb1.3,4725.585523
21_B06,3,Setd7.2,4432.879028
21_B09,3,Smarcd2.3,3086.466739
21_B10,3,Setd3.1,3778.431408
21_C03,3,Smarca2.3,5707.537657
21_C04,3,Scmh1.1,4155.649944
21_C08,3,Sirt2,2132.043213
21_C11,3,Ube2a.1,4677.209467
21_D02,3,Setd3.2,4832.926667
21_D05,3,Smarcc1.2,4094.058345
21_D06,3,Smarcb1.1,2610.262482
21_D09,3,Smyd1.1,4113.829476
21_D10,3,Scmh1.2,5936.904987
21_E02,3,Ube2a.2,6459.027186
21_E04,3,Scmh1.3,5361.114558
21_E07,3,Smarcc1.3,1362.792585
21_E08,3,Setd3.3,4091.856047
