Position,Pool,shRNA,Percentage
5_D02,1,Eed.2,55.6541019955654
5_D03,1,Fbxl19.2,62.7692307692308
5_D04,1,Epc1.3,52.6360908701243
5_D05,1,Elp3.1,64.2005610098177
5_D06,1,Ehmt2.2,59.7826086956522
5_D07,1,Fbxl19.3,61.7330803289058
5_D08,1,Ercc5.2,61.2099644128114
5_D09,1,Elp4.2,41.1674347158218
5_D10,1,Dub2a.3,65.613806577662
5_D11,1,Fbxo44.2,62.6299471092468
5_E02,1,Ep300.2,33.6580613735996
5_E03,1,Ep400.2,61.344537815126
5_E04,1,Dub2a.4,58.2474226804124
5_E05,1,Ezh1.3,60.1952277657267
5_E06,1,Epc2.3,53.3204633204633
5_E07,1,Elp3.2,55.7711950970378
5_E08,1,Eed.3,68.0916030534351
5_E09,1,Ezh2.3,61.9227417949463
5_E10,1,Ercc5.3,69.0917736566809
5_E11,1,Elp4.3,62.4674196350999
5_F02,1,Ehmt1.3,63.9593908629442
5_F03,1,Fbxo44.3,64.6373742721016
5_F04,1,Epc2.4,54.6734955185659
5_F05,1,Elp3.3,45.4545454545455
5_F06,1,Ehmt2.3,60.6476938174681
5_F07,1,Ezh1.4,55.7622739018088
5_F08,1,Ep400.3,58.3333333333333
5_F09,1,Ep300.3,24.0853658536585
5_F10,1,Ehmt2.4,60.9479140952851
5_F11,1,Ezh2.4,62.8117457763476
5_G02,1,Ercc5.4,66.5058724832215
5_G03,1,Ep300.4,53.8461538461538
5_G04,1,Eed.4,73.0186999109528
5_G05,1,Fbxo44.4,66.2909286097692
5_G06,1,Fbxl19.4,55.6244464127547
5_G07,1,Elp3.4,66.336
5_G08,1,Ehmt1.4,68.0
5_G09,1,Epc1.4,69.1046880507578
5_G10,1,Elp4.4,63.6740701097137
5_G11,1,Ep400.4,61.1561866125761
4_B02,1,Chd3.1,59.5177201315309
4_B03,1,Cxxc1.1,59.1374269005848
4_B04,1,Dmap1.1,60.9355246523388
4_B05,1,Ctsl.1,59.8513011152416
4_B06,1,Chd5.1,56.3434022257552
4_B07,1,Dot1l.1,61.4823133071308
4_B08,1,Dnmt3a.1,62.0799434029006
4_B09,1,Chd9.1,59.9956493365238
4_B10,1,Chd4.1,51.380231522707
4_B11,1,Dnmt3b.1,52.2018802572984
4_C02,1,Dnmt3a.2,63.8213680045223
4_C03,1,Chd6.1,61.9634509137272
