Position,Pool,shRNA,Percentage
19_E11,3,Zmynd11.3,22.14693295
19_F02,3,Wdr82.3,12.45853299
19_F03,3,Eaf1.3,17.69316909
19_F04,3,Brdt.2,16.27444481
19_F05,3,Whsc1l1.3,27.36009045
19_F06,3,Whsc1.3,20.66795741
19_F07,3,Chd7.1,18.08622503
19_F08,3,Arid1a.1,19.31616341
19_F09,3,Zmynd8.3,23.78277154
19_F10,3,Whsc1.4,19.04237755
19_F11,3,Clock.2,22.91147132
19_G02,3,Cbx2.3,18.44197138
19_G03,3,Zmynd8.4,22.65084075
19_G04,3,Wdr5.4,27.38028169
19_G05,3,Fbxo17.1,23.56321839
19_G06,3,Dpy30.3,28.761799
19_G07,3,Whsc1l1.4,26.29085741
19_G08,3,Wdr82.4,10.61746988
19_G09,3,Brd7.1,22.95895354
19_G10,3,Zmynd11.4,4.942965779
19_G11,3,Arid1a.2,4.148471616
16_B02,3,Sirt1.1,23.91304348
16_B03,3,Smarca5.1,29.15492958
16_B04,3,Smarcc2.1,18.34532374
16_B05,3,Smarca4.1,14.21412301
16_B06,3,Sirt4.1,24.86956522
16_B07,3,Smyd3.1,18.11917308
16_B08,3,Smarcd3.1,17.83360791
16_B09,3,Sirt7.1,14.86910995
16_B10,3,Sirt3.1,19.58836054
16_B11,3,Smarce1.1,17.34740707
16_C02,3,Smarcd3.2,18.91040072
16_C03,3,Sirt5.1,19.31979216
16_C04,3,Sirt1.2,20.83333333
16_C05,3,Smarce1.2,16.00447678
16_C06,3,Smarcd1.1,16.0781625
16_C07,3,Smarcc2.2,16.92307692
16_C08,3,Sirt4.2,19.53385128
16_C09,3,Smyd2.1,19.82626469
16_C10,3,Smarca5.2,26.34482759
16_C11,3,Smarca1.1,17.53188965
16_D02,3,Sirt3.2,18.82716049
16_D03,3,Smyd2.2,21.65125043
16_D04,3,Smarca5.3,25.18796992
16_D05,3,Sirt6.1,20.27303754
16_D06,3,Sirt5.2,20.41649653
16_D07,3,Smyd2.3,19.64285714
16_D08,3,Smarcd1.2,24.09040794
16_D09,3,Sirt7.2,19.31761164
16_D10,3,Sirt1.3,22.64831203
16_D11,3,Smyd3.2,19.83173077
16_E02,3,Smarca1.2,17.75210084
16_E03,3,Smarca4.2,11.57243816
16_E04,3,Sirt1.4,20.89057319
16_E05,3,Smarcd3.3,16.75
16_E06,3,Smarcc2.3,23.08039747
16_E07,3,Sirt6.2,24.00846113
16_E08,3,Sirt3.3,19.67213115
16_E09,3,Smarce1.3,18.96728016
16_E10,3,Smarcd1.3,26.43040137
16_E11,3,Sirt7.3,20.0
16_F02,3,Sirt4.3,18.79382889
16_F03,3,Smyd3.3,16.32653061
16_F04,3,Smarcc2.4,23.81570409
16_F05,3,Sirt6.3,28.78535774
16_F06,3,Sirt5.3,22.85368803
16_F07,3,Smarcd3.4,23.01775148
16_F08,3,Smarca4.3,15.04916631
16_F09,3,Smarca1.3,19.74288338
16_F10,3,Sirt5.4,18.94243641
16_F11,3,Smarce1.4,18.00334169
16_G02,3,Smarcd1.4,18.34268451
16_G03,3,Smarca1.4,21.27734651
16_G04,3,Sirt3.4,19.21024546
16_G05,3,Smyd3.4,17.65584173
16_G06,3,Smyd2.4,22.75
16_G07,3,Sirt6.4,22.21314822
16_G08,3,Sirt4.4,18.55297158
16_G09,3,Smarca5.4,22.43645925
16_G10,3,Sirt7.4,19.88304094
16_G11,3,Smarca4.4,13.92884179
15_B02,3,Rpa3.1,34.74576271
15_B03,3,Setdb1.1,16.62337662
15_B04,3,Setdb2.1,22.3977028
15_B05,3,Setd8.1,16.78880746
15_B06,3,Scml4.1,21.20535714
15_B07,3,Sin3b.1,21.14754098
15_B08,3,Sfmbt1.1,19.94428969
15_B09,3,Setd4.1,21.24380848
15_B10,3,Scml2.1,22.61235955
15_B11,3,Sfmbt2.1,20.48192771
15_C02,3,Sfmbt1.2,19.10785619
15_C03,3,Setd1a.1,20.53979872
15_C04,3,Rpa3.2,25.46728972
15_C05,3,Sfmbt2.2,14.42622951
15_C06,3,Setmar.1,27.44466801
15_C07,3,Setdb2.2,20.59377945
15_C08,3,Scml4.2,17.74558624
15_C09,3,Sin3a.1,21.11959288
15_C10,3,Setdb1.2,17.16378859
15_C11,3,Setd5.1,10.4519774
15_D02,3,Scml2.2,15.75306014
15_D03,3,Sin3a.2,16.14429332
15_D04,3,Setdb1.3,17.85480706
15_D05,3,Setd2.1,23.4421365
15_D06,3,Setd1a.2,22.31126107
15_D07,3,Sin3a.3,22.59054635
15_D08,3,Setmar.2,22.07537934
15_D09,3,Setd4.2,12.3659306
15_D10,3,Rpa3.3,24.28571429
15_D11,3,Sin3b.2,21.11767867
15_E02,3,Setd5.2,19.3814433
15_E03,3,Setd8.2,30.6017192
15_E04,3,Rpa3.4,34.09785933
15_E05,3,Sfmbt1.3,25.29815685
15_E06,3,Setdb2.3,18.5720357
15_E07,3,Setd2.2,23.50449974
15_E08,3,Scml2.3,20.52785924
15_E09,3,Sfmbt2.3,22.7393617
15_E10,3,Setmar.3,22.00704225
15_E11,3,Setd4.3,24.67685076
15_F02,3,Scml4.3,22.35365484
15_F03,3,Sin3b.3,25.57363371
15_F04,3,Setdb2.4,21.97667281
15_F05,3,Setd2.3,28.37670384
15_F06,3,Setd1a.3,30.73621657
15_F07,3,Sfmbt1.4,24.18478261
15_F08,3,Setd8.3,29.9086758
15_F09,3,Setd5.3,20.73767407
15_F10,3,Setd1a.4,29.41602317
15_F11,3,Sfmbt2.4,31.81818182
15_G02,3,Setmar.4,22.39819005
15_G03,3,Setd5.4,20.55837563
15_G04,3,Scml2.4,26.98412698
15_G05,3,Sin3b.4,26.2472885
15_G06,3,Sin3a.4,24.31421446
15_G07,3,Setd2.4,26.71854734
15_G08,3,Scml4.4,45.45454545
15_G09,3,Setdb1.4,22.05424633
15_G10,3,Setd4.4,30.63241107
15_G11,3,Setd8.4,34.09854423
20_B02,3,Fbxo17.2,15.33523538
20_B03,3,Padi2.1,13.75573155
20_B04,3,Paf1.1,25.0
20_B05,3,Kdm4b.3,14.34525877
20_B06,3,Gtf2h1.1,11.55339806
20_B07,3,Rnf2.2,14.70117396
20_B08,3,Phc3.1,22.84960422
20_B09,3,Iws1.1,22.42225859
20_B10,3,Fkbp2.3,20.52278347
20_B11,3,Phf10.2,19.51852726
20_C02,3,Phc3.2,18.95325203
20_C03,3,H2afz.2,16.43948781
20_C04,3,Fbxo17.3,17.6168024
20_C05,3,Phf10.3,24.03292181
20_C06,3,Parp2.2,17.72151899
20_C07,3,Paf1.2,27.99552072
20_C08,3,Gtf2h1.2,16.78018576
20_C09,3,Prdm16.1,23.1827112
20_C10,3,Padi2.2,13.48837209
20_C11,3,Jmjd8.2,16.51196873
20_D02,3,Fkbp5.1,10.45281422
20_D03,3,Prdm16.2,19.70842333
20_D04,3,Padi2.3,18.6271128
20_D05,3,Hdac11.3,25.12462612
20_D06,3,H2afz.3,17.98759476
20_D07,3,Prdm16.3,23.29004329
20_D08,3,Parp2.3,23.4557596
20_D09,3,Iws1.2,20.6993007
20_D10,3,Fkbp2.1,17.68103065
20_D11,3,Rnf2.3,21.4032601
20_E02,3,Jmjd8.3,19.49210707
20_E03,3,Mecp2.1,15.79766537
20_E04,3,Fkbp2.2,25.28795812
20_E05,3,Phc3.3,28.00840778
20_E06,3,Paf1.3,30.15607581
20_E07,3,Hdac5.1,21.05951602
20_E08,3,Fkbp5.2,24.08045977
20_E09,3,Phf17.1,19.94328922
20_E10,3,Phc2.1,14.19776837
20_E11,3,Iws1.3,23.52941176
20_F02,3,Gtf2h1.3,20.0
20_F03,3,Satb1.1,15.2972028
20_F04,3,Parp2.1,19.43419434
20_F05,3,Hdac5.2,18.36283186
20_F06,3,Hdac11.1,22.91414752
20_F07,3,Phf10.1,23.74193548
20_F08,3,Mecp2.2,24.92462312
20_F09,3,Kdm4b.1,17.09058456
20_F10,3,Hdac11.2,17.64959105
20_F11,3,Phf17.2,18.76494024
20_G02,3,Phc2.2,21.55376599
20_G03,3,Kdm4b.2,22.89336316
20_G04,3,Fkbp5.3,30.37190083
20_G05,3,Satb1.2,24.24979724
20_G06,3,Rnf2.1,28.57142857
20_G07,3,Hdac5.3,16.89389449
20_G08,3,H2afz.1,23.51057015
20_G09,3,Padi3,23.10151878
20_G10,3,Jmjd8.1,16.18634031
20_G11,3,Mecp2.3,23.05746296
control3_B02,3,Bptf.1,13.79310345
control3_B03,3,Bptf.2,15.01014199
control3_B04,3,Bptf.3,18.92319873
control3_B05,3,Bptf.4,18.27435773
control3_B06,3,Whsc1.1,16.73553719
control3_B07,3,Whsc1.2,15.6581741
control3_B08,3,Whsc1.3,16.56441718
control3_B09,3,Whsc1.4,16.03139013
control3_B10,3,Cd4.1,17.47151384
control3_B11,3,Cd4.1,19.13303438
control3_C02,3,Mll2.1,10.31518625
control3_C03,3,Mll2.2,20.84980237
control3_C04,3,Mll2.3,16.20575221
control3_C05,3,Mll2.4,18.58913251
control3_C06,3,Brd8.1,20.81043956
control3_C07,3,Brd8.2,19.02173913
control3_C08,3,Brd8.3,16.5273909
control3_C09,3,Brd8.4,12.82226785
control3_C10,3,Cd4.2,20.85448393
control3_C11,3,Cd4.2,19.23601637
control3_D02,3,Ncor1.1,32.31005372
control3_D03,3,Ncor1.2,42.85714286
control3_D04,3,Ncor1.3,32.22641509
control3_D05,3,Ncor1.4,26.62137122
control3_D06,3,Cxxcl.1,19.0214678
control3_D07,3,Cxxcl.2,24.28134557
control3_D08,3,Cxxcl.3,21.13785558
control3_D09,3,Cxxcl.4,20.90680101
control3_D10,3,Cd4.3,19.28104575
control3_D11,3,Cd4.3,18.5840708
control3_E02,3,Smarca4.1,12.91925466
control3_E03,3,Smarca4.2,10.35986914
control3_E04,3,Smarca4.3,16.44144144
control3_E05,3,Smarca4.4,16.08080808
control3_E06,3,Klf2.1,21.25813449
control3_E07,3,Klf2.2,19.98844598
control3_E08,3,Klf2.3,23.80073801
control3_E09,3,Klf2.4,20.11898323
control3_E10,3,Cd4.4,16.72263264
control3_E11,3,Cd4.4,17.9337232
control3_F02,3,Runx3.1,22.61904762
control3_F03,3,Runx3.2,25.74178027
control3_F04,3,Runx3.3,32.89299868
control3_F05,3,Empty,88.88888889
control3_F06,3,Sp140.1,22.84163789
control3_F07,3,Sp140.2,25.16462841
control3_F08,3,Sp140.3,24.15215399
control3_F09,3,Sp140.4,19.83157895
control3_F10,3,Empty,55.55555556
control3_F11,3,Empty,50.0
control3_G02,3,Smarce1.1,0.0
control3_G03,3,Smarce1.2,18.6366479
control3_G04,3,Smarce1.3,21.38098122
control3_G05,3,Smarce1.4,16.81818182
control3_G06,3,Wdr82.1,8.316831683
control3_G07,3,Wdr82.2,9.001782531
control3_G08,3,Wdr82.3,13.95759717
control3_G09,3,Wdr82.4,9.953161593
control3_G10,3,Empty,100.0
control3_G11,3,Empty,100.0
21_B02,3,Satb1.3,14.85634198
21_B06,3,Setd7.2,19.94401679
21_B09,3,Smarcd2.3,17.23095526
21_B10,3,Setd3.1,24.31597529
21_C03,3,Smarca2.3,19.40840685
21_C04,3,Scmh1.1,17.99485861
21_C08,3,Sirt2,0.0
21_C11,3,Ube2a.1,19.26851026
21_D02,3,Setd3.2,27.17791411
21_D05,3,Smarcc1.2,20.85048011
21_D06,3,Smarcb1.1,40.0
21_D09,3,Smyd1.1,19.9553239
21_D10,3,Scmh1.2,21.93690389
21_E02,3,Ube2a.2,40.0
21_E04,3,Scmh1.3,20.40245947
21_E07,3,Smarcc1.3,0.0
21_E08,3,Setd3.3,23.83838384
21_E11,3,Smyd1.2,20.82191781
21_F02,3,Smarca2.1,20.18111255
21_F05,3,Smarcd2.1,4.87804878
21_F06,3,Smarcb1.2,24.06471183
21_F10,3,Smarcc1.1,16.73024523
21_G04,3,Setd7.1,20.48149479
21_G07,3,Smarcd2.2,21.2345679
21_G08,3,Smarca2.2,24.40528634
21_G10,3,Smyd1.3,23.49639134
7_B02,1,Hdac7.1,25.93984962
7_B03,1,Ing4.1,23.50198181
7_B04,1,Ing5.1,22.17217217
7_B05,1,Ing3.1,24.51253482
7_B06,1,Hdac9.1,33.33333333
7_B07,1,Jmjd4.1,18.96656535
7_B08,1,Jarid2.1,23.97179788
7_B09,1,Hltf.1,20.34820457
7_B10,1,Hdac8.1,18.25033647
7_B11,1,Jhdm1d.1,22.00120555
7_C02,1,Jarid2.2,29.45454545
7_C03,1,Hells.1,24.8549079
7_C04,1,Hdac7.2,27.54590985
7_C05,1,Jhdm1d.2,27.02702703
7_C06,1,Ino80.1,21.47147147
7_C07,1,Ing5.2,22.48186946
7_C08,1,Hdac9.2,20.22873481
7_C09,1,Jmjd1c.1,16.66666667
7_C10,1,Ing4.2,21.95945946
7_C11,1,Ing2.1,23.30468004
7_D02,1,Hdac8.2,32.24206349
7_D03,1,Jmjd1c.2,29.56648807
7_D04,1,Ing4.3,24.38118812
7_D05,1,Hira.1,20.9143637
7_D06,1,Hells.2,26.29144179
7_D07,1,Jmjd1c.3,25.0
7_D08,1,Ino80.2,28.76712329
7_D09,1,Hltf.2,17.88939052
7_D10,1,Hdac7.3,19.62905719
7_D11,1,Jmjd4.2,20.53527981
7_E02,1,Ing2.2,19.74708171
7_E03,1,Ing3.2,26.31843295
7_E04,1,Hdac7.4,28.68499503
7_E05,1,Jarid2.3,29.51911221
7_E06,1,Ing5.3,19.94784876
7_E07,1,Hira.2,25.23245985
7_E08,1,Hdac8.3,24.5089667
7_E09,1,Jhdm1d.3,18.06930693
7_E10,1,Ino80.3,29.32377688
7_E11,1,Hltf.3,26.3280989
7_F02,1,Hdac9.3,29.14622179
7_F03,1,Jmjd4.3,27.98122066
7_F04,1,Ing5.4,20.41920216
7_F05,1,Hira.3,31.60040775
7_F06,1,Hells.3,26.5095729
7_F07,1,Jarid2.4,33.55398311
7_F08,1,Ing3.3,24.30730479
7_F09,1,Ing2.3,17.20430108
7_F10,1,Hells.4,24.75806452
7_F11,1,Jhdm1d.4,18.83870968
7_G02,1,Ino80.4,30.87599545
7_G03,1,Ing2.4,27.50573833
7_G04,1,Hdac8.4,30.13883533
7_G05,1,Jmjd4.4,29.66476913
7_G06,1,Jmjd1c.4,22.34580384
7_G07,1,Hira.4,25.29711375
7_G08,1,Hdac9.4,40.0
7_G09,1,Ing4.4,30.26874116
7_G10,1,Hltf.4,24.05063291
7_G11,1,Ing3.4,23.55802641
3_B02,1,Brwd1.1,17.39488871
3_B03,1,Cbx7.1,18.21192053
3_B04,1,Cbx8.1,17.8343949
3_B05,1,Cbx6.1,18.50220264
3_B06,1,Carm1.1,12.72384543
3_B07,1,Chd2.1,15.4028436
3_B08,1,Chaf1b.1,16.03466956
3_B09,1,Cbx4.1,19.71830986
3_B10,1,Brwd3.1,17.22643554
3_B11,1,Chd1.1,13.9334638
3_C02,1,Chaf1b.2,12.79069767
3_C03,1,Cbx1.1,16.95402299
3_C04,1,Brwd1.2,17.76155718
3_C05,1,Chd1.2,23.73472949
3_C06,1,Chaf1a.1,13.48484848
3_C07,1,Cbx8.2,15.26347668
3_C08,1,Carm1.2,17.49885479
3_C09,1,Chd1l.1,19.24778761
3_C10,1,Cbx7.2,17.87610619
3_C11,1,Cbx5.1,13.80813953
3_D02,1,Brwd3.2,14.34159061
3_D03,1,Chd1l.2,15.77261809
3_D04,1,Cbx7.3,15.43209877
3_D05,1,Cbx3.1,17.7852349
3_D06,1,Cbx1.2,21.34268537
3_D07,1,Chd1l.3,23.88059701
3_D08,1,Chaf1a.2,13.97139714
3_D09,1,Cbx4.2,16.97127937
3_D10,1,Brwd1.3,13.39889367
3_D11,1,Chd2.2,13.34156887
3_E02,1,Cbx5.2,19.75308642
3_E03,1,Cbx6.2,19.1689008
3_E04,1,Brwd1.4,16.83848797
3_E05,1,Chaf1b.3,19.60297767
3_E06,1,Cbx8.3,14.96437055
3_E07,1,Cbx3.2,14.3187067
3_E08,1,Brwd3.3,15.09433962
3_E09,1,Chd1.3,17.61076837
3_E10,1,Chaf1a.3,12.01157742
3_E11,1,Cbx4.3,13.4520277
3_F02,1,Carm1.3,22.07446809
3_F03,1,Chd2.3,18.93939394
3_F04,1,Cbx8.4,17.49622926
3_F05,1,Cbx3.3,13.47708895
3_F06,1,Cbx1.3,17.73584906
3_F07,1,Chaf1b.4,12.41830065
3_F08,1,Cbx6.3,19.94134897
3_F09,1,Cbx5.3,15.77235772
3_F10,1,Cbx1.4,14.87226277
3_F11,1,Chd1.4,17.31092437
3_G02,1,Chaf1a.4,13.1061599
3_G03,1,Cbx5.4,29.04019688
3_G04,1,Brwd3.4,85.71428571
3_G05,1,Chd2.4,16.82600382
3_G06,1,Chd1l.4,nan
3_G07,1,Cbx3.4,16.56495205
3_G08,1,Carm1.4,18.05766313
3_G09,1,Cbx7.4,17.55725191
3_G10,1,Cbx4.4,13.50777935
3_G11,1,Cbx6.4,14.3231441
6_B02,1,Fbxw9.1,23.69281046
6_B03,1,Hcfc1.1,18.6504928
6_B04,1,Hdac1.1,23.10352778
6_B05,1,Hat1.1,16.69702489
6_B06,1,Gadd45a.1,18.41532434
6_B07,1,Hdac6.1,15.58528428
6_B08,1,Hdac2.1,16.68074324
6_B09,1,Gtf2f1.1,18.26835902
6_B10,1,Fkbp1a.1,15.28776978
6_B11,1,Hdac3.1,12.28249744
6_C02,1,Hdac2.2,24.67028704
6_C03,1,Gadd45b.1,19.86379115
6_C04,1,Fbxw9.2,18.6440678
6_C05,1,Hdac3.2,13.6659436
6_C06,1,Hdac10.1,17.03835861
6_C07,1,Hdac1.2,12.24806202
6_C08,1,Gadd45a.2,15.11397423
6_C09,1,Hdac4.1,14.70588235
6_C10,1,Hcfc1.2,21.13594041
6_C11,1,Gtf3c4.1,17.86516854
6_D02,1,Fkbp1a.2,36.36363636
6_D03,1,Hdac4.2,22.25075881
6_D04,1,Hcfc1.3,15.01519757
6_D05,1,Gtf2b.1,18.91891892
6_D06,1,Gadd45b.2,18.35321277
6_D07,1,Hdac4.3,16.23036649
6_D08,1,Hdac10.2,22.55993151
6_D09,1,Gtf2f1.2,22.1930745
6_D10,1,Fbxw9.3,18.13865147
6_D11,1,Hdac6.2,12.43052046
6_E02,1,Gtf3c4.2,21.23451424
6_E03,1,Hat1.2,18.60632184
6_E04,1,Fbxw9.4,19.24873855
6_E05,1,Hdac2.3,17.57354355
6_E06,1,Hdac1.3,20.43435341
6_E07,1,Gtf2b.2,24.61964039
6_E08,1,Fkbp1a.3,20.05735795
6_E09,1,Hdac3.3,18.28073993
6_E10,1,Hdac10.3,17.57322176
6_E11,1,Gtf2f1.3,21.31941856
6_F02,1,Gadd45a.3,20.471597
6_F03,1,Hdac6.3,21.1815562
6_F04,1,Hdac1.4,17.83010934
6_F05,1,Gtf2b.3,26.83233721
6_F06,1,Gadd45b.3,20.70063694
6_F07,1,Hdac2.4,18.57973676
6_F08,1,Hat1.3,25.07708119
6_F09,1,Gtf3c4.3,22.2962963
6_F10,1,Gadd45b.4,13.75182482
6_F11,1,Hdac3.4,12.76794035
6_G02,1,Hdac10.4,27.56410256
6_G03,1,Gtf3c4.4,27.11482792
6_G04,1,Fkbp1a.4,22.95719844
6_G05,1,Hdac6.4,19.95495495
6_G06,1,Hdac4.4,28.2786229
6_G07,1,Gtf2b.4,25.07082153
6_G08,1,Gadd45a.4,20.62289562
6_G09,1,Hcfc1.4,13.93258427
6_G10,1,Gtf2f1.4,33.64917396
6_G11,1,Hat1.4,28.04764129
2_B02,1,Baz1a.1,14.14141414
2_B03,1,Brd2.1,14.37216339
2_B04,1,Brd3.1,25.44642857
2_B05,1,Brd1.1,11.42201835
2_B06,1,Baz2a.1,16.18257261
2_B07,1,Brpf3.1,18.70769231
2_B08,1,Brd8.1,38.88888889
2_B09,1,Bop1.1,22.63215859
2_B10,1,Baz1b.1,23.33149476
2_B11,1,Brd9.1,20.0
2_C02,1,Brd8.2,12.16545012
2_C03,1,Baz2b.1,15.04324934
2_C04,1,Baz1a.2,18.73350923
2_C05,1,Brd9.2,20.5770691
2_C06,1,Brd4.1,23.58974359
2_C07,1,Brd3.2,18.49229488
2_C08,1,Baz2a.2,22.22222222
2_C09,1,Brpf1.1,16.58894071
2_C10,1,Brd2.2,21.10912343
2_C11,1,Bptf.1,23.22097378
2_D02,1,Baz1b.2,14.36077058
2_D03,1,Brpf1.2,19.6780893
2_D04,1,Brd2.3,20.04333694
2_D05,1,Bmi1.1,24.7311828
2_D06,1,Baz2b.2,25.7751938
2_D07,1,Brpf1.3,18.62527716
2_D08,1,Brd4.2,27.08333333
2_D09,1,Bop1.2,24.35473197
2_D10,1,Baz1a.3,20.12526096
2_D11,1,Brpf3.2,22.7735369
2_E02,1,Bptf.2,13.33333333
2_E03,1,Brd1.2,22.99741602
2_E04,1,Baz1a.4,20.98765432
2_E05,1,Brd8.3,15.10791367
2_E06,1,Brd3.3,21.30584192
2_E07,1,Bmi1.2,21.39037433
2_E08,1,Baz1b.3,23.89502762
2_E09,1,Brd9.3,19.81845688
2_E10,1,Brd4.3,33.49282297
2_E11,1,Bop1.3,25.76101772
2_F02,1,Baz2a.3,11.60409556
2_F03,1,Brpf3.3,15.63444109
2_F04,1,Brd3.4,9.375
