Position,Pool,shRNA,Percentage
2_F06,1,Baz2b.3,95.22653722
2_F07,1,Brd8.4,93.77909437
2_F08,1,Brd1.3,90.8557047
2_F09,1,Bptf.3,92.039801
2_F10,1,Baz2b.4,93.65079365
2_F11,1,Brd9.4,92.05882353
2_G02,1,Brd4.4,65.26717557
2_G03,1,Bptf.4,93.77110694
2_G04,1,Baz1b.4,88.88888889
2_G05,1,Brpf3.4,91.32290185
2_G06,1,Brpf1.4,93.55555556
2_G07,1,Bmi1.4,93.984375
2_G08,1,Baz2a.4,92.83970708
2_G09,1,Brd2.4,92.37918216
2_G10,1,Bop1.4,94.1025641
2_G11,1,Brd1.4,88.16901408
3_B02,1,Brwd1.1,95.97749648
3_B03,1,Cbx7.1,94.79060266
3_B04,1,Cbx8.1,94.32973806
3_B05,1,Cbx6.1,92.69480519
3_B06,1,Carm1.1,93.93847091
3_B07,1,Chd2.1,93.23884313
3_B08,1,Chaf1b.1,93.25171693
3_B09,1,Cbx4.1,91.50363331
3_B10,1,Brwd3.1,92.2007722
3_B11,1,Chd1.1,93.21279555
3_C02,1,Chaf1b.2,90
3_C03,1,Cbx1.1,95.43209877
3_C04,1,Brwd1.2,92.0696325
3_C05,1,Chd1.2,92.92649098
3_C06,1,Chaf1a.1,91.60239931
3_C07,1,Cbx8.2,93.4373319
3_C08,1,Carm1.2,94.74820144
3_C09,1,Chd1l.1,95.86523737
3_C10,1,Cbx7.2,91.42857143
3_C11,1,Cbx5.1,91.68570123
3_D02,1,Brwd3.2,94.03590041
3_D03,1,Chd1l.2,92.89271163
3_D04,1,Cbx7.3,94.02061856
3_D05,1,Cbx3.1,94.04432133
3_D06,1,Cbx1.2,93.42672414
3_D07,1,Chd1l.3,94.86486486
3_D08,1,Chaf1a.2,92.22520107
3_D09,1,Cbx4.2,91.05042017
3_D10,1,Brwd1.3,92.53239105
3_D11,1,Chd2.2,91.35491984
3_E02,1,Cbx5.2,94.88491049
3_E03,1,Cbx6.2,95.88414634
3_E04,1,Brwd1.4,95.08057676
3_E05,1,Chaf1b.3,94.9790795
3_E06,1,Cbx8.3,94.31524548
3_E07,1,Cbx3.2,92.08333333
3_E08,1,Brwd3.3,92.70833333
3_E09,1,Chd1.3,91.18128655
3_E10,1,Chaf1a.3,88.79605013
3_E11,1,Cbx4.3,91.59613059
3_F02,1,Carm1.3,95.40709812
3_F03,1,Chd2.3,94.5752303
3_F04,1,Cbx8.4,93.52750809
3_F05,1,Cbx3.3,95.25404802
3_F06,1,Cbx1.3,92.97597043
3_F07,1,Chaf1b.4,94.52954048
3_F08,1,Cbx6.3,94.0397351
3_F09,1,Cbx5.3,93.65337673
3_F10,1,Cbx1.4,92.67959574
3_F11,1,Chd1.4,92.0995671
3_G02,1,Chaf1a.4,93.71859296
3_G03,1,Cbx5.4,92.9153605
3_G04,1,Brwd3.4,69.23076923
3_G05,1,Chd2.4,93.64341085
3_G06,1,Chd1l.4,92.96482412
3_G07,1,Cbx3.4,93.88489209
3_G08,1,Carm1.4,93.09677419
3_G09,1,Cbx7.4,92.83568292
3_G10,1,Cbx4.4,92.30254351
3_G11,1,Cbx6.4,92.61958998
4_B02,1,Chd3.1,79.74947808
4_B03,1,Cxxc1.1,67.57763975
4_B04,1,Dmap1.1,69.54177898
4_B05,1,Ctsl.1,85.35353535
4_B06,1,Chd5.1,82.08191126
4_B07,1,Dot1l.1,91.42857143
4_B08,1,Dnmt3a.1,73.61495845
4_B09,1,Chd9.1,77.03455964
4_B10,1,Chd4.1,63.80368098
4_B11,1,Dnmt3b.1,77.78164117
4_C02,1,Dnmt3a.2,92.21611722
4_C03,1,Chd6.1,92.13973799
4_C04,1,Chd3.2,89.79591837
4_C05,1,Dnmt3b.2,91.40350877
4_C06,1,Dnmt1.1,72.40223464
4_C07,1,Dmap1.2,87.06998814
4_C08,1,Chd5.2,88.56767411
4_C09,1,Dnmt3l.1,89.19208133
4_C10,1,Cxxc1.2,81.81818182
4_C11,1,Crebbp.1,91.2679826
4_D02,1,Chd4.2,87.76041667
4_D03,1,Dnmt3l.2,92.74989275
4_D04,1,Cxxc1.3,76.54123299
4_D05,1,Chd8.1,94.87068966
4_D06,1,Chd6.2,94.85530547
4_D07,1,Dnmt3l.3,91.04618285
4_D08,1,Dnmt1.2,89.34993084
4_D09,1,Chd9.2,90.19407559
4_D10,1,Chd3.3,91.44008056
4_D11,1,Dot1l.2,92.91237113
4_E02,1,Crebbp.2,91.99134199
4_E03,1,Ctsl.2,89.60244648
4_E04,1,Chd3.4,93.33874898
4_E05,1,Dnmt3a.3,91.91759113
4_E06,1,Dmap1.3,95.07936508
4_E07,1,Chd8.2,91.35802469
4_E08,1,Chd4.3,93.51904491
4_E09,1,Dnmt3b.3,92.98245614
4_E10,1,Dnmt1.3,93.30900243
4_E11,1,Chd9.3,92.714517
4_F02,1,Chd5.3,92.0855615
4_F03,1,Dot1l.3,90.2189781
4_F04,1,Dmap1.4,89.28344959
4_F05,1,Chd8.3,89.63474827
4_F06,1,Chd6.3,91.19295436
4_F07,1,Dnmt3a.4,92.70729271
4_F08,1,Ctsl.3,91.02244389
4_F09,1,Crebbp.3,95.66101695
4_F10,1,Chd6.4,89.42917548
4_F11,1,Dnmt3b.4,95.44554455
4_G02,1,Dnmt1.4,92.16192937
4_G03,1,Crebbp.4,91.22609674
4_G04,1,Chd4.4,89.75903614
4_G05,1,Dot1l.4,88.79781421
4_G06,1,Dnmt3l.4,90.74074074
4_G07,1,Chd8.4,94.53167298
4_G08,1,Chd5.4,92.64010804
4_G09,1,Cxxc1.4,78.37953092
4_G10,1,Chd9.4,95.15885023
4_G11,1,Ctsl.4,86.42140468
5_B02,1,Dub2a.1,90.27777778
5_B03,1,Epc1.1,93.49056604
5_B04,1,Epc2.1,95.32093581
5_B05,1,Ep400.1,94.23258746
5_B06,1,Ehmt1.1,93.51055512
5_B07,1,Fbxo44.1,96.34424981
5_B08,1,Ezh1.1,83.33333333
5_B09,1,Elp4.1,92.54215305
5_B10,1,Eed.1,94.12393162
5_B11,1,Ezh2.1,93.15068493
5_C02,1,Ezh1.2,93.03917839
5_C03,1,Ehmt2.1,93.09754706
5_C04,1,Dub2a.2,93.11594203
5_C05,1,Ezh2.2,94.71351694
5_C06,1,Ercc5.1,94.88071571
5_C07,1,Epc2.2,95.00998004
5_C08,1,Ehmt1.2,95.20474138
5_C09,1,Fbxl19.1,94.30434783
5_C10,1,Epc1.2,90.02057613
5_C11,1,Ep300.1,80
5_D02,1,Eed.2,95.45454545
5_D03,1,Fbxl19.2,92.70239453
5_D04,1,Epc1.3,95.27732015
5_D05,1,Elp3.1,93.10541311
5_D06,1,Ehmt2.2,96.33084577
5_D07,1,Fbxl19.3,94.6866485
5_D08,1,Ercc5.2,94.30485762
5_D09,1,Elp4.2,94.66192171
5_D10,1,Dub2a.3,95.13435004
5_D11,1,Fbxo44.2,93.72964169
5_E02,1,Ep300.2,97.11246201
5_E03,1,Ep400.2,93.82716049
5_E04,1,Dub2a.4,96.85138539
5_E05,1,Ezh1.3,95.89041096
5_E06,1,Epc2.3,94.81236203
5_E07,1,Elp3.2,95.3427065
5_E08,1,Eed.3,95.20547945
5_E09,1,Ezh2.3,92.30769231
5_E10,1,Ercc5.3,93.68070953
5_E11,1,Elp4.3,93.35989376
5_F02,1,Ehmt1.3,92.5
5_F03,1,Fbxo44.3,94.89130435
5_F04,1,Epc2.4,96.67189953
5_F05,1,Elp3.3,66.66666667
5_F06,1,Ehmt2.3,96.11151871
5_F07,1,Ezh1.4,94.78010686
5_F08,1,Ep400.3,80
5_F09,1,Ep300.3,97.41873805
5_F10,1,Ehmt2.4,90.04347826
5_F11,1,Ezh2.4,89.60573477
5_G02,1,Ercc5.4,90.51593323
5_G03,1,Ep300.4,100
5_G04,1,Eed.4,87.01492537
5_G05,1,Fbxo44.4,91.14666667
5_G06,1,Fbxl19.4,91.91176471
5_G07,1,Elp3.4,94.02536716
5_G08,1,Ehmt1.4,93.01310044
5_G09,1,Epc1.4,91.66666667
5_G10,1,Elp4.4,93.90762256
5_G11,1,Ep400.4,90.26186579
6_B02,1,Fbxw9.1,90.24122807
6_B03,1,Hcfc1.1,93.30628803
6_B04,1,Hdac1.1,90.05998286
6_B05,1,Hat1.1,95.48419468
6_B06,1,Gadd45a.1,93.41021417
6_B07,1,Hdac6.1,95.3271028
6_B08,1,Hdac2.1,91.00529101
6_B09,1,Gtf2f1.1,92.07772795
6_B10,1,Fkbp1a.1,90.85985105
6_B11,1,Hdac3.1,82.69896194
6_C02,1,Hdac2.2,91.47727273
6_C03,1,Gadd45b.1,93.2885906
6_C04,1,Fbxw9.2,92.90540541
6_C05,1,Hdac3.2,83.74558304
6_C06,1,Hdac10.1,87.63866878
6_C07,1,Hdac1.2,94.49225473
6_C08,1,Gadd45a.2,93.12169312
6_C09,1,Hdac4.1,93.51851852
6_C10,1,Hcfc1.2,85.09615385
6_C11,1,Gtf3c4.1,85.48895899
6_D02,1,Fkbp1a.2,92.02453988
6_D03,1,Hdac4.2,94.65195246
6_D04,1,Hcfc1.3,92.24652087
6_D05,1,Gtf2b.1,92.97263682
6_D06,1,Gadd45b.2,95.21492295
6_D07,1,Hdac4.3,90.50632911
6_D08,1,Hdac10.2,93.68616527
6_D09,1,Gtf2f1.2,94.69103568
6_D10,1,Fbxw9.3,93.48659004
6_D11,1,Hdac6.2,94.60043197
6_E02,1,Gtf3c4.2,92.62802476
6_E03,1,Hat1.2,96.10726644
6_E04,1,Fbxw9.4,95.14338575
6_E05,1,Hdac2.3,94.53842436
6_E06,1,Hdac1.3,92.32954545
6_E07,1,Gtf2b.2,95.2848723
6_E08,1,Fkbp1a.3,94.13740458
6_E09,1,Hdac3.3,89.51781971
6_E10,1,Hdac10.3,94.74804826
6_E11,1,Gtf2f1.3,94.37262357
6_F02,1,Gadd45a.3,94.41860465
6_F03,1,Hdac6.3,95.79439252
6_F04,1,Hdac1.4,86.86635945
6_F05,1,Gtf2b.3,93.75703037
6_F06,1,Gadd45b.3,93.51032448
6_F07,1,Hdac2.4,93.7007874
6_F08,1,Hat1.3,93.7040306
6_F09,1,Gtf3c4.3,95.28710726
6_F10,1,Gadd45b.4,94.9204947
6_F11,1,Hdac3.4,83.41013825
6_G02,1,Hdac10.4,88.41059603
6_G03,1,Gtf3c4.4,95.33932952
6_G04,1,Fkbp1a.4,94.79166667
6_G05,1,Hdac6.4,95.78079534
6_G06,1,Hdac4.4,92.20235831
6_G07,1,Gtf2b.4,90.64516129
6_G08,1,Gadd45a.4,93.92185239
6_G09,1,Hcfc1.4,94.40298507
6_G10,1,Gtf2f1.4,89.65517241
6_G11,1,Hat1.4,93.9516129
7_B02,1,Hdac7.1,93.18734793
7_B03,1,Ing4.1,94.61868603
7_B04,1,Ing5.1,93.33333333
7_B05,1,Ing3.1,94.77491961
7_B06,1,Hdac9.1,84.21052632
7_B07,1,Jmjd4.1,95.60351719
7_B08,1,Jarid2.1,95.81151832
7_B09,1,Hltf.1,96.62547529
7_B10,1,Hdac8.1,96.04294479
7_B11,1,Jhdm1d.1,93.40188518
7_C02,1,Jarid2.2,92.81767956
7_C03,1,Hells.1,94.02985075
7_C04,1,Hdac7.2,94.54545455
7_C05,1,Jhdm1d.2,94.28223844
7_C06,1,Ino80.1,93.82803298
7_C07,1,Ing5.2,95.07168459
7_C08,1,Hdac9.2,94.72934473
7_C09,1,Jmjd1c.1,60
7_C10,1,Ing4.2,92.27586207
7_C11,1,Ing2.1,95.30151683
7_D02,1,Hdac8.2,94.25010052
7_D03,1,Jmjd1c.2,93.23383085
7_D04,1,Ing4.3,95.94594595
7_D05,1,Hira.1,94.61766889
7_D06,1,Hells.2,94.98041136
7_D07,1,Jmjd1c.3,64.70588235
7_D08,1,Ino80.2,92.93351929
7_D09,1,Hltf.2,96.36279926
7_D10,1,Hdac7.3,93.69951535
7_D11,1,Jmjd4.2,96.1852861
7_E02,1,Ing2.2,93.00911854
7_E03,1,Ing3.2,93.55479841
7_E04,1,Hdac7.4,93.48140995
7_E05,1,Jarid2.3,95.77142857
7_E06,1,Ing5.3,93.37365238
7_E07,1,Hira.2,90.57301294
7_E08,1,Hdac8.3,94.83997387
7_E09,1,Jhdm1d.3,94.67501958
7_E10,1,Ino80.3,93.70026525
7_E11,1,Hltf.3,94.83204134
7_F02,1,Hdac9.3,93.11594203
7_F03,1,Jmjd4.3,94.82265446
7_F04,1,Ing5.4,95.01144165
7_F05,1,Hira.3,90.43092522
7_F06,1,Hells.3,93.81912817
7_F07,1,Jarid2.4,94.4978752
7_F08,1,Ing3.3,93.49315068
7_F09,1,Ing2.3,97.29901493
7_F10,1,Hells.4,92.8111588
7_F11,1,Jhdm1d.4,94.46515629
7_G02,1,Ino80.4,90.16307207
7_G03,1,Ing2.4,96.60479855
7_G04,1,Hdac8.4,96.35712153
7_G05,1,Jmjd4.4,94.10141428
7_G06,1,Jmjd1c.4,94.3631823
7_G07,1,Hira.4,94.48859267
7_G08,1,Hdac9.4,82.35294118
7_G09,1,Ing4.4,94.54855196
7_G10,1,Hltf.4,94.41720106
7_G11,1,Ing3.4,93.5624659
control1_B02,1,Bptf.1,87.12055507
control1_B03,1,Bptf.2,87.91946309
control1_B04,1,Bptf.3,85.84807492
control1_B05,1,Bptf.4,91.26394052
control1_B06,1,Whsc1.1,89.64912281
control1_B07,1,Whsc1.2,90.06823351
control1_B08,1,Whsc1.3,85.40039063
control1_B09,1,Whsc1.4,90.83008159
control1_B10,1,Cd4.1,91.80571005
control1_B11,1,Cd4.1,90.29227557
control1_C02,1,Mll2.1,52.87241625
control1_C03,1,Mll2.2,31.67788102
control1_C04,1,Mll2.3,85.65259117
control1_C05,1,Mll2.4,71.90487865
control1_C06,1,Brd8.1,94.81624758
control1_C07,1,Brd8.2,87.79408339
control1_C08,1,Brd8.3,91.18046133
control1_C09,1,Brd8.4,95.17784674
control1_C10,1,Cd4.2,93.40846995
control1_C11,1,Cd4.2,89.88853503
control1_D02,1,Ncor1.1,80.1369863
control1_D03,1,Ncor1.2,18.51851852
control1_D04,1,Ncor1.3,74.01646844
control1_D05,1,Ncor1.4,91.68865435
control1_D06,1,Cxxcl.1,80.21201413
control1_D07,1,Cxxcl.2,92.18106996
control1_D08,1,Cxxcl.3,77.42392074
control1_D09,1,Cxxcl.4,78.17236899
control1_D10,1,Cd4.3,92.63038549
control1_D11,1,Cd4.3,91.81897302
control1_E02,1,Smarca4.1,94.66357309
control1_E03,1,Smarca4.2,92.80334728
control1_E04,1,Smarca4.3,91.95070792
control1_E05,1,Smarca4.4,92.71820449
control1_E06,1,Klf2.1,90.46224639
control1_E07,1,Klf2.2,95.44282029
control1_E08,1,Klf2.3,93.24780554
control1_E09,1,Klf2.4,95.78659371
control1_E10,1,Cd4.4,91.29069103
control1_E11,1,Cd4.4,88.70214753
control1_F02,1,Runx3.1,92.38979118
control1_F03,1,Runx3.2,90.13035382
control1_F04,1,Runx3.3,93.12169312
control1_F05,1,Empty,61.11111111
control1_F06,1,Sp140.1,92.01370585
control1_F07,1,Sp140.2,88.13559322
control1_F08,1,Sp140.3,92.40470049
control1_F09,1,Sp140.4,93.65372766
control1_F10,1,Empty,86.66666667
control1_F11,1,Empty,71.42857143
control1_G02,1,Smarce1.1,79.90702479
control1_G03,1,Smarce1.2,71.58062799
control1_G04,1,Smarce1.3,72.76650842
control1_G05,1,Smarce1.4,89.4485684
control1_G06,1,Wdr82.1,62.30985915
control1_G07,1,Wdr82.2,67.03448276
control1_G08,1,Wdr82.3,72.65042268
control1_G09,1,Wdr82.4,52.88765823
control1_G10,1,Empty,15.38461538
control1_G11,1,Empty,44.44444444
10_B02,2,Mll1.1,98.42312746
10_B03,2,Mta3.1,97.74951076
10_B04,2,Mtf2.1,98.53946551
10_B05,2,Mta2.1,98.52539596
10_B06,2,Mll3.1,97.01492537
10_B07,2,Nap1l1.1,97.87775891
10_B08,2,Myst2.1,93.16596932
10_B09,2,Msl3.1,97.45475113
10_B10,2,Mll2.1,82.27469238
10_B11,2,Myst3.1,98.18235995
10_C02,2,Myst2.2,96.75625579
10_C03,2,Mll5.1,99.39804364
10_C04,2,Mll1.2,98.76441516
10_C05,2,Myst3.2,98.09596344
10_C06,2,Myst1.1,99.04534606
10_C07,2,Mtf2.2,98.01980198
10_C08,2,Mll3.2,98.75827815
10_C09,2,Myst4.1,98.7699877
10_C10,2,Mta3.2,98.84805266
10_C11,2,Mta1.1,58.42992624
10_D02,2,Mll2.2,72.72727273
10_D03,2,Myst4.2,97.46300211
10_D04,2,Mta3.3,86.36363636
10_D05,2,Morf4l1.1,98.85518031
10_D06,2,Mll5.2,97.97525309
10_D07,2,Myst4.3,98.11709326
10_D08,2,Myst1.2,97.28860294
10_D09,2,Msl3.2,97.99107143
10_D10,2,Mll1.3,97.83263095
10_D11,2,Nap1l1.2,98.2791587
10_E02,2,Mta1.2,98.58184765
10_E03,2,Mta2.2,98.62288136
10_E04,2,Mll1.4,98.95517358
10_E05,2,Myst2.3,98.8315482
10_E06,2,Mtf2.3,99.1904559
10_E07,2,Morf4l1.2,98.06157355
10_E08,2,Mll2.3,98.36531628
10_E09,2,Myst3.3,95.38461538
10_E10,2,Myst1.3,98.97750511
10_E11,2,Msl3.3,98.63579992
10_F02,2,Mll3.3,99.11006175
10_F03,2,Nap1l1.3,99.25999013
10_F04,2,Mtf2.4,99.16743756
10_F05,2,Morf4l1.3,96.49122807
10_F06,2,Mll5.3,98.67037724
10_F07,2,Myst2.4,98.24561404
10_F08,2,Mta2.3,98.38492598
10_F09,2,Mta1.3,98.55643045
10_F10,2,Mll5.4,99.20634921
10_F11,2,Myst3.4,97.97717842
10_G02,2,Myst1.4,98.7654321
10_G03,2,Mta1.4,92.59818731
10_G04,2,Mll2.4,98.88505442
10_G05,2,Nap1l1.4,98.66156788
10_G06,2,Myst4.4,98.78808864
10_G07,2,Morf4l1.4,99.29789368
10_G08,2,Mll3.4,99.09407666
10_G09,2,Mta3.4,98.94179894
10_G10,2,Msl3.4,98.80952381
10_G11,2,Mta2.4,95.93339737
11_B02,2,Nap1l2.1,97.37991266
11_B03,2,Padi1.1,98.07497467
11_B04,2,Padi4.1,96.42857143
11_B05,2,Orc1.1,98.79275654
11_B06,2,Ncoa1.1,99.05397885
11_B07,2,Pcgf1.1,98.97372742
11_B08,2,Parp1.1,98.55491329
11_B09,2,Ncor2.1,98.40525328
11_B10,2,Nap1l3.1,100
11_B11,2,Paxip1.1,98.54492543
11_C02,2,Parp1.2,98.24561404
11_C03,2,Ncoa3.1,98.6381323
11_C04,2,Nap1l2.2,99.0430622
11_C05,2,Paxip1.2,98.49892781
11_C06,2,Padi6.1,99.19517103
11_C07,2,Padi4.2,98.14061592
11_C08,2,Ncoa1.2,98.99068323
11_C09,2,Pbrm1.1,95.38850284
11_C10,2,Padi1.2,97.58064516
11_C11,2,Nsd1.1,98.58630952
11_D02,2,Nap1l3.2,98.13293503
11_D03,2,Pbrm1.2,98.68319132
11_D04,2,Padi1.3,98.35119538
11_D05,2,Ncor1.1,94.90022173
11_D06,2,Ncoa3.2,98.49537037
11_D07,2,Pbrm1.3,97.07371975
11_D08,2,Padi6.2,95.98352214
11_D09,2,Ncor2.2,97.89335089
11_D10,2,Nap1l2.3,95.99198397
11_D11,2,Pcgf1.2,98.79350348
11_E02,2,Nsd1.2,97.97525309
11_E03,2,Orc1.2,98.07692308
11_E04,2,Nap1l2.4,98.25815096
11_E05,2,Parp1.3,97.71929825
11_E06,2,Padi4.3,98.26478149
11_E07,2,Ncor1.2,100
11_E08,2,Nap1l3.3,98.25742574
11_E09,2,Paxip1.3,98.58823529
11_E10,2,Padi6.3,98.14995131
11_E11,2,Ncor2.3,97.12579321
11_F02,2,Ncoa1.3,98.17729909
11_F03,2,Pcgf1.3,98.55233853
11_F04,2,Padi4.4,97.51655629
11_F05,2,Ncor1.3,96.79930796
11_F06,2,Ncoa3.3,98.50746269
11_F07,2,Parp1.4,98.50187266
11_F08,2,Orc1.3,99.31972789
11_F09,2,Nsd1.3,97.86324786
11_F10,2,Ncoa3.4,97.6845152
11_F11,2,Paxip1.4,98.55967078
11_G02,2,Padi6.4,98.57054071
11_G03,2,Nsd1.4,99.03225806
11_G04,2,Nap1l3.4,98.691301
11_G05,2,Pcgf1.4,97.56944444
11_G06,2,Pbrm1.4,97.25239617
11_G07,2,Ncor1.4,98.02858551
11_G08,2,Ncoa1.4,98.34384858
11_G09,2,Padi1.4,98.61707201
11_G10,2,Ncor2.4,98.42931937
11_G11,2,Orc1.4,95.28985507
12_B02,2,Pcgf2.1,87.5
12_B03,2,Phf20.1,97.46258946
12_B04,2,Phf20l1.1,98.08890735
12_B05,2,Phf2.1,97.34432234
12_B06,2,Pcgf6.1,97.65297569
12_B07,2,Prdm1.1,97.99461971
12_B08,2,Phip.1,98.22134387
12_B09,2,Phf1.1,97.27371865
12_B10,2,Pcgf5.1,97.54318618
12_B11,2,Polr2b.1,95.3817734
12_C02,2,Phip.2,98.18181818
12_C03,2,Pcmt1.1,97.37182249
12_C04,2,Pcgf2.2,96.71474359
12_C05,2,Polr2b.2,96.58273381
12_C06,2,Phf8.1,98.32214765
12_C07,2,Phf20l1.2,96.16541353
12_C08,2,Pcgf6.2,96.06634063
12_C09,2,Ppargc1a.1,97.75805698
12_C10,2,Phf20.2,96.81892333
12_C11,2,Phf19.1,98.1521272
12_D02,2,Pcgf5.2,98.16326531
12_D03,2,Ppargc1a.2,97.46308217
12_D04,2,Phf20.3,97.10344828
12_D05,2,Phc1.1,98.30124575
12_D06,2,Pcmt1.2,95
12_D07,2,Ppargc1a.3,98.17813765
12_D08,2,Phf8.2,97.26134585
12_D09,2,Phf1.2,96.4556962
12_D10,2,Pcgf2.3,97.86204115
12_D11,2,Prdm1.2,98.12593703
12_E02,2,Phf19.2,98.54251012
12_E03,2,Phf2.2,98.80668258
12_E04,2,Pcgf2.4,97.51116784
12_E05,2,Phip.3,96.2962963
12_E06,2,Phf20l1.3,96.3036963
12_E07,2,Phc1.2,96.62527857
12_E08,2,Pcgf5.3,96.44539615
12_E09,2,Polr2b.3,97.89303079
12_E10,2,Phf8.3,96.7525196
12_E11,2,Phf1.3,97.3026973
12_F02,2,Pcgf6.3,97.51585624
12_F03,2,Prdm1.3,97.99687011
12_F04,2,Phf20l1.4,98.58464888
12_F05,2,Phc1.3,97.79559118
12_F06,2,Pcmt1.3,98.46678024
12_F07,2,Phip.4,96.43584521
12_F08,2,Phf2.3,97.53160747
12_F09,2,Phf19.3,97.4017744
12_F10,2,Pcmt1.4,97.60348584
12_F11,2,Polr2b.4,96.05055292
12_G02,2,Phf8.4,100
12_G03,2,Phf19.4,97.98882682
12_G04,2,Pcgf5.4,95.96997234
12_G05,2,Prdm1.4,98.6135182
12_G06,2,Ppargc1a.4,97.00214133
12_G07,2,Phc1.4,97.96122995
12_G08,2,Pcgf6.4,97.25609756
12_G09,2,Phf20.4,98.48648649
12_G10,2,Phf1.4,96.60018132
12_G11,2,Phf2.4,97.77777778
13_B02,2,Prdm10.1,98.9541432
13_B03,2,Prdm5.1,98.9978903
13_B04,2,Prdm6.1,99.3466899
13_B05,2,Prdm4.1,99.06976744
13_B06,2,Prdm12.1,99.17050691
13_B07,2,Prkcd.1,99.46193167
13_B08,2,Prdm9.1,99.21767142
13_B09,2,Prdm15.1,99.30458971
13_B10,2,Prdm11.1,100
13_B11,2,Prkaa1.1,99.669967
13_C02,2,Prdm9.2,99.07407407
13_C03,2,Prdm13.1,98.97373981
13_C04,2,Prdm10.2,98.24507389
