type,shRNA,count,ZScore,nbRawCount
control,Bcl6,67581,0.2340912530813593,94.82836344954234
control,Bcl6.2,68038,0.23669136935925847,94.84202540113714
control,Bcl6.3,9079,-0.09875776768375365,90.71703414613266
control,CD4.1,2932,-0.1337313229578152,88.4371702662976
control,CD4.2,4951,-0.12224415716989748,89.48808263314264
control,CD4.3,13402,-0.0741619193919417,91.51235545867775
control,CD4.4,164880,0.7876770599157363,96.59145185877634
control,CDK9.1,17026,-0.053543054203524724,92.00293029657037
control,CDK9.2,0,-0.15041303176919452,72.8996016249926
control,CDK9.3,11393,-0.08559218985649182,91.18019621310914
control,Ccnt1,49022,0.128499222443437,94.17436528576857
control,Ccnt1.2,28818,0.013547911111545055,93.08426178515393
control,Ccnt1.3,27486,0.005969454038981203,92.98697418267038
control,Ccnt1.4,2092,-0.1385105301206933,87.76587376544076
control,Cd14,35575,0.05199208111103,93.51710999868278
control,Cd14.2,10249,-0.09210101484974487,90.96413820740584
control,Cd19,9423,-0.09680056855990833,90.79280028092292
control,Cd19.3,98,-0.14985545760019206,81.90601942280182
control,Cd19.4,0,-0.15041303176919452,72.8996016249926
control,Fosb,0,-0.15041303176919452,72.8996016249926
control,Fosb.2,0,-0.15041303176919452,72.8996016249926
control,Hes1,104,-0.1498213204061715,82.01564212060792
control,Hes1.2,7307,-0.10883961898449175,90.27553490305966
control,Hes1.3,10,-0.1503561364458269,77.86341350693166
control,Id2,402,-0.14812583976981714,84.55576279317614
control,Id2.2,42,-0.1501740714110506,80.36354475732249
control,Id2.3,49583,0.13169105008435916,94.19763169267841
control,Id2.4,439,-0.14791532707335703,84.72410036618666
control,Id2.5,3,-0.15039596317218423,75.9607460335186
control,Id3,6876,-0.11129180742163516,90.15219338472286
control,Id3.2,0,-0.15041303176919452,72.8996016249926
control,Id3.3,0,-0.15041303176919452,72.8996016249926
control,Id3.4,11,-0.15035044691349014,78.02355654005201
control,Id3.5,0,-0.15041303176919452,72.8996016249926
control,Klf12,5595,-0.11858009834502427,89.73488369670282
control,Klf12.4,3,-0.15039596317218423,75.9607460335186
control,Klf12.5,31497,0.028790168241724153,93.26697690416465
control,Klf2,0,-0.15041303176919452,72.8996016249926
control,Klf2.2,0,-0.15041303176919452,72.8996016249926
control,Klf2.3,0,-0.15041303176919452,72.8996016249926
control,Klf2.4,1,-0.15040734223685776,74.54888805330995
control,Klf2.5,1,-0.15040734223685776,74.54888805330995
control,Klf2.6,213,-0.1492011613814647,83.35181542846647
control,Klf2.7,0,-0.15041303176919452,72.8996016249926
control,Ms4a1,65611,0.2228828743779428,94.76835544773708
control,Ms4a1.2,1868,-0.13978498536412748,87.54171432252153
control,Nfatc3.2,137909,0.6342246832609919,96.24807624039246
control,Nfatc3.3,2,-0.150401652704521,75.39218735590813
control,Nfatc3.7,0,-0.15041303176919452,72.8996016249926
control,Nfatc3.8,0,-0.15041303176919452,72.8996016249926
target,Rpa3.1,15,-0.1503276887841431,78.55153619411351
target,Rpa3.2,1709,-0.14068962100567226,87.36601481972231
target,Rpa3.3,18,-0.15031062018713284,78.8662927592726
target,Rpa3.4,8993,-0.09924706746471498,90.69765072766279
control,Runx3,0,-0.15041303176919452,72.8996016249926
control,Runx3.2,0,-0.15041303176919452,72.8996016249926
control,Runx3.3,12999,-0.07645480092365582,91.44986170617281
target,Satb1.1,1494,-0.14191287045807557,87.10110430549412
target,Satb1.2,41484,0.08561152768894277,93.8324535540522
target,Satb1.3,31253,0.0274019223515548,93.25099390283135
target,Scmh1.1,2096,-0.1384877719913463,87.7696592587982
target,Scmh1.2,3391,-0.13111982761524255,88.72783027009218
target,Scmh1.3,26496,0.0003368170255891506,92.91155808066614
target,Scml2.1,1396,-0.14247044462707803,86.9677189804618
target,Scml2.2,29133,0.015340113797624344,93.10661003633538
target,Scml2.3,4787,-0.12317724047312606,89.42019329144428
target,Scml2.4,1515,-0.14179339027900364,87.12857078603665
target,Scml4.1,5295,-0.12028695804605216,89.62358836196874
target,Scml4.2,3124,-0.13263893274915736,88.56382871824324
target,Scml4.3,696,-0.1464531172628098,85.61083331795217
target,Setd1a.1,0,-0.15041303176919452,72.8996016249926
target,Setd1a.2,17798,-0.04915073523954627,92.09393982683287
target,Setd1a.3,405,-0.14810877117280685,84.56996427464082
target,Setd1a.4,5215,-0.12074212063299293,89.5928633190403
target,Setd2.1,115,-0.14975873555046715,82.20152281720125
target,Setd2.2,19303,-0.040587989072723006,92.26061209021526
target,Setd2.3,8512,-0.10198373251869637,90.58575443309984
target,Setd2.4,49431,0.1308262411691717,94.19135440441177
target,Setd3.1,3053,-0.1330428895450673,88.51790358778496
target,Setd3.2,441,-0.1479039480086835,84.73280026004828
target,Setd3.3,11634,-0.08422101256333275,91.22297172606731
target,Setd4.1,0,-0.15041303176919452,72.8996016249926
target,Setd4.2,6079,-0.1158263646940326,89.90264215847738
target,Setd4.3,994,-0.1447576366264554,86.30298266929628
target,Setd4.4,9761,-0.09487750663008357,90.86463554884791
target,Setd5.1,0,-0.15041303176919452,72.8996016249926
target,Setd5.2,232439,1.1720561750548815,97.23007968669417
target,Setd5.3,0,-0.15041303176919452,72.8996016249926
target,Setd5.4,78892,0.2984455533424477,95.14117969362701
target,Setd7.1,0,-0.15041303176919452,72.8996016249926
target,Setd7.2,24,-0.15027648299311228,79.3687255044262
target,Setd8.1,72,-0.1500033854409478,81.34020200296142
target,Setd8.2,3058,-0.1330144418833835,88.52117183549979
target,Setd8.3,2999,-0.13335012429125231,88.48226848437614
target,Setd8.4,893,-0.14533227939246815,86.09429938085685
target,Setdb1.1,62456,0.2049323998554661,94.66826164816555
target,Setdb1.2,111934,0.48643908081366,95.83949921687382
target,Setdb1.3,9090,-0.0986951828280493,90.7195003645086
target,Setdb1.4,1752,-0.1404449711151916,87.41506012981436
target,Setdb2.1,2164,-0.13810088379244662,87.83295287987391
target,Setdb2.2,9693,-0.09526439482898323,90.85038257179684
target,Setdb2.3,5700,-0.11798269744966451,89.77245679892746
target,Setdb2.4,1357,-0.14269233638821166,86.91207142584415
target,Setmar.1,4254,-0.12620976120861896,89.18262770737874
target,Setmar.2,29506,0.017462309359235692,93.13276210405816
target,Setmar.3,325,-0.1485639337597476,84.15068054289176
target,Setmar.4,1586,-0.1413894334830937,87.21875118873548
target,Sfmbt1.1,5151,-0.12110625070254555,89.56794826303197
target,Sfmbt1.2,1,-0.15040734223685776,74.54888805330995
target,Sfmbt1.3,8001,-0.10489108354278055,90.45984280814625
target,Sfmbt1.4,21955,-0.025499349315636414,92.52509968264766
target,Sfmbt2.1,0,-0.15041303176919452,72.8996016249926
target,Sfmbt2.2,711,-0.1463677742777584,85.65208833487563
target,Sfmbt2.3,62,-0.1500602807643154,81.0675964638093
target,Sgk1.1,7593,-0.10721241273617849,90.35349180133397
target,Sin3a.1,402,-0.14812583976981714,84.55576279317614
target,Sin3a.2,101104,0.424821445606553,95.6378785113011
target,Sin3a.3,0,-0.15041303176919452,72.8996016249926
target,Sin3a.4,998,-0.14473487849710837,86.31081395279185
target,Sin3b.1,159,-0.1495083961276497,82.80387064328487
target,Sin3b.2,144,-0.1495937391127011,82.61909348987186
target,Sin3b.3,768,-0.1460434709345631,85.80146066301818
target,Sin3b.4,41,-0.15017976094338736,80.32028023093638
target,Sirt1.1,17724,-0.04957176063246649,92.08538761001293
target,Sirt1.2,4950,-0.12224984670223424,89.4876754008095
target,Sirt1.3,3867,-0.12841161022294495,88.9910629405021
target,Sirt1.4,1628,-0.1411504731249498,87.270255680654
target,Sirt3.1,187,-0.14934908922222045,83.10734905873169
target,Sirt3.2,2,-0.150401652704521,75.39218735590813
