type,shRNA,count,ZScore,nbRawCount
target,Satb1.2,13340,-0.09539363916584762,89.08414857187663
target,Satb1.3,73418,0.2702790457328464,93.77059869432857
target,Scmh1.1,3850,-0.15315577804677916,85.72457561374854
target,Scmh1.2,5419,-0.14360585224022684,86.638759097536
target,Scmh1.3,11231,-0.10823034632073536,88.6134241172343
target,Scml2.1,1225,-0.16913318737896518,82.72518652493581
target,Scml2.2,8044,-0.12762844290804082,87.70503987184598
target,Scml2.3,879,-0.17123916209475046,81.87471835416298
target,Scml2.4,7019,-0.13386724083775156,87.3359618462694
target,Scml4.1,3534,-0.15507915379876805,85.4968475248294
target,Scml4.2,133,-0.17577978966115457,77.20222646097822
target,Scml4.3,643,-0.17267560727661557,81.08154022422443
target,Setd1a.1,0,-0.17658931173398534,65.14400204668351
target,Setd1a.2,22593,-0.03907403209890772,90.53285573053984
target,Setd1a.3,6350,-0.13793919773041152,87.0654963876438
target,Setd1a.4,936,-0.1708922240635373,82.03504926874015
target,Setd2.1,90,-0.1760415148425961,76.27221749426376
target,Setd2.2,14823,-0.08636716372217833,89.37317802114634
target,Setd2.3,6020,-0.13994778633217206,86.9216635820491
target,Setd2.4,62988,0.20679547265296058,93.35418257392793
target,Setd3.1,719,-0.172213023234998,81.36408487223974
target,Setd3.2,329,-0.17458680976435134,79.4075535215801
target,Setd3.3,1923,-0.16488471815463535,83.89440147846491
target,Setd4.1,0,-0.17658931173398534,65.14400204668351
target,Setd4.2,9692,-0.11759767316349128,88.21151985547654
target,Setd4.3,19,-0.17647366572358095,72.70925726270438
target,Setd4.4,4020,-0.15212105058526618,85.83967143143937
target,Setd5.1,0,-0.17658931173398534,65.14400204668351
target,Setd5.2,261809,1.4169457586851726,97.01561971024131
target,Setd5.3,0,-0.17658931173398534,65.14400204668351
target,Setd5.4,86335,0.3489000729114547,94.20771414791851
target,Setd7.1,148,-0.17568849017925636,77.45893995891308
target,Setd7.2,320,-0.1746415894534903,79.33903274558614
target,Setd8.1,217,-0.17526851256252463,78.38596196581273
target,Setd8.2,594,-0.17297385225081638,80.88166604261365
target,Setd8.3,2928,-0.15876765286745556,84.99854154572137
target,Setd8.4,11,-0.1765223587805933,71.52346005622609
target,Setdb1.1,52363,0.1421250063083981,92.84904749085965
target,Setdb1.2,67283,0.2329375576364802,93.53377587038028
target,Setdb1.3,3825,-0.15330794384994284,85.70723405670998
target,Setdb1.4,1210,-0.1692244868608634,82.69346337731305
target,Setdb2.1,0,-0.17658931173398534,65.14400204668351
target,Setdb2.2,28998,-8.915332837382485e-05,91.22147008442873
target,Setdb2.3,1424,-0.16792194758578233,83.11372735857792
target,Setdb2.4,492,-0.17359468872772418,80.40859275810556
target,Setmar.1,4704,-0.14795779421070798,86.25935039148071
target,Setmar.2,17333,-0.07108971708454523,89.80293829720904
target,Setmar.3,628,-0.17276690675851378,81.0219675176561
target,Setmar.4,34,-0.17638236624168274,74.01345047997296
target,Sfmbt1.1,5345,-0.14405626301759134,86.60183026438877
target,Sfmbt1.2,3,-0.17657105183760569,68.93197693484929
target,Sfmbt1.3,6763,-0.1354254186621476,87.23556308309442
target,Sfmbt1.4,20744,-0.05032821490089322,90.29749875806968
target,Sfmbt2.1,0,-0.17658931173398534,65.14400204668351
target,Sfmbt2.2,1615,-0.16675940084961183,83.43995709160156
target,Sfmbt2.3,4557,-0.1488525291333104,86.17441222826544
target,Sgk1.1,1149,-0.16959577142058277,82.56040090754915
target,Sin3a.1,23,-0.17644931919507476,73.13314932166514
target,Sin3a.2,70254,0.2510209416844515,93.6511589250571
target,Sin3a.3,0,-0.17658931173398534,65.14400204668351
target,Sin3a.4,0,-0.17658931173398534,65.14400204668351
target,Sin3b.1,493,-0.17358860209559762,80.41367624431716
target,Sin3b.2,903,-0.17109308292371334,81.94341985029988
target,Sin3b.3,0,-0.17658931173398534,65.14400204668351
target,Sin3b.4,34,-0.17638236624168274,74.01345047997296
target,Sirt1.1,13374,-0.09518669367354501,89.09112210511154
target,Sirt1.2,1349,-0.16837844499527335,82.97386707066326
target,Sirt1.3,6927,-0.1344272109933939,87.3002987414804
target,Sirt1.4,664,-0.17254778800195808,81.16271871848014
target,Sirt3.1,4359,-0.15005768229436672,86.055688763464
target,Sirt3.2,3,-0.17657105183760569,68.93197693484929
target,Sirt3.3,22758,-0.03806973779802745,90.5529205831883
target,Sirt3.4,3798,-0.15347228291735962,85.68838089306547
target,Sirt4.1,18,-0.17647975235570748,72.59012082835869
target,Sirt4.2,252,-0.17505548043809546,78.75142814300976
target,Sirt4.3,793,-0.17176261245763352,81.61265149220837
target,Sirt4.4,7749,-0.1294239993853722,87.60375656438497
target,Sirt5.1,8429,-0.12528508953932022,87.83189539306929
target,Sirt5.2,571,-0.17311384478972697,80.7822738179744
target,Sirt5.3,0,-0.17658931173398534,65.14400204668351
target,Sirt5.4,470,-0.1737285946345082,80.29414894666094
target,Sirt6.1,48,-0.17629715339191107,74.80338428692819
target,Sirt6.2,778,-0.17185391193953173,81.5641365987291
target,Sirt6.3,0,-0.17658931173398534,65.14400204668351
target,Sirt6.4,7053,-0.13366029534544896,87.34902631054902
target,Sirt7.1,8040,-0.127652789436547,87.70369097790032
target,Sirt7.2,7260,-0.13240036249525372,87.42726303480829
target,Sirt7.3,70,-0.17616324748512704,75.6807071632958
target,Sirt7.4,12125,-0.10278889719960228,88.8227480286888
target,Smarca1.1,8760,-0.12327041430543313,87.93650811646371
target,Smarca1.2,7352,-0.1318403923396114,87.46133807594352
target,Smarca1.3,2940,-0.15869461328193699,85.00934805356839
target,Smarca1.4,1208,-0.16923666012511648,82.6892048408595
target,Smarca2.1,1279,-0.16880450924413165,82.83635193183676
target,Smarca2.2,2347,-0.1623039861329794,84.41600590642445
target,Smarca2.3,226,-0.1752137328733857,78.48510435602297
target,Smarca4.1,2621,-0.1606362489303055,84.70635864666504
target,Smarca4.2,126,-0.17582239608604042,77.07270518326156
target,Smarca4.3,5,-0.1765588785733526,69.90262698565456
target,Smarca4.4,147,-0.17569457681138292,77.44262520095504
target,Smarca5.1,161,-0.17560936396161125,77.6618577535652
target,Smarca5.2,5,-0.1765588785733526,69.90262698565456
target,Smarca5.3,3,-0.17657105183760569,68.93197693484929
target,Smarca5.4,11457,-0.10685476746013572,88.66784471117397
target,Smarcb1.2,659036,3.83472037841708,98.82568169308875
target,Smarcc1.1,1889,-0.16509166364693795,83.84785050334416
target,Smarcc1.2,668,-0.1725234414734519,81.17789885485105
target,Smarcc1.3,1782,-0.16574293328447848,83.69585639160574
target,Smarcc2.1,0,-0.17658931173398534,65.14400204668351
target,Smarcc2.2,3461,-0.15552347794400598,85.44142682359904
target,Smarcc2.3,2615,-0.1606727687230648,84.70032276495013
target,Smarcc2.4,36151,0.04344852627281726,91.8297996461116
target,Smarcd1.1,25850,-0.019249871262743953,90.90433791110675
target,Smarcd1.2,17507,-0.07003064309452604,89.83041035746379
target,Smarcd1.3,526,-0.17338774323542158,80.57606220792825
target,Smarcd1.4,58023,0.17657534414465445,93.13004288089338
target,Smarcd2.1,1003,-0.17048441971105863,82.21182641317458
target,Smarcd2.2,548,-0.17325383732863756,80.6789256931885
target,Smarcd2.3,26,-0.1764310592986951,73.40744509782145
target,Smarcd3.1,562,-0.17316862447886588,80.74232188510538
target,Smarcd3.2,7203,-0.13274730052646688,87.40593911610847
target,Smarcd3.3,816,-0.17162261991872294,81.68534050282908
target,Smarcd3.4,847,-0.17143393432279996,81.78023245519779
target,Smarce1.1,779,-0.17184782530740517,81.56739900776546
target,Smarce1.2,555,-0.1732112309037517,80.71081739807244
target,Smarce1.3,220,-0.17525025266614497,78.41944412363104
target,Smarce1.4,27,-0.17642497266656856,73.49222509600446
target,Smyd1.1,5535,-0.14289980291354737,86.69566995605074
target,Smyd1.2,4,-0.17656496520547915,69.46936524184957
target,Smyd1.3,7864,-0.12872403669081928,87.64368087195051
target,Smyd2.1,829,-0.17154349370107783,81.72555216289261
target,Smyd2.2,3822,-0.1533262037463225,85.7051456646465
target,Smyd2.3,76,-0.17612672769236776,75.87365529389373
target,Smyd2.4,45,-0.1763154132882907,74.65465122049179
target,Smyd3.1,2174,-0.16335697349087203,84.21520365872951
target,Smyd3.2,73,-0.1761449875887474,75.77908891939673
target,Smyd3.3,0,-0.17658931173398534,65.14400204668351
target,Smyd3.4,2207,-0.163156114630696,84.25467722948581
target,Smyd4.1,103764,0.4549839842450433,94.69834353913164
target,Smyd4.2,7797,-0.12913184104329795,87.62049055760332
target,Smyd4.3,15,-0.17649801225208714,72.19120644915654
target,Smyd4.4,333,-0.17456246323584515,79.43742685542115
target,Smyd5.1,1301,-0.16867060333734762,82.8803416611196
target,Smyd5.2,4,-0.17656496520547915,69.46936524184957
target,Smyd5.3,103,-0.17596238862495098,76.59204058709587
target,Smyd5.4,106,-0.17594412872857135,76.66029843238643
target,Sp100.1,260493,1.4089357508066367,97.00401434749983
target,Sp100.2,12897,-0.09809001719790796,88.99165550612979
target,Sp100.3,0,-0.17658931173398534,65.14400204668351
target,Sp100.4,1,-0.17658322510185878,67.1754386017639
target,Sp110.1,9254,-0.12026361803491889,88.08565720275138
target,Sp110.2,1023,-0.1703626870685277,82.26237999359618
target,Sp110.3,1005,-0.17047224644680553,82.2169255392894
target,Sp110.4,698,-0.17234084250965548,81.28902015015593
target,Sp140.1,169419,0.8546018165134902,95.9659394548396
target,Sp140.2,108,-0.17593195546431825,76.70477640977518
target,Sp140.3,1541,-0.16720981162697632,83.31824481903499
target,Sp140.4,4,-0.17656496520547915,69.46936524184957
target,Ssrp1.1,4132,-0.1514393477870929,85.9129393005716
target,Ssrp1.2,6560,-0.13666100498383665,87.15327701972898
target,Ssrp1.3,1,-0.17658322510185878,67.1754386017639
target,Ssrp1.4,948,-0.17081918447801872,82.06759445377958
target,Supt16h.1,2111,-0.1637404313148445,84.13820243583295
target,Supt16h.2,1,-0.17658322510185878,67.1754386017639
target,Supt16h.3,281,-0.17487896810642561,79.01878507838379
target,Supt16h.4,383256,2.1561489705579326,97.84610174324233
target,Suv39h1.1,21581,-0.04523370381097333,90.406514992859
target,Suv39h1.2,9284,-0.12008101907112247,88.09446210112148
target,Suv39h1.3,17346,-0.0710105908669001,89.80500020194344
target,Suv39h1.4,15551,-0.08193609553405208,89.50479421582055
target,Suv39h2.1,15683,-0.08113266009334787,89.52800692931113
target,Suv39h2.2,2093,-0.16384999069312234,84.11579207574536
target,Suv39h2.3,4136,-0.1514150012585867,85.91552012340846
target,Suv39h2.4,1490,-0.16752022986543022,83.23101535375842
target,Suv420h1.1,145,-0.17570675007563602,77.40967167945955
target,Suv420h1.2,4132,-0.1514393477870929,85.9129393005716
target,Suv420h1.3,3211,-0.15704513597564274,85.24261944950412
target,Suv420h1.4,1317,-0.16857321722332286,82.91188337979965
target,Suv420h2.1,1004,-0.1704783330789321,82.2143772070639
target,Suv420h2.2,0,-0.17658931173398534,65.14400204668351
target,Suv420h2.3,2236,-0.1629796022990261,84.28889586395421
target,Suv420h2.4,1,-0.17658322510185878,67.1754386017639
target,Suz12.1,355,-0.17442855732906112,79.59576741501118
target,Suz12.2,304,-0.17473897556751503,79.21248017496701
target,Suz12.3,5967,-0.14027037783487906,86.89784887869135
target,Suz12.4,0,-0.17658931173398534,65.14400204668351
target,Taf1.1,0,-0.17658931173398534,65.14400204668351
target,Taf1.2,106384,0.47093096041659666,94.76435934329784
target,Taf1.3,166,-0.17557893080097853,77.73571386094737
target,Taf1.4,67,-0.17618150738150667,75.57818358751696
target,Taf3.1,4887,-0.14684394053154987,86.36154899345324
target,Taf3.2,2812,-0.159473702194135,84.89180187803325
target,Taf3.3,25429,-0.021812343388020267,90.85903038399465
target,Taf3.4,8566,-0.12445122093798326,87.87567331855684
control,Tbx21,273,-0.174927661163438,78.94779934279018
control,Tbx21.3,54,-0.17626063359915178,75.0758472674007
control,Tbx21.4,88,-0.17605368810684918,76.21909863551615
target,Tcea1.1,2234,-0.1629917755632792,84.28654983193799
target,Tcea1.2,112,-0.17590760893581206,76.79139830459488
target,Tcea1.3,3268,-0.15669819794442955,85.28923996661413
target,Tcea1.4,7290,-0.1322177635314573,87.43842057092536
target,Tdg.1,4579,-0.14871862322652638,86.18729236102931
target,Tdg.2,644,-0.17266952064448904,81.0854637262192
target,Tdg.3,4638,-0.1483595119310601,86.22153932884515
target,Tdg.4,0,-0.17658931173398534,65.14400204668351
target,Tet1.1,3170,-0.15729468789283116,85.20858523357538
target,Tet1.2,0,-0.17658931173398534,65.14400204668351
target,Tet1.3,1039,-0.17026530095450293,82.30213770806904
target,Tet1.4,15959,-0.07945274962642088,89.57592657928966
target,Tet2.1,0,-0.17658931173398534,65.14400204668351
target,Tet2.2,13357,-0.09529016641969631,89.08763751929425
target,Tet2.3,50157,0.12869789583723532,92.7309855792075
target,Tet2.4,686,-0.17241388209517405,81.24513749131052
target,Tet3.1,23,-0.17644931919507476,73.13314932166514
target,Tet3.2,1472064,8.78332272299938,99.71187310643542
target,Tet3.3,27,-0.17642497266656856,73.49222509600446
target,Tet3.4,10525,-0.11252750860207758,88.43622618991282
target,Trim24.1,690,-0.17238953556666786,81.25984711842597
target,Trim24.2,24554,-0.02713814649874894,90.7624246001333
target,Trim24.3,37220,0.049955136016096066,91.91015228666485
target,Trim24.4,67026,0.23137329317995758,93.5233691594728
target,Trim28.1,1012,-0.1704296400219197,82.23469534012128
target,Trim28.2,38296,0.0565043521842607,91.98871358607312
target,Trim28.3,8263,-0.126295470472327,87.77790869147395
target,Trim28.4,32,-0.17639453950593584,73.87582448070272
target,Trim33.1,7972,-0.1280666804211522,87.68065887998327
target,Trim33.2,1650,-0.1665463687251827,83.49565044634005
target,Trim33.3,20824,-0.04984128433076945,90.30810523001892
target,Trim33.4,8791,-0.12308172870951017,87.946106848679
target,Trim66.1,23713,-0.03225700411717501,90.6662877875591
target,Trim66.3,775,-0.17187217183591136,81.55432493442892
target,Trim66.4,1399,-0.168074113388946,83.06791791608417
target,Ube2a.1,15190,-0.08413336973173556,89.44030530675799
target,Ube2a.2,6353,-0.1379209378340319,87.06677022080393
target,Ube2b.1,63408,0.20935185814611035,93.37229708989183
target,Ube2b.2,279,-0.1748911413706787,79.00122369334174
target,Ube2b.3,29588,0.0035019596262889376,91.27705931650884
target,Ube2b.4,54710,0.15641033190940407,92.96918390493988
target,Ube2e1.1,661,-0.17256604789833774,81.15127536528973
target,Ube2e1.3,51607,0.13752351242072855,92.80917085081329
target,Ube2e1.4,4,-0.17656496520547915,69.46936524184957
target,Ube2i.1,3188,-0.15718512851455332,85.22357946630498
target,Ube2i.2,0,-0.17658931173398534,65.14400204668351
target,Ube2i.3,31,-0.17640062613806237,73.80390539462879
target,Ube2i.4,27235,-0.010819885767476283,91.04836380924435
target,Uhrf1.1,30326,0.007993894135680664,91.34505189554393
target,Uhrf1.2,3668,-0.15426354509381074,85.59574150700469
target,Uhrf1.3,10934,-0.11003807606231983,88.54025012356541
target,Uhrf1.4,263,-0.17498852748470345,78.85618238597782
target,Usp22.1,6202,-0.1388400192851405,87.00191372360683
target,Usp22.2,11837,-0.10454184725204783,88.7570170079701
target,Usp22.3,8971,-0.1219861349267317,88.00119542880597
target,Usp22.4,11138,-0.10879640310850423,88.5907171888603
target,Usp27x.1,47506,0.11256223406975907,92.5818750448777
target,Usp27x.2,11027,-0.10947201927455096,88.56337069141563
target,Usp27x.3,6790,-0.13526107959473083,87.24632544222216
target,Usp27x.4,27824,-0.007234859444940068,91.10741152278808
target,Usp51.1,26825,-0.013315404939360577,91.00650364403091
target,Usp51.2,11496,-0.10661738880720038,88.67712920780099
target,Usp51.3,20993,-0.048812643501383,90.33037924146446
target,Usp51.4,3602,-0.15466526281416285,85.54747975147625
target,Wbp7.1,189,-0.17543893826206794,78.04992352647209
target,Wbp7.2,8102,-0.1272754182447011,87.72452549687615
target,Wbp7.3,248,-0.17507982696660165,78.71223589967428
target,Wbp7.4,252,-0.17505548043809546,78.75142814300976
target,Wdr5.1,1613,-0.16677157411386492,83.43673934448037
target,Wdr5.2,1,-0.17658322510185878,67.1754386017639
target,Wdr5.3,4180,-0.15114718944501865,85.94374994434185
target,Wdr5.4,1160,-0.16952881846719076,82.58489440163153
target,Wdr82.1,0,-0.17658931173398534,65.14400204668351
target,Wdr82.2,28303,-0.004319362656324028,91.1545184785545
target,Wdr82.3,22630,-0.03884882671022547,90.53736774768839
target,Wdr82.4,912,-0.17103830323457442,81.9687275171966
target,Whsc1.1,1277,-0.16881668250838475,82.83231654708757
target,Whsc1.2,0,-0.17658931173398534,65.14400204668351
target,Whsc1.3,9122,-0.12106705347562309,88.04658080336893
target,Whsc1.4,75,-0.1761328143244943,75.84253854999112
target,Whsc1l1.2,7483,-0.13104304353103371,87.5091461041393
target,Whsc1l1.3,96,-0.17600499504983683,76.42500931880365
target,Whsc1l1.4,44347,0.09333456318199693,92.39269532857656
target,Zmynd11.1,2868,-0.15913285079504838,84.94385505498478
target,Zmynd11.2,8168,-0.126873700524349,87.74653362212622
target,Zmynd11.3,1197928,7.114757738356276,99.55310379956373
target,Zmynd11.4,23407,-0.03411951354789841,90.63046454736282
target,Zmynd8.1,29,-0.17641279940231547,73.65318367519575
target,Zmynd8.2,0,-0.17658931173398534,65.14400204668351
target,Zmynd8.3,2490,-0.16143359773888316,84.5714172469251
target,Zmynd8.4,3,-0.17657105183760569,68.93197693484929
