type,shRNA,count,ZScore,nbRawCount
target,Actb,3,-0.312450418235132,36.031169796513225
target,Actl6a,152,-0.3101070645026541,52.00147343253773
target,Actl6b.1,4,-0.3124346910288737,36.9108116996
target,Actl6b.2,13870,-0.09436124905210333,80.30173494519254
target,Actl6b.3,1928,-0.28217554618801793,66.56987274981779
target,Actl6b.4,2038,-0.2804455534996114,66.9282528239499
target,Aff1.1,1766,-0.28472335360185297,66.00657783177599
target,Aff1.2,4,-0.3124346910288737,36.9108116996
target,Aff1.3,20708,0.013181387341748969,83.26658435415268
target,Aff1.4,911,-0.2981701149526491,61.899665782127975
target,Aff4.1,23,-0.3121358741099671,43.331318299564124
target,Aff4.2,1,-0.31248187264764843,33.27076633934697
target,Aff4.3,18631,-0.01948402005661769,82.48340413527634
target,Aff4.4,5610,-0.2242679727451744,73.76904398326643
target,Arid1a.1,0,-0.3124975998539067,30.31077517037119
target,Arid1a.2,1,-0.31248187264764843,33.27076633934697
target,Arid1b.1,0,-0.3124975998539067,30.31077517037119
target,Arid1b.2,0,-0.3124975998539067,30.31077517037119
target,Arid1b.3,44,-0.3118056027785441,46.1140377361898
target,Arid2.1,28389,0.13398205861129847,85.5984318173057
target,Arid2.2,34698,0.23320500289454124,87.06750738331466
target,Arid2.3,9530,-0.16261732421286948,77.55563730396285
target,Arid2.4,11032,-0.13899506041299142,78.62145756910472
target,Ash1l.1,26531,0.1047609093834866,85.09969718505464
target,Ash1l.2,12570,-0.11480661718781669,79.57766977806362
target,Ash1l.3,1309,-0.29191068686186916,64.1177316367443
target,Ash1l.4,18083,-0.028102529086133785,82.26223944094987
target,Ash2l.1,13370,-0.10222485218122385,80.03134373690813
target,Ash2l.2,7921,-0.18792239908237934,76.22032705271562
target,Ash2l.3,3867,-0.25168049325328856,71.19077226007909
target,Ash2l.4,0,-0.3124975998539067,30.31077517037119
target,Asxl1.1,258,-0.3084399806392805,54.74841924045401
target,Asxl1.2,20816,0.014879925617639001,83.30512788112131
target,Asxl1.3,2235,-0.27734729386673795,67.52811302508029
target,Asxl1.4,10150,-0.15286645633276003,78.01373286745668
target,Asxl2.1,49187,0.4610764943701958,89.56471703421576
target,Asxl2.2,6231,-0.2145013776588067,74.50919571033533
target,Asxl2.3,18101,-0.02781943937348545,82.26960899636143
