type,shRNA,count,nbRawCount
control,Bcl6.2,8656,57.9582025676485
control,Bcl6.3,26538,82.073395531387
control,CD4.1,2,1.9117791592881974
control,CD4.2,1079,25.13258033418491
control,CD4.3,6232,51.30782309974747
control,CD4.4,31528,85.42276060131678
control,CDK9.1,50432,92.99511383489121
control,CDK9.2,0,1.097519272442515
control,CDK9.3,7688,55.50389454883378
control,Ccnt1,19186,75.26003250552154
control,Ccnt1.2,9703,60.37085776823082
control,Ccnt1.3,79,8.218159547048044
control,Ccnt1.4,9,3.310871824618274
control,Cd14,1,1.5719905509108685
control,Cd14.2,10,3.4539785674000534
control,Cd19,1,1.5719905509108685
control,Cd19.3,0,1.097519272442515
control,Cd19.4,3,2.1872632059345984
control,Fosb,0,1.097519272442515
control,Fosb.2,0,1.097519272442515
control,Hes1,0,1.097519272442515
control,Hes1.2,379,16.095374209283495
control,Hes1.3,1,1.5719905509108685
control,Id2,0,1.097519272442515
control,Id2.2,1,1.5719905509108685
control,Id2.3,7774,55.73168638489048
control,Id2.4,0,1.097519272442515
control,Id2.5,0,1.097519272442515
control,Id3,20384,76.56744999434436
control,Id3.2,5,2.6331811216436725
control,Id3.3,344,15.441116573554437
control,Id3.4,344,15.441116573554437
control,Id3.5,0,1.097519272442515
target,Jmjd5.1,2242,34.12522932695896
target,Jmjd5.2,1161,25.92200323293115
target,Jmjd5.3,79404,97.52429549210684
target,Jmjd5.4,22268,78.4514205349592
target,Jmjd6.1,10558,62.182071840112705
target,Jmjd6.2,76258,97.23670699588469
target,Jmjd6.3,2071,33.02403796350352
target,Jmjd6.4,1215,26.423705004464388
target,Jmjd8.1,0,1.097519272442515
target,Jmjd8.2,1,1.5719905509108685
target,Jmjd8.3,0,1.097519272442515
target,Kat2a.1,3,2.1872632059345984
target,Kat2a.2,0,1.097519272442515
target,Kat2a.3,28074,83.19316617465145
target,Kat2b.1,3633,41.53971478719949
target,Kat2b.3,59535,94.98715010995767
target,Kat2b.4,454,17.388282436865435
target,Kat5.1,14085,68.47998286708527
target,Kat5.2,113468,99.22393367785945
target,Kat5.3,380,16.113543678782325
target,Kat5.4,117714,99.32640812111453
target,Kdm1a.1,21251,77.45915126973661
target,Kdm1a.2,25321,81.12220374317664
target,Kdm1a.3,29725,84.30544948286776
target,Kdm1a.4,43774,90.99562187459112
target,Kdm1b.1,33059,86.29935398043355
target,Kdm1b.2,6608,52.45810121771007
target,Kdm1b.3,5293,48.190695172133466
target,Kdm1b.4,8157,56.72236541017017
target,Kdm2a.1,1101,25.347812397354247
target,Kdm2a.2,25675,81.40503644258588
target,Kdm2a.3,24943,80.81441969483927
target,Kdm2a.4,5142,47.65244844603163
target,Kdm2b.1,28,5.287807874884175
target,Kdm2b.2,23558,79.63313061820115
target,Kdm2b.3,4266,44.28545042453621
target,Kdm2b.4,1404,28.08058595437355
target,Kdm3a.1,7064,53.788022763798146
target,Kdm3a.2,18368,74.31296730048147
target,Kdm3a.3,83702,97.8675068461345
target,Kdm3a.4,1569,29.419263807354483
target,Kdm3b.2,17677,73.47580237355835
target,Kdm3b.3,9802,60.58745915002017
target,Kdm3b.4,2150,33.53963247595198
target,Kdm4a.1,54069,93.87826606792616
target,Kdm4a.2,549,18.85887265588279
target,Kdm4a.3,29024,83.84414095141992
target,Kdm4a.4,2699,36.82780239079565
target,Kdm4b.1,4,2.4236439785753032
target,Kdm4b.2,1,1.5719905509108685
target,Kdm4b.3,1,1.5719905509108685
target,Kdm4c.1,91991,98.39657969121318
target,Kdm4c.2,30145,84.5744205459196
target,Kdm4c.3,36461,88.03880188456252
target,Kdm4c.4,4860,46.61610444722158
target,Kdm4d.1,45564,91.58862096701486
target,Kdm4d.2,107129,99.04022428814652
target,Kdm4d.3,970,24.025456781253794
target,Kdm4d.4,13020,66.75009967939054
target,Kdm5a.1,59373,94.95758573713337
target,Kdm5a.3,14007,68.3576646385765
target,Kdm5a.4,2871,37.76819874573671
target,Kdm5b.1,275,14.028397052796624
target,Kdm5b.2,10256,61.55732983639308
target,Kdm5b.3,18092,73.98279778268869
target,Kdm5b.4,4829,46.49958829758574
target,Kdm5c.2,101783,98.85066903006904
target,Kdm5c.3,9965,60.9400406758647
target,Kdm5c.4,3638,41.56263205660756
target,Kdm5d.1,31927,85.6573221143904
target,Kdm5d.2,1544,29.222159672457444
target,Kdm5d.3,26535,82.07112269190074
target,Kdm5d.4,74,7.991564755427194
target,Kdm6a.1,5298,48.208327372191
target,Kdm6a.2,10878,62.827167999633694
target,Kdm6a.3,1709,30.48887583587141
target,Kdm6a.4,3792,42.258297841783595
target,Kdm6b.1,4292,44.39206043093995
target,Kdm6b.2,1428,28.28106517672336
