type,shRNA,count,ZScore,nbRawCount
control,Bcl6,82834,0.3020165235084911,93.7840416060749
control,Bcl6.2,20831,-0.059019378269144385,89.84726848619535
control,Bcl6.3,15754,-0.08858212964125631,89.04974454470174
control,CD4.1,36651,0.03309855096205723,91.4658340890393
control,CD4.2,3870,-0.15778121124578223,85.11005990134161
control,CD4.3,38834,0.04580989353549043,91.63155954338504
control,CD4.4,138046,0.6235092611009755,95.18980008935588
control,CDK9.1,70004,0.22730899935954568,93.31039329442167
control,CDK9.2,92,-0.1797800441557367,75.38976237512873
control,CDK9.3,16628,-0.08349293430951989,89.20365035443515
control,Ccnt1,29281,-0.009816059558420383,90.8223961576262
control,Ccnt1.2,114347,0.485512876470745,94.6783095917062
control,Ccnt1.3,58468,0.16013627928298807,92.79995030832539
control,Ccnt1.4,59894,0.16843970324529486,92.86843328705007
control,Cd14,41880,0.0635463797831668,91.84773984843581
control,Cd14.2,6265,-0.14383541854611548,86.44663436374675
control,Cd19,16401,-0.08481472760506241,89.16445683555314
control,Cd19.3,0,-0.1803157489274984,63.91540428824296
control,Cd19.4,4,-0.1802924574156827,68.34429379674299
control,Fosb,0,-0.1803157489274984,63.91540428824296
control,Fosb.2,0,-0.1803157489274984,63.91540428824296
control,Hes1,1,-0.1803099260495445,65.99353499870838
control,Hes1.2,2091,-0.16814011112582694,83.42864971933352
control,Hes1.3,1,-0.1803099260495445,65.99353499870838
control,Id2,0,-0.1803157489274984,63.91540428824296
control,Id2.2,0,-0.1803157489274984,63.91540428824296
control,Id2.3,29259,-0.009944162873406884,90.82024180008767
control,Id2.4,0,-0.1803157489274984,63.91540428824296
control,Id2.5,1,-0.1803099260495445,65.99353499870838
control,Id3,57,-0.1799838448841243,74.23372347903947
control,Id3.2,0,-0.1803157489274984,63.91540428824296
control,Id3.3,0,-0.1803157489274984,63.91540428824296
control,Id3.4,128,-0.17957042054939515,76.19962696160998
control,Id3.5,0,-0.1803157489274984,63.91540428824296
control,Klf12,13026,-0.10446694069958234,88.50884704959397
control,Klf12.4,27,-0.18015853122274225,72.47551552053612
control,Klf12.5,18546,-0.07232465439387863,89.51519638586528
control,Klf2,0,-0.1803157489274984,63.91540428824296
control,Klf2.2,0,-0.1803157489274984,63.91540428824296
control,Klf2.3,0,-0.1803157489274984,63.91540428824296
control,Klf2.4,0,-0.1803157489274984,63.91540428824296
control,Klf2.5,0,-0.1803157489274984,63.91540428824296
control,Klf2.6,316,-0.17847571949405597,78.46523015776977
control,Klf2.7,6,-0.18028081165977483,69.16147963279798
control,Ms4a1,160203,0.7525267679262432,95.58655112415269
control,Ms4a1.2,323,-0.17843495934837844,78.52103875012513
control,Nfatc3.2,220800,1.1053757033006506,96.41281075408271
control,Nfatc3.3,2638,-0.16495499688502624,84.05972490825813
control,Nfatc3.7,1,-0.1803099260495445,65.99353499870838
control,Nfatc3.8,0,-0.1803157489274984,63.91540428824296
target,Rpa3.1,36,-0.18010612532115688,73.14534525744303
target,Rpa3.2,726,-0.1760883395329439,80.6127888760249
target,Rpa3.3,0,-0.1803157489274984,63.91540428824296
target,Rpa3.4,1,-0.1803099260495445,65.99353499870838
control,Runx3,0,-0.1803157489274984,63.91540428824296
control,Runx3.2,0,-0.1803157489274984,63.91540428824296
control,Runx3.3,3979,-0.15714651754880365,85.18664135010164
target,Satb1.1,552,-0.17710152029692805,79.89885295697093
target,Satb1.2,40316,0.054439398663217405,91.73879982591696
target,Satb1.3,68223,0.21693845372359308,93.23754624910526
target,Scmh1.1,2380,-0.16645729939714066,83.77967423547527
target,Scmh1.2,3033,-0.16265496009322317,84.44077290230007
target,Scmh1.3,8234,-0.1323701718548237,87.21249214852605
target,Scml2.1,3240,-0.16144962435675927,84.62161973965291
target,Scml2.2,18902,-0.0702517098422789,89.5695062087999
target,Scml2.3,7216,-0.1382978616119263,86.84201180588926
target,Scml2.4,10139,-0.12127758935258355,87.79909469066986
target,Scml4.1,20063,-0.06349134853776403,89.7398561971245
target,Scml4.2,211,-0.1790871216792188,77.44388880035656
target,Scml4.3,671,-0.17640859782041016,80.40686465785947
target,Setd1a.1,0,-0.1803157489274984,63.91540428824296
target,Setd1a.2,17350,-0.0792888164267811,89.32489538333374
target,Setd1a.3,4788,-0.1524358092840728,85.69846857121098
target,Setd1a.4,1215,-0.17324095221347124,81.97176083168907
target,Setd2.1,99,-0.17973928401005917,75.56873828222619
target,Setd2.2,9084,-0.12742072559398163,87.48905065473123
target,Setd2.3,16800,-0.0824913993014436,89.23299830003512
target,Setd2.4,67965,0.21543615121147866,93.22682974572824
target,Setd3.1,2525,-0.16561298209382053,83.94049198093896
target,Setd3.2,561,-0.17704911439534265,79.94081535703411
target,Setd3.3,626,-0.17667062732833708,80.2258490553615
target,Setd4.1,0,-0.1803157489274984,63.91540428824296
target,Setd4.2,1658,-0.17066141727987943,82.80297423694883
target,Setd4.3,1,-0.1803099260495445,65.99353499870838
target,Setd4.4,659,-0.17647847235585734,80.35976974005598
target,Setd5.1,0,-0.1803157489274984,63.91540428824296
target,Setd5.2,259111,1.328455980593733,96.806623592466
target,Setd5.3,0,-0.1803157489274984,63.91540428824296
target,Setd5.4,73130,0.24551131584353658,93.43370587100169
target,Setd7.1,648,-0.17654252401335058,80.3158648130035
target,Setd7.2,234,-0.17895319548627836,77.70418109223345
target,Setd8.1,4570,-0.15370519667802993,85.56935222333306
target,Setd8.2,1824,-0.16969481953952675,83.05973422234119
target,Setd8.3,6770,-0.1408948651793799,86.66334274595737
target,Setd8.4,2999,-0.16285293794365685,84.40992779593124
target,Setdb1.1,65726,0.2023987274726253,93.13201572827661
target,Setdb1.2,61630,0.17854821937332052,92.94957109541322
target,Setdb1.3,10787,-0.11750436443843572,87.9742433940749
target,Setdb1.4,5851,-0.14624609001904326,86.2558842951727
target,Setdb2.1,3,-0.18029828029363662,67.793242019855
target,Setdb2.2,37681,0.039096115254607024,91.54523226007085
target,Setdb2.3,724,-0.17609998528885176,80.6055692464367
target,Setdb2.4,2032,-0.16848366092510894,83.35122843904777
target,Setmar.1,3339,-0.16087315943932,84.70418130138202
target,Setmar.2,53924,0.1336771218603218,92.56968609612304
target,Setmar.3,735,-0.17603593363135853,80.64504087517088
target,Setmar.4,4056,-0.1566981559463509,85.23952140226854
target,Sfmbt1.1,19250,-0.06822534831431061,89.62162815874085
target,Sfmbt1.2,5,-0.18028663453772875,68.78871810945945
target,Sfmbt1.3,10204,-0.12089910228557799,87.81715052666345
target,Sfmbt1.4,19169,-0.0686970014285791,89.60957990178696
target,Sfmbt2.1,0,-0.1803157489274984,63.91540428824296
target,Sfmbt2.2,42125,0.0649729848818801,91.86443176200095
target,Sfmbt2.3,150,-0.17944231723440865,76.59206709544975
target,Sgk1.1,12541,-0.10729103650723928,88.40113337326943
target,Sin3a.1,783,-0.1757564354895698,80.81084865852513
target,Sin3a.2,107218,0.44400157953716496,94.50143430171138
target,Sin3a.3,0,-0.1803157489274984,63.91540428824296
target,Sin3a.4,155,-0.179413202844639,76.67347831043558
target,Sin3b.1,8,-0.18026916590386696,69.76511171960573
target,Sin3b.2,4060,-0.15667486443453518,85.24224169632573
target,Sin3b.3,0,-0.1803157489274984,63.91540428824296
target,Sin3b.4,49,-0.18003042790775575,73.8731524917599
target,Sirt1.1,12333,-0.10850219512165711,88.3536812545105
target,Sirt1.2,2960,-0.1630800301838602,84.37412596143807
target,Sirt1.3,11417,-0.11383595132745866,88.1349201222447
target,Sirt1.4,335,-0.17836508481293126,78.61404613984242
target,Sirt3.1,4535,-0.15390899740641756,85.54806631617178
target,Sirt3.2,25,-0.18017017697865012,72.29793837516854
target,Sirt3.3,12822,-0.10565480780218445,88.46402817074248
target,Sirt3.4,3401,-0.16051214100617625,84.75468475229358
target,Sirt4.1,6,-0.18028081165977483,69.16147963279798
target,Sirt4.2,43,-0.18006536517547936,73.56358508230528
target,Sirt4.3,7134,-0.1387753376041487,86.8099849806342
target,Sirt4.4,6276,-0.14377136688862222,86.45153342973852
target,Sirt5.1,755,-0.1759194760722799,80.715365004618
target,Sirt5.2,386,-0.17806811803728073,78.97643495291669
target,Sirt5.3,263,-0.17878433202561433,77.99922510240556
target,Sirt5.4,10,-0.1802575201479591,70.24479602437279
target,Sirt6.1,1541,-0.17134269400048946,82.60657177912049
target,Sirt6.2,1081,-0.1740212178592981,81.66140283580222
target,Sirt6.3,0,-0.1803157489274984,63.91540428824296
target,Sirt6.4,1345,-0.1724839780794601,82.2426647685765
target,Sirt7.1,8225,-0.1324225777564091,87.20941714544679
target,Sirt7.2,6449,-0.142764009002592,86.52750147903065
target,Sirt7.3,1101,-0.17390476030021948,81.71001486091222
target,Sirt7.4,15677,-0.08903049124370906,89.03578491631117
target,Smarca1.1,21416,-0.05561299466609426,89.92648963696774
target,Smarca1.2,23212,-0.045155105860832684,90.15695922348186
target,Smarca1.3,994,-0.17452780824129016,81.43927416848663
target,Smarca1.4,4580,-0.1536469678984906,85.57540480381238
target,Smarca2.1,2630,-0.1650015799086577,84.05144814983343
target,Smarca2.2,3393,-0.1605587240298077,84.7482186418218
target,Smarca2.3,1262,-0.17296727694963646,82.07280828425901
target,Smarca4.1,1717,-0.17031786748059746,82.89697562994968
target,Smarca4.2,192,-0.17919775636034352,77.20730315026557
target,Smarca4.3,1314,-0.17266448729603198,82.1804436742986
