type,shRNA,count,nbRawCount
control,Bcl6,82834,94.47232915215625
control,Bcl6.2,20831,80.51756170442513
control,Bcl6.3,15754,77.31124109618847
control,CD4.1,36651,86.81850001165411
control,CD4.2,3870,61.880534412036944
control,CD4.3,38834,87.43402238150644
control,CD4.4,138046,97.64975210004671
control,CDK9.1,70004,93.1134719366169
control,CDK9.2,92,32.88977779876427
control,CDK9.3,16628,77.93171655291921
control,Ccnt1,29281,84.36616226298523
control,Ccnt1.2,114347,96.65370745576871
control,Ccnt1.3,58468,91.51388604328288
control,Ccnt1.4,59894,91.73592138502579
control,Cd14,41880,88.2251076755158
control,Cd14.2,6265,66.95098849248727
control,Cd19,16401,77.77374465980527
control,Cd19.3,0,14.061164110386878
control,Cd19.4,4,19.693061213575508
control,Fosb,0,14.061164110386878
control,Fosb.2,0,14.061164110386878
control,Hes1,1,16.46304702660136
control,Hes1.2,2091,55.852161121887136
control,Hes1.3,1,16.46304702660136
control,Id2,0,14.061164110386878
control,Id2.2,0,14.061164110386878
control,Id2.3,29259,84.35780856634169
control,Id2.4,0,14.061164110386878
control,Id2.5,1,16.46304702660136
control,Id3,57,30.328880526996638
control,Id3.2,0,14.061164110386878
control,Id3.3,0,14.061164110386878
control,Id3.4,128,34.78599502763436
control,Id3.5,0,14.061164110386878
control,Klf12,13026,75.1303361063927
control,Klf12.4,27,26.747286133864854
control,Klf12.5,18546,79.1858525401937
control,Klf2,0,14.061164110386878
control,Klf2.2,0,14.061164110386878
control,Klf2.3,0,14.061164110386878
control,Klf2.4,0,14.061164110386878
control,Klf2.5,0,14.061164110386878
control,Klf2.6,316,40.56233861694132
control,Klf2.7,6,20.945597150063154
control,Ms4a1,160203,98.2889431571824
control,Ms4a1.2,323,40.71372772054843
control,Nfatc3.2,220800,99.24988668281878
control,Nfatc3.3,2638,58.06595834540625
control,Nfatc3.7,1,16.46304702660136
control,Nfatc3.8,0,14.061164110386878
target,Rpa3.1,36,28.068511090067116
target,Rpa3.2,726,46.718279521748116
target,Rpa3.3,0,14.061164110386878
target,Rpa3.4,1,16.46304702660136
control,Runx3,0,14.061164110386878
control,Runx3.2,0,14.061164110386878
control,Runx3.3,3979,62.16477778430768
target,Satb1.1,552,44.595582434421324
target,Satb1.2,40316,87.82820442713363
target,Satb1.3,68223,92.89332083745087
target,Scmh1.1,2380,57.07614925992197
target,Scmh1.2,3033,59.43141531266258
target,Scmh1.3,8234,69.94926123402773
target,Scml2.1,3240,60.08688911870894
target,Scml2.2,18902,79.4040855235155
target,Scml2.3,7216,68.49152067736982
target,Scml2.4,10139,72.28109519057733
target,Scml4.1,20063,80.08756074055111
target,Scml4.2,211,37.87017162875624
target,Scml4.3,671,46.09810717870283
target,Setd1a.1,0,14.061164110386878
target,Setd1a.2,17350,78.4201710370241
target,Setd1a.3,4788,64.08476820644154
target,Setd1a.4,1215,50.97380229777227
target,Setd2.1,99,33.301460233103505
target,Setd2.2,9084,71.0453603744025
target,Setd2.3,16800,78.04998372023894
target,Setd2.4,67965,92.86069615173777
target,Setd3.1,2525,57.643108884103114
target,Setd3.2,561,44.7182209491359
target,Setd3.3,626,45.55826049749621
target,Setd4.1,0,14.061164110386878
target,Setd4.2,1658,53.71706316972609
target,Setd4.3,1,16.46304702660136
target,Setd4.4,659,45.957177718470874
target,Setd5.1,0,14.061164110386878
target,Setd5.2,259111,99.5443986247026
target,Setd5.3,0,14.061164110386878
target,Setd5.4,73130,93.47956822048133
target,Setd7.1,648,45.826096704117994
target,Setd7.2,234,38.542294090792296
target,Setd8.1,4570,63.597155879097755
target,Setd8.2,1824,54.585989665059756
target,Setd8.3,6770,67.79331238502131
target,Setd8.4,2999,59.32009175169788
target,Setdb1.1,65726,92.5694326900416
target,Setdb1.2,61630,91.99612109874205
