type,shRNA,count,nbRawCount
control,Bcl6,67581,95.10462152309927
control,Bcl6.2,68038,95.15407409319353
control,Bcl6.3,9079,73.5906208753486
control,CD4.1,2932,60.87689638996127
control,CD4.2,4951,66.58326078821685
control,CD4.3,13402,78.2189114240029
control,CD4.4,164880,99.27772498897252
control,CDK9.1,17026,81.05989151075343
control,CDK9.2,0,13.535196963759827
control,CDK9.3,11393,76.28444702133609
control,Ccnt1,49022,92.46200406331604
control,Ccnt1.2,28818,87.09395698899405
control,Ccnt1.3,27486,86.57212745558334
control,Ccnt1.4,2092,57.40696761275545
control,Cd14,35575,89.34188432606929
control,Cd14.2,10249,75.02630134401353
control,Cd19,9423,74.03029836675005
control,Cd19.3,98,33.345699143985456
control,Cd19.4,0,13.535196963759827
control,Fosb,0,13.535196963759827
control,Fosb.2,0,13.535196963759827
control,Hes1,104,33.7001840699094
control,Hes1.2,7307,71.0421721036052
control,Hes1.3,10,22.361567454679257
control,Id2,402,42.880361244988954
control,Id2.2,42,28.692347159851973
control,Id2.3,49583,92.56464711451282
control,Id2.4,439,43.55789902394553
control,Id2.5,3,18.429838048927696
control,Id3,6876,70.33547592012349
control,Id3.2,0,13.535196963759827
control,Id3.3,0,13.535196963759827
control,Id3.4,11,22.725833352169587
control,Id3.5,0,13.535196963759827
control,Klf12,5595,67.96627262338532
control,Klf12.4,3,18.429838048927696
control,Klf12.5,31497,88.05847261421926
control,Klf2,0,13.535196963759827
control,Klf2.2,0,13.535196963759827
control,Klf2.3,0,13.535196963759827
control,Klf2.4,1,15.96083499124264
control,Klf2.5,1,15.96083499124264
control,Klf2.6,213,38.29145576542132
control,Klf2.7,0,13.535196963759827
control,Ms4a1,65611,94.88446008918687
control,Ms4a1.2,1868,56.28089492277076
control,Nfatc3.2,137909,98.81278159353897
control,Nfatc3.3,2,17.390985612606446
control,Nfatc3.7,0,13.535196963759827
control,Nfatc3.8,0,13.535196963759827
target,Rpa3.1,15,23.965260183292266
target,Rpa3.2,1709,55.40991010100274
target,Rpa3.3,18,24.732817588238582
target,Rpa3.4,8993,73.47822627728999
control,Runx3,0,13.535196963759827
control,Runx3.2,0,13.535196963759827
control,Runx3.3,12999,77.85523558102106
target,Satb1.1,1494,54.116184925852096
target,Satb1.2,41484,90.88908019072862
target,Satb1.3,31253,87.97496046155506
target,Scmh1.1,2096,57.42612636671197
target,Scmh1.2,3391,62.4232123341368
target,Scmh1.3,26496,86.16398214967876
target,Scml2.1,1396,53.47369552837211
target,Scml2.2,29133,87.21304690687803
target,Scml2.3,4787,66.20543818481231
target,Scml2.4,1515,54.249227709391214
target,Scml4.1,5295,67.34080126203108
target,Scml4.2,3124,61.54755719781823
target,Scml4.3,696,47.277651953671366
target,Setd1a.1,0,13.535196963759827
target,Setd1a.2,17798,81.58266352999239
target,Setd1a.3,405,42.937173084770755
target,Setd1a.4,5215,67.16864287333576
target,Setd2.1,115,34.30876766249272
target,Setd2.2,19303,82.53497911143782
target,Setd2.3,8512,72.83019063257163
target,Setd2.4,49431,92.53701189524534
target,Setd3.1,3053,61.30381194552517
target,Setd3.2,441,43.59316004965089
target,Setd3.3,11634,76.53366721119849
target,Setd4.1,0,13.535196963759827
target,Setd4.2,6079,68.91434778956634
target,Setd4.3,994,50.361107169513694
target,Setd4.4,9761,74.4476255083479
target,Setd5.1,0,13.535196963759827
target,Setd5.2,232439,99.77988603298039
target,Setd5.3,0,13.535196963759827
target,Setd5.4,78892,96.17272381672362
target,Setd7.1,0,13.535196963759827
target,Setd7.2,24,26.00369200884068
target,Setd8.1,72,31.567273099275265
target,Setd8.2,3058,61.32113663779404
target,Setd8.3,2999,61.115126538391195
target,Setd8.4,893,49.41460317862115
target,Setdb1.1,62456,94.5066990842763
target,Setdb1.2,111934,98.04771923007853
target,Setdb1.3,9090,73.6049239327312
target,Setdb1.4,1752,55.65200494633037
target,Setdb2.1,2164,57.74715764987334
target,Setdb2.2,9693,74.36479036584527
target,Setdb2.3,5700,68.17807397177758
target,Setdb2.4,1357,53.20742218133996
target,Setmar.1,4254,64.8927314822383
target,Setmar.2,29506,87.35202308441181
target,Setmar.3,325,41.28656462086784
target,Setmar.4,1586,54.6878261724382
target,Sfmbt1.1,5151,67.02920575171272
target,Sfmbt1.2,1,15.96083499124264
target,Sfmbt1.3,8001,72.10281099120294
target,Sfmbt1.4,21955,84.02944256750312
target,Sfmbt2.1,0,13.535196963759827
target,Sfmbt2.2,711,47.4569729096211
target,Sfmbt2.3,62,30.74046141593562
target,Sgk1.1,7593,71.49015223855059
target,Sin3a.1,402,42.880361244988954
target,Sin3a.2,101104,97.58036264519967
target,Sin3a.3,0,13.535196963759827
target,Sin3a.4,998,50.39691113984992
target,Sin3b.1,159,36.34701627933076
target,Sin3b.2,144,35.71087543888111
target,Sin3b.3,768,48.110956204018045
target,Sin3b.4,41,28.570500144733295
target,Sirt1.1,17724,81.53361513184055
target,Sirt1.2,4950,66.58099097363905
target,Sirt1.3,3867,63.84535240150407
target,Sirt1.4,1628,54.93954504402774
target,Sirt3.1,187,37.413115905208066
target,Sirt3.2,2,17.390985612606446
target,Sirt3.3,13204,78.041631369373
target,Sirt3.4,5565,67.9051003552712
target,Sirt4.1,158,36.306173441502175
target,Sirt4.2,373,42.31233770601108
target,Sirt4.3,5,19.945630686519763
target,Sirt4.4,2628,59.73326130351169
target,Sirt5.1,1385,53.399232087844254
target,Sirt5.2,1413,53.5878112597385
target,Sirt5.3,204,37.99790781448743
target,Sirt5.4,0,13.535196963759827
target,Sirt6.1,1975,56.832312389245345
target,Sirt6.2,69,31.32960852085712
target,Sirt6.3,0,13.535196963759827
target,Sirt6.4,5612,68.00080594634534
target,Sirt7.1,17687,81.50900843514812
target,Sirt7.2,4091,64.46223251894705
target,Sirt7.3,0,13.535196963759827
target,Sirt7.4,2494,59.192687733224936
target,Smarca1.1,16001,80.32550095348647
target,Smarca1.2,31682,88.12124591233302
target,Smarca1.3,5471,67.71148720917105
target,Smarca1.4,1791,55.86727329174849
target,Smarca2.1,523,44.93639052556714
target,Smarca2.2,8549,72.88125206833334
target,Smarca2.3,3657,63.23791735999562
target,Smarca4.1,1215,52.18021736966212
target,Smarca4.2,2097,57.43091119693815
target,Smarca4.3,1485,54.05868419780844
target,Smarca4.4,858,49.06573157227611
target,Smarca5.1,68,31.248515215736777
