type,shRNA,count,ZScore,nbRawCount
target,Setd5.4,2980,-0.33504838605654125,58.92963788169276
target,Setd7.1,19,-0.37262778726586454,29.35034904437132
target,Setd7.2,42336,0.16443655619071518,83.38814232589104
target,Setd8.1,4868,-0.3110869171327985,63.0219350041806
target,Setd8.2,114150,1.0758607772127822,92.35698130801173
target,Setd8.3,1992,-0.34758754458231345,55.752677458274555
target,Setd8.4,10618,-0.23811104514576412,70.009337765313
target,Setdb1.1,256420,2.8814742220119784,97.49831913084836
target,Setdb1.2,11156,-0.23128304181897727,70.47062093806818
target,Setdb1.3,10338,-0.24166465282513275,69.7607682169435
target,Setdb1.4,11534,-0.2264856714518296,70.78271663090877
target,Setdb2.1,7159,-0.28201079144196445,66.40633484689762
target,Setdb2.2,2096,-0.3462676331585479,56.14508729254912
target,Setdb2.3,14296,-0.19143186998605763,72.81376433877325
target,Setdb2.4,132,-0.37119365273811933,38.29086397754302
target,Setmar.1,22106,-0.09231159864366835,77.02635884669027
target,Setmar.2,1809,-0.3499100810299008,55.01671069621842
target,Setmar.3,2799,-0.3373455395921331,58.424653365405035
target,Setmar.4,25060,-0.0548210376263293,78.25360998591617
target,Sfmbt1.1,9107,-0.25728783515835696,68.58979164480186
target,Sfmbt1.2,27436,-0.024666138175686924,79.14203062278612
target,Sfmbt1.3,58680,0.3718657130178612,86.51583846167917
target,Sfmbt1.4,1128,-0.3585529625643652,51.54148239986883
target,Sfmbt2.1,0,-0.37286892492982165,18.182959573203693
target,Sfmbt2.2,15098,-0.18125332227586605,73.33538037546889
target,Sfmbt2.3,4731,-0.3128256466044896,62.7772550836304
target,Sgk1.1,1562,-0.3530448706613438,53.91319323374428
target,Sin3a.1,910,-0.36131969997187363,50.03243026674984
target,Sin3a.2,87581,0.7386614828086925,90.15144102450871
target,Sin3a.3,292,-0.3691630197784801,42.74172723321188
target,Sin3a.4,450,-0.36715776973083636,45.38219266735397
target,Sin3b.1,0,-0.37286892492982165,18.182959573203693
target,Sin3b.2,3601,-0.32716699188194154,60.47924564706538
target,Sin3b.3,858,-0.3619796556837564,49.626548886557266
target,Sin3b.4,363,-0.3682619264026402,44.05072737581016
target,Sirt1.1,6875,-0.2856151649453241,66.04437838060771
target,Sirt1.2,369478,4.316344854205044,98.8315389787524
target,Sirt1.3,1750,-0.35065887693376774,54.765603851857456
target,Sirt1.4,64660,0.44776061988437693,87.42236406717461
target,Sirt3.1,9982,-0.24618281116033003,69.43573163892269
target,Sirt3.2,16289,-0.16613779818255162,74.06416502541194
target,Sirt3.3,448,-0.36718315264283186,45.354184266066525
target,Sirt3.4,35086,0.07242350020706315,81.55501929189239
target,Sirt4.1,3659,-0.32643088743407234,60.61171170974533
target,Sirt4.2,26164,-0.0408096702048187,78.676287780793
target,Sirt4.3,24612,-0.0605068099133191,78.07685715804105
target,Sirt4.4,368576,4.304897160895079,98.82470176323159
target,Sirt5.1,24529,-0.06156020076113195,78.04376535268656
target,Sirt5.2,97,-0.3716378536980404,36.69397944863018
target,Sirt5.3,0,-0.37286892492982165,18.182959573203693
target,Sirt5.4,4092,-0.3209354869870487,61.546161541001524
target,Sirt6.1,432,-0.3673862159387958,45.126152196917
target,Sirt6.2,6,-0.3727927761938352,25.22083261083386
target,Sirt6.3,1,-0.3728562334738239,20.710958901863673
target,Sirt6.4,7,-0.37278008473783747,25.72174633971665
target,Sirt7.1,1732,-0.35088732314172716,54.68753010389986
target,Sirt7.2,1324,-0.3560654371888072,52.695924285198224
target,Sirt7.3,18123,-0.14286166788268712,75.09396795953133
target,Sirt7.4,9160,-0.2566151879904765,68.64308269493063
target,Smarca1.1,108156,0.999788189962298,91.92427091923209
target,Smarca1.2,2686,-0.3387796741198783,58.094714169982545
target,Smarca1.3,16196,-0.1673181035903419,74.00908352765191
target,Smarca1.4,34782,0.06856529758374863,81.46978070147787
target,Smarca2.1,183,-0.3705463884822343,40.062258131864716
target,Smarca2.2,38085,0.11048517674430072,82.35726213306664
target,Smarca2.3,464,-0.36698008934686793,45.57530114703717
target,Smarca4.1,346,-0.3684776811546019,43.75884869017816
target,Smarca4.2,8211,-0.2686593797323366,67.64370202663393
target,Smarca4.3,160,-0.3708382919701825,39.324051253267726
target,Smarca4.4,3194,-0.3323324144730238,59.49316705149768
target,Smarca5.1,2906,-0.33598755380037437,58.72651169096286
target,Smarca5.2,531,-0.366129761795019,46.4352106263224
target,Smarca5.3,12358,-0.21602791170968763,71.43179976398676
target,Smarca5.4,20929,-0.10724944235301433,76.49253329140485
target,Smarcb1.2,384536,4.507452798619091,98.93949973745659
target,Smarcc1.1,37724,0.10590356112911474,82.26422611776584
target,Smarcc1.2,225,-0.37001334733032903,41.22545147533141
target,Smarcc1.3,86480,0.7246881897551751,90.0414943648869
target,Smarcc2.1,0,-0.37286892492982165,18.182959573203693
target,Smarcc2.2,1383,-0.35531664128494017,53.01437110530344
target,Smarcc2.3,36810,0.09430357034717571,82.0244752178737
target,Smarcc2.4,150199,1.5333750744754955,94.40537176057202
target,Smarcd1.1,491,-0.36663742003492883,45.933952804708255
target,Smarcd1.2,590545,7.122006957258563,99.69975575391284
target,Smarcd1.3,9994,-0.24603051368835707,69.44685826253559
target,Smarcd1.4,14839,-0.18454040937928204,73.16980697584975
target,Smarcd2.1,21854,-0.09550984555510011,76.9144076479537
target,Smarcd2.2,3342,-0.3304540789853575,59.863856354213304
target,Smarcd2.3,78851,0.6278650719483777,89.22783854785897
target,Smarcd3.1,260,-0.36956914637040794,42.05968684695483
target,Smarcd3.2,9392,-0.25367077019899964,68.87312259675512
target,Smarcd3.3,154,-0.3709144407061689,39.11652643912602
target,Smarcd3.4,4908,-0.3105792588928887,63.09222645351782
target,Smarce1.1,223,-0.37003873024232453,41.17448467012929
target,Smarce1.2,21489,-0.10014222699427708,76.75002910266166
target,Smarce1.3,20732,-0.10974965918457012,76.40037389320568
target,Smarce1.4,686,-0.3641625861153685,48.11255510533807
target,Smyd1.1,1075,-0.35922560973224565,51.199511807221164
target,Smyd1.2,1292,-0.35647156378073497,52.518026409703445
target,Smyd1.3,18275,-0.14093256657102984,75.17484415769549
target,Smyd2.1,1814,-0.34984662374991204,55.037662276057574
target,Smyd2.2,2313,-0.34351358720703723,56.9120734334382
target,Smyd2.3,1286,-0.35654771251672146,52.48424613612909
target,Smyd2.4,30009,0.007988978106511235,80.02194132904879
target,Smyd3.1,2255,-0.34424969165490643,56.71342572260679
target,Smyd3.2,2008,-0.3473844812863495,55.814191977383864
target,Smyd3.3,6032,-0.2963140623514232,64.88537322885067
target,Smyd3.4,1520,-0.3535779118132491,53.71064730009114
target,Smyd4.1,2661,-0.33909696051982197,58.02008376403097
target,Smyd4.2,1051,-0.35953020467619157,51.03983322205011
target,Smyd4.3,655,-0.3645560212512986,47.80533953858695
target,Smyd4.4,277762,3.1523352759158545,97.84498034850814
target,Smyd5.1,446820,5.297927443982647,99.28405554609341
target,Smyd5.2,114655,1.0822699624916434,92.39198980484643
target,Smyd5.3,0,-0.37286892492982165,18.182959573203693
target,Smyd5.4,12,-0.3727166274578487,27.599022552029197
target,Sp100.1,43428,0.17829562614025282,83.63532800917824
target,Sp100.2,1240,-0.35713151949261773,52.220626946646696
target,Sp100.3,2949,-0.33544182119247135,58.84508757908483
target,Sp100.4,12576,-0.2132611743021792,71.59686686016796
target,Sp110.1,678,-0.3642641177633505,48.03443975761357
target,Sp110.2,164,-0.3707875261461915,39.45871893686155
target,Sp110.3,32371,0.037966197173185175,80.7655027186788
target,Sp110.4,3406,-0.32964182580150186,60.01971361435133
target,Sp140.1,5432,-0.30392893595007026,63.96908197551574
target,Sp140.2,2129,-0.3458488151106223,56.26606042794712
target,Sp140.3,1922,-0.3484759465021556,55.47839115186919
target,Sp140.4,2137,-0.3457472834626404,56.295141208755126
target,Ssrp1.1,31,-0.37247548979389156,31.367617199292297
target,Ssrp1.2,39785,0.1320606519404674,82.78336017825703
target,Ssrp1.3,17118,-0.15561658116042093,74.5425111167731
target,Ssrp1.4,7117,-0.2825438325938697,66.35362421873995
target,Supt16h.1,33996,0.05858981316952098,81.2458055013704
target,Supt16h.2,1996,-0.34753677875832245,55.768096284916915
target,Supt16h.3,2611,-0.3397315333197092,57.86896736662579
target,Supt16h.4,24282,-0.064694990392575,77.94463635489574
target,Suv39h1.1,845,-0.3621446446117271,49.521761567051556
target,Suv39h1.2,1009,-0.36006324582809685,50.752641739887636
target,Suv39h1.3,22936,-0.0817776901655399,77.38655808482478
target,Suv39h1.4,126573,1.2335267350727697,93.15946410518532
target,Suv39h2.1,9681,-0.25000293941565127,69.15259006220631
target,Suv39h2.2,11924,-0.22153600361270903,71.09505501292213
target,Suv39h2.3,20321,-0.11496584759964336,76.2053683423689
target,Suv39h2.4,4790,-0.31207685070062263,62.88338570316937
target,Suv420h1.1,1165,-0.3580833786924486,51.772061935973426
target,Suv420h1.2,2113,-0.34605187840658624,56.20761225408327
target,Suv420h1.3,6309,-0.2927985290400478,65.2813167250574
target,Suv420h1.4,61703,0.41023198449904463,86.98676745599421
target,Suv420h2.1,1,-0.3728562334738239,20.710958901863673
target,Suv420h2.2,868,-0.3618527411237789,49.70622462159708
target,Suv420h2.3,40572,0.1420488278106928,82.9742008107422
target,Suv420h2.4,71524,0.5348747738528994,88.34932308105729
target,Suz12.1,233,-0.36991181568234704,41.42550044120009
target,Suz12.2,13180,-0.20559553487954116,72.0408101402319
target,Suz12.3,8887,-0.2600799554778609,68.3655435668492
target,Suz12.4,6032,-0.2963140623514232,64.88537322885067
target,Taf1.1,0,-0.37286892492982165,18.182959573203693
target,Taf1.2,509042,6.087615219074343,99.51122926405166
target,Taf1.3,2314,-0.3435008957510395,56.91546014895654
target,Taf1.4,263,-0.3695310720024147,42.126607758015346
target,Taf3.1,26490,-0.03667225554955379,78.79774883957437
target,Taf3.2,13,-0.372703936001851,27.894171390282118
target,Taf3.3,1363,-0.3555704704048951,52.9077656967476
target,Taf3.4,2065,-0.346661068294478,56.02992571244215
control,Tbx21,6460,-0.2908821191843883,65.490679873834
control,Tbx21.3,512,-0.36637089945897616,46.20132853617426
control,Tbx21.4,2899,-0.3360763939923586,58.7070635820357
target,Tcea1.1,1177,-0.3579310812204757,51.84548295387577
target,Tcea1.2,98,-0.3716251622420427,36.7460157111537
target,Tcea1.3,70249,0.5186931674557743,88.1853363454597
target,Tcea1.4,34346,0.06303182276873176,81.3461877367831
target,Tdg.1,205,-0.3702671764502839,40.69719189586358
target,Tdg.2,3058,-0.33405845248871713,59.1390212147533
target,Tdg.3,292,-0.3691630197784801,42.74172723321188
target,Tdg.4,29284,-0.001212327491853967,79.78186499520365
target,Tet1.1,337,-0.36859190425858157,43.59928906340878
target,Tet1.2,1217,-0.3574234229805659,52.08562481641251
target,Tet1.3,17888,-0.1458441600421572,74.96765652405783
target,Tet1.4,17038,-0.15663189764024055,74.49731089808341
target,Tet2.1,19,-0.37262778726586454,29.35034904437132
target,Tet2.2,225024,2.483013269506773,96.86520614656152
target,Tet2.3,16322,-0.16571898013462605,74.08363918820372
target,Tet2.4,1108,-0.3588067916843201,51.41410447430522
target,Tet3.1,4133,-0.3204151372911411,61.630070297524185
target,Tet3.2,307752,3.5329520412882305,98.24408885191971
target,Tet3.3,15786,-0.17252160054941743,73.762662400016
target,Tet3.4,337,-0.36859190425858157,43.59928906340878
target,Trim24.1,569,-0.3656474864671047,46.88209382345745
target,Trim24.2,23382,-0.07611730079054559,77.57492782286415
target,Trim24.3,29689,0.003927712187232801,79.91670066624505
target,Trim24.4,3976,-0.3224076958827871,61.30468797870429
target,Trim28.1,624,-0.3649494563872287,47.485304393335106
target,Trim28.2,3708,-0.3258090060901828,60.72219349080026
target,Trim28.3,227,-0.36998796441833354,41.27603021045998
target,Trim28.4,5623,-0.3015048678545009,64.27012366689199
target,Trim33.1,2627,-0.33952847002374525,57.91759753282921
target,Trim33.2,1699,-0.35130614118965275,54.542545505300545
target,Trim33.3,738,-0.3635026304034858,48.601946064864286
target,Trim33.4,4711,-0.3130794757244445,62.74101318555743
target,Trim66.1,71606,0.5359154732447144,88.3597496781784
target,Trim66.3,509,-0.3664089738269694,46.16371776347623
target,Trim66.4,477,-0.36681510041889726,45.75016966064371
target,Ube2a.1,13834,-0.19729532265701585,72.50080184397312
target,Ube2a.2,264769,2.9874351881371526,97.64099137523937
target,Ube2b.1,4967,-0.3098304629890217,63.19498736849588
target,Ube2b.2,120,-0.37134595021009226,37.78933375109756
target,Ube2b.3,1213,-0.35747418880455684,52.06192088525189
target,Ube2b.4,4303,-0.31825758977152446,61.9703458714601
target,Ube2e1.1,6881,-0.2855390162093376,66.0521624442152
target,Ube2e1.3,16282,-0.16622663837453586,74.06002937967632
target,Ube2e1.4,2700,-0.3386019937359099,58.136242570058
target,Ube2i.1,451,-0.3671450782748386,45.39615665046619
target,Ube2i.2,37138,0.0984663679144361,82.11121594511705
target,Ube2i.3,1546,-0.35324793395730775,53.836596733470124
target,Ube2i.4,12968,-0.20828612355106313,71.8871660468863
target,Uhrf1.1,25878,-0.0444394266201738,78.56849624093691
target,Uhrf1.2,407,-0.3677035023387394,44.75484023537323
target,Uhrf1.3,279867,3.179050790791108,97.87610828730143
target,Uhrf1.4,1622,-0.3522833833014791,54.19449369682936
target,Usp22.1,32212,0.035948255669543704,80.71719693583448
target,Usp22.2,10985,-0.23345328079459168,70.32624749023498
target,Usp22.3,2686,-0.3387796741198783,58.094714169982545
target,Usp22.4,61573,0.4085820952193378,86.96706551171212
target,Usp27x.1,10393,-0.24096662274525676,69.81007412113851
target,Usp27x.2,10121,-0.24441869877664343,69.56387694355145
target,Usp27x.3,2478,-0.3414194969674093,57.4543401297468
target,Usp27x.4,33273,0.049413890483151264,81.03505961149985
target,Usp51.1,2837,-0.3368632642642188,58.53299287337814
target,Usp51.2,11723,-0.2240869862682558,70.93526962049238
target,Usp51.3,1403,-0.3550628121649853,53.11964793722659
target,Usp51.4,1161,-0.3581341445164396,51.747442682433466
target,Wbp7.1,3985,-0.32229347277880743,61.32364330068363
target,Wbp7.2,39,-0.3723739581459096,32.36805867958597
target,Wbp7.3,141259,1.4199134578556543,93.97129875903235
target,Wbp7.4,19,-0.37262778726586454,29.35034904437132
target,Wdr5.1,11816,-0.2229066808604655,71.00950988829047
target,Wdr5.2,15069,-0.18162137449980065,73.3169734363393
target,Wdr5.3,7294,-0.2802974448822689,66.5739075101343
target,Wdr5.4,110343,1.0275444042293664,92.08592014724573
target,Wdr82.1,0,-0.37286892492982165,18.182959573203693
target,Wdr82.2,8510,-0.2648646343890108,67.96934316551257
target,Wdr82.3,926,-0.3611166366759097,50.15328157072416
target,Wdr82.4,13564,-0.20072201577640705,72.31338734609079
target,Whsc1.1,50796,0.27180627393163875,85.14596758539163
target,Whsc1.2,13371,-0.20317146678397185,72.1772932378278
target,Whsc1.3,14620,-0.18731983824278822,73.02769135333621
target,Whsc1.4,69668,0.5113194315210844,88.10942640637968
target,Whsc1l1.2,2581,-0.3401122769996415,57.77708025446904
target,Whsc1l1.3,112,-0.37144748185807425,37.43051406269511
target,Whsc1l1.4,3532,-0.328042702345786,60.31919497779818
target,Zmynd11.1,2203,-0.3449096473667892,56.531505520340595
target,Zmynd11.2,107,-0.37151093913806293,37.19492991331022
target,Zmynd11.3,103451,0.9400748894929073,91.56083498851827
target,Zmynd11.4,2765,-0.33777704909605644,58.32662274233312
target,Zmynd8.1,22090,-0.09251466193963226,77.01928754637089
target,Zmynd8.2,20514,-0.11251639659207856,76.29740635550377
target,Zmynd8.3,254487,2.856941637568337,97.46389517401217
target,Zmynd8.4,44,-0.3723105008659209,32.9078751565955
