type,shRNA,count,nbRawCount
target,Actb,4,44.18547121910807
target,Actl6a,810,68.19188766751296
target,Actl6b.1,5358,79.67515600241781
target,Actl6b.2,3436,76.84980611753643
target,Actl6b.3,1217,70.54072553019778
target,Actl6b.4,5410,79.73724663251704
target,Aff1.1,771,67.91217290956585
target,Aff1.2,12110,84.97759768119502
target,Aff1.3,361699,99.83541066179362
target,Aff1.4,725,67.56498283103765
target,Aff4.1,55474,94.32931248850667
target,Aff4.2,89,56.717952524566954
target,Aff4.3,2486,74.8354678892487
target,Aff4.4,142,58.970154162983675
target,Arid1a.1,0,37.28332705588516
target,Arid1a.2,0,37.28332705588516
target,Arid1b.1,0,37.28332705588516
target,Arid1b.2,0,37.28332705588516
target,Arid1b.3,4,44.18547121910807
target,Arid2.1,69753,95.49354931752657
target,Arid2.2,3630,77.19553823611257
target,Arid2.3,796,68.09293431011524
target,Arid2.4,491,65.40446273676271
target,Ash1l.1,4403,78.41899239180947
target,Ash1l.2,9540,83.4188734900315
target,Ash1l.3,118,58.066629529231705
target,Ash1l.4,1508,71.80696294901736
target,Ash2l.1,3523,77.00707005496886
target,Ash2l.2,3820,77.51763061808995
target,Ash2l.3,330,63.2707930651878
target,Ash2l.4,0,37.28332705588516
target,Asxl1.1,874,68.62506811849099
target,Asxl1.2,1873,73.1072967845526
target,Asxl1.3,170,59.86237820636524
target,Asxl1.4,6569,80.99016051590408
target,Asxl2.1,92561,96.76989457384269
target,Asxl2.2,2317,74.40269053255241
target,Asxl2.3,3188,76.38000509654216
target,Asxl2.4,150390,98.458512288203
target,Asxl3.2,3589,77.1239488974397
target,Asxl3.3,1431,71.49557531256185
target,Asxl3.4,3618,77.17466459402988
target,Atad2.1,4452,78.48950212943585
target,Atad2.2,3052,76.10755778278865
target,Atad2.3,4846,79.03102511240458
target,Atad2.4,3714,77.33985512226631
target,Atad2b.1,9603,83.46186546213944
target,Atad2b.2,939,69.03604269236835
target,Atad2b.3,3125,76.25518465983627
target,Atad2b.4,4566,78.65073160441744
target,Atm.1,1211,70.51177215756242
target,Atm.2,3262,76.52368966124781
target,Atm.3,5754,80.13413721826021
target,Atm.4,2182,74.03524893826243
target,Atr.1,15824,86.720608825236
target,Atr.2,114262,97.5856238888985
target,Atr.3,6100,80.51097773829301
target,Atr.4,2529,74.94118792004372
target,Atrx.1,0,37.28332705588516
target,Atrx.2,831,68.33740066276815
target,Atrx.3,25100,89.67452343400019
target,Atrx.4,5149,79.41963966169914
target,Aurkb.1,25954,89.8842579955961
target,Aurkb.2,73592,95.74988848781733
target,Aurkb.3,1958,73.3760031552987
target,Aurkb.4,1105,69.97709453957894
target,Baz1a.1,1,40.408571431947934
target,Baz1a.2,185622,98.97558238849675
target,Baz1a.3,0,37.28332705588516
target,Baz1a.4,8854,82.93168449906253
target,Baz1b.1,4367,78.36671260788826
target,Baz1b.2,52634,94.04792152436205
target,Baz1b.3,8134,82.3786426017536
target,Baz1b.4,165,59.713425542265796
target,Baz2a.1,2749,75.45707255434554
target,Baz2a.3,0,37.28332705588516
target,Baz2a.4,706,67.415622352414
target,Baz2b.1,37338,92.10136565343346
target,Baz2b.2,5969,80.37077949844596
target,Baz2b.3,836,68.3715465509645
target,Baz2b.4,1083,69.86020419684455
control,Bcl6,9943,83.68916585652444
control,Bcl6.2,14541,86.1709084504288
control,Bcl6.3,7,46.09931893898459
target,Bmi1.1,2965,75.92722286059922
target,Bmi1.2,3543,77.04270453945736
target,Bmi1.3,1351,71.15515314406656
target,Bmi1.4,489904,99.9514062905206
target,Bop1.1,1133,70.12279177867013
target,Bop1.2,1110,70.00336034956028
target,Bop1.3,33,52.23842794878034
