type,shRNA,count,ZScore,nbRawCount
target,Parp1.1,424,-0.08635987953254269,94.15233791653718
target,Phf2.2,419,-0.08640414523395273,94.14328258047982
target,Mll5.3,408,-0.08650152977705484,94.12297796447815
target,Kdm1a.1,405,-0.08652808919790088,94.11734615215785
target,Padi1.1,391,-0.08665203316184901,94.09050558702477
target,Ncor2.3,388,-0.08667859258269504,94.08463024212583
target,Mll5.4,387,-0.08668744572297706,94.08266178638385
target,Mbd3.1,385,-0.08670515200354108,94.07870970906897
target,Rnf20.3,384,-0.08671400514382308,94.07672603515218
target,Kdm5a.3,382,-0.0867317114243871,94.07274328469026
target,Pcgf1.1,380,-0.08674941770495112,94.06873981855735
target,Myst3.2,379,-0.08675827084523313,94.06673024924012
target,Pcgf6.4,364,-0.08689106794946327,94.03593948794965
target,Rnf2.1,361,-0.08691762737030931,94.02963067503684
target,Myst4.4,353,-0.08698845249256539,94.0125497889027
target,Kdm1b.4,351,-0.08700615877312941,94.00821964269296
target,Myst3.3,351,-0.08700615877312941,94.00821964269296
target,Phf20.3,347,-0.08704157133425745,93.99948552828614
target,Phf19.4,342,-0.0870858370356675,93.98842653519712
target,Kdm6a.2,337,-0.08713010273707754,93.97720619179512
target,Polr2b.3,336,-0.08713895587735955,93.97494234270873
target,Myst4.3,333,-0.08716551529820558,93.96811052852976
target,Kdm4a.1,331,-0.0871832215787696,93.96352202819622
target,Prmt1.3,327,-0.08721863413989764,93.95426204929115
target,Phip.4,320,-0.08728060612187172,93.93778375267206
target,Mll1.3,313,-0.08734257810384578,93.92094445127461
target,Rnf217.4,306,-0.08740455008581985,93.90372790745694
target,Prmt6.2,303,-0.08743110950666588,93.89622964653643
target,Kdm2b.3,299,-0.08746652206779391,93.8861167613833
target,Prdm4.4,280,-0.0876347317331521,93.83617408085345
target,Ncor2.4,269,-0.08773211627625421,93.80570232971907
target,Kdm2a.4,263,-0.08778523511794628,93.78855705902286
target,Mbd4.2,254,-0.08786491338048437,93.76209888815414
target,Mta2.4,253,-0.08787376652076638,93.7591019791481
target,L3mbtl4.3,243,-0.08796229792358648,93.72847086705312
target,Pcgf5.1,234,-0.08804197618612457,93.69981641811002
target,Kdm3b.2,234,-0.08804197618612457,93.69981641811002
target,Pcgf1.3,230,-0.0880773887472526,93.68672914613538
target,Prmt6.3,221,-0.08815706700979069,93.65643949358842
target,L3mbtl3.1,214,-0.08821903899176475,93.63202446381837
target,Prkaa2.1,212,-0.08823674527232878,93.62490344893581
target,Rnf217.2,210,-0.0882544515528928,93.61771563432595
target,Prmt1.4,207,-0.08828101097373883,93.6068058743978
target,Kdm4a.3,205,-0.08829871725430286,93.59944542281801
target,Kdm5c.4,205,-0.08829871725430286,93.59944542281801
target,Nap1l3.2,204,-0.08830757039458485,93.59573850560027
target,Kdm3a.1,198,-0.08836068923627692,93.57311217611932
target,Orc1.3,193,-0.08840495493768696,93.55373245973408
target,Prdm12.3,190,-0.088431514358533,93.5418647364368
target,Kdm3b.3,189,-0.08844036749881501,93.53786759334945
target,Prdm11.3,188,-0.08844922063909702,93.53384947080058
target,Phf20l1.4,188,-0.08844922063909702,93.53384947080058
target,Kdm3b.4,186,-0.08846692691966104,93.52574939467524
target,Pbrm1.1,184,-0.08848463320022505,93.51756268673837
target,Ncoa3.3,180,-0.0885200457613531,93.50092179068716
target,Polr2b.4,177,-0.08854660518219913,93.48819926415956
target,Kdm1a.4,176,-0.08855545832248113,93.48391097655815
target,Prmt8.2,169,-0.08861743030445521,93.45320046827649
target,Prkcd.2,161,-0.08868825542671128,93.41652313110788
target,Prdm1.1,158,-0.08871481484755732,93.402302517209
target,Phf20l1.3,152,-0.08876793368924937,93.37304219192042
target,Phf17.2,152,-0.08876793368924937,93.37304219192042
target,Mecom.3,150,-0.0887856399698134,93.36303441188443
target,Ppargc1a.3,146,-0.08882105253094143,93.3426168517134
target,Kdm6b.3,145,-0.08882990567122344,93.33742605625211
target,Ncor1.3,140,-0.0888741713726335,93.31092944873117
target,Prmt7.1,138,-0.0888918776531975,93.30006796508628
target,Prdm4.2,134,-0.08892729021432555,93.27787026028147
target,Kdm5b.3,132,-0.08894499649488957,93.26652461839518
target,Prdm10.4,131,-0.08895384963517158,93.26078793459794
target,Prmt6.4,130,-0.0889627027754536,93.25500781300977
target,Kdm1b.2,129,-0.08897155591573559,93.2491835881121
target,Prdm8.4,129,-0.08897155591573559,93.2491835881121
target,Mecom.4,123,-0.08902467475742766,93.21327279320121
target,Kdm6b.2,117,-0.08907779359911971,93.17558796844631
target,Prdm12.4,117,-0.08907779359911971,93.17558796844631
target,Mbd2.2,114,-0.08910435301996575,93.15602352988745
target,Mbd2.4,112,-0.08912205930052977,93.14269601969293
target,Kdm4c.4,111,-0.08913091244081178,93.13594387197979
target,Kat5.1,110,-0.08913976558109378,93.12913138705535
target,Phip.2,110,-0.08913976558109378,93.12913138705535
target,Prdm2.4,110,-0.08913976558109378,93.12913138705535
target,Mecom.1,108,-0.0891574718616578,93.1153210055675
target,Rbbp4.2,108,-0.0891574718616578,93.1153210055675
target,Nap1l3.4,106,-0.08917517814222183,93.10125576866507
target,Msl3.2,106,-0.08917517814222183,93.10125576866507
target,Prmt2.2,106,-0.08917517814222183,93.10125576866507
target,Men1.4,106,-0.08917517814222183,93.10125576866507
target,Prdm1.3,102,-0.08921059070334987,93.07232168005575
target,Myst1.4,100,-0.08922829698391388,93.0574318694744
target,Phc1.4,100,-0.08922829698391388,93.0574318694744
target,Mtf2.3,97,-0.08925485640475991,93.03453677021761
target,Mta1.1,97,-0.08925485640475991,93.03453677021761
target,Parp1.2,94,-0.08928141582560595,93.01093197111676
target,Msl3.4,94,-0.08928141582560595,93.01093197111676
target,Rnf20.1,92,-0.08929912210616997,92.9947788212014
target,Nap1l2.3,91,-0.08930797524645197,92.98657186869362
target,Ppargc1a.1,90,-0.08931682838673398,92.97827546361263
target,Prdm2.2,89,-0.08932568152701599,92.96988762637368
target,Prmt7.4,87,-0.08934338780758001,92.95282940136066
target,Nap1l1.3,86,-0.08935224094786202,92.94415470946703
target,Pcgf2.3,80,-0.08940535978955408,92.8899205144555
target,Parp1.4,78,-0.0894230660701181,92.87094751873636
target,Prdm6.1,78,-0.0894230660701181,92.87094751873636
target,L3mbtl4.1,74,-0.08945847863124615,92.83151896957928
target,Rnf40.3,73,-0.08946733177152816,92.82133371750884
target,Rbbp5.1,72,-0.08947618491181016,92.81101008159453
target,Ncoa3.4,71,-0.08948503805209217,92.80054423388086
target,Prkaa1.1,70,-0.08949389119237418,92.7899321851241
target,Mta3.4,69,-0.08950274433265619,92.77916977559535
target,Jmjd6.1,67,-0.08952045061322021,92.75717632298576
target,Pbrm1.4,64,-0.08954701003406625,92.722943486105
target,Orc1.1,62,-0.08956471631463025,92.69923267499958
target,Prdm2.3,62,-0.08956471631463025,92.69923267499958
target,Phip.1,60,-0.08958242259519428,92.67475705468703
target,Kdm6a.1,60,-0.08958242259519428,92.67475705468703
target,Kdm6a.3,57,-0.08960898201604031,92.63649615436246
target,Mbd1.2,53,-0.08964439457716834,92.58228001335495
target,Phf19.2,51,-0.08966210085773237,92.55364480914845
target,Prdm9.1,51,-0.08966210085773237,92.55364480914845
target,Paxip1.2,49,-0.08967980713829639,92.52388475326413
target,Nsd1.4,48,-0.0896886602785784,92.50855447267209
target,Prdm4.3,45,-0.08971521969942443,92.46060859470681
target,Kdm6b.4,44,-0.08972407283970643,92.44392723155109
target,Psip1.4,43,-0.08973292597998844,92.42686988093321
target,Prdm14.3,39,-0.08976833854111649,92.35451299133453
target,Prmt3.2,39,-0.08976833854111649,92.35451299133453
target,Kdm5b.2,38,-0.0897771916813985,92.33528779312198
target,Padi6.3,38,-0.0897771916813985,92.33528779312198
target,Kdm4a.4,37,-0.08978604482168051,92.31556086847536
target,Men1.3,35,-0.08980375110224453,92.2744915789083
target,Prdm11.4,34,-0.08981260424252653,92.25308821824953
target,L3mbtl2.1,34,-0.08981260424252653,92.25308821824953
target,Kdm5c.3,33,-0.08982145738280854,92.23106059042556
target,Pcgf1.4,32,-0.08983031052309055,92.2083710239533
target,Mll1.1,31,-0.08983916366337256,92.18497832610181
target,Phf1.3,31,-0.08983916366337256,92.18497832610181
target,Kat2b.1,30,-0.08984801680365458,92.16083732957857
target,Prmt6.1,30,-0.08984801680365458,92.16083732957857
target,Pcgf5.4,29,-0.08985686994393659,92.13589836380677
target,Prdm13.4,28,-0.0898657230842186,92.1101066352173
target,Orc1.4,24,-0.08990113564534663,91.9970919915507
target,Prdm6.2,24,-0.08990113564534663,91.9970919915507
target,Kat2b.4,24,-0.08990113564534663,91.9970919915507
target,Prdm12.1,22,-0.08991884192591065,91.93351781504934
target,Ring1.4,22,-0.08991884192591065,91.93351781504934
target,Prdm12.2,21,-0.08992769506619266,91.89959713930759
target,Pcgf5.2,20,-0.08993654820647468,91.86407490100169
target,Mbd3.3,20,-0.08993654820647468,91.86407490100169
target,Prmt5.1,19,-0.08994540134675669,91.82679165889553
target,Myst2.3,18,-0.0899542544870387,91.78756287569159
target,Kdm2a.1,16,-0.08997196076760272,91.70237004530728
target,Mta1.3,15,-0.08998081390788472,91.6558526006391
target,Padi4.1,15,-0.08998081390788472,91.6558526006391
target,Phf1.1,15,-0.08998081390788472,91.6558526006391
target,Kdm6b.1,15,-0.08998081390788472,91.6558526006391
target,Ncor2.1,14,-0.08998966704816673,91.60626080065411
target,Prdm13.1,12,-0.09000737332873075,91.49600496107793
target,Phf8.3,11,-0.09001622646901276,91.43413154368369
target,Ring1.1,11,-0.09001622646901276,91.43413154368369
target,Mbd3.4,11,-0.09001622646901276,91.43413154368369
target,Kdm5d.2,11,-0.09001622646901276,91.43413154368369
target,Phf1.2,10,-0.09002507960929478,91.36668300847373
target,Prmt8.3,10,-0.09002507960929478,91.36668300847373
target,Prdm15.3,10,-0.09002507960929478,91.36668300847373
target,L3mbtl3.2,10,-0.09002507960929478,91.36668300847373
target,Prdm14.1,10,-0.09002507960929478,91.36668300847373
target,Nap1l1.1,9,-0.09003393274957679,91.29254976022916
target,Ncor2.2,9,-0.09003393274957679,91.29254976022916
target,Mta1.2,8,-0.0900427858898588,91.21025367233906
target,Myst2.1,8,-0.0900427858898588,91.21025367233906
target,Phf20l1.2,7,-0.09005163903014081,91.11776438165731
target,L3mbtl3.3,7,-0.09005163903014081,91.11776438165731
target,Prdm5.2,7,-0.09005163903014081,91.11776438165731
target,Kdm2b.4,6,-0.0900604921704228,91.01218473031093
target,L3mbtl4.4,6,-0.0900604921704228,91.01218473031093
target,Men1.1,5,-0.09006934531070482,90.88917485512538
target,Prmt8.1,5,-0.09006934531070482,90.88917485512538
target,L3mbtl2.4,5,-0.09006934531070482,90.88917485512538
target,Prmt1.1,5,-0.09006934531070482,90.88917485512538
target,Kdm2b.1,4,-0.09007819845098683,90.74180223411055
target,Nsd1.2,4,-0.09007819845098683,90.74180223411055
target,Prmt7.2,4,-0.09007819845098683,90.74180223411055
target,Prdm15.2,4,-0.09007819845098683,90.74180223411055
target,Kdm5b.1,3,-0.09008705159126884,90.55795953313209
target,Jmjd6.4,3,-0.09008705159126884,90.55795953313209
target,Kdm5b.4,3,-0.09008705159126884,90.55795953313209
target,Jmjd5.1,3,-0.09008705159126884,90.55795953313209
target,Pcgf2.4,3,-0.09008705159126884,90.55795953313209
target,Prmt2.3,3,-0.09008705159126884,90.55795953313209
target,Pcgf6.1,3,-0.09008705159126884,90.55795953313209
target,Prdm8.2,3,-0.09008705159126884,90.55795953313209
target,Ncoa3.1,3,-0.09008705159126884,90.55795953313209
target,Parp2.1,2,-0.09009590473155085,90.31349745188473
target,Phf10.1,2,-0.09009590473155085,90.31349745188473
target,Phc1.3,2,-0.09009590473155085,90.31349745188473
target,Prmt5.4,2,-0.09009590473155085,90.31349745188473
target,Prdm8.3,2,-0.09009590473155085,90.31349745188473
target,Pcgf5.3,1,-0.09010475787183286,89.94828687810849
target,Prdm2.1,1,-0.09010475787183286,89.94828687810849
target,Nsd1.3,1,-0.09010475787183286,89.94828687810849
target,Prkaa1.2,1,-0.09010475787183286,89.94828687810849
target,Ncoa1.4,1,-0.09010475787183286,89.94828687810849
target,Prkcd.4,1,-0.09010475787183286,89.94828687810849
target,Rnf40.1,1,-0.09010475787183286,89.94828687810849
target,Mecom.2,1,-0.09010475787183286,89.94828687810849
target,Myst1.1,1,-0.09010475787183286,89.94828687810849
target,Rnf20.4,1,-0.09010475787183286,89.94828687810849
target,Phf1.4,1,-0.09010475787183286,89.94828687810849
target,Jmjd6.3,1,-0.09010475787183286,89.94828687810849
target,Msl3.1,1,-0.09010475787183286,89.94828687810849
target,Polr2b.2,0,-0.09011361101211487,89.22374873760994
target,Prdm14.2,0,-0.09011361101211487,89.22374873760994
target,Prdm14.4,0,-0.09011361101211487,89.22374873760994
target,Phf2.4,0,-0.09011361101211487,89.22374873760994
target,Phf20.1,0,-0.09011361101211487,89.22374873760994
target,Prdm15.1,0,-0.09011361101211487,89.22374873760994
target,Prdm13.2,0,-0.09011361101211487,89.22374873760994
target,Prdm11.2,0,-0.09011361101211487,89.22374873760994
target,Prdm10.3,0,-0.09011361101211487,89.22374873760994
target,Phip.3,0,-0.09011361101211487,89.22374873760994
target,Polr2b.1,0,-0.09011361101211487,89.22374873760994
target,Mbd1.3,0,-0.09011361101211487,89.22374873760994
target,Prdm6.3,0,-0.09011361101211487,89.22374873760994
target,Prdm16.1,0,-0.09011361101211487,89.22374873760994
target,Prdm16.2,0,-0.09011361101211487,89.22374873760994
target,Rnf217.3,0,-0.09011361101211487,89.22374873760994
target,Rnf2.3,0,-0.09011361101211487,89.22374873760994
target,Rnf2.2,0,-0.09011361101211487,89.22374873760994
target,Jmjd8.1,0,-0.09011361101211487,89.22374873760994
target,Jmjd8.2,0,-0.09011361101211487,89.22374873760994
target,Jmjd8.3,0,-0.09011361101211487,89.22374873760994
target,Kat2a.1,0,-0.09011361101211487,89.22374873760994
target,Kat2a.2,0,-0.09011361101211487,89.22374873760994
target,Prkaa1.4,0,-0.09011361101211487,89.22374873760994
target,Prdm9.3,0,-0.09011361101211487,89.22374873760994
target,Prdm9.2,0,-0.09011361101211487,89.22374873760994
target,Phf17.1,0,-0.09011361101211487,89.22374873760994
target,Prdm5.3,0,-0.09011361101211487,89.22374873760994
target,Prdm4.1,0,-0.09011361101211487,89.22374873760994
target,Prdm16.3,0,-0.09011361101211487,89.22374873760994
target,Phf2.1,0,-0.09011361101211487,89.22374873760994
target,Phc3.3,0,-0.09011361101211487,89.22374873760994
target,Kdm3a.4,0,-0.09011361101211487,89.22374873760994
target,Padi2.2,0,-0.09011361101211487,89.22374873760994
target,Padi1.3,0,-0.09011361101211487,89.22374873760994
target,Nsd1.1,0,-0.09011361101211487,89.22374873760994
target,Kdm5d.4,0,-0.09011361101211487,89.22374873760994
target,Nap1l2.2,0,-0.09011361101211487,89.22374873760994
target,Nap1l1.2,0,-0.09011361101211487,89.22374873760994
target,Myst3.4,0,-0.09011361101211487,89.22374873760994
target,Myst3.1,0,-0.09011361101211487,89.22374873760994
target,Myst2.4,0,-0.09011361101211487,89.22374873760994
target,Myst2.2,0,-0.09011361101211487,89.22374873760994
target,Mta3.2,0,-0.09011361101211487,89.22374873760994
target,Mta2.3,0,-0.09011361101211487,89.22374873760994
target,Mll2.3,0,-0.09011361101211487,89.22374873760994
target,L3mbtl2.3,0,-0.09011361101211487,89.22374873760994
target,Mll1.4,0,-0.09011361101211487,89.22374873760994
target,Mecp2.3,0,-0.09011361101211487,89.22374873760994
target,Mecp2.2,0,-0.09011361101211487,89.22374873760994
target,Mecp2.1,0,-0.09011361101211487,89.22374873760994
target,Padi2.1,0,-0.09011361101211487,89.22374873760994
target,Padi2.3,0,-0.09011361101211487,89.22374873760994
target,Phf10.3,0,-0.09011361101211487,89.22374873760994
target,Padi6.2,0,-0.09011361101211487,89.22374873760994
target,Phf10.2,0,-0.09011361101211487,89.22374873760994
target,Kdm4a.2,0,-0.09011361101211487,89.22374873760994
target,Phc3.2,0,-0.09011361101211487,89.22374873760994
target,Kdm4b.1,0,-0.09011361101211487,89.22374873760994
target,Kdm4b.2,0,-0.09011361101211487,89.22374873760994
target,Kdm4b.3,0,-0.09011361101211487,89.22374873760994
target,Phc3.1,0,-0.09011361101211487,89.22374873760994
target,Phc2.2,0,-0.09011361101211487,89.22374873760994
target,Phc2.1,0,-0.09011361101211487,89.22374873760994
target,Kdm4d.3,0,-0.09011361101211487,89.22374873760994
target,Pbrm1.3,0,-0.09011361101211487,89.22374873760994
target,Paxip1.3,0,-0.09011361101211487,89.22374873760994
target,Parp2.3,0,-0.09011361101211487,89.22374873760994
target,Kdm5a.4,0,-0.09011361101211487,89.22374873760994
target,Parp2.2,0,-0.09011361101211487,89.22374873760994
target,Paf1.2,0,-0.09011361101211487,89.22374873760994
target,Paf1.1,0,-0.09011361101211487,89.22374873760994
target,Padi3,0,-0.09011361101211487,89.22374873760994
control,Ccnt1.2,2001808,17.6321734306375,99.92881640097212
control,Ccnt1.3,1398990,12.295341112116875,99.85154286909817
control,Ccnt1.4,470504,4.075324304234657,99.39300789708655
control,CDK9.1,308695,2.6428065283429225,99.14216527407415
control,Ccnt1,186773,1.5634139588797147,98.80877770890257
control,CD4.1,165589,1.3758690351456175,98.72477867502462
control,CDK9.3,144602,1.1900681800470765,98.62871056475254
control,CDK9.2,36256,0.230865843052435,97.59252237248998
control,Bcl6,13708,0.031245235973676434,96.83866723974823
control,Bcl6.2,6098,-0.03612716157241868,96.20850111051269
control,Bcl6.3,1885,-0.07342544158052626,95.2983555390317
control,Nfatc3.3,1483,-0.07698440397389424,95.11321730170873
control,Id3,1118,-0.08021580017682783,94.895562722888
control,CD4.4,744,-0.08352687464229953,94.5826525709276
control,Nfatc3.2,329,-0.08720092785933363,93.95890597977056
control,Tbx21,78,-0.0894230660701181,92.87094751873636
control,CD4.3,75,-0.08944962549096414,92.8415695130576
control,Id2.3,74,-0.08945847863124615,92.83151896957928
control,Ms4a1,34,-0.08981260424252653,92.25308821824953
control,Id2.4,30,-0.08984801680365458,92.16083732957857
control,CD4.2,25,-0.08989228250506462,92.02697378286827
control,Runx3.2,19,-0.08994540134675669,91.82679165889553
control,Id3.5,7,-0.09005163903014081,91.11776438165731
