type,shRNA,count,ZScore,nbRawCount
control,Bcl6,25660,0.00168869432745615,75.87706573055704
control,Bcl6.2,7737,-0.32234941259032385,60.220151898755525
control,Bcl6.3,24911,-0.011852818928216295,75.47519907525529
control,CD4.1,36109,0.19060093999971434,80.4896858115159
control,CD4.2,0,-0.4622301710137387,8.223399399331587
control,CD4.3,2161,-0.4231604645444354,46.229552461798406
control,CD4.4,17573,-0.1445198740285159,70.76458890455329
control,CDK9.1,197629,3.1107948265901193,97.76204501133031
control,CDK9.2,14002,-0.20908161479754966,67.75021502057885
control,CDK9.3,32098,0.11808423817260862,78.9079265886963
control,Ccnt1,48258,0.41024826248725044,84.3017071622529
control,Ccnt1.2,217999,3.4790733646649494,98.21703801034502
control,Ccnt1.3,9930,-0.28270116349861535,63.31878752359623
control,Ccnt1.4,132014,1.9245112588051427,95.15752305682798
control,Cd14,4556,-0.3798601651487939,54.02587747817174
control,Cd14.2,3,-0.4621759326428882,11.833278278493774
control,Cd19,0,-0.4622301710137387,8.223399399331587
control,Cd19.3,0,-0.4622301710137387,8.223399399331587
control,Cd19.4,5,-0.46213977372898785,12.997975776066523
control,Fosb,2,-0.46219401209983835,11.046564804464321
control,Fosb.2,1,-0.4622120915567885,9.980384032662228
control,Hes1,0,-0.4622301710137387,8.223399399331587
control,Hes1.2,2,-0.46219401209983835,11.046564804464321
control,Hes1.3,2,-0.46219401209983835,11.046564804464321
control,Id2,0,-0.4622301710137387,8.223399399331587
control,Id2.2,0,-0.4622301710137387,8.223399399331587
control,Id2.3,13,-0.46199513807338655,15.705102350276848
control,Id2.4,0,-0.4622301710137387,8.223399399331587
control,Id2.5,0,-0.4622301710137387,8.223399399331587
control,Id3,68294,0.772488261940726,88.5843368710317
control,Id3.2,0,-0.4622301710137387,8.223399399331587
control,Id3.3,2,-0.46219401209983835,11.046564804464321
control,Id3.4,7218,-0.3317326507474587,59.37769461708561
control,Id3.5,1,-0.4622120915567885,9.980384032662228
target,Jmjd5.1,2594,-0.41533205968501463,48.038240384154925
target,Jmjd5.2,2614,-0.4149704705460113,48.115713611312614
target,Jmjd5.3,58832,0.6014204402782791,86.79434207561397
target,Jmjd5.4,14256,-0.20448943273220815,67.98661922405928
target,Jmjd6.1,8905,-0.3012326068725329,61.95265762429284
