type,shRNA,count,nbRawCount
control,Bcl6,25660,78.6394191925337
control,Bcl6.2,7737,54.0967857795784
control,Bcl6.3,24911,78.03881841172051
control,CD4.1,36109,85.22546447871076
control,CD4.2,0,1.3775702534168905
control,CD4.3,2161,33.59417248607023
control,CD4.4,17573,70.78837635305764
control,CDK9.2,14002,66.02247068561765
control,CDK9.3,32098,83.0391604655951
control,Ccnt1,48258,90.08819470951381
control,Ccnt1.3,9930,58.97809777482435
control,Ccnt1.4,132014,99.1250299372893
control,Cd14,4556,44.631836319742426
control,Cd14.2,3,2.631307151318274
control,Cd19,0,1.3775702534168905
control,Cd19.3,0,1.3775702534168905
control,Cd19.4,5,3.1288688232647974
control,Fosb,2,2.320213083892344
control,Fosb.2,1,1.9317026258383048
control,Hes1,0,1.3775702534168905
control,Hes1.2,2,2.320213083892344
control,Hes1.3,2,2.320213083892344
control,Id2,0,1.3775702534168905
control,Id2.2,0,1.3775702534168905
control,Id2.3,13,4.450300501856909
control,Id2.4,0,1.3775702534168905
control,Id2.5,0,1.3775702534168905
control,Id3,68294,94.65752547585616
control,Id3.2,0,1.3775702534168905
control,Id3.3,2,2.320213083892344
control,Id3.4,7218,52.78289278198823
control,Id3.5,1,1.9317026258383048
target,Jmjd5.1,2594,36.04998062741344
target,Jmjd5.2,2614,36.15668379173423
target,Jmjd5.3,58832,92.88125686144907
target,Jmjd5.4,14256,66.39797586611863
target,Jmjd6.1,8905,56.817981480699444
target,Jmjd6.2,63307,93.79070502374853
target,Jmjd6.3,11300,61.59161241848486
target,Jmjd6.4,543,19.492024774613984
target,Jmjd8.1,0,1.3775702534168905
target,Jmjd8.2,3,2.631307151318274
target,Jmjd8.3,5,3.1288688232647974
target,Kat2a.1,4,2.89590684692164
target,Kat2a.2,0,1.3775702534168905
target,Kat2a.3,45739,89.25358028607423
target,Kat2b.1,2019,32.71946291530882
target,Kat2b.2,86813,96.89868399281221
target,Kat2b.3,52516,91.33812481653197
target,Kat2b.4,7511,53.53331128709776
target,Kat5.1,8853,56.70308645866764
target,Kat5.2,72749,95.32175102376425
target,Kat5.3,3281,39.4418402289503
target,Kat5.4,75923,95.74054295449203
target,Kdm1a.1,10071,59.26066580415548
target,Kdm1a.2,21530,75.03838584257022
target,Kdm1a.4,14922,67.353543144624
target,Kdm1b.1,101426,97.95587250664973
target,Kdm1b.2,14333,66.51057675750074
target,Kdm1b.3,5229,46.967159660523194
target,Kdm1b.4,1002,24.85635711925127
target,Kdm2a.1,2307,34.455467386288916
target,Kdm2a.2,26859,79.55807141972289
target,Kdm2a.3,12366,63.44239083579717
target,Kdm2a.4,3114,38.66464546239722
target,Kdm2b.1,0,1.3775702534168905
target,Kdm2b.2,7375,53.187858126079476
target,Kdm2b.3,176,12.433205176326432
target,Kdm2b.4,1643,30.193400121729514
target,Kdm3a.1,10772,60.61802673088255
target,Kdm3a.2,19937,73.43599432739468
target,Kdm3a.3,77589,95.94412455378908
target,Kdm3a.4,23107,76.50041409161658
target,Kdm3b.2,11488,61.92881002664794
target,Kdm3b.3,6253,50.134385848600296
target,Kdm3b.4,2807,37.15968492672846
target,Kdm4a.1,43562,88.46743243130797
target,Kdm4a.2,689,21.4280447902567
target,Kdm4a.3,30003,81.74226197654502
target,Kdm4a.4,3354,39.77319922229404
target,Kdm4b.1,1,1.9317026258383048
target,Kdm4b.2,0,1.3775702534168905
target,Kdm4b.3,0,1.3775702534168905
target,Kdm4c.2,28435,80.69129477098046
target,Kdm4c.3,28876,80.99427766250894
target,Kdm4c.4,2529,35.69940731086431
target,Kdm4d.1,69157,94.79374192830946
target,Kdm4d.2,13587,65.3951326471061
target,Kdm4d.3,1910,32.02069483034665
target,Kdm4d.4,43509,88.4474890536701
target,Kdm5a.1,75141,95.64123678739078
target,Kdm5a.3,3466,40.27221861170958
target,Kdm5a.4,5624,48.23856230081608
