type,shRNA,count,nbRawCount
control,Bcl6,19737,84.22583956869319
control,Bcl6.2,16841,82.74881605202044
control,Bcl6.3,2984,66.96509691325448
control,CD4.1,8150,75.95750210047414
control,CD4.2,2016,63.67643506456901
control,CD4.3,37047,89.85132239323454
control,CD4.4,84470,95.8654323277828
control,CDK9.1,52205,92.6115052854511
control,CDK9.2,19591,84.15702606101617
control,CDK9.3,83464,95.79518925266652
control,Ccnt1.2,147757,98.43366343938959
control,Ccnt1.3,81999,95.69026909542698
control,Ccnt1.4,141106,98.27603265519285
control,Cd14,19894,84.29923376382817
control,Cd14.2,6085,73.27051016792578
control,Cd19,10099,77.95483065120517
control,Cd19.3,0,22.078777652390453
control,Cd19.4,26,36.14945200617279
control,Fosb,0,22.078777652390453
control,Fosb.2,0,22.078777652390453
control,Hes1,7,30.656771290349994
control,Hes1.2,4934,71.3749293561186
control,Hes1.3,0,22.078777652390453
control,Id2,0,22.078777652390453
control,Id2.2,1,24.977755567403072
control,Id2.3,16319,82.45444792483639
control,Id2.4,0,22.078777652390453
control,Id2.5,0,22.078777652390453
control,Id3,588,54.259743208547164
control,Id3.2,0,22.078777652390453
control,Id3.3,0,22.078777652390453
control,Id3.4,930,57.60065102254376
control,Id3.5,465,52.62252278751092
control,Klf12,5699,72.67481222702638
control,Klf12.4,0,22.078777652390453
control,Klf12.5,12324,79.82097974029307
control,Klf2,579,54.150638747951284
control,Klf2.2,1,24.977755567403072
control,Klf2.3,0,22.078777652390453
control,Klf2.4,0,22.078777652390453
control,Klf2.5,0,22.078777652390453
control,Klf2.6,43,38.57429305254675
control,Klf2.7,5,29.447950078532497
control,Ms4a1,87806,96.08837167522452
control,Ms4a1.2,19,34.7270272841464
control,Nfatc3.2,112659,97.36550504274061
control,Nfatc3.3,5,29.447950078532497
control,Nfatc3.7,0,22.078777652390453
control,Nfatc3.8,0,22.078777652390453
target,Rpa3.1,148,45.31043987720734
target,Rpa3.2,167,46.031100292555536
target,Rpa3.3,1,24.977755567403072
target,Rpa3.4,63,40.53508703597481
control,Runx3,0,22.078777652390453
control,Runx3.2,3016,67.05645398988564
control,Runx3.3,747,55.98007889059561
target,Satb1.1,897,57.3304264321733
target,Satb1.2,13340,80.5646531952553
target,Satb1.3,73418,95.00641118887133
target,Scmh1.1,3850,69.17389991303776
target,Scmh1.2,5419,72.21883134927509
target,Scmh1.3,11231,78.94970797419563
target,Scml2.1,1225,59.700853557807044
target,Scml2.2,8044,75.8361539155681
target,Scml2.3,879,57.179333877271496
target,Scml2.4,7019,74.57773175697076
target,Scml4.1,3534,68.42542498160294
target,Scml4.2,133,44.682414171431105
target,Scml4.3,643,54.896432779472235
target,Setd1a.1,0,22.078777652390453
target,Setd1a.2,22593,85.47157072910906
target,Setd1a.3,6350,73.65946276937527
