type,shRNA,count,nbRawCount
target,Chd1.1,27810,99.87400302379707
target,Asxl2.4,23895,99.78737099372474
target,Cbx3.4,11857,98.77900011796784
target,Cbx3.1,10837,98.56015690340811
target,Hells.4,10223,98.40653563211195
target,Elp4.4,7569,97.47088713064574
target,Chd1.3,6619,96.97881051315048
target,Asxl3.1,5679,96.36488868999021
target,Baz1b.2,5477,96.21209128631668
target,Jarid2.2,4683,95.52011995449973
target,Hdac8.1,4506,95.34253345865238
target,Chd8.2,4375,95.20469323404156
target,Chd3.1,3573,94.21829465475852
target,Brd1.2,3285,93.79012198275899
target,Hdac2.3,3013,93.33956528101581
target,Asxl2.1,2907,93.15004407657335
target,Baz2b.1,2756,92.86490087882689
target,Arid2.2,2679,92.71208334856345
target,Brwd3.2,2612,92.57474027246772
target,Cbx3.3,2584,92.51608558717372
target,Dnmt3b.2,2578,92.50341781095408
target,Ehmt1.3,2559,92.46306975206467
target,Jmjd1c.2,2335,91.9588158020082
target,Hltf.3,2276,91.81649148557207
target,Carm1.2,2215,91.66475999240528
target,Hat1.1,2039,91.19846461320651
target,Brd8.3,1977,91.02314701970421
target,Aurkb.1,1938,90.90964651143616
target,Cbx7.1,1922,90.86233462073382
target,Bmi1.4,1909,90.82356607460366
target,Ash1l.3,1865,90.69011497208676
target,Dnmt1.2,1811,90.52143419971247
target,Jmjd1c.4,1712,90.19713929623421
target,Hells.2,1645,89.96568444238625
target,Baz1a.4,1644,89.96215187684739
target,Brd3.2,1562,89.66419686658435
target,Atr.3,1552,89.6266981447019
target,Dnmt3a.4,1528,89.53561985443042
target,Hdac10.2,1521,89.50876280595328
target,Brwd1.1,1516,89.48949707568097
target,Hira.4,1504,89.44297723388325
target,Atm.2,1486,89.37243947485126
target,Epc1.3,1471,89.3129495437396
target,Dot1l.1,1435,89.1674652341057
target,Ash1l.1,1389,88.9757571396943
target,Brd9.2,1322,88.68403644063008
target,Cbx1.4,1298,88.57569449170096
target,Dub2a.1,1287,88.52532572032982
target,Cxxc1.4,1280,88.4930349338283
target,Cbx2.2,1245,88.32872977533745
target,Ing4.3,1241,88.3096422923296
target,Dnmt3a.3,1164,87.92904638600622
target,Cbx5.1,1163,87.92393160538457
target,Hdac8.4,1134,87.77356986674566
target,Chd1.4,1128,87.74195978695549
target,Chd8.1,1098,87.58123712005698
target,Fbxl19.2,1081,87.48812226613516
