type,shRNA,count,ZScore,nbRawCount
target,Actb,4,-0.11375733804151218,85.33142544089469
target,Actl6a,810,-0.10951245509631703,91.26116790847976
target,Actl6b.1,5358,-0.08555993942045158,93.51687062673994
target,Actl6b.2,3436,-0.0956823525974554,92.98198471946944
target,Actl6b.3,1217,-0.10736894720711798,91.7428729545658
target,Actl6b.4,5410,-0.08528607600463253,93.52852568435125
target,Aff1.1,771,-0.1097178526581813,91.20295266214217
target,Aff1.2,12110,-0.04999982819717904,94.50435447273632
target,Aff1.3,361699,1.7911470501251885,98.50248257760406
target,Aff1.4,725,-0.10996011644909816,91.13043182299101
target,Aff4.1,55474,0.1783811941793006,96.35297386724223
target,Aff4.2,89,-0.11330967668873106,88.6953479504815
target,Aff4.3,2486,-0.10068562654030329,92.59398269823305
target,Aff4.4,142,-0.11303054666876164,89.23092365272335
target,Arid1a.1,0,-0.11377840445811364,83.07064684672014
target,Arid1a.2,0,-0.11377840445811364,83.07064684672014
target,Arid1b.1,0,-0.11377840445811364,83.07064684672014
target,Arid1b.2,0,-0.11377840445811364,83.07064684672014
target,Arid1b.3,4,-0.11375733804151218,85.33142544089469
target,Arid2.1,69753,0.2535830348423795,96.62871896051664
target,Arid2.2,3630,-0.09466063139228437,93.04797351321092
target,Arid2.3,796,-0.10958618755442215,91.24059478811861
target,Arid2.4,491,-0.11119250182028384,90.67236868562209
target,Ash1l.1,4403,-0.0905895463840513,93.28022686752102
target,Ash1l.2,9540,-0.06353500086362016,94.21483703768793
target,Ash1l.3,118,-0.11315694516837044,89.01816408251668
target,Ash1l.4,1508,-0.10583636539936142,91.99755507445147
target,Ash2l.1,3523,-0.09522415803637355,93.01202172852999
target,Ash2l.2,3820,-0.09365997660371478,93.10930386323639
target,Ash2l.3,330,-0.1120404250884928,90.20785260420959
target,Ash2l.4,0,-0.11377840445811364,83.07064684672014
target,Asxl1.1,874,-0.10917539243069359,91.35095601556051
target,Asxl1.2,1873,-0.10391405488447776,92.25573023605861
target,Asxl1.3,170,-0.11288308175255139,89.43836064195733
target,Asxl1.4,6569,-0.07918208179435812,93.76299732285408
target,Asxl2.1,92561,0.3737037423039316,96.96671671452027
target,Asxl2.2,2317,-0.10157568264171517,92.50976952150893
target,Asxl2.3,3188,-0.09698847042674621,92.89204409340279
target,Asxl2.4,150390,0.6782661937154582,97.53620436110378
target,Asxl3.1,4125776,21.615050600623118,99.96578910148732
target,Asxl3.2,3589,-0.09487656216244937,93.03432302856993
target,Asxl3.3,1431,-0.10624189391893962,91.93523294407584
target,Asxl3.4,3618,-0.09472383064208875,93.0439940989309
target,Atad2.1,4452,-0.09033148278068336,93.2935557955472
target,Atad2.2,3052,-0.09770472859119603,92.83973741450879
target,Atad2.3,4846,-0.08825644074543906,93.39573556900541
target,Atad2.4,3714,-0.0942182366436536,93.07547037825493
target,Atad2b.1,9603,-0.06320320480214708,94.2228195122989
target,Atad2b.2,939,-0.10883306316091979,91.43573543923219
target,Atad2b.3,3125,-0.09732026648821929,92.86809379663599
target,Atad2b.4,4566,-0.0897310899075416,93.32401250076865
target,Atm.1,1211,-0.10740054683202019,91.73700997134738
target,Atm.2,3262,-0.09659874171961912,92.91958555817324
target,Atm.3,5754,-0.08347436417690657,93.60294225327188
target,Atm.4,2182,-0.10228667420201461,92.43801628346337
target,Atr.1,15824,-0.030439660382718992,94.82948087503823
target,Atr.2,114262,0.48799431897102835,97.21579598617073
target,Atr.3,6100,-0.08165211914087986,93.67347291792294
target,Atr.4,2529,-0.10045916256183754,92.61450645883465
target,Atrx.1,0,-0.11377840445811364,83.07064684672014
target,Atrx.2,831,-0.10940185640915934,91.29137878020343
target,Atrx.3,25100,0.01841335971607782,95.39077436511135
target,Atrx.4,5149,-0.08666065968787812,93.46886836358547
target,Aurkb.1,25954,0.02291103966049055,95.43147965876399
target,Aurkb.2,73592,0.2738015281756353,96.69297664087242
target,Aurkb.3,1958,-0.10346639353169663,92.30867693608954
target,Aurkb.4,1105,-0.107958806871959,91.62841229429048
target,Baz1a.1,1,-0.11377313785396329,84.14604000890903
target,Baz1a.2,185622,0.8638191911411599,97.77720703846347
target,Baz1a.3,0,-0.11377840445811364,83.07064684672014
target,Baz1a.4,8854,-0.06714789131077137,94.12436295855372
target,Baz1b.1,4367,-0.09077914413346448,93.27034031377173
target,Baz1b.2,52634,0.1634240383922606,96.28950761847948
target,Baz1b.3,8134,-0.07093984629903502,94.02159487135795
target,Baz1b.4,165,-0.11290941477330323,89.40391044419962
target,Baz2a.1,2749,-0.09930050964875697,92.7143929742756
target,Baz2a.3,0,-0.11377840445811364,83.07064684672014
