type,shRNA,count,pctg,nbPctg
control,Bcl6,19737,0.1966154684781682,90.16034711072449
control,Bcl6.2,16841,0.16776618050569134,89.72368897085184
control,Bcl6.3,2984,0.029725923794844906,85.04812749820013
control,CD4.1,8150,0.0811884312761347,87.74038973543792
control,CD4.2,2016,0.02008292974879602,84.0170545654554
control,CD4.3,37047,0.36905371944625304,91.89727391723629
control,CD4.4,84470,0.8414707717662697,94.14903075021871
control,CDK9.1,52205,0.5200542398491549,92.84074233880692
control,CDK9.2,19591,0.19516104995469385,90.13990388452238
control,CDK9.3,83464,0.8314492304332892,94.11681227308031
control,Ccnt1,2257212,22.485828384989766,99.90968613434318
control,Ccnt1.2,147757,1.4719213546095504,95.61950949131611
control,Ccnt1.3,81999,0.8168552363450025,94.069148199098
control,Ccnt1.4,141106,1.4056656176257991,95.50145870081201
control,Cd14,19894,0.19817946647943852,90.18217056346441
control,Cd14.2,6085,0.060617374762611,86.9503811904493
control,Cd19,10099,0.10060392238744593,88.32343789490615
control,Cd19.3,0,0.0,60.637697193784966
control,Cd19.4,26,0.0002590060384269328,73.3668931739203
control,Fosb,0,0.0,60.637697193784966
control,Fosb.2,0,0.0,60.637697193784966
control,Hes1,7,6.973239496109729e-05,70.41429673664322
control,Hes1.2,4934,0.049151376676864866,86.38693358630267
control,Hes1.3,0,0.0,60.637697193784966
control,Id2,0,0.0,60.637697193784966
control,Id2.2,1,9.961770708728184e-06,66.18129506896119
control,Id2.3,16319,0.16256613619573523,89.63714478362942
control,Id2.4,0,0.0,60.637697193784966
control,Id2.5,0,0.0,60.637697193784966
control,Id3,588,0.005857521176732172,80.85390607607891
control,Id3.2,0,0.0,60.637697193784966
control,Id3.3,0,0.0,60.637697193784966
control,Id3.4,930,0.009264446759117213,82.01724193306845
control,Id3.5,465,0.004632223379558606,80.26481705957954
control,Klf12,5699,0.056772131269041924,86.77396292066648
control,Klf12.4,0,0.0,60.637697193784966
control,Klf12.5,12324,0.12276886221436614,88.86716355714962
control,Klf2,579,0.005767865240353619,80.81489858365796
control,Klf2.2,1,9.961770708728184e-06,66.18129506896119
control,Klf2.3,0,0.0,60.637697193784966
control,Klf2.4,0,0.0,60.637697193784966
control,Klf2.5,0,0.0,60.637697193784966
control,Klf2.6,43,0.0004283561404753119,74.52325436953166
control,Klf2.7,5,4.9808853543640926e-05,69.67329673319145
control,Ms4a1,87806,0.874703238850587,94.25303782922823
control,Ms4a1.2,19,0.0001892736434658355,72.65124663816015
control,Nfatc3.2,112659,1.1222831262746087,94.91554957599762
control,Nfatc3.3,5,4.9808853543640926e-05,69.67329673319145
control,Nfatc3.7,0,0.0,60.637697193784966
control,Nfatc3.8,0,0.0,60.637697193784966
target,Rpa3.1,148,0.0014743420648917714,77.45083922781706
target,Rpa3.2,167,0.0016636157083576067,77.7426229569923
target,Rpa3.3,1,9.961770708728184e-06,66.18129506896119
target,Rpa3.4,63,0.0006275915546498757,75.41493637165561
control,Runx3,0,0.0,60.637697193784966
control,Runx3.2,3016,0.030044700457524207,85.07635346765424
control,Runx3.3,747,0.007441442719419954,81.45922097900585
target,Satb1.1,897,0.008935708325729182,81.92490465745963
target,Satb1.2,13340,0.13289002125443397,89.08406158058366
target,Satb1.3,73418,0.7313732818934059,93.77058538226699
target,Scmh1.1,3850,0.03835281722860351,85.72420967917628
target,Scmh1.2,5419,0.05398283547059803,86.63849835664084
target,Scmh1.3,11231,0.11188064682972625,88.61330462994287
target,Scml2.1,1225,0.012203169118192025,82.72418944112565
target,Scml2.2,8044,0.08013248358100951,87.70487699077238
target,Scml2.3,879,0.008756396452972074,81.87327180863791
target,Scml2.4,7019,0.06992166860456313,87.33576751482909
target,Scml4.1,3534,0.0352048976846454,85.49644290512144
target,Scml4.2,133,0.0013249155042608484,77.19219959232592
target,Scml4.3,643,0.006405418565712222,81.07956829164655
target,Setd1a.1,0,0.0,60.637697193784966
target,Setd1a.2,22593,0.2250662856222959,90.53280305543363
target,Setd1a.3,6350,0.06325724400042397,87.06529939544446
target,Setd1a.4,936,0.009324217383369582,82.03373803415144
target,Setd2.1,90,0.0008965593637855366,76.2585239923626
target,Setd2.2,14823,0.14766332721547787,89.37309453216483
target,Setd2.3,6020,0.059969859666543675,86.92142798090742
target,Setd2.4,62988,0.6274720134013709,93.35416750020005
target,Setd3.1,719,0.007162513139575565,81.36228318957515
target,Setd3.2,329,0.0032774225631715726,79.40376325151081
target,Setd3.3,1923,0.0191564850728843,83.89371871845069
target,Setd4.1,0,0.0,60.637697193784966
target,Setd4.2,9692,0.09654948170899356,88.21138540270694
target,Setd4.3,19,0.0001892736434658355,72.65124663816015
target,Setd4.4,4020,0.040046318249087304,85.83935414935814
