type,shRNA,count,pctg
target,Psip1.2,10715,0.21266397603238288
target,Mll3.2,9481,0.18817238980522838
target,Prmt8.4,9302,0.18461972049026837
target,Rbbp7.3,8830,0.17525178799495483
target,L3mbtl1.3,6763,0.13422738869874057
target,Pcgf6.3,6052,0.12011594801194413
target,Pcmt1.4,5972,0.11852816284324691
target,Kdm5c.1,5444,0.10804878072984529
target,Kat5.4,4897,0.09719229963887811
target,Mbd3.2,4386,0.08705032187382467
target,Kdm5a.2,4382,0.08697093261538981
target,Nap1l3.1,4358,0.08649459706478063
target,Prmt2.4,4303,0.08540299476130131
target,Pbrm1.2,4281,0.08496635383990958
target,Phf8.2,4086,0.08109612749121012
target,Morf4l1.2,4080,0.08097704360355783
target,Paxip1.4,3963,0.07865490779433816
target,Rbbp7.1,3791,0.07524116968163914
target,Rbbp5.4,3782,0.07506254385016072
target,Phf19.3,3666,0.07276025535554977
target,Kat5.2,3512,0.06970376890580762
target,Phc1.1,3024,0.06001827937675463
target,Prdm1.2,2846,0.05648545737640333
target,Mta2.2,2833,0.05622744228649003
target,Kdm4d.2,2784,0.05525492387066299
target,Mll2.1,2616,0.051920575016398844
target,Mta3.1,2599,0.05158317066805069
target,Ncoa1.1,2482,0.04926103485883101
target,Mta2.1,2452,0.04866561542056956
target,Ncor1.1,2320,0.04604576989221916
target,Kdm4c.1,2273,0.04511294610560955
target,Ring1.3,2249,0.04463661055500038
target,Mll5.2,2184,0.043346535105433896
target,Kdm3a.3,2149,0.04265187909412887
target,Prmt5.2,2122,0.04211600159969356
target,Mtf2.2,2116,0.04199691771204127
target,Mll2.2,2101,0.04169920799291054
target,Ncor1.4,2100,0.04167936067830182
target,Ppargc1a.4,2078,0.041242719756910094
target,Rbbp4.3,2046,0.040607605689431205
target,L3mbtl1.4,1979,0.039277835610647294
target,Kdm5d.3,1917,0.03804730210490695
target,Kat2b.2,1882,0.03735264609360192
target,Morf4l1.4,1821,0.036141959902470294
target,Prdm5.1,1813,0.035983181385600575
target,Jmjd6.2,1802,0.035764860924904704
target,Kdm5c.2,1795,0.0356259297226437
target,Myst4.1,1755,0.0348320371382951
target,Parp1.3,1743,0.03459386936299051
target,Psip1.3,1737,0.03447478547533822
target,Kdm1a.2,1720,0.034137381126990066
target,Pcmt1.1,1710,0.03393890798090291
target,Prdm15.4,1696,0.0336610455763809
target,Prdm6.4,1629,0.032331275497596984
target,Kdm1a.3,1621,0.032172496980727265
target,Prdm1.4,1614,0.032033565778466264
target,Kdm1b.1,1612,0.03199387114924883
target,Prdm10.2,1609,0.03193432920542268
target,Myst1.2,1555,0.030862574216552065
target,L3mbtl4.2,1553,0.030822879587334637
target,Prkaa2.3,1529,0.03034654403672547
target,Kdm4c.2,1494,0.029651888025420438
target,Prdm9.4,1463,0.02903662127255027
target,Mbd4.1,1435,0.028480896463506246
target,Mbd1.1,1428,0.028341965261245237
target,Kdm2a.3,1421,0.028203034058984236
target,Phf2.3,1405,0.02788547702524479
target,Prmt3.3,1354,0.026873263980200318
target,Kdm5d.1,1328,0.026357233800373726
target,Msl3.3,1291,0.025622883159851267
target,Kdm5a.1,1275,0.02530532612611182
target,Jmjd5.3,1267,0.0251465476092421
target,Psip1.1,1256,0.024928227148546235
target,Mbd4.3,1222,0.024253418451849917
target,Mtf2.1,1221,0.024233571137241203
target,Myst1.3,1205,0.02391601410350176
target,Mll1.2,1181,0.0234396785528926
target,Kat2b.3,1170,0.02322135809219673
target,Prkaa1.3,1143,0.02268548059776142
target,Phf19.1,1114,0.02210990847410868
target,Prdm8.1,1102,0.021871740698804102
target,Mll5.1,1061,0.02105800079984678
target,Prmt1.2,1054,0.02091906959758577
target,Prkcd.1,1041,0.020661054507672475
target,Nap1l2.1,1041,0.020661054507672475
target,Padi4.2,1005,0.01994655118175873
target,Phf8.1,986,0.019569452204193143
target,Padi4.3,981,0.019470215631149566
target,Rnf20.2,979,0.019430521001932134
target,Nap1l1.4,964,0.01913281128280141
target,Mll2.4,961,0.019073269338975265
target,Prkcd.3,944,0.018735864990627106
target,Rbbp5.3,916,0.018180140181583083
target,Morf4l1.3,913,0.018120598237756937
target,Nap1l3.3,913,0.018120598237756937
target,Padi1.2,878,0.017425942226451906
target,Rbbp5.2,867,0.017207621765756038
target,Mtf2.4,862,0.01710838519271246
target,Rbbp7.2,855,0.016969453990451456
target,Padi1.4,853,0.016929759361234028
target,Nap1l2.4,851,0.016890064732016596
target,Prmt5.3,842,0.01671143890053816
target,Mll3.3,824,0.016354187237581287
target,Mll3.4,798,0.015838157057754692
target,Kat2a.3,789,0.015659531226276256
target,Prkaa2.4,787,0.015619836597058828
target,L3mbtl3.4,784,0.015560294653232682
target,Mbd2.3,772,0.0153221268779281
target,Padi6.4,768,0.015242737619493239
target,Ncoa3.2,765,0.015183195675667093
target,Paxip1.1,757,0.015024417158797371
target,Rbbp7.4,751,0.014905333271145082
target,Padi6.1,748,0.014845791327318936
target,Pcgf2.2,746,0.014806096698101505
target,Paf1.3,731,0.014508386978970778
target,Mbd4.4,725,0.014389303091318488
target,Kdm1b.3,724,0.014369455776709771
target,Kdm4d.1,706,0.0140122041137529
target,Prkaa2.2,702,0.01393281485531804
target,Ppargc1a.2,700,0.013893120226100609
target,Pcgf1.2,675,0.013396937360882728
target,Prdm10.1,645,0.012801517922621275
target,Prmt7.3,641,0.012722128664186413
target,Rbbp4.1,630,0.012503808203490549
target,Phf20l1.1,628,0.012464113574273118
target,Kdm4c.3,623,0.01236487700122954
target,Phc1.2,622,0.012345029686620827
target,Pcgf6.2,620,0.012305335057403395
target,Phf20.4,619,0.01228548774279468
target,Kdm3a.2,604,0.011987778023663954
target,Ncoa1.2,563,0.011174038124706631
target,Prmt3.1,555,0.01101525960783691
target,Prmt3.4,554,0.010995412293228196
target,Padi4.4,554,0.010995412293228196
target,Kdm4d.4,544,0.010796939147141044
target,Mta1.4,541,0.010737397203314899
target,L3mbtl1.1,538,0.010677855259488753
target,Kat5.3,526,0.010439687484184172
target,Rnf217.1,522,0.01036029822574931
target,Prmt2.1,511,0.010141977765053444
target,Mbd1.4,503,0.009983199248183722
target,Rnf40.4,503,0.009983199248183722
target,Kdm2a.2,498,0.009883962675140147
target,Orc1.2,489,0.00970533684366171
target,Prdm5.4,486,0.009645794899835565
target,L3mbtl1.2,482,0.009566405641400705
target,Mta3.3,479,0.00950686369757456
target,Jmjd5.2,469,0.009308390551487408
target,Jmjd5.4,465,0.009229001293052546
target,Pcmt1.3,463,0.009189306663835117
target,Rnf40.2,456,0.00905037546157411
target,Kdm6a.4,446,0.00885190231548696
target,Phf20.2,437,0.008673276484008523
target,Kdm2b.2,433,0.008593887225573662
target,Ncoa1.3,426,0.008454956023312655
target,Parp1.1,424,0.008415261394095225
target,Phf2.2,419,0.00831602482105165
target,Mll5.3,408,0.008097704360355782
target,Kdm1a.1,405,0.008038162416529639
target,Padi1.1,391,0.007760300012007625
target,Ncor2.3,388,0.00770075806818148
target,Mll5.4,387,0.007680910753572765
target,Mbd3.1,385,0.007641216124355334
target,Rnf20.3,384,0.0076213688097466195
target,Kdm5a.3,382,0.007581674180529188
target,Pcgf1.1,380,0.007541979551311758
target,Myst3.2,379,0.007522132236703044
target,Pcgf6.4,364,0.007224422517572315
target,Rnf2.1,361,0.0071648805737461714
target,Myst4.4,353,0.00700610205687645
target,Kdm1b.4,351,0.00696640742765902
target,Myst3.3,351,0.00696640742765902
target,Phf20.3,347,0.006887018169224158
target,Phf19.4,342,0.006787781596180583
target,Kdm6a.2,337,0.006688545023137007
target,Polr2b.3,336,0.006668697708528291
target,Myst4.3,333,0.006609155764702147
target,Kdm4a.1,331,0.006569461135484716
target,Prmt1.3,327,0.0064900718770498555
target,Phip.4,320,0.00635114067478885
target,Mll1.3,313,0.006212209472527843
target,Rnf217.4,306,0.006073278270266837
target,Prmt6.2,303,0.006013736326440692
target,Kdm2b.3,299,0.005934347068005831
target,Prdm4.4,280,0.005557248090440243
target,Ncor2.4,269,0.005338927629744377
target,Kdm2a.4,263,0.005219843742092086
target,Mbd4.2,254,0.005041217910613649
target,Mta2.4,253,0.005021370596004934
target,L3mbtl4.3,243,0.004822897449917782
target,Pcgf5.1,234,0.004644271618439346
target,Kdm3b.2,234,0.004644271618439346
target,Pcgf1.3,230,0.0045648823600044856
target,Prmt6.3,221,0.004386256528526049
target,L3mbtl3.1,214,0.004247325326265043
target,Prkaa2.1,212,0.004207630697047613
target,Rnf217.2,210,0.004167936067830183
target,Prmt1.4,207,0.004108394124004037
target,Kdm4a.3,205,0.004068699494786607
target,Kdm5c.4,205,0.004068699494786607
target,Nap1l3.2,204,0.004048852180177891
target,Kdm3a.1,198,0.0039297682925256
target,Orc1.3,193,0.003830531719482025
target,Prdm12.3,190,0.003770989775655879
target,Kdm3b.3,189,0.0037511424610471643
target,Prdm11.3,188,0.003731295146438449
target,Phf20l1.4,188,0.003731295146438449
target,Kdm3b.4,186,0.0036916005172210184
target,Pbrm1.1,184,0.0036519058880035886
target,Ncoa3.3,180,0.003572516629568728
target,Polr2b.4,177,0.003512974685742582
target,Kdm1a.4,176,0.003493127371133867
target,Prmt8.2,169,0.0033541961688728613
target,Prkcd.2,161,0.00319541765200314
target,Prdm1.1,158,0.0031358757081769943
target,Phf20l1.3,152,0.0030167918205247037
target,Phf17.2,152,0.0030167918205247037
target,Mecom.3,150,0.002977097191307273
target,Ppargc1a.3,146,0.0028977079328724124
target,Kdm6b.3,145,0.0028778606182636975
target,Ncor1.3,140,0.0027786240452201214
target,Prmt7.1,138,0.0027389294160026913
target,Prdm4.2,134,0.002659540157567831
target,Kdm5b.3,132,0.0026198455283504003
target,Prdm10.4,131,0.002599998213741685
target,Prmt6.4,130,0.00258015089913297
target,Kdm1b.2,129,0.002560303584524255
target,Prdm8.4,129,0.002560303584524255
target,Mecom.4,123,0.002441219696871964
target,Kdm6b.2,117,0.002322135809219673
target,Prdm12.4,117,0.002322135809219673
target,Mbd2.2,114,0.0022625938653935275
target,Mbd2.4,112,0.0022228992361760973
target,Kdm4c.4,111,0.002203051921567382
target,Kat5.1,110,0.002183204606958667
target,Phip.2,110,0.002183204606958667
target,Prdm2.4,110,0.002183204606958667
target,Mecom.1,108,0.0021435099777412365
target,Rbbp4.2,108,0.0021435099777412365
