"Experiment: 100U panel2","Analysis: Analysis 1","User: Admin","Plate: 10","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:21:15 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"B02","Sample",27083,8286,3117,1121,2212.83996539661,4740.44387168104,3279.43114268878,4077.03628385986,4161.70751907536,5268.67156756371,80.0024137098721,96.6955405838948,106.356736242884,94.0231935771632,869.036061841457,2753.19189057464,2031.24879142437
"B03","Sample",30998,5840,3748,2027,1375.17896655467,3190.86573503286,2656.91974945253,4265.91678367311,5619.08313731984,4849.04152823002,64.8458904109589,86.6595517609392,109.154550350027,91.6132215096201,443.524391668953,1337.97973348777,1725.2777788677
"B04","Sample",37629,9472,5141,1943,948.283610265591,2056.51353042506,2350.81098194194,4061.03620718259,4125.04764584318,4817.19757223598,60.4096283783784,85.4892044349348,110.586226522482,90.4271744724653,378.84082357241,1260.343326972,1620.63630315459
"B05","Sample",32064,7632,3929,1454,667.737669945673,1349.38475404923,2526.7991198116,4842.16236412968,5884.20767860868,4684.90862647365,54.4549266247379,86.5869177907865,112.364760432767,88.9958734525447,309.9054412657,1369.25962825528,1581.30251593567
"B06","Sample",33963,37,22,4603,547.048075824467,3139.47293803916,2397.04414679574,3422.40789606243,4982.05465829593,5094.92256700246,48.6486486486486,90.9090909090909,109.257061476383,91.5272648272866,211.53479248722,1655.30978320814,1701.92749396346
"B07","Sample",36670,10736,5214,1185,1204.52608806076,3449.46526568314,2187.79036502062,2742.49790224774,4020.72042290738,4997.49981603914,61.3915797317437,83.3525124664365,112.535612535613,88.8607594936709,404.725490760615,1076.74364954592,1355.91973370445
"B08","Sample",29646,1835,1099,2409,878.836541976433,1967.9108849886,2281.0007609474,3541.0160055802,4751.0485605065,4290.23284389995,71.2806539509537,90.9008189262966,109.400544959128,91.4072229140722,660.685727775018,2014.11662742789,1625.15762977864
"B09","Sample",32272,3860,2460,2933,712.101220229138,1638.65868007753,2543.03656867852,3167.04960959268,4404.01657392048,4886.00801600427,58.4715025906736,82.1138211382114,109.80906027705,91.0671667234913,323.257836276888,1050.71950232456,1610.45302599675
"B10","Sample",32915,7428,4430,1378,442.366230842885,2116.76696311379,2370.27200599681,1528.53733650097,3143.04218229238,4394.06391572537,61.4970382337103,90.5191873589165,108.418568056648,92.2351233671988,421.451228308047,2173.93854647311,1888.77201212457
"B11","Sample",42174,10128,4116,2319,1591.5546489516,3205.30816040061,2302.80906714639,2704.5312549766,3272.58723823352,4373.28116000238,75.8293838862559,93.1243926141885,107.014305491463,93.4454506252695,679.303817900648,1826.21114363446,1863.62606852094
"C02","Sample",31679,6084,3370,1468,1026.40048140814,2662.66758606075,2759.96757016323,3796.32407783448,4224.31174064542,4732.47844116017,71.5811965811966,92.9376854599406,112.749615975422,88.6920980926431,540.987405936525,1678.56833844985,1474.54640078286
"C03","Sample",35639,7426,4846,2204,1183.75285518767,3725.95966875324,2423.11496793374,4047.65996733964,5490.72560879235,5419.56830483149,60.6382978723404,88.6297977713578,111.991869918699,89.2921960072595,350.787847286855,1570.06084362011,1429.13303971379
"C04","Sample",32901,4768,2653,2855,1330.71077825343,3569.11240271136,2754.4784101164,3794.80664341848,4536.97152319464,5638.20334666248,60.6963087248322,90.3128533735394,110.744763382467,90.2977232924693,356.512271398774,1754.56434478672,1518.49804635039
"C05","Sample",32945,6046,3837,2521,1197.70401198984,2600.12386610666,2596.32425771141,3847.62044604572,5002.02407708048,5787.54806127459,71.9318557724115,90.0964295022153,111.450044208665,89.7262990876636,567.804571454233,1547.52487942304,1494.56958329665
"C06","Sample",30619,4893,3377,2011,1259.72747330925,3404.94748493345,2337.3406558494,2579.63735419755,4887.26291582085,5328.43861355823,54.996934396076,84.1279241930708,111.412742382271,89.7563401292889,284.488654847236,1134.9720714985,1423.01481175226
"C07","Sample",36461,9356,5717,1635,910.467693582181,2979.48653825881,2568.55519845106,4086.64961075744,5379.01091842283,5409.29933386179,60.6990166737922,88.5604337939479,112.603305785124,88.8073394495413,354.659316671376,1390.92478227957,1398.56142935052
"C08","Sample",41672,9965,7087,1763,807.960645908979,1612.23277662209,2166.62409548305,4453.12007770427,4577.86294006075,5440.31252346612,29.5032614149523,65.4014392549739,113.230571612075,88.3153715258083,95.8013164941776,474.225195278802,1412.27094641953
"C09","Sample",33484,5641,3437,2234,1273.29834723495,2285.79019301752,2489.94508244092,5327.29397807521,4859.26284859257,5316.85540649523,58.8370856231165,81.7864416642421,110.430054374691,90.5550581915846,322.866836489162,828.726441140969,1512.45767174633
"C10","Sample",35293,4975,2540,3316,619.793438411148,2023.47650898211,2184.81124906455,2450.6746305507,4404.19322895829,5336.47209614185,66.5326633165829,93.5433070866142,109.40283734741,91.4053075995175,516.126230324326,2160.60115204765,1608.58294487302
"C11","Sample",39850,6957,3666,2427,982.119717796411,2190.90632843703,2428.43923765743,3695.82878520109,4411.09248834442,4796.72851778291,73.5086962771309,92.9896344789962,108.687863860278,92.0065925010301,642.05030790648,1988.96388453252,1757.04712323913
"D02","Sample",32681,6140,6534,1334,360.475532050858,1393.768741509,2700.69225943309,2676.27717700162,3385.60574395041,5891.67930483153,57.9153094462541,85.7514539332721,109.165302782324,91.6041979010495,333.249062399265,1742.42065619697,1699.05540885024
"D03","Sample",39452,52,24,7064,551.528542909686,1907.27977592924,2893.07691471145,2000.81505033438,4334.56632162055,5142.6359325209,61.5384615384615,87.5,111.825233496913,89.425254813137,392.988244065948,1431.49591840505,1545.31027811795
"D04","Sample",33295,4356,3552,3564,1018.24751853044,2705.48814779836,2962.99774272672,4900.24340120788,5059.49528709937,5488.80931874408,63.7281910009183,88.231981981982,115.90243902439,86.2794612794613,414.21317824372,1449.08453362015,1323.02488141479
"D05","Sample",40643,10,13,7835,1078.12518135647,1878.06222392177,3027.73605664282,2095.6567323908,4446.19771394912,5625.68730281773,50,61.5384615384615,115.543430172541,86.5475430759413,123.587761953399,482.643549170601,1289.82303369856
"D06","Sample",36333,5633,5868,2578,1066.73697129105,2940.53927693551,2801.11491055285,4741.42708522761,5660.57806090859,5425.4625974318,55.2458725368365,84.5944103612815,117.663167503423,84.988363072149,268.01256878966,1064.1951260543,1157.25130823612
"D07","Sample",36521,6387,5126,2942,1072.04850518623,2817.88656710412,3025.858522803,4601.31231110747,5070.74152033982,5540.58881488133,63.3317676530452,88.607101053453,114.966783899961,86.981645139361,403.293882134374,1436.8544566068,1332.48817720579
"D08","Sample",29724,6691,6083,767,1107.73233437467,3001.44469844088,2594.96033797283,5201.1042566526,5883.88871089015,5631.38314027616,61.7545957256016,87.3910899227355,115.338345864662,86.7014341590613,373.957824827967,1420.17840401332,1270.85061059044
"D09","Sample",35567,6025,4385,2554,1111.42177691682,2662.75654535593,2839.04957185004,4400.01024287808,4899.68934794995,5181.86340176069,58.5228215767635,86.5450399087799,112.759381898455,88.6844166014096,337.776391009541,1273.92471978352,1374.91301010974
"D10","Sample",34779,8912,4711,1776,1540.28576058575,3375.85628326112,3273.13064918761,5067.79232180054,4776.87804639488,5752.99737038867,79.95960502693,96.2003820844831,112.833545108005,88.6261261261261,804.494387427016,2477.69915865539,1467.98632449173
"D11","Sample",35893,4722,3245,3209,1676.25116458121,3517.18319090397,2664.3590922589,3796.23023490589,4720.5192988123,4481.0598674312,57.9203727234223,83.020030816641,112.794376098418,88.6569024618261,343.906731717057,1086.32586556239,1435.45152752606
"E02","Sample",29059,3911,1734,2672,1336.17074120227,3165.6503883872,2631.7003220771,3898.41047271424,4851.60179498542,5029.69002308446,72.7691127588852,91.7531718569781,108.353609083536,92.2904191616766,701.988648820198,2169.44442196089,1818.57685882343
"E03","Sample",32996,4347,4770,2719,988.790796598111,2351.96688925944,2744.3036018935,4273.87779089949,6023.87661985405,5580.47796195936,52.2199217851392,80.5660377358491,112.728026533997,88.7090842221405,257.612684022704,1011.98320991789,1441.42341566428
"E04","Sample",30524,6097,3144,2755,1393.64899913116,3404.12326726827,3001.41582441004,4493.4717762566,4795.66211584118,5839.77930011418,80.1541741840249,93.0979643765903,112.128612128612,89.1833030852995,877.786915817843,2311.4879889871,1463.18360821207
"E05","Sample",31382,7008,5296,1592,964.71094913875,2688.60920783628,2745.70319021203,5106.48839226303,5644.9918647597,5434.89678046679,65.3110730593607,86.4992447129909,112.747875354108,88.6934673366834,441.367051474862,1279.46417147887,1399.62591565464
"E06","Sample",35070,4205,3643,4302,896.375644656598,1741.23916107928,2877.26497525279,5253.73142864558,6449.13666557363,5745.08997850885,56.9084423305589,86.7965962119133,114.965259219669,86.9827986982799,301.730833387425,1331.56006528148,1311.20414272819
"E07","Sample",36060,7399,6691,2440,935.418288371659,3051.95153125594,2889.55048759754,3625.08305784445,5101.95822131664,5856.78385835791,45.3574807406406,79.7040801076072,115.148655025956,86.844262295082,189.081904662157,827.610774379282,1238.31626897898
"E08","Sample",32973,4024,4125,3359,940.666802189753,2972.1054529917,2903.02524209812,3782.85512029991,5259.9971441136,5541.7662083059,52.286282306163,85.1151515151515,114.91618200479,87.0199464126228,250.517035467759,1221.48578978145,1318.57060654903
"E09","Sample",31244,3937,3243,3048,1564.87360935591,2998.26456319777,2764.91833141456,4941.38916993992,5129.38805801805,5473.77582668362,71.9837439674879,90.4717853839038,113.098330241187,88.4186351706037,579.033721285389,1591.55712270304,1469.13573611661
"E10","Sample",29712,4362,3797,2405,1364.15829111764,3728.54716548323,2710.04058786203,3091.07138456779,4592.0549340784,5289.93019019781,55.4562127464466,84.4350803265736,112.435717625058,88.9397089397089,282.963705242938,1106.44840051404,1388.36184593739
"E11","Sample",34368,6001,3984,2615,1073.90002097165,3301.18778988246,2389.12590851508,3793.68184389111,5271.34582195732,4978.00272061866,58.5235794034328,86.3955823293173,111.704399829133,89.5219885277247,327.281507633612,1245.32305697495,1464.30767508267
"F02","Sample",31716,6017,6591,1264,825.008036432519,2082.34345612152,2743.11033604821,4297.1210235423,5920.66322322017,5617.13736238185,23.7161376101047,59.4295251099985,115.013648771611,86.9462025316456,66.2963206015709,348.206110134384,1414.0130447476
"F03","Sample",36703,9423,7372,1307,1075.02830551723,2435.36076648945,2563.34795039995,4391.97022851319,5175.51122895129,5440.67664791388,62.7082670062613,87.6153011394465,110.668924640135,90.3596021423106,411.072686155678,1441.74134272144,1659.53498170981
"F04","Sample",38433,5633,5921,3547,1209.23596743167,3570.45312424171,2733.75540302843,4618.86229334184,5821.86776259146,5774.15101406028,59.5419847328244,88.7856780949164,109.509107749305,91.3166055821821,332.019126642012,1475.38602073264,1668.25070514569
"F05","Sample",35991,8453,5898,2073,768.984304645036,2687.19421309536,2518.99288120674,3688.55544607287,5717.16751805346,5626.50442602784,53.0107654087306,83.5876568328247,111.631663974152,89.5803183791606,254.786032256235,1005.35698982891,1484.64981367095
"F06","Sample",37227,59,47,9223,746.382250742498,2392.79059647314,2733.67519722979,3022.43284419484,3737.59867902816,5911.55672432177,49.1525423728813,74.468085106383,112.44818336991,88.9298492898189,190.827087616126,432.265250112098,1428.88998828461
"F07","Sample",38217,6429,5228,4088,1202.60363764114,3411.90166066091,2682.45145803439,3225.02932109427,5196.32222351339,5738.79059221428,58.8427438170789,85.6350420811017,112.959381044487,88.527397260274,311.537225913138,1075.58690092219,1381.08981278634
"F08","Sample",39070,5877,5163,4186,866.978323140387,2404.41616607116,2615.88312812546,4079.66793757916,4955.41918415578,5587.31288318636,59.1798536668368,85.2024017044354,112.074966532798,89.2259913999044,348.99934288434,1243.16285814587,1483.96219858966
"F09","Sample",37299,4272,3879,4171,999.023164985303,2479.12276452996,2542.62179455915,4046.79562865183,5264.51424801489,5551.54150736429,58.8483146067416,89.5591647331786,110.87187666135,90.1941980340446,345.403984217895,1605.97637543633,1559.33419866553
"F10","Sample",35427,3063,2434,4724,936.424223923016,2650.61333519647,2571.72812592476,3719.60455236953,5059.65621257978,5224.77995673424,70.8455762324518,90.5505341002465,109.453197405005,91.3632514817951,552.616203444922,1566.60524336335,1549.03128461084
"F11","Sample",39749,12188,6720,1210,1522.57440456207,2845.40690004896,2435.0446871526,2572.13465584117,3346.99286347643,4773.88984024331,80.5464391204463,94.0773809523809,108.812949640288,91.900826446281,871.861952390554,2111.35803322149,1760.21416995295
"G02","Sample",33266,4860,3431,2684,1120.64347060543,2805.97008506558,2451.69459714443,3507.46630573024,4764.1769101628,4555.40969089445,70.4115226337449,90.614981055086,111.926605504587,89.344262295082,579.736306523811,1799.096657628,1547.18157186225
"G03","Sample",35688,3590,3415,4593,769.664127897476,2907.09677027904,2473.470609262,3457.27888126575,5219.04380036757,4860.26372251325,55.041782729805,85.592972181552,109.985632183908,90.9209666884389,280.10991426632,1170.86482710861,1593.33646020006
"G04","Sample",40035,4585,4038,4463,750.646769739946,2436.02125788302,2696.28467872014,3259.09441420346,4672.26379207911,5127.93868044669,71.690294438386,90.0445765230312,111.130478087649,89.9843154828591,636.497956027209,1805.37843857642,1555.35975935765
"G05","Sample",33651,8822,6066,1078,887.120557234449,2858.89969678329,2685.14568257518,4073.96987986229,4855.27087938609,4577.18336946516,64.6452051688959,88.2789317507418,112.058212058212,89.239332096475,413.879588105722,1326.10925414095,1497.76511334415
"G06","Sample",40746,7124,6130,3286,975.513199312426,2628.92316097007,2218.29055781752,3464.48046343389,4358.86727278151,4786.59256921961,64.6266142616508,89.4453507340946,113.584514344971,88.0401704199635,429.020766253848,1598.07354934125,1398.03827927998
"G07","Sample",35834,5280,4374,3889,868.33073258203,2366.54406606511,2050.94406442601,3716.49225127857,4875.84574159078,5067.9566461724,62.5568181818182,85.2994970278921,111.881472957422,89.3803034199023,401.197679747912,1118.85155818562,1404.06582098027
"G08","Sample",39294,7754,7374,2708,563.355730874414,1850.10197906395,1959.69198309547,1319.70650404406,4398.85708259876,4763.35640856827,35.1818416301264,80.2549498237049,112.318540024886,89.0324963072378,125.652839557079,914.55441142397,1455.63724575379
"G09","Sample",36066,8341,5355,2264,1202.75710249437,3406.23941683508,2439.820319962,2933.61964539479,5773.71522649794,4554.87791025576,58.3383287375614,76.0410830999066,112.413108242304,88.9575971731449,347.744562796251,677.398797098183,1378.45272035749
"G10","Sample",34351,5681,4887,3331,917.463378917719,2397.97933472493,2195.84363614931,2598.2382357586,4056.20020818127,4353.51205364407,63.1402922020771,86.1059954982607,109.71673254282,91.1438006604623,398.214529804146,1184.0741428218,1543.08965884315
"G11","Sample",34695,9033,5446,1796,801.672143387724,2151.19829936238,2093.58714841015,3099.7125186024,3701.58215883998,4028.37761054723,45.3559171925163,77.2493573264781,109.712889431888,91.1469933184855,196.975599081228,821.101382525616,1595.63223952694
