Well,GeoMean BV605-A of Amet+_PD1,GeoMean PerCP-Cy5-5-A of Amet+_Lag3,Amet+Tim3+ as % of Amet+,GeoMean PE-A of Amet+_Tim3
B02,801.621741484592,3334.91269020503,67.0542635658915,492.01689306901
B03,670.267299575029,4775.93186914253,58.5871799663614,330.294855548641
B04,842.168976429084,4638.98234987734,64.5104381064393,426.824744578717
B05,768.007330594074,4812.65429980386,62.4293785310734,391.904936512291
B06,947.775190141093,5759.87779339093,62.5094482237339,404.748451683827
B07,1393.39752510291,4598.4224462718,73.5276136132056,681.867944602095
B08,980.336246149498,5482.78577019888,61.1241217798595,384.861437946416
B09,816.455416876648,5223.78964462986,61.6806722689076,377.448782181412
B10,867.583230199047,5244.20195588779,63.5942668136714,424.090028990321
B11,618.115272920821,3318.80394669473,61.5692554043235,386.395904855918
C02,835.8687292384,4676.39561661506,65.2073732718894,503.867524743811
C03,713.784955459059,3615.7544460225,60.0085178875639,374.741730954954
C04,1145.63298859351,3988.10903913564,70.1427323041072,563.781016572293
C05,797.018875894482,3820.48801875543,63.9586410635155,403.183048916206
C06,1154.74305859595,3708.20233630535,61.7647058823529,368.127137966179
C07,990.266620949214,5065.83051719747,71.2092926778677,590.247248772071
C08,744.809244776589,4483.80009757247,70.1945345067161,576.809866817722
C09,1070.81341682246,3523.08261525677,67.4537583628493,528.206208179143
C10,768.303645020119,3706.79319645199,71.9385026737968,620.651498446145
C11,749.027442296716,3397.5117050642,72.5982172334104,644.440997730985
D02,974.967339676003,5174.27230871211,61.522633744856,419.520839340254
D03,947.493095932863,4041.77212421339,62.3595505617978,399.032987631735
D04,996.177291141856,3835.55188351281,52.8424153166421,252.506589328453
D05,955.433847879602,4118.2660609692,59.3123209169054,331.455830641095
D06,852.949315233908,4292.7166356223,44.9398650630683,181.943077892609
D07,832.234841895748,4468.60736418037,61.8941255304892,365.307921615961
D08,803.743698740776,4449.14994758584,69.8564593301435,561.367434549982
D09,931.263539388055,3666.43251076053,57.571242317005,319.46510950255
D10,755.969739928272,3862.46207013602,64.5786963434022,420.073386407364
D11,534.225917183152,4006.45008039646,59.6153846153846,484.981100800278
E02,1120.84333541644,2727.28127042738,52.9411764705882,293.398553663689
E03,797.917717624474,5022.11024823214,66.5384615384615,486.587254621563
E04,982.158747766342,4929.36352130746,65.4816513761468,461.544874508884
E05,1183.73553079168,5490.33223352971,53.3557046979866,278.555119893532
E06,784.834144010783,5040.43812040767,55.8380414312618,287.758736396402
E07,1358.5008396368,4381.6914695662,62.5366999412801,370.480879269985
E08,858.805761734821,4079.11493038872,61.6434108527132,390.4925881504
E09,837.124641548322,4380.0994277255,63.9526911210147,417.648472756494
E10,864.877186362154,4963.18307054082,73.856598380181,687.541077514287
E11,723.348945014046,3319.98264003338,63.0673222390318,422.382670865494
F02,529.098325648765,2549.34222090843,69.9633027522936,553.303904828868
F03,1219.58557721995,3611.99868998248,79.3130366900859,896.682449778321
F04,681.762038987107,3449.10293136287,72.2532314923619,626.146001326287
F05,717.059531583201,4238.35797849493,65.3519417475728,455.74844754558
F06,666.787938102468,3551.81153966258,48.6342943854325,225.174005716281
F07,881.687974827585,4790.45887533821,67.906517445688,502.541604054193
F08,580.566763665611,3921.53289232888,67.4289245982695,479.243837353258
F09,808.96932990653,4357.60864806255,69.456289978678,555.683335727053
F10,656.405315979677,3552.66654783776,66.0850599781897,493.893605331982
F11,885.104844601256,3697.55126498995,70.5990322042383,574.200046041326
G02,845.17442412566,2853.62934778087,74.6913580246914,685.407953973168
G03,735.678224109261,3235.92710467895,74.3068783068783,685.695856698039
G04,874.587740834617,3895.53576835025,73.9070662634039,676.312952264661
G05,1235.32808688776,3637.82636056537,81.4824057898677,992.678547164568
G06,850.69872902273,2786.05448736763,71.3935431140172,607.731205662637
G07,731.630417424568,3381.46152458131,63.9442231075697,419.494469707767
G08,840.033990283231,3936.62771858823,64.7585424284453,450.984280532906
G09,721.717783271948,4250.31167853168,75.0285062713797,718.941242305172
G10,763.300828921675,1603.33539549531,57.8910856746445,335.307636815892
G11,516.627402451763,3158.58436297403,76.8438003220612,851.0395981565
