"Experiment: 100U panel2","Analysis: Analysis 1","User: Admin","Plate: 9","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:14:21 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"B02","Sample",29909,2064,1490,3330,801.621741484592,3018.65021864488,2556.14069191909,3334.91269020503,4590.69340684572,5667.96370260172,67.0542635658915,89.5973154362416,112.996267390567,88.4984984984985,492.01689306901,1835.77396711455,1532.78721894448
"B03","Sample",27811,5351,2495,1566,670.267299575029,2367.29678535011,2559.45366926022,4775.93186914253,6308.44612336181,5840.3225640438,58.5871799663614,88.937875751503,113.973799126638,87.7394636015326,330.294855548641,1412.88529000213,1453.31706871085
"B04","Sample",28610,3401,2657,2549,842.168976429084,2361.95689397992,2862.62497341995,4638.98234987734,5965.80768565272,5913.31790728806,64.5104381064393,87.0907038012796,113.642443156487,87.995292271479,426.824744578717,1506.6568167769,1514.44795161308
"B05","Sample",32935,1770,1431,4639,768.007330594074,2434.28137570653,2855.84077639511,4812.65429980386,6587.74784593753,6120.29557808924,62.4293785310734,86.8623340321453,111.568061568062,89.631386074585,391.904936512291,1456.12243631257,1610.80504699415
"B06","Sample",29064,3969,2287,2484,947.775190141093,2763.50961502305,2634.21026211924,5759.87779339093,6885.75562383036,5940.31256193231,62.5094482237339,83.6904241364233,115.266821345708,86.7552334943639,404.748451683827,1194.1784280384,1386.0412735468
"B07","Sample",32716,4907,2676,2800,1393.39752510291,3629.56059416162,2897.79100887477,4598.4224462718,5862.38652336805,6137.94693011302,73.5276136132056,92.4514200298954,112.224448897796,89.1071428571429,681.867944602095,2069.03439153375,1492.49245200042
"B08","Sample",31948,2135,1513,4210,980.336246149498,2075.54960441484,2642.72726457017,5482.78577019888,5794.75682776544,5594.48874860155,61.1241217798595,84.6662260409782,112.868632707775,88.5985748218527,384.861437946416,1260.30817129061,1533.86692802228
"B09","Sample",32867,2975,2749,3463,816.455416876648,2451.72089253065,2539.60184242087,5223.78964462986,7060.99027926907,5877.34015604987,61.6806722689076,88.3594034194252,109.936507936508,90.9615939936471,377.448782181412,1597.94910832048,1737.09946216933
"B10","Sample",32120,4535,3399,2216,867.583230199047,2452.93482607316,2521.96049298451,5244.20195588779,6356.29731188902,5545.86432772717,63.5942668136714,89.143865842895,109.75730559683,91.1101083032491,424.090028990321,1684.93514144127,1806.99804269024
"B11","Sample",34253,2498,2346,3819,618.115272920821,1377.95353141315,2391.6739475093,3318.80394669473,5035.82385111178,4762.23326418119,61.5692554043235,88.5336743393009,107.942340305257,92.6420528934276,386.395904855918,1568.13740763585,1964.04667805988
"C02","Sample",33589,6944,2609,1528,835.8687292384,1461.20127257236,2138.76224405127,4676.39561661506,5704.1166139867,5560.2607988725,65.2073732718894,90.3027980068992,110.24531024531,90.7068062827225,503.867524743811,1788.46351181153,1825.3869809659
"C03","Sample",30836,7044,2564,1467,713.784955459059,2323.28524372863,2148.46865535103,3615.7544460225,5729.18885792892,5791.91238262817,60.0085178875639,92.1606864274571,110.300751879699,90.6612133605999,374.741730954954,1768.65836613373,1900.34037076893
"C04","Sample",30402,3433,1822,2301,1145.63298859351,3460.30158162005,2499.52036224983,3988.10903913564,5687.13932072042,6009.41910594467,70.1427323041072,91.1635565312843,112.683643486778,88.7440243372447,563.781016572293,1814.83032223283,1595.55768327362
"C05","Sample",32779,4739,1816,1887,797.018875894482,2291.50564093307,2136.41048519871,3820.48801875543,6227.13673022839,5988.90472550314,63.9586410635155,91.3546255506608,108.949191685912,91.7859035506094,403.183048916206,1739.28473936718,1757.55730759559
"C06","Sample",26394,34,20,3323,1154.74305859595,1882.37124292308,1990.92822103125,3708.20233630535,7263.81370174132,5802.87361181167,61.7647058823529,95,113.606837606838,88.0228708997894,368.127137966179,1891.55766412296,1482.1825012603
"C07","Sample",31071,4821,2045,2131,990.266620949214,2589.20719016527,2466.25051494492,5065.83051719747,7233.04869233596,6465.15614399982,71.2092926778677,92.6161369193154,110.072314049587,90.8493664946035,590.247248772071,1918.1641694012,1742.26562427768
"C08","Sample",32469,4318,1742,1828,744.809244776589,1799.62711283118,2025.27983834931,4483.80009757247,5955.52483949727,5762.50644845904,70.1945345067161,91.1021814006889,110.453172205438,90.5361050328227,576.809866817722,1889.96187747854,1700.18535806204
"C09","Sample",31302,2541,1332,2945,1070.81341682246,2905.32168199039,2268.93091138283,3523.08261525677,5585.17086444818,5896.35250531415,67.4537583628493,90.0900900900901,108.511422254974,92.1561969439728,528.206208179143,1789.44130894393,1818.39359625143
"C10","Sample",34948,7480,3332,1391,768.303645020119,2316.56325873658,2159.14630663485,3706.79319645199,5606.11470764201,5976.44126015863,71.9385026737968,92.4669867947179,109.098039215686,91.6606757728253,620.651498446145,2224.00734786478,1818.46250414624
"C11","Sample",34725,3029,1956,3268,749.027442296716,2100.61579448551,2164.42319342247,3397.5117050642,4998.56757042055,4850.62286708062,72.5982172334104,92.4335378323108,108.283631544069,92.3500611995104,644.440997730985,2027.2230573066,1889.37670665471
"D02","Sample",26615,3888,2443,1556,974.967339676003,2510.27649560836,2384.81126636544,5174.27230871211,6298.11714572978,5199.98089022204,61.522633744856,88.1702824396234,113.081395348837,88.4318766066838,419.520839340254,1644.59209225286,1434.65858514047
"D03","Sample",33679,2848,2408,3550,947.493095932863,3344.07197464215,2839.98092378607,4041.77212421339,5917.42117837175,5956.17417749643,62.3595505617978,90.656146179402,111.98738170347,89.2957746478873,399.032987631735,1680.39507058374,1552.50735551893
"D04","Sample",32011,3395,2363,2937,996.177291141856,3224.46270938438,2656.51428212768,3835.55188351281,5371.76516811358,6223.59041628383,52.8424153166421,84.2573000423191,113.529184383456,88.0830779707184,252.506589328453,1190.31607120284,1484.24805658819
"D05","Sample",34223,1047,863,4642,955.433847879602,2949.65883436385,2750.03615203674,4118.2660609692,5531.97142658988,6070.0163460761,59.3123209169054,84.2410196987254,113.886162904809,87.8069797501077,331.455830641095,1096.03679139022,1444.86093290434
"D06","Sample",34368,3409,3157,3299,852.949315233908,2748.49719479693,2754.35994956437,4292.7166356223,5354.27710154448,6454.17596534575,44.9398650630683,71.3018688628445,114.073305670816,87.6629281600485,181.943077892609,620.695656928578,1390.02382316561
"D07","Sample",30985,4477,3047,2137,832.234841895748,2463.71903935821,2459.97051509023,4468.60736418037,5555.03646196405,6310.20531393612,61.8941255304892,85.5595667870036,115.140086206897,86.8507253158634,365.307921615961,1268.01103503848,1411.86695096938
"D08","Sample",35608,5016,2723,3062,803.743698740776,2081.10191552146,2617.77921787312,4449.14994758584,5531.45729754887,6067.18589607715,69.8564593301435,89.1296364304076,111.956124314442,89.3207054212933,561.367434549982,1783.55319250165,1524.98565248486
"D09","Sample",31812,5369,3706,1523,931.263539388055,2791.24021495417,2556.6135782888,3666.43251076053,4642.29856778343,5798.86581107481,57.571242317005,85.159201295197,114.683734939759,87.1963230466185,319.46510950255,1266.14662659175,1442.2285544907
"D10","Sample",31023,3145,1688,2768,755.969739928272,2387.29247087208,2453.24283451853,3862.46207013602,5694.37442113177,5701.6482505907,64.5786963434022,87.5592417061611,112.246553122466,89.0895953757225,420.073386407364,1472.38385831018,1651.48781628529
"D11","Sample",37192,52,33,5451,534.225917183152,1487.27635884579,2342.03558529082,4006.45008039646,5327.13605304442,4922.50697213775,59.6153846153846,87.8787878787879,108.911088911089,91.8180150431113,484.981100800278,1246.16884259544,1862.35085263497
"E02","Sample",33910,17,7,4160,1120.84333541644,451.565831620522,2266.58619664262,2727.28127042738,1058.09789289046,4871.89601138594,52.9411764705882,71.4285714285714,109.444882925546,91.3701923076923,293.398553663689,446.945915204085,1835.09085989628
"E03","Sample",26825,3120,2078,1794,797.917717624474,2534.96400396171,2382.66882154659,5022.11024823214,5973.69605064018,5771.96199548054,66.5384615384615,90.1347449470645,110.467980295566,90.5239687848383,486.587254621563,1900.40420824316,1760.75737556079
"E04","Sample",28976,6104,3466,1354,982.158747766342,2437.55089593457,2883.89435091745,4929.36352130746,5759.98800051172,6135.63830617076,65.4816513761468,89.1517599538373,111.900826446281,89.3648449039882,461.544874508884,1643.44088340029,1594.81814543949
"E05","Sample",29372,3278,1392,2524,1183.73553079168,3077.55931618489,2481.61943178784,5490.33223352971,6198.4337790109,6071.11189142027,53.3557046979866,86.7816091954023,111.58267020336,89.6196513470681,278.555119893532,1437.50814035833,1589.04818450949
"E06","Sample",32217,2124,1307,3611,784.834144010783,2405.31116833208,2584.95682616311,5040.43812040767,7234.38705022417,6152.6860094555,55.8380414312618,86.3045141545524,112.247435498912,89.0888950429244,287.758736396402,1309.32496428408,1545.0745914992
"E07","Sample",33129,5109,2710,2419,1358.5008396368,4093.08325291172,2499.28248680866,4381.6914695662,5801.5088017111,6146.82246629989,62.5366999412801,88.929889298893,110.810810810811,90.2439024390244,370.480879269985,1575.34682506418,1611.45667327674
"E08","Sample",33021,3225,2083,3008,858.805761734821,2652.84145155913,2450.30464967978,4079.11493038872,5644.17002768228,5930.20139032202,61.6434108527132,89.3903024483917,110.751104565538,90.2925531914894,390.4925881504,1814.56783609841,1690.49464232125
"E09","Sample",33699,5834,3033,2172,837.124641548322,2657.36104938097,2615.43481176237,4380.0994277255,6117.67490105586,5810.11413886422,63.9526911210147,90.3066271018793,113.125,88.3977900552486,417.648472756494,1674.63474907057,1519.42518547857
"E10","Sample",38208,8396,3906,2482,864.877186362154,2014.36319703154,2386.53423673784,4963.18307054082,6541.29325713231,5762.51862121001,73.856598380181,92.4731182795699,111.250560286867,89.887187751813,687.541077514287,2219.26825939484,1745.61475393879
"E11","Sample",33817,5288,2720,1997,723.348945014046,2384.26123142701,2250.8352770119,3319.98264003338,5273.61531059822,4748.92607199009,63.0673222390318,91.1764705882353,107.307898979044,93.1897846770155,422.382670865494,1862.25819649912,1887.71762237515
"F02","Sample",32154,5450,2575,1943,529.098325648765,1620.81910300257,2126.9530954662,2549.34222090843,4632.00046055019,5590.07667534271,69.9633027522936,93.9029126213592,106.993392070485,93.4637159032424,553.303904828868,2247.06020971737,2166.58094634996
"F03","Sample",35805,5124,1701,2539,1219.58557721995,3405.49624988767,2456.6303664236,3611.99868998248,4696.86998322652,5894.47285705159,79.3130366900859,94.1211052322163,107.08561788275,93.3832217408429,896.682449778321,2378.84102583687,2108.35081470835
"F04","Sample",32889,6808,3119,1529,681.762038987107,1771.99991176511,2303.08906579421,3449.10293136287,4810.92993784385,5894.32867800008,72.2532314923619,91.1830714972748,110.636758321274,90.3858731196861,626.146001326287,1953.96248078994,1705.4177590953
"F05","Sample",34865,4944,2163,2165,717.059531583201,1700.88969337854,2182.67171138196,4238.35797849493,6649.99929769665,5702.34405912251,65.3519417475728,90.1987979657883,109.288238263503,91.5011547344111,455.74844754558,1841.17254812159,1861.13228332255
"F06","Sample",31834,3954,2205,2676,666.787938102468,2040.48635970021,2140.54446437837,3551.81153966258,4766.38089453582,6021.40529912452,48.6342943854325,77.7324263038549,111.268191268191,89.8729446935725,225.174005716281,855.538089934755,1713.4042049463
"F07","Sample",33407,6076,2828,1907,881.687974827585,2286.30130710327,2309.00361046816,4790.45887533821,6200.35988442069,5752.85488764709,67.906517445688,91.3719943422914,109.660724554342,91.1903513371788,502.541604054193,1877.04681532674,1884.98894587041
"F08","Sample",33297,4854,2317,2087,580.566763665611,1649.81915545595,2108.88066302832,3921.53289232888,5764.12954221736,5821.75954949856,67.4289245982695,88.7785930082003,109.957850368809,90.9439386679444,479.243837353258,1628.17986835151,1748.12379605466
"F09","Sample",35362,7504,4092,1630,808.96932990653,1813.90108591026,2248.45542540962,4357.60864806255,5838.56794446513,5701.17756745586,69.456289978678,89.5650048875855,109.176155391829,91.5950920245399,555.683335727053,1618.47634119863,1890.35509513927
"F10","Sample",36608,4585,2136,3020,656.405315979677,1760.26719175593,2086.45422302732,3552.66654783776,5625.72626674937,5663.25453648672,66.0850599781897,88.5767790262172,107.626514611547,92.9139072847682,493.893605331982,1782.59116289529,2074.89269670631
"F11","Sample",38565,5993,3498,2606,885.104844601256,2759.53234070851,2127.32750464471,3697.55126498995,5444.61064482531,5218.95797276464,70.5990322042383,92.9959977129788,107.775020678246,92.7858787413661,574.200046041326,2094.41536624947,1895.00128495031
"G02","Sample",33490,4860,2188,2436,845.17442412566,2166.29483224991,2165.22680206605,2853.62934778087,4193.27139663798,4683.08384101969,74.6913580246914,93.1901279707495,106.515085264539,93.8834154351396,685.407953973168,2168.56335494494,2059.45905437394
"G03","Sample",32510,4725,2589,2202,735.678224109261,1918.64799828907,1993.72801458025,3235.92710467895,4630.57638197445,5107.99906640209,74.3068783068783,92.5453843182696,105.560882070949,94.7320617620345,685.695856698039,2025.06735091433,2137.45092918148
"G04","Sample",37724,3637,1871,3484,874.587740834617,2172.81290721042,2270.57375856445,3895.53576835025,5513.53375848488,5396.50150836818,73.9070662634039,92.5173703901657,107.365177195686,93.1400688863375,676.312952264661,2089.08512411359,2058.50242341227
"G05","Sample",30834,8014,2066,1189,1235.32808688776,2737.21191585226,2024.05432190214,3637.82636056537,4757.39042612573,5071.07449664292,81.4824057898677,94.6272991287512,107.601809954751,92.9352396972245,992.678547164568,2219.83367539054,1917.65770277948
"G06","Sample",30768,2447,899,2728,850.69872902273,2841.15118401447,2011.04752970681,2786.05448736763,4708.65535590215,5439.05981620408,71.3935431140172,89.321468298109,106.520890277235,93.8782991202346,607.731205662637,1724.14138878817,2019.04788509389
"G07","Sample",32120,3012,1415,2163,731.630417424568,1911.79279702062,1805.34262043005,3381.46152458131,5185.28182954298,5098.98034021903,63.9442231075697,89.1872791519435,108.041958041958,92.5566343042071,419.494469707767,1544.67716596612,1834.27753189926
"G08","Sample",36755,7931,3566,1504,840.033990283231,2094.72597694572,1982.75269343804,3936.62771858823,6101.96642665201,5408.77454415121,64.7585424284453,89.9887829500841,107.659269863994,92.8856382978723,450.984280532906,1634.87386480336,1903.41502935966
"G09","Sample",31271,6139,2305,1710,721.717783271948,2012.0426142118,2026.99249288303,4250.31167853168,5804.70149030759,5088.66270822486,75.0285062713797,92.4078091106291,107.954545454545,92.6315789473684,718.941242305172,1939.31795346385,1909.39352275346
"G10","Sample",30534,2883,1216,2151,763.300828921675,2465.87416129655,1693.06195897571,1603.33539549531,3926.28160764254,4798.24151607583,57.8910856746445,90.8717105263158,107.657657657658,92.8870292887029,335.307636815892,1660.27179305975,2016.12123001142
"G11","Sample",31632,3105,1209,2184,516.627402451763,1372.21177917026,1678.67337436967,3158.58436297403,5003.72208929047,4536.67405833535,76.8438003220612,92.3076923076923,105.916585838991,94.4139194139194,851.0395981565,2004.44893495775,2164.23032567417
