Gene,nbPctgShift,ZScore
Actl6b,-15.858606497241485,-2.165001077343818
Aff1,-7.666676031171326,-1.102931770553076
Aff4,4.329737077239955,0.4523819869058396
Arid2,2.811210831906772,0.2555077429892837
Ash1l,1.7997153640280033,0.12436914326099088
Ash2l,-3.174295951115324,-0.520502632851365
Asxl1,0.08569324996138228,-0.09785079452420224
Asxl2,2.757089215216297,0.24849097103804155
Asxl3,-6.07778951807115,-0.8969354422728388
Atad2,0.034383770658752866,-0.1045029778331848
Atad2b,3.85747695297737,0.3911542964514444
Atm,-9.598753321196554,-1.3534221765181083
Atr,-2.6311497633348164,-0.4500846895434539
Atrx,-1.4295168397662739,-0.29429510472736065
Aurkb,-2.0212222625901672,-0.37100866703673013
Baz1a,-3.116776989075964,-0.5130454010799907
Baz1b,-4.462460614360583,-0.6875109047833334
Baz2a,6.315425603772259,0.7098229949333646
Baz2b,-10.130581429804478,-1.4223727508644763
Bmi1,-3.7267823874210193,-0.5921315228729336
Bop1,-0.04643147956357385,-0.11498053219442464
Bptf,-6.228219047890928,-0.9164383649500124
Brd1,1.4897676456438482,0.08418496936338832
Brd2,-16.272664688543827,-2.218682990054006
Brd3,5.496028626592336,0.6035896250159328
Brd4,25.57720009404997,3.2070780150022387
Brd8,-3.140825929266912,-0.5161633036724801
Brd9,-2.9127396176625453,-0.48659231648485124
Brpf1,-8.783705433781652,-1.2477526584022802
Brpf3,-0.7573775251069463,-0.20715343049761226
Brwd1,6.525532664477771,0.7370630040178646
Brwd3,-9.25628007929231,-1.3090211259806142
Carm1,-17.151994986620984,-2.332686609101681
Cbx1,-4.460188144604599,-0.6872162830957548
Cbx3,-10.203810766810777,-1.4318668049843395
Cbx4,-11.055513226614096,-1.5422885236282993
Cbx5,4.951595728825648,0.5330048620324003
Cbx6,12.3381918711138,1.4906639970649023
Cbx7,-7.921020853917405,-1.135907127301841
Cbx8,-7.899657595938789,-1.1331374186615988
Chaf1a,-3.0631122217091544,-0.5060878588361422
Chaf1b,9.853604430626852,1.1685416265798843
Chd1,0.9767853188154021,0.017677717317344917
Chd1l,13.449693568130458,1.6347682276533637
Chd2,-2.344863712817542,-0.412968209065977
Chd3,3.7120651123395287,0.3723019083086182
Chd4,19.69762877972568,2.444801985451568
Chd5,7.166338258506533,0.8201423167459969
Chd6,2.646790092684822,0.2341908847406992
Chd8,2.5820180090434555,0.22579329857254182
Chd9,8.754201336067622,1.026005958417376
Crebbp,5.136432786440912,0.5569686598775812
Ctsl,5.909677121493933,0.6572184213118475
Cxxc1,-6.794316672880784,-0.9898319215285374
Dmap1,4.687522924469771,0.49876828966082387
Dnmt1,-5.866947298846093,-0.8696001211855737
Dnmt3a,3.1008271673221746,0.29305598901797225
Dnmt3b,5.918840136224901,0.6584063899773214
Dnmt3l,8.681779961674557,1.0166166552223534
Dot1l,21.206473526609514,2.640421040204912
Dub2a,4.313795199766636,0.45031515066654804
Eed,-1.3407719076726696,-0.2827894811261558
Ehmt1,0.5037142629273532,-0.04365510898907915
Ehmt2,-4.563819643935377,-0.7006519238292539
Elp3,0.5552660223301373,-0.03697151449330903
Elp4,2.0869332691923788,0.16160643704653668
Ep300,7.541452286165525,0.8687751874683955
Ep400,-10.171067074037252,-1.4276216430863249
Epc1,12.07268305977091,1.4562412489254086
Epc2,11.152778154178835,1.336977203723586
Ercc5,5.682189987985053,0.6277251165053317
Ezh1,4.015018946727333,0.41157933750684317
Ezh2,4.899806460465205,0.5262904749200349
Fbxl19,-2.212866253856707,-0.39585497179945933
Fbxo44,7.937093726190655,0.9200694009246236
Fbxw9,-1.8658299490131114,-0.3508623282164782
Fkbp1a,10.105892401780359,1.201250316154881
Gadd45a,0.5352201751856338,-0.039570423147255326
Gadd45b,12.980596822604536,1.5739506636613303
Gtf2b,-3.496176418871451,-0.5622338666155141
Gtf2f1,-7.4539401855812715,-1.0753509441543185
Gtf3c4,5.233640855954011,0.5695715142877665
Hat1,12.700232171716578,1.537601882180517
Hcfc1,8.800997753891673,1.03207303128189
Hdac1,-15.707136695024696,-2.1453632851889135
Hdac10,-1.7176852701021428,-0.3316556324214651
Hdac2,-2.5679657806932568,-0.4418929978631665
Hdac3,-8.5707697403736,-1.2201459220871236
Hdac4,-1.877366070376814,-0.35235796596273944
Hdac6,0.3207917318686473,-0.06737069184987049
Hdac7,-1.284287709293011,-0.2754664046344564
Hdac8,-6.987819971888182,-1.0149192822537925
Hdac9,8.370183675521568,0.9762187474271433
Hells,11.966618738041936,1.4424901970676698
Hira,-4.402963424141241,-0.6797971992246769
Hltf,-5.774304223927996,-0.8575891102566164
Ing2,-4.580347039416397,-0.7027946714434197
Ing3,-13.669591714196308,-1.8811991795112095
Ing4,-6.168044102770503,-0.9086367896662711
Ing5,3.025048117386655,0.28323136912311037
Ino80,12.970370366315587,1.572624821677354
Jarid2,6.444074005911661,0.726502032901991
Jhdm1d,2.050075287148804,0.15682786481611294
Jmjd1c,-8.617250705888251,-1.2261720971172436
Jmjd4,4.789214746992926,0.5119524547243325
Jmjd5,0.07234389418299259,-0.09958151490767966
Jmjd6,-3.189417534535778,-0.5224631194164621
Kat2a,-1.3561088240346535,-0.28477788522655023
Kat2b,-6.901652496639201,-1.0037478213771847
Kat5,5.444943302041369,0.59696650297434
Kdm1a,10.316640006207999,1.2285733706008801
Kdm1b,-0.4375871213086455,-0.16569316983168828
Kdm2a,3.3904384873286073,0.3306035848077519
Kdm2b,16.823859604234592,2.0722228908496336
Kdm3a,-7.601693840266412,-1.0945069443495359
Kdm3b,5.019809082091041,0.5418486027253315
Kdm4a,4.49734486892773,0.4741120408739317
Kdm4c,5.399390983532373,0.5910607253872446
Kdm4d,-0.23351542494579824,-0.13923563506752004
Kdm5a,4.115997507324221,0.4246710294222058
Kdm5b,-1.675199406998372,-0.32614741535810976
Kdm5c,1.5165802500028367,0.08766117613085936
Kdm5d,-3.7970665312680385,-0.6012437379049289
Kdm6a,-5.327299733829275,-0.7996357681356298
Kdm6b,7.811790024022109,0.9038239973959115
L3mbtl1,3.650595797862733,0.36433252032544705
L3mbtl2,-7.56679110429893,-1.089981866317243
L3mbtl3,-8.706189448731825,-1.2377028479396475
L3mbtl4,3.843485919616544,0.38934038370348295
Mbd1,2.9449901511188443,0.272851995288176
Mbd2,-18.444097815777653,-2.500205457283885
Mbd3,-2.5866790000619266,-0.4443191336812163
Mbd4,0.672788249332207,-0.021734965467219744
Mecom,2.9540675851193114,0.27402886856319286
Men1,2.8866119384297355,0.26528336318867185
Mll1,-8.66623068375548,-1.2325222646822067
Mll2,-5.1339870918229344,-0.7745731257536013
Mll3,-2.042712661400884,-0.37379485926115025
Mll5,-4.311267318354723,-0.6679089611699883
Morf4l1,-3.5887176394426348,-0.574231672308408
Msl3,11.800628604473363,1.4209698696157393
Mta1,-6.048328983086025,-0.8931159359795504
Mta2,-4.914698294033704,-0.7461427206836824
Mta3,4.817031281905669,0.5155588193137856
Mtf2,-1.1764017104769149,-0.26147917556194133
Myst1,0.9261171804740549,0.011108682730508718
Myst2,2.3424294625881332,0.19473106696513962
Myst3,-1.8741103514115585,-0.35193586775293945
Myst4,-3.47520941139958,-0.5595155311531517
Nap1l1,-10.916608223899328,-1.5242797355222386
Nap1l2,4.51058959544971,0.4758291962592338
Nap1l3,-0.49985437765635155,-0.17376600956816793
Ncoa1,-4.98608733467223,-0.7553981836319401
Ncoa3,9.486302273149917,1.1209215510201596
Ncor1,-8.66331385687963,-1.2321441032328522
Ncor2,-12.91027217072486,-1.782754742695298
Nsd1,17.76246238842814,2.1939110829661517
Orc1,-2.5475554284112896,-0.43924683176236184
Padi1,-0.935376945445431,-0.23023074075446293
Padi4,6.786534292090359,0.7709014037525656
Padi6,-0.24325059534797688,-0.14049778270455823
Parp1,-0.1229018258558033,-0.12489477744016066
Paxip1,3.7251571651963573,0.37399926982306353
Pbrm1,2.9431001820656184,0.2726069641406913
Pcgf1,2.744244820510227,0.2468257179651396
Pcgf2,4.259158899770111,0.44323165093431005
Pcgf5,20.08834694294729,2.4954579047714494
Pcgf6,3.730827340051576,0.3747343979717712
Pcmt1,4.595815992628694,0.4868786480272953
Phc1,16.295538212237624,2.003726956114226
Phf1,1.011261668612569,0.022147515136236546
Phf19,-3.2923177724436195,-0.5358039533988836
Phf2,1.9219894550043914,0.14022176305307016
Phf20,-6.98966706799116,-1.0151587549990497
Phf20l1,8.625920868647137,1.0093746225347822
Phf8,20.868910520070067,2.5966565930042838
Phip,1.875622298977369,0.13421034322187841
Polr2b,11.185040685171648,1.3411599838471204
Ppargc1a,-5.616884054698108,-0.837179863534937
Prdm1,7.176004138727912,0.8213954810335554
Prdm10,-3.0342249702143675,-0.5023426777341746
Prdm11,-6.47253939363479,-0.948114065972355
Prdm12,-1.5378614886787503,-0.308341796974269
Prdm13,0.7016630549418382,-0.017991397952266206
Prdm14,-2.056933005241434,-0.37563850170753244
Prdm15,-9.48101165116458,-1.3381571770910279
Prdm2,-1.0460994876528966,-0.24458572266446008
Prdm4,6.9814848247300905,0.7961763957604618
Prdm5,3.3625792259486325,0.32699168080733554
Prdm6,9.57677516373034,1.1326512013852463
Prdm8,0.20307018728844461,-0.0826330820476977
Prdm9,-2.7519464775989864,-0.4657457700558586
Prkaa1,-7.112747836482474,-1.031115959105245
Prkaa2,2.6209946777316553,0.23084655478194754
Prkcd,9.634613137397322,1.1401497924503314
Prmt1,-0.7673481666834334,-0.20844610655623588
Prmt2,-1.0514732000264075,-0.24528241497637193
Prmt3,5.051104129098164,0.5459059502600188
Prmt5,-7.984053373437557,-1.1440791820561287
Prmt6,-7.311648447110029,-1.056903071743031
Prmt7,-4.9667962722952,-0.7528971314891162
Prmt8,10.723961384677787,1.281381867433738
