Pool,Gene,nbPctgShift
P1-7,Actl6b,-7.783027595177956
P1-7,Aff1,1.285662805366
P1-7,Aff4,12.802409210117073
P1-7,Arid2,-15.23352582497637
P1-7,Ash1l,3.398093395780217
P1-7,Ash2l,2.9724075892174
P1-7,Asxl1,-11.364303367577303
P1-7,Asxl2,0.7438751299331537
P1-7,Asxl3,-0.7005743616493566
P1-7,Atad2,6.301038954219541
P1-7,Atad2b,5.439916638647057
P1-7,Atm,-2.588316225342167
P1-7,Atr,-3.071084400836357
P1-7,Atrx,-7.245831883570064
P1-7,Aurkb,4.572859212733495
P1-7,Baz1a,-1.1215943837720155
P1-7,Baz1b,-10.573734487486307
P1-7,Baz2a,3.319173180908578
P1-7,Baz2b,-10.097061175452575
P1-7,Bcl6,22.51501768585174
P1-7,Bmi1,-5.024570899836209
P1-7,Bop1,10.004873925564324
P1-7,Bptf,-10.346227847387873
P1-7,Brd1,-0.16222557796914808
P1-7,Brd2,5.390119448985303
P1-7,Brd3,4.898304779299121
P1-7,Brd4,-4.017529601664341
P1-7,Brd8,-4.354645812204
P1-7,Brd9,8.718096974231159
P1-7,Brpf1,4.848319911691025
P1-7,Brpf3,-0.7930717452978486
P1-7,Brwd1,-8.843624695595958
P1-7,Brwd3,-15.475881358715654
P1-7,CD4,10.993096380192176
P1-7,Carm1,-9.460790411532875
P1-7,Cbx1,-6.566423606680264
P1-7,Cbx3,-2.7400424888850665
P1-7,Cbx4,0.7573092030349073
P1-7,Cbx5,-11.876000718933074
P1-7,Cbx6,-15.723119109023237
P1-7,Cbx7,-17.2168207979622
P1-7,Cbx8,-6.1428742485060805
P1-7,Cd14,7.342744419884021
P1-7,Cd4,-23.155606497013103
P1-7,Chaf1a,-11.061944724749914
P1-7,Chaf1b,-7.76308737123537
P1-7,Chd1,10.912264805691303
P1-7,Chd1l,-18.507619433946527
P1-7,Chd2,-8.71072810318126
P1-7,Chd3,-0.1431705922591071
P1-7,Chd4,-11.493780923446462
P1-7,Chd5,11.460125858121284
P1-7,Chd6,7.401774745797047
P1-7,Chd8,0.9214996385177123
P1-7,Chd9,-3.040788253370099
P1-7,Crebbp,-1.8152393646466312
P1-7,Ctsl,1.9353639260876854
P1-7,Cxxc1,-1.192516580662562
P1-7,Dmap1,7.158376973162051
P1-7,Dnmt1,2.4612669550641617
P1-7,Dnmt3a,2.1095625076136884
P1-7,Dnmt3b,-12.211082976243208
P1-7,Dnmt3l,-2.876995152512219
P1-7,Dot1l,-2.908218506511215
P1-7,Dub2a,1.9915775855971924
P1-7,Eed,-2.3990996774875644
P1-7,Ehmt1,-3.61648651839047
P1-7,Ehmt2,-4.743502704816295
P1-7,Elp3,8.403765289270892
P1-7,Elp4,3.681082405770264
P1-7,Ep300,-0.5496127523691534
P1-7,Ep400,11.975525032272666
P1-7,Epc1,-8.21418210904751
P1-7,Epc2,15.96573528454284
P1-7,Ercc5,8.895612614121275
P1-7,Ezh1,-8.005551093868194
P1-7,Ezh2,0.06288087910501616
P1-7,Fbxl19,12.136621995132831
P1-7,Fbxo44,4.749710111972033
P1-7,Fbxw9,10.169061801058456
P1-7,Fkbp1a,5.545844125581657
P1-7,Fosb,-27.80148709680495
P1-7,Gadd45a,4.345799642258403
P1-7,Gadd45b,3.9477572252678232
P1-7,Gtf2b,-0.042867586220931266
P1-7,Gtf2f1,7.707618499542193
P1-7,Gtf3c4,-1.734041976569383
P1-7,Hat1,14.933486604014997
P1-7,Hcfc1,-0.655334053218434
P1-7,Hdac1,3.6147257220927287
P1-7,Hdac10,19.69546126247272
P1-7,Hdac2,5.648999566135792
P1-7,Hdac3,3.4389526733912756
P1-7,Hdac4,-0.6903570269116441
P1-7,Hdac6,3.4653488702785182
P1-7,Hdac7,-8.46297297526612
P1-7,Hdac8,0.9687033825867744
P1-7,Hdac9,0.9778824150836609
P1-7,Hells,-8.737187625429213
P1-7,Hes1,-2.2888530019623428
P1-7,Hes6,-12.307793867776695
P1-7,Hira,-21.08702168467059
P1-7,Hltf,6.760228795035762
P1-7,Id2,17.003952005593096
P1-7,Id3,2.6398059048857743
P1-7,Ing2,-3.975091641753254
P1-7,Ing3,5.166293871875077
P1-7,Ing4,-3.280672281755515
P1-7,Ing5,7.584580458240167
P1-7,Ino80,-3.659670460202305
P1-7,Jarid2,0.08959891339472037
P1-7,Jhdm1d,-3.669448932613429
P1-7,Jmjd1c,-16.27219064136602
P1-7,Jmjd4,3.1727312908196232
P1-7,Klf12,-9.581226982084562
P1-7,Klf2,8.454562519731127
P1-7,Ms4a1,9.55301412414255
P1-7,Nfatc3,-10.693847752955072
P1-7,Runx3,-3.573105691476801
P1-7,Sgk1,-59.30253798185693
P1-7,Tbx21,-4.832310390187935
P8-14,Bcl6,3.180757333794496
P8-14,CD4,10.67576852059122
P8-14,Cd14,24.44592153278567
P8-14,Cd4,-20.477266172941377
P8-14,Fosb,-32.50120400086136
P8-14,Hes1,12.069174112701944
P8-14,Hes6,-10.561811487460975
P8-14,Id2,21.487033527494553
P8-14,Id3,8.675815027643495
P8-14,Jmjd5,-11.85012832860592
P8-14,Jmjd6,-11.806097229510907
