Pool,Gene,nbPctgShift
P1-7,Actb,28.08655379212767
P1-7,Actl6a,41.00781059988822
P1-7,Actl6b,23.160249720045027
P1-7,Aff1,34.545975907154485
P1-7,Aff4,25.881714940861094
P1-7,Arid1a,22.2589497511929
P1-7,Arid1b,23.167514655517227
P1-7,Arid2,8.46974153621887
P1-7,Ash1l,2.5782163873809427
P1-7,Ash2l,12.787894769057335
P1-7,Asxl1,16.150453370213324
P1-7,Asxl2,8.305889302628055
P1-7,Asxl3,-3.013942025927624
P1-7,Atad2,11.70168089112165
P1-7,Atad2b,5.183462027973992
P1-7,Atm,4.177038752359495
P1-7,Atr,10.738935773611523
P1-7,Atrx,9.009789997844297
P1-7,Aurkb,36.97574511220197
P1-7,Baz1a,12.655403330702718
P1-7,Baz1b,7.668196260737434
P1-7,Baz2a,14.519818103995993
P1-7,Baz2b,-5.203769801493688
P1-7,Bcl6,28.941647571685767
P1-7,Bmi1,18.675963987368856
P1-7,Bop1,27.408919741718375
P1-7,Bptf,13.175466537866287
P1-7,Brd1,14.821385727357688
P1-7,Brd2,22.408060153512423
P1-7,Brd3,15.69094411852719
P1-7,Brd4,34.884933310122555
P1-7,Brd7,32.83709372649325
P1-7,Brd8,8.682113449272983
P1-7,Brd9,17.76771277769745
P1-7,Brdt,21.604949406786858
P1-7,Brpf1,18.245389394121375
P1-7,Brpf3,22.143213432643535
P1-7,Brwd1,11.386109601356821
P1-7,Brwd3,0.5012074311450713
P1-7,CD4,22.322799028028523
P1-7,CDK9,11.161058837359711
P1-7,Carm1,13.051242313313
P1-7,Cbx1,0.9204667048216919
P1-7,Cbx2,24.93175064996809
P1-7,Cbx3,13.498870718146655
P1-7,Cbx4,23.060448073393758
P1-7,Cbx5,11.732926936798206
P1-7,Cbx6,25.107769670360362
P1-7,Cbx7,-1.8945839737503931
P1-7,Cbx8,6.370748981312392
P1-7,Ccnt1,0.7070168860430606
P1-7,Cd14,33.13180576991884
P1-7,Cd19,12.073105878136035
P1-7,Cd4,15.287264779804985
P1-7,Cecr2,23.045460796311033
P1-7,Chaf1a,24.664418168325142
P1-7,Chaf1b,20.472939412347444
P1-7,Chd1,9.919138762631063
P1-7,Chd1l,16.73827279568566
P1-7,Chd2,7.166914631426147
P1-7,Chd3,17.318653980534744
P1-7,Chd4,19.739304783161863
P1-7,Chd5,15.930729857865591
P1-7,Chd6,17.24230918796933
P1-7,Chd7,19.66175577646909
P1-7,Chd8,12.798856704657934
P1-7,Chd9,3.5939611470876383
P1-7,Clock,26.430565977381608
P1-7,Crebbp,18.200814248990916
P1-7,Ctsl,20.874452466175025
P1-7,Cxxc1,16.02076852704228
P1-7,Dmap1,13.467004893519185
P1-7,Dnmt1,29.191165630635716
P1-7,Dnmt3a,-2.9362613661281145
P1-7,Dnmt3b,4.272006750551206
P1-7,Dnmt3l,24.877822736615485
P1-7,Dot1l,6.776421697721318
P1-7,Dpy30,20.393165004092378
P1-7,Dub2a,13.756107034746442
P1-7,Eaf1,23.318684020741717
P1-7,Eed,15.593633886798386
P1-7,Ehmt1,27.58000328134014
P1-7,Ehmt2,-0.7072050839283719
P1-7,Elp3,34.21006792762465
P1-7,Elp4,10.083753035534782
P1-7,Ep300,29.611295873758426
P1-7,Ep400,15.568681776796252
P1-7,Epc1,25.065466401252383
P1-7,Epc2,3.376517844708589
P1-7,Ercc5,22.892706869382245
P1-7,Ezh1,-4.080877491307419
P1-7,Ezh2,31.84745614154588
P1-7,Fbxl19,34.98880718041882
P1-7,Fbxo17,22.414598944877408
P1-7,Fbxo44,34.178686004112215
P1-7,Fbxw9,29.72830899167637
P1-7,Fkbp1a,10.836501452662887
P1-7,Fkbp2,23.023162196784536
P1-7,Fkbp5,23.106266226549327
P1-7,Fosb,14.09701218500819
P1-7,Gadd45a,40.99685194505015
