Pool,Gene,nbPctgShift
P1-7,Actb,45.06759129674752
P1-7,Actl6a,43.545794853888225
P1-7,Actl6b,8.278820466477496
P1-7,Aff1,22.84779561088463
P1-7,Aff4,30.10387924697575
P1-7,Arid1a,46.50031145979837
P1-7,Arid1b,44.64411170413174
P1-7,Arid2,-5.916737103961294
P1-7,Ash1l,15.208933343231887
P1-7,Ash2l,20.232851706777907
P1-7,Asxl1,15.635311871252647
P1-7,Asxl2,13.7112103124767
P1-7,Asxl3,-5.944419825547072
P1-7,Atad2,13.12438206776116
P1-7,Atad2b,9.890239657699494
P1-7,Atm,9.783978714038328
P1-7,Atr,1.1334360651784383
P1-7,Atrx,7.725955408267582
P1-7,Aurkb,34.811840793170035
P1-7,Baz1a,16.011611287986277
P1-7,Baz1b,-2.2086741354103743
P1-7,Baz2a,35.720140503652566
P1-7,Baz2b,-0.7062683513496945
P1-7,Bcl6,43.655919376322956
P1-7,Bmi1,3.9710181379962086
P1-7,Bop1,45.212757334264126
P1-7,Bptf,12.596671924028508
P1-7,Brd1,27.532960564465867
P1-7,Brd2,34.428300012081536
P1-7,Brd3,12.587850655328698
P1-7,Brd4,16.05113188841112
P1-7,Brd7,41.331775618146445
P1-7,Brd8,14.802074879850824
P1-7,Brd9,26.86832590437197
P1-7,Brdt,48.32684332092714
P1-7,Brpf1,13.560323064129422
P1-7,Brpf3,10.295784304663261
P1-7,Brwd1,11.297960312256945
P1-7,Brwd3,5.857815659821111
P1-7,CD4,28.453256175094744
P1-7,CDK9,11.445242780999951
P1-7,Carm1,20.454753518934073
P1-7,Cbx1,-1.171440125299343
P1-7,Cbx2,18.150528423694514
P1-7,Cbx3,9.467431244319446
P1-7,Cbx4,20.541937607234328
P1-7,Cbx5,3.509627568254097
P1-7,Cbx6,27.081243287087943
P1-7,Cbx7,10.765675395961608
P1-7,Cbx8,10.887227864643076
P1-7,Ccnt1,13.822883784715234
P1-7,Cd14,39.97073547647184
P1-7,Cd19,34.550060872570214
P1-7,Cd4,26.31819410769864
P1-7,Cecr2,47.695043825529524
P1-7,Chaf1a,10.47224045569559
P1-7,Chaf1b,11.79555346521651
P1-7,Chd1,16.537302756888437
P1-7,Chd1l,1.7207444095031714
P1-7,Chd2,5.150928069268433
P1-7,Chd3,21.341672258946595
P1-7,Chd4,15.218890342937005
P1-7,Chd5,24.489654366205485
P1-7,Chd6,21.010638834224828
P1-7,Chd7,46.06786079680534
P1-7,Chd8,22.425943927763115
P1-7,Chd9,4.3025988407471605
P1-7,Clock,46.73338513657862
P1-7,Crebbp,11.69102835835578
P1-7,Ctsl,2.096349955870034
P1-7,Cxxc1,9.030773610062683
P1-7,Dmap1,17.165259360953655
P1-7,Dnmt1,33.447183367873876
P1-7,Dnmt3a,3.694566453554639
P1-7,Dnmt3b,0.8341465418370433
P1-7,Dnmt3l,17.711955658469577
P1-7,Dot1l,19.210423357808107
P1-7,Dpy30,40.94497883556527
P1-7,Dub2a,24.623696803164478
P1-7,Eaf1,39.25042869508786
P1-7,Eed,9.029437363977383
P1-7,Ehmt1,26.055718920158803
P1-7,Ehmt2,7.806949570538224
P1-7,Elp3,15.882805105673244
P1-7,Elp4,19.143478589741004
P1-7,Ep300,30.358041594544176
P1-7,Ep400,23.279784987682365
P1-7,Epc1,22.454462968856394
P1-7,Epc2,3.9209283808194613
P1-7,Ercc5,14.615011263408528
P1-7,Ezh1,-1.4173960488013388
P1-7,Ezh2,27.46223175607076
P1-7,Fbxl19,28.53653663000917
P1-7,Fbxo17,48.390365590712115
P1-7,Fbxo44,32.76990493382045
P1-7,Fbxw9,27.60494987725085
P1-7,Fkbp1a,1.7123400020407331
P1-7,Fkbp2,47.519261387253884
P1-7,Fkbp5,45.78188446269828
P1-7,Fosb,16.28565452959459
P1-7,Gadd45a,38.727286687075065
P1-7,Gadd45b,25.04375287863718
P1-7,Gtf2b,17.88605149929874
P1-7,Gtf2f1,22.568688102512716
P1-7,Gtf2h1,28.95598057870606
P1-7,Gtf3c4,28.32753436684941
P1-7,H2afz,47.04864404205723
P1-7,Hat1,38.21096978216873
P1-7,Hcfc1,31.90292595955599
P1-7,Hdac1,38.51160058291315
P1-7,Hdac10,42.641444614594505
P1-7,Hdac11,46.277747716888065
P1-7,Hdac2,3.127960689619105
P1-7,Hdac3,24.614244504873916
P1-7,Hdac4,28.850508429960165
P1-7,Hdac5,47.31155194590932
P1-7,Hdac6,12.005504587678981
P1-7,Hdac7,9.24686397451994
P1-7,Hdac8,4.175769570877646
P1-7,Hdac9,18.229050189718112
P1-7,Hells,16.22479780178563
P1-7,Hes1,38.12925607952928
P1-7,Hes6,8.955995911296949
P1-7,Hira,-10.99991839725793
P1-7,Hltf,22.85562754710641
P1-7,Id2,51.304713183553005
P1-7,Id3,31.855309073501054
P1-7,Ing2,17.351630700311716
P1-7,Ing3,21.678372894974405
P1-7,Ing4,18.274945107893707
P1-7,Ing5,17.942490973874584
P1-7,Ino80,10.96558087606997
P1-7,Iws1,47.31545505392656
P1-7,Jarid2,2.7205242258304025
P1-7,Jhdm1d,12.157157043818744
P1-7,Jmjd1c,6.539056149187906
P1-7,Jmjd4,22.693207701021592
P1-7,Klf12,40.21407118842065
P1-7,Klf2,36.95438757305413
P1-7,Ms4a1,0.7269129975593671
P1-7,Nfatc3,26.80403618011131
P1-7,Runx3,40.7469908611972
P1-7,Tbx21,27.833767033116818
P8-14,Bcl6,19.90450326789029
P8-14,CD4,46.97088710456639
P8-14,CDK9,49.65406701718084
P8-14,Ccnt1,19.890807605995334
P8-14,Cd14,72.262986883836
P8-14,Cd19,79.66286706964225
P8-14,Fosb,79.67000168452755
P8-14,Hes1,77.85277901259288
P8-14,Id2,78.43957222214304
P8-14,Id3,59.76404289613212
P8-14,Jmjd5,29.301958082893076
P8-14,Jmjd6,33.2375860393501
P8-14,Jmjd8,79.64464562915232
P8-14,Kat2a,53.94306457798177
P8-14,Kat2b,33.29873747554466
P8-14,Kat5,23.60830906927794
