GeneName,q4minusq1_nbPctg
Actb,0.2954550309594337
Actl6a,4.789606755183893
Actl6b,-23.429853103290732
Aff1,7.304235166709871
Aff4,3.497938134220023
Arid1a,0.8202725228364183
Arid1b,0.9659807664372778
Arid2,5.422450268728497
Ash1l,3.693694932115511
Ash2l,-1.2780652293246795
Asxl1,4.785278329271247
Asxl2,6.211673582517508
Asxl3,-5.660949228564118
Atad2,4.763464598471677
Atad2b,-0.5410751230343482
Atm,-10.7621687430333
Atr,-2.0675966840523294
Atrx,-4.642895098465729
Aurkb,10.455537134577114
Baz1a,-1.5011004018461782
Baz1b,-6.6261814917085715
Baz2a,10.801095213716954
Baz2b,-9.778798848485993
Bcl6,3.5044627780862534
Bmi1,-2.0948528592783178
Bop1,-17.184368916682992
Bptf,-2.469817783404557
Brd1,0.30887643037780954
Brd2,-18.693867373927773
Brd3,8.268051837160618
Brd4,35.79381607172358
Brd7,-5.442197009361304
Brd8,0.9713350418374684
Brd9,0.3838172908364825
Brdt,1.0967131931622047
Brpf1,0.5888460460298042
Brpf3,0.6998042168151408
Brwd1,16.406278820058983
Brwd3,-14.270897325423624
CD4,9.405306676580901
CDK9,-3.9954224690885503
Carm1,-18.551654889587063
Cbx1,-0.42574058959493133
Cbx2,-0.7882625208765278
Cbx3,-13.620235131169888
Cbx4,-24.784977948510914
Cbx5,6.110148627008931
Cbx6,4.594469795494587
Cbx7,-7.186363560797467
Cbx8,-4.951981238023228
Ccnt1,4.419763936291352
Cd14,-30.176538351266522
Cd19,-12.698556982051182
Cd4,24.09905556571582
Cecr2,-3.5847836611153703
Chaf1a,2.289973052042064
Chaf1b,14.305024845997586
Chd1,7.1555522384422545
Chd1l,19.11556727688445
Chd2,5.507518854156183
Chd3,-1.2620872267867402
Chd4,35.726110567673025
Chd5,14.398021953936674
Chd6,-11.467589382043371
Chd7,10.706647380410091
Chd8,19.840504294570085
Chd9,11.409666417130609
Clock,0.04387061494710146
Crebbp,-5.409490289852256
Ctsl,6.248233779794626
Cxxc1,-6.997253000841791
Dmap1,10.562979459764502
Dnmt1,-0.8369115646424716
Dnmt3a,0.14576650536919722
Dnmt3b,11.561935103834982
Dnmt3l,14.470501885292325
Dot1l,30.11047476258591
Dpy30,-2.444548967722998
Dub2a,12.058878664328388
Eaf1,8.828514465046444
Eed,1.053416638397354
Ehmt1,8.558925375375392
Ehmt2,-10.475889748342317
Elp3,-13.399929043744182
Elp4,6.448452779859387
Ep300,9.609681651329321
Ep400,-13.284608185811198
Epc1,14.91286957015624
Epc2,5.513562475658718
Ercc5,2.7237097788175832
Ezh1,9.205636777561319
Ezh2,3.5017628998623938
Fbxl19,-11.254585951234215
Fbxo17,1.5871590443394945
Fbxo44,0.8820336605792504
Fbxw9,-3.729345188471267
Fkbp1a,11.127519555461914
Fkbp2,1.4670452257096496
Fkbp5,2.426912281791935
Fosb,61.03612075653244
Gadd45a,-3.0831621505085796
Gadd45b,7.968899647079019
Gtf2b,-6.4312444077204844
Gtf2f1,-19.043226695181893
Gtf2h1,-6.290266017940635
Gtf3c4,-4.83559921302071
H2afz,1.2780311900836459
Hat1,1.0939095951913766
Hcfc1,-7.962288332805398
Hdac1,-7.401704634829854
Hdac10,2.8603174951552455
Hdac11,1.409349507068983
Hdac2,-4.321366567130308
Hdac3,-12.528038260790302
Hdac4,-5.614663521365697
Hdac5,1.0487292553716467
Hdac6,-1.6613178044312304
Hdac7,-12.810135549518046
Hdac8,-8.21053028173137
Hdac9,10.938671845308283
Hells,16.214609502778774
Hes1,13.478621304690934
Hes6,-11.17434661321471
Hira,-3.098223704571671
Hltf,-9.784566573603271
Id2,34.70416809695653
Id3,18.638713616031012
Ing2,-10.91950205667024
Ing3,-26.1976478520778
Ing4,-9.868246746068497
Ing5,9.403928931683549
Ino80,25.591135122302337
Iws1,2.0784642256916324
Jarid2,14.304043924078655
Jhdm1d,11.84879857014625
Jmjd1c,-11.21836769691995
Jmjd4,5.3833996666995505
Klf12,10.444443696059677
Klf2,17.080627077281772
Ms4a1,-12.955377217948627
Nfatc3,-7.395411933957403
Runx3,-10.472793480587738
Tbx21,-5.457717300063245
