GeneName,q3minusOther_nbPctg
Bcl6,19.90450326789029
CD4,46.97088710456639
CDK9,49.65406701718084
Ccnt1,19.890807605995334
Cd14,72.262986883836
Cd19,79.66286706964225
Fosb,79.67000168452755
Hes1,77.85277901259288
Id2,78.43957222214304
Id3,59.76404289613212
Jmjd5,29.301958082893076
Jmjd6,33.2375860393501
Jmjd8,79.64464562915232
Kat2a,53.94306457798177
Kat2b,33.29873747554466
Kat5,23.60830906927794
Kdm1a,12.697663301573684
Kdm1b,32.207517680925044
Kdm2a,36.474859713758036
Kdm2b,56.61994700149837
Kdm3a,16.039794325052583
Kdm3b,38.76632951778473
Kdm4a,31.477297504385817
Kdm4b,79.78931016264552
Kdm4c,20.49071051005043
Kdm4d,21.01061834190287
Kdm5a,24.902798670981213
Kdm5b,35.588010661614796
Kdm5c,31.361542469972928
Kdm5d,37.65963527504218
Kdm6a,40.97718646302812
Kdm6b,55.445270562240104
Klf12,79.27993969724947
Klf2,78.16939164163064
L3mbtl1,41.97168269309158
L3mbtl2,46.221010795807366
L3mbtl3,39.60586786311936
L3mbtl4,34.57213961954672
Mbd1,39.04413098994392
Mbd2,40.21769543614415
Mbd3,43.620944259972575
Mbd4,16.065947005142917
Mecom,47.74883778042996
Mecp2,74.3503810921538
Men1,36.11255597594374
Mll1,31.802412287625796
Mll2,38.931318159747455
Mll3,30.180278086350555
Mll5,18.81938206647336
Morf4l1,2.940210529512086
Ms4a1,54.46881290116498
Msl3,39.28962630297214
Mta1,37.55388398819167
Mta2,26.55398543671769
Mta3,45.18334448608159
Mtf2,25.12117667851475
Myst1,23.48927699492515
Myst2,50.03581512077934
Myst3,45.43373292316504
Myst4,31.944258236702698
Nap1l1,33.87612781652092
Nap1l2,27.22877047518743
Nap1l3,14.529237087941404
Ncoa1,24.379954783380136
Ncoa3,22.72415072492867
Ncor1,23.84561631909344
Ncor2,43.56298122884283
Nfatc3,63.22389686086832
Nsd1,57.186645786814196
Orc1,46.488513619435736
Padi1,40.89018309123195
Padi2,79.52597410588159
Padi3,74.55227900044449
Padi4,36.59520764152268
Padi6,39.81878371967785
Paf1,74.84676685292739
Parp1,38.75874816183745
Parp2,77.02014700220161
Paxip1,39.719722753372615
Pbrm1,54.176165610601544
Pcgf1,34.25796328410851
Pcgf2,61.67500365085368
Pcgf5,34.276640704652216
Pcgf6,30.01083690473322
Pcmt1,17.53524242942958
Phc1,33.85687819162188
Phc2,80.10366567770006
Phc3,79.42994773971321
Phf1,55.141715844066894
Phf10,80.35058529725633
Phf17,59.46876129642192
Phf19,36.80109331521708
Phf2,46.72932865079434
Phf20,36.59766891590382
Phf20l1,41.03870936515895
Phf8,43.2816577577562
Phip,32.370961995143546
Polr2b,45.40496203261077
Ppargc1a,16.96517667602484
Prdm1,26.48504793028507
Prdm10,29.69695607906634
Prdm11,52.62779194906963
Prdm12,38.11536466635644
Prdm13,55.40926424451208
Prdm14,68.86052273410941
Prdm15,41.806486848299606
Prdm16,74.10015009455651
Prdm2,45.57074444287503
Prdm4,36.55794948563749
Prdm5,35.139482499972196
Prdm6,45.23693531740551
Prdm8,38.95062146112098
Prdm9,47.07581326905199
Prkaa1,48.480626586052644
Prkaa2,23.737162957705355
Prkcd,30.176385462648675
Prmt1,53.98583482490261
Prmt2,25.45175166064118
Prmt3,31.66309503996477
Prmt5,27.459497648956784
Prmt6,32.19940093114864
Prmt7,42.83660146736891
Prmt8,51.214189394762194
Psip1,12.98093233267583
Rbbp4,33.50383252767493
Rbbp5,22.00141892233826
Rbbp7,6.341362157574214
Ring1,45.97895641481796
Rnf2,71.37780130305715
Rnf20,38.83350728659545
Rnf217,38.329798470584194
Rnf40,40.99180827029761
Runx3,73.49326977094871
Tbx21,63.554399578948086
