type,shRNA,count,pctg
target,Smarcb1.2,794607,28.89866716709727
target,Tet3.2,274340,9.97733514884901
target,Zmynd11.3,112301,4.084219270069594
target,Taf1.2,111532,4.056251891162163
target,Sp100.1,87870,3.1957003700858877
target,Smarcd1.2,73794,2.683777320019552
target,Sirt1.2,68832,2.5033168074855108
target,Setd5.2,53521,1.9464786560528826
target,Setd5.4,51763,1.8825428275492866
target,Sp140.1,49343,1.7945310499732328
target,Supt16h.4,36656,1.3331238507553012
target,Suv39h2.3,34811,1.2660239624793428
target,Whsc1l1.4,26139,0.950636303330773
target,Ube2a.1,25338,0.9215051323231619
target,Setd2.3,24324,0.8846274701487326
target,Setdb1.2,22553,0.8202188511044386
target,Smarcc2.4,21652,0.7874508297837673
target,Smarca5.1,19686,0.7159503526290064
target,Smarce1.4,19120,0.6953657798570864
target,Whsc1.4,13644,0.4962118567139166
target,Satb1.3,11327,0.4119460349603147
target,Setmar.2,11177,0.40649075949072455
target,Ube2a.2,10972,0.39903521634895145
target,Trim24.3,10596,0.38536065917184553
target,Setmar.1,10557,0.3839422875497521
target,Trim24.2,10175,0.37004951935386265
target,Uhrf1.3,10140,0.3687766217442916
target,Suv39h1.2,9604,0.3492831040662896
target,Tcea1.3,8955,0.32567994553452967
target,Ube2b.1,8604,0.31291460093568885
target,Smyd5.1,8278,0.301058468915113
target,Setmar.4,8229,0.2992764122617136
target,Taf3.4,8158,0.29669424853944093
target,Suv39h2.2,8157,0.29665788003631033
target,Smyd4.2,8032,0.2921118171449852
target,Ube2b.4,8022,0.2917481321136792
target,Setdb1.1,7983,0.29032976049158576
target,Sirt1.1,7689,0.2796374205711891
target,Smyd4.1,7537,0.27410940809533785
target,Sfmbt1.1,7266,0.26425354374694504
target,Whsc1l1.3,7178,0.26105311547145216
target,Zmynd11.2,6635,0.24130501827153597
target,Sirt3.4,6596,0.23988664664944254
target,Sirt7.1,6540,0.2378500104741289
target,Zmynd8.3,6431,0.2338858436328934
target,Suv39h2.1,6426,0.2337040011172404
target,Wdr82.2,6200,0.22548471940972464
target,Setd7.1,6174,0.22453913832832903
target,Sfmbt1.3,6137,0.2231935037124968
target,Smyd1.3,6045,0.21984760142448154
target,Sp100.2,5985,0.2176654912366455
target,Smyd4.4,5940,0.21602890859576845
target,Smarca1.2,5768,0.20977352605730512
target,Scmh1.2,5565,0.20239071992179317
target,Whsc1l1.2,5493,0.1997721876963899
target,Taf1.3,5456,0.19842655308055768
target,Suz12.4,5440,0.19784465703046808
target,Suv420h1.3,5297,0.19264396108279216
target,Usp51.2,5290,0.19238938156087795
target,Wdr5.1,5218,0.18977084933547472
target,Setd3.3,5202,0.1891889532853851
target,Suz12.3,5144,0.18707958010381026
target,Sirt1.4,5082,0.18482473290971302
target,Smarca2.2,5074,0.1845337848846682
target,Setdb2.2,5071,0.1844246793752764
target,Tet2.3,5012,0.18227893769057096
target,Setd3.1,4872,0.17718734725228685
target,Zmynd11.4,4776,0.17369597095174918
target,Usp51.3,4731,0.17205938831087214
target,Setd8.3,4716,0.17151386076391315
target,Scml2.4,4642,0.16882259153224868
target,Wbp7.4,4641,0.16878622302911808
target,Sirt1.3,4571,0.16624042780997603
target,Usp27x.1,4536,0.164967530200405
target,Smarcc1.1,4531,0.164785687684752
target,Sirt4.2,4458,0.16213078695621813
target,Smarcd1.1,4437,0.16136704839047553
target,Usp22.3,4349,0.15816662011498267
target,Taf3.3,4273,0.155402613877057
target,Ube2b.3,4239,0.15416608477061658
target,Smarcd3.3,4218,0.15340234620487395
target,Sfmbt1.4,4097,0.14900175732607127
target,Sin3a.2,3995,0.14529217000675
target,Sp110.1,3989,0.1450739589879664
target,Trim28.3,3932,0.14300095430952214
target,Smarca1.1,3876,0.1409643181342085
target,Sp110.4,3868,0.1406733701091637
target,Supt16h.1,3827,0.1391822614808091
target,Smarcd1.4,3583,0.1303083467169425
target,Sirt7.4,3573,0.12994466168563648
target,Ssrp1.4,3525,0.12819897353536766
target,Setd2.2,3457,0.12572591532248678
target,Setd4.2,3433,0.12485307124735238
target,Whsc1.1,3421,0.12441664920978518
target,Smarca4.3,3413,0.12412570118474037
