type,shRNA,count,pctg
target,Smarce1.3,329678,8.32474373885478
target,Smarcb1.2,288300,7.279902268006458
target,Smarcd1.2,286761,7.241040770987859
target,Smarca5.1,182047,4.596893403342947
target,Taf1.2,176545,4.457961657666321
target,Tet3.2,111611,2.8183044468764096
target,Ssrp1.3,105030,2.6521267263569834
target,Zmynd11.3,86046,2.1727591763887744
target,Setmar.2,75390,1.9036830800728648
target,Sp100.1,73050,1.8445954237872764
target,Smarca1.3,55630,1.4047206492167854
target,Sirt1.2,52520,1.3261896188543156
target,Wdr82.2,41102,1.0378721575428425
target,Suv39h2.3,34850,0.8800020604926295
target,Setmar.1,34195,0.8634625669596977
target,Smarcd1.1,33271,0.8401305180674397
target,Setd5.4,30984,0.7823811719455848
target,Sp140.1,30566,0.7718261974467062
target,Setdb1.2,26382,0.6661754479172611
target,Setd5.2,24259,0.6125672879624303
target,Taf3.2,22603,0.5707514081295525
target,Setd1a.2,22229,0.5613074835779243
target,Suz12.4,21989,0.5552472111383767
target,Sfmbt2.3,21040,0.5312838838669992
target,Sfmbt1.1,19201,0.48484704629896636
target,Sirt1.4,19077,0.4817159055385335
target,Setmar.4,18856,0.47613540466711685
target,Smarcd1.4,18727,0.47287800823086
target,Ube2a.1,18548,0.46835805503636413
target,Smarce1.4,18154,0.45840910778144034
target,Rpa3.3,15265,0.38545857829038704
target,Tet1.2,14902,0.3762924162255714
target,Taf3.4,13473,0.34020854407509893
target,Setdb1.1,13306,0.3359916045025804
target,Sp110.2,13294,0.33568859088060304
target,Sfmbt1.3,13239,0.3342997784465401
target,Whsc1l1.4,12674,0.32003288707843863
target,Supt16h.4,12032,0.30382165830264896
target,Ube2a.2,11987,0.3026853572202338
target,Setd4.2,11951,0.3017763163543017
target,Setd3.1,11279,0.2848075535235686
target,Tet3.4,11113,0.28061586508621494
target,Supt16h.1,10996,0.27766148227193554
target,Sirt4.2,10914,0.27559088918842345
target,Setd2.3,10845,0.27384856086205356
target,Sirt5.1,10695,0.27006089058733634
target,Suz12.3,10586,0.2673085168543752
target,Setdb1.3,10535,0.2660207089609713
target,Setd7.1,10458,0.2640763715532832
target,Smyd4.2,10227,0.2582433593302187
target,Smarcc1.2,10207,0.2577383366269231
target,Rpa3.4,9782,0.247006604181891
target,Sfmbt2.2,9201,0.23233569465115306
target,Setd2.1,9157,0.23122464470390264
target,Sin3a.3,8989,0.2269824539962194
target,Sp110.4,8964,0.2263511756170999
target,Zmynd11.1,8608,0.2173617714984377
target,Smyd3.2,8565,0.2162759726863521
target,Sp100.2,8240,0.2080693537577982
target,Smarca4.2,8181,0.20657953678307606
target,Tet2.2,7975,0.20137780293913113
target,Sin3b.3,7872,0.19877693601715865
target,Suv420h2.1,7823,0.19753963039408437
