type,shRNA,count,pctg
target,Hltf.3,200863,6.55076621230088
target,Hat1.3,195157,6.364675832253839
target,Asxl3.1,174038,5.675919656962311
target,Elp4.4,131530,4.289601767891224
target,Asxl2.4,108230,3.529716409479717
target,Hells.4,88174,2.875627965346619
target,Bmi1.4,64511,2.103904049634538
target,Epc2.4,61432,2.0034882977654807
target,Gtf2b.1,57316,1.8692527554812846
target,Cbx3.1,52117,1.6996972199284337
target,Ing3.3,50016,1.6311770852493535
target,Brd3.2,37132,1.21098983384275
target,Baz1a.2,36391,1.1868235226589334
target,Arid2.2,34777,1.1341859703638186
target,Asxl3.4,34455,1.1236845503892048
target,Asxl3.2,33780,1.101670704169129
target,Hdac8.4,31196,1.0173984395281275
target,Fkbp1a.4,30386,0.9909818240640365
target,Hdac2.1,30042,0.9797629157681756
target,Dnmt3a.4,29562,0.9641086251227884
target,Atad2b.1,27794,0.9064486545789452
target,Ehmt2.1,23561,0.7683973789499363
target,Chd9.4,23011,0.7504601709187634
target,Baz1b.2,22504,0.7339253264245731
target,Brd9.3,22159,0.7226738050232009
target,Dnmt1.2,21003,0.6849730550522266
target,Atad2.3,20902,0.6816791313955931
target,Fbxl19.1,20730,0.6760696772476626
target,Fkbp1a.1,20207,0.6590130230652927
target,Cbx5.2,19689,0.6421194344104789
target,Brwd3.2,19166,0.6250627802281091
target,Chd8.2,18973,0.618768450864443
target,Jmjd1c.4,18754,0.611626180757485
target,Hdac2.3,18176,0.5927758057719978
target,Dnmt3b.2,17449,0.5690660780653384
target,Chd1.3,17324,0.5649894398764355
target,Ezh1.2,16101,0.5251036118362091
target,Ercc5.1,14872,0.4850221051629155
target,Hat1.1,14819,0.48329361057082065
target,Hira.4,14646,0.47765154331737897
target,Brpf1.2,13823,0.45081095748164207
target,Hdac2.4,13799,0.45002824294937277
target,Atr.3,13747,0.4483323614627891
target,Gtf3c4.4,13426,0.4378635545936864
target,Ing2.1,13284,0.4332324936110926
target,Dnmt3l.4,13014,0.4244269551230623
target,Epc2.2,12844,0.41888272718615427
target,Crebbp.3,12164,0.39670581543852235
target,Asxl2.1,11994,0.39116158750161434
target,Jarid2.1,11988,0.390965908868547
target,Chd2.4,11749,0.3831713766513646
target,Ing5.2,11468,0.3740070940027108
target,Ctsl.1,11376,0.37100668829567823
target,Baz2b.1,11276,0.3677453777445559
target,Bop1.3,10862,0.35424355206290936
target,Hdac6.4,10825,0.3530368671589941
target,Aff4.2,10624,0.3464816329512382
target,Arid2.1,10607,0.3459272101575474
target,Dub2a.4,10444,0.340611273959218
target,Chd6.3,9867,0.321793512079242
target,Ctsl.2,9838,0.3208477320194165
target,Asxl1.4,9723,0.3170972248856258
target,Chd8.1,9618,0.3136728488069474
target,Epc2.3,9345,0.3047694710023834
target,Cbx1.4,9333,0.3043781137362487
target,Aurkb.3,9320,0.30395414336460275
target,Cbx8.2,9260,0.3019973570339294
target,Jmjd4.2,9223,0.3007906721300141
target,Ezh1.3,9217,0.3005949934969468
target,Gadd45b.2,9091,0.2964857422025326
target,Chd3.1,8653,0.28220120198861676
target,Hdac7.2,8631,0.2814837136673698
target,Cbx3.4,8578,0.27975521907527495
target,Atrx.3,8549,0.27880943901544947
target,Ino80.1,8423,0.2747001877210353
target,Ino80.3,8422,0.2746675746155241
target,Cbx4.4,8236,0.26860153699043654
target,Jarid2.2,8223,0.26817756661879066
target,Hdac8.3,7945,0.2591111232866705
target,Fbxo44.1,7836,0.25555629478594716
target,Jarid2.4,7783,0.25382780019385226
target,Brwd3.1,7713,0.25154488280806664
target,Baz1a.4,7689,0.2507621682757973
target,Ash2l.1,7632,0.24890322126165754
target,Elp3.2,7596,0.2477291494632535
target,Epc2.1,7590,0.24753347083018618
target,Jhdm1d.1,7556,0.24642462524280456
target,Cbx7.3,7400,0.2413369807830537
target,Atrx.4,7384,0.2408151710948741
target,Cbx1.1,7133,0.23262928161155702
target,Atad2b.3,7064,0.23037897733128263
target,Baz1b.1,6778,0.2210516291550727
target,Aff4.4,6746,0.22000800977871357
target,Jmjd1c.2,6453,0.21045236986392507
target,Cbx8.3,6376,0.20794116073956087
target,Dnmt3b.3,6255,0.20399497497270283
target,Ing3.4,6195,0.20203818864202944
target,Chd5.1,6170,0.20122286100424883
target,Ep400.1,6117,0.19949436641215398
target,Dnmt3a.1,6085,0.19845074703579482
target,Ash2l.2,6061,0.1976680325035255
target,Hdac9.2,5994,0.1954829544342735
target,Ash1l.1,5910,0.19274345357133071
target,Cbx3.3,5747,0.1874275173730013
target,Asxl2.2,5734,0.1870035470013554
target,Actl6b.2,5649,0.1842314330329014
target,Eed.3,5466,0.1782632347243475
target,Elp4.1,5419,0.17673041876532
target,Asxl1.2,5326,0.17369739995277622
target,Ercc5.2,5283,0.17229503641579363
target,Brd8.4,5170,0.16860975549302534
target,Gtf3c4.2,5148,0.16789226717177844
target,Hdac10.3,5051,0.16472879593718978
target,Dnmt3a.3,5043,0.16446789109309998
target,Atr.2,5040,0.1643700517765663
target,Atm.3,4976,0.162282813023848
target,Bop1.2,4965,0.16192406886322455
target,Epc1.3,4898,0.15973899079397258
target,Cbx2.2,4857,0.15840185346801242
target,Chd2.2,4719,0.15390124490746357
target,Chd1.2,4705,0.15344466143030644
target,Chaf1b.1,4622,0.15073777367287491
target,Hdac1.2,4596,0.14988983292958308
target,Brwd1.1,4585,0.14953108876895962
target,Eed.2,4521,0.14744385001624133
