type,shRNA,count,pctg
target,Asxl3.1,91997,11.31090259028116
target,Crebbp.1,34465,4.237423587443505
target,Gadd45b.4,25715,3.161623314989402
target,Hltf.3,22286,2.7400325567899597
target,Asxl2.4,19763,2.4298332325154792
target,Eed.4,19563,2.405243512002243
target,Epc2.4,19021,2.338605369411371
target,Elp4.4,16571,2.0373812931242226
target,Hdac10.4,16218,1.9939804364183598
target,Gtf3c4.4,15474,1.9025066761091194
target,Hat1.3,14508,1.7837383260301862
target,Chd9.3,11754,1.4451378745629178
target,Hells.4,11032,1.3563689835101334
target,Actl6b.1,10989,1.3510821935997877
target,Cbx1.1,10481,1.2886243034961664
target,Bmi1.4,9828,1.2083388660204488
target,Atad2b.1,9806,1.2056339967639929
target,Chd9.4,9516,1.1699789020197997
target,Arid2.2,9470,1.1643232663017553
target,Cbx3.1,8599,1.0572350334666096
target,Chd3.1,6776,0.8330997309884576
target,Chd5.1,6377,0.7840432385645505
target,Atad2.1,6259,0.7695353034617408
target,Asxl3.2,6237,0.7668304342052848
target,Gtf2f1.4,5473,0.6728977018447209
target,Hat1.4,4886,0.6007268721383713
target,Atad2.3,4556,0.5601538332915308
target,Cbx4.2,4464,0.5488425618554419
target,Hdac2.1,4336,0.5331051407269705
target,Dot1l.2,4279,0.5260970703806981
target,Atr.1,4062,0.4994172236238363
target,Chd6.4,3978,0.4890895410082769
target,Ash1l.1,3866,0.4753192975208644
target,Brd3.2,3841,0.47224558245670983
target,Atad2.4,3703,0.45527867530257654
target,Dnmt3b.1,3667,0.45085252561019395
target,Gtf2b.1,3618,0.4448280440844509
target,Arid2.1,3569,0.43880356255870795
target,Asxl2.1,3499,0.4301971603790752
target,Atrx.3,3323,0.40855820632742684
target,Ctsl.4,3269,0.401918981788853
target,Dnmt3a.4,3229,0.39700103768620565
target,Fkbp1a.4,3068,0.37720631267305016
target,Jmjd1c.2,3068,0.37720631267305016
target,Dnmt1.2,2954,0.3631901719805053
target,Ing3.3,2923,0.3593787653009536
target,Ehmt2.1,2891,0.3554444100188357
target,Jmjd1c.4,2842,0.3494199284930927
target,Chaf1b.4,2794,0.343518395569916
target,Jmjd4.2,2506,0.3081091980308552
target,Chd8.2,2500,0.3073715064154581
target,Chd1.2,2498,0.3071256092103257
target,Crebbp.3,2483,0.305281380171833
target,Ezh1.2,2481,0.3050354829667006
target,Asxl1.2,2452,0.3014699734922813
target,Asxl3.4,2395,0.29446190314600884
target,Chd9.2,2354,0.2894210104407953
target,Cbx5.4,2322,0.2854866551586775
target,Fkbp1a.1,2311,0.28413422053044946
target,Hells.1,2229,0.2740524351200224
target,Actl6b.4,2226,0.2736835893123239
target,Hdac6.3,2196,0.2699951312353384
target,Hdac8.4,2189,0.26913449101737513
target,Aff4.2,2178,0.2677820563891471
target,Atm.2,2159,0.2654460329403896
target,Brd9.3,2140,0.2631100094916321
target,Atr.3,2118,0.2604051402351761
target,Gtf3c4.1,2047,0.2516757894529771
target,Fbxl19.1,1962,0.24122515823485152
target,Dnmt3b.4,1907,0.2344629850937114
target,Baz1a.2,1892,0.23261875605521867
target,Ing2.1,1858,0.22843850356796844
target,Actl6b.2,1848,0.22720901754230663
target,Jarid2.1,1838,0.2259795315166448
target,Hira.4,1829,0.22487299409354916
target,Baz2b.4,1821,0.22388940527301965
target,Brwd3.2,1820,0.22376645667045347
target,Dnmt3a.3,1817,0.22339761086275492
target,Chd1.3,1775,0.21823376955497523
target,Hdac3.1,1762,0.21663543772161487
target,Gadd45b.2,1757,0.21602069470878396
target,Baz1b.2,1736,0.2134387740548941
target,Cbx5.2,1702,0.20925852156764385
target,Brd1.1,1700,0.20901262436251147
target,Hdac2.3,1689,0.2076601897342835
target,Aurkb.4,1667,0.20495532047782747
target,Atad2b.4,1638,0.20138981100340814
target,Aff1.4,1631,0.20052917078544485
target,Cxxc1.4,1612,0.19819314733668736
target,Dnmt3b.2,1547,0.19020148816988547
target,Chd3.2,1498,0.1841770066441425
target,Cbx7.3,1496,0.18393110943901012
target,Elp3.2,1486,0.18270162341334828
target,Atr.2,1476,0.18147213738768647
target,Asxl2.2,1461,0.1796279083491937
target,Brd4.4,1442,0.17729188490043624
target,Chd6.2,1420,0.1745870156439802
target,Gtf2f1.3,1420,0.1745870156439802
target,Atad2b.3,1381,0.16979202014389905
target,Brpf3.1,1379,0.16954612293876667
target,Atm.3,1324,0.1627839497976266
target,Brd1.2,1317,0.1619233095796633
target,Bop1.2,1261,0.15503818783595705
target,Hdac3.4,1251,0.15380870181029524
target,Atrx.2,1220,0.14999729513074353
target,Ing5.2,1190,0.14630883705375805
target,Aff4.4,1187,0.1459399912460595
target,Dmap1.4,1140,0.1401614069254489
target,Ing4.3,1124,0.13819422928438996
target,Chd8.3,1123,0.13807128068182378
target,Ash2l.2,1122,0.13794833207925758
target,Gtf2b.4,1116,0.13721064046386047
target,Cbx3.4,1085,0.13339923378430882
target,Ash1l.2,1025,0.1260223176303378
target,Hdac9.2,1018,0.12516167741237452
target,Aff1.2,995,0.12233385955335231
target,Baz2b.1,990,0.12171911654052141
target,Epc2.2,989,0.12159616793795522
target,Ercc5.1,970,0.11926014448919774
target,Epc2.3,951,0.11692412104044025
target,Hat1.1,949,0.11667822383530789
target,Asxl3.3,936,0.1150798920019475
target,Chd6.3,934,0.11483399479681514
target,Hdac10.3,929,0.11421925178398422
target,Atad2b.2,929,0.11421925178398422
target,Ctsl.2,925,0.11372745737371949
target,Cbx8.1,905,0.11126848532239583
target,Eed.3,890,0.10942425628390308
target,Brd8.4,885,0.10880951327107216
target,Aff1.3,877,0.1078259244505427
target,Ing3.4,872,0.10721118143771177
target,Brwd1.1,869,0.10684233563001325
target,Ino80.3,844,0.10376862056585864
target,Dnmt1.3,828,0.10180144292479971
target,Chd2.2,824,0.10130964851453499
target,Jhdm1d.1,813,0.09995721388630698
target,Asxl1.1,805,0.0989736250657775
target,Cbx1.4,798,0.09811298484781422
target,Dub2a.4,771,0.09479337257852727
target,Jmjd4.1,754,0.09270324633490215
target,Jarid2.4,753,0.09258029773233598
target,Cbx7.1,752,0.09245734912976979
target,Atrx.4,749,0.09208850332207125
target,Atm.4,741,0.09110491450154178
target,Fbxo44.1,728,0.0895065826681814
target,Chd8.1,728,0.0895065826681814
target,Epc1.3,719,0.08840004524508574
target,Chd2.4,717,0.08815414803995338
target,Ctsl.1,707,0.08692466201429155
target,Chd1l.3,704,0.086555816206593
target,Gadd45a.4,694,0.08532633018093116
target,Brpf3.3,683,0.08397389555270314
target,Brwd3.1,681,0.08372799834757078
target,Cxxc1.3,678,0.08335915253987224
target,Asxl1.4,666,0.08188376930907804
target,Gtf2b.2,664,0.08163787210394566
target,Chaf1b.1,664,0.08163787210394566
target,Ash2l.3,661,0.08126902629624712
target,Chd8.4,659,0.08102312909111475
target,Dnmt3l.4,653,0.08028543747571766
target,Chd1.4,650,0.0799165916680191
target,Hdac2.2,646,0.07942479725775436
target,Ezh1.3,634,0.07794941402696018
target,Brd7.1,625,0.07684287660386452
target,Fbxw9.4,623,0.07659697939873215
target,Hdac6.4,623,0.07659697939873215
target,Cbx4.1,622,0.07647403079616598
target,Hdac2.4,607,0.07462980175767323
target,Epc2.1,598,0.07352326433457756
target,Arid2.3,596,0.0732773671294452
target,Dnmt3a.1,590,0.07253967551404811
target,Cbx2.2,571,0.07020365206529063
target,Bmi1.2,570,0.07008070346272445
target,Ash2l.1,560,0.0688512174370626
target,Cbx4.4,559,0.06872826883449643
target,Baz2a.4,558,0.06860532023193024
target,Fbxl19.4,553,0.06799057721909933
target,Dub2a.2,547,0.06725288560370224
target,Chaf1b.2,538,0.06614634818060658
target,Chd1.1,536,0.06590045097547421
target,Ezh2.3,536,0.06590045097547421
target,Carm1.3,528,0.06491686215494474
target,Brpf1.3,516,0.06344147892415056
target,Chd3.4,516,0.06344147892415056
target,Baz1a.4,515,0.06331853032158437
target,Fbxo44.2,514,0.06319558171901818
target,Ep400.1,512,0.06294968451388581
target,Eed.2,503,0.06184314709079017
target,Ash1l.4,497,0.06110545547539307
target,Aurkb.1,497,0.06110545547539307
target,Aff4.1,493,0.06061366106512833
target,Dnmt3a.2,476,0.058523534821503215
target,Brd8.1,475,0.05840058621893703
target,Elp3.4,470,0.05778584320610612
target,Bptf.3,464,0.05704815159070902
target,Baz2a.1,458,0.056310459975311915
target,Bmi1.1,458,0.056310459975311915
target,Brd1.3,457,0.05618751137274573
target,Asxl2.3,451,0.05544981975734864
target,Jhdm1d.4,445,0.05471212814195154
target,Brwd1.4,445,0.05471212814195154
target,Aff1.1,443,0.054466230936819175
target,Baz1b.3,442,0.054343282334252986
target,Baz1b.1,442,0.054343282334252986
target,Dnmt3l.3,441,0.054220333731686804
target,Cbx2.1,434,0.05335969351372352
