type,shRNA,count,pctg
target,Smarcb1.2,854598,27.215595407031106
target,Tet3.2,372408,11.859734582039321
target,Zmynd11.3,132371,4.215497321107836
target,Sp100.1,119279,3.7985684550575396
target,Taf1.2,100585,3.203237854542397
target,Sirt1.2,91181,2.903757327782774
target,Sp140.1,70531,2.2461357967761577
target,Setd5.4,55730,1.77478198174328
target,Supt16h.4,52801,1.6815048164009854
target,Smarcd1.2,46798,1.4903328042638078
target,Setd5.2,41515,1.3220899689946575
target,Suv39h2.3,39713,1.2647033346666225
target,Setd2.3,31446,1.0014317997110924
target,Ube2a.1,28984,0.9230267532540323
target,Whsc1l1.4,26371,0.8398129488704833
target,Whsc1.4,23689,0.7544017650370816
target,Smarca5.1,23388,0.7448160952630868
target,Smarcc2.4,23180,0.7381921108345456
target,Setdb1.2,22799,0.7260587547418812
target,Zmynd11.2,20803,0.6624939810910722
target,Setmar.2,19248,0.6129733282719299
target,Trim24.3,14862,0.47329642585086357
target,Taf3.4,13714,0.4367371271779533
target,Setmar.1,13711,0.4366415889410032
target,Tet2.3,13560,0.4318328310145142
target,Smarce1.4,13552,0.43157806238264723
target,Wdr82.2,13348,0.4250814622700395
target,Smarcd3.4,12491,0.3977893725812903
target,Whsc1l1.2,11176,0.3559117787181571
target,Zmynd11.4,11086,0.3530456316096537
target,Setmar.4,10659,0.3394473558837542
target,Tcea1.3,10132,0.32266447225951755
target,Scmh1.2,9159,0.2916782374086973
target,Sfmbt1.1,8991,0.2863280961394909
target,Trim24.2,8929,0.2843536392425219
target,Suv39h1.4,8908,0.2836848715838711
target,Suv39h2.1,8652,0.27553227536412805
target,Sin3a.2,8186,0.2606920025578771
target,Ube2b.4,7965,0.25365401910255203
target,Smyd4.1,7844,0.24980064354556408
target,Ube2a.2,7780,0.24776249449062834
target,Sirt1.3,7604,0.24215758458955497
target,Sirt7.1,7600,0.2420302002736215
target,Suv39h2.2,7587,0.2416162012468377
target,Ube2b.1,7383,0.23511960113422994
target,Taf1.3,7354,0.2341960648437122
target,Smarcc1.2,7126,0.22693515883550355
target,Sfmbt1.3,7052,0.22457854899073404
target,Zmynd8.3,6988,0.2225403999357983
target,Smyd4.2,6917,0.22027932832797895
target,Sirt3.4,6590,0.20986566050041655
target,Smyd5.1,6405,0.20397413588849286
target,Whsc1l1.3,6397,0.20371936725662587
target,Sirt1.1,6251,0.1990698397250537
target,Setd7.1,6216,0.19795522696063572
target,Suv39h1.2,6156,0.19604446222163344
target,Sirt7.4,5904,0.18801925031782385
target,Setd3.1,5812,0.1850894110513537
target,Smarca1.1,5656,0.1801214227299478
target,Ube2b.3,5615,0.17881573349162957
target,Scmh1.3,5461,0.1739114373281904
target,Smyd4.4,5423,0.1727012863268223
target,Sirt1.4,5421,0.17263759416885555
target,Satb1.3,5348,0.17031283040306944
target,Smarcd1.1,5331,0.16977144706035213
target,Suz12.3,5009,0.1595170096277066
target,Smarcc1.3,4947,0.15754255273073758
target,Smyd1.3,4927,0.15690563115107017
target,Tcea1.4,4820,0.15349810069984943
target,Tet3.4,4717,0.1502179545645622
target,Setdb1.1,4676,0.14891226532624396
target,Setd8.3,4600,0.14649196332350775
target,Setd1a.2,4572,0.14560027311197335
target,Setd2.2,4561,0.14524996624315628
target,Usp22.3,4557,0.1451225819272228
target,Smarca2.2,4541,0.14461304466348884
target,Setdb2.2,4477,0.1425748956085531
target,Smarcd3.3,4299,0.136906293549513
target,Smarcd1.4,4266,0.13585537294306177
target,Taf3.3,4030,0.12833969830298614
target,Smarca4.3,3989,0.1270340090646679
target,Trim24.4,3957,0.12601493453720003
target,Setd3.3,3873,0.12333986390259685
target,Suv39h2.4,3834,0.12209786682224538
target,Whsc1.3,3809,0.1213017148476611
target,Sp110.1,3804,0.12114248445274424
target,Setd2.4,3770,0.12005971776730961
target,Uhrf1.3,3641,0.11595157357845473
target,Whsc1.1,3628,0.11553757455167091
target,Suv420h1.4,3606,0.11483696081403673
target,Satb1.2,3505,0.11162050683671623
target,Ssrp1.4,3390,0.10795820775362855
target,Wbp7.4,3372,0.10738497833192785
target,Setdb1.3,3351,0.10671621067327706
target,Sp140.3,3339,0.1063340577254766
target,Sirt5.1,3339,0.1063340577254766
target,Smarca5.4,3301,0.10512390672410848
target,Scml2.4,3290,0.10477359985529142
target,Suv420h1.3,3262,0.10388190964375703
target,Supt16h.1,3234,0.10299021943222264
target,Smyd3.2,3223,0.10263991256340553
target,Taf3.1,3190,0.1015889919569543
target,Wbp7.2,3184,0.10139791548305407
target,Sirt4.2,3158,0.10056991742948643
target,Sfmbt1.4,3156,0.10050622527151967
target,Usp51.4,3130,0.09967822721795201
target,Setd4.2,3089,0.0983725379796338
target,Trim66.1,3074,0.09789484679488324
target,Suv420h1.2,2883,0.09181224570905933
target,Wdr5.1,2882,0.09178039963007595
target,Sirt3.1,2859,0.0910479398134584
