type,shRNA,count,pctg
target,Smarcb1.2,778365,26.338282811568924
target,Tet3.2,317115,10.73052430902042
target,Zmynd11.3,186989,6.327326080505241
target,Sp100.1,114921,3.888692064761792
target,Taf1.2,106501,3.6037764515553787
target,Sirt1.2,74878,2.533718680008297
target,Sp140.1,58025,1.9634475601308987
target,Smarcd1.2,57935,1.9604021438377184
target,Supt16h.4,41683,1.4104676372070013
target,Setd5.2,40392,1.366782832379272
target,Setd5.4,39353,1.3316251931724472
target,Suv39h2.3,34241,1.158645547719812
target,Setdb1.2,29523,0.9989980580395438
target,Setd2.3,29270,0.990437054459826
target,Whsc1l1.4,25174,0.8518367751613141
target,Ube2a.1,23178,0.78429620937034
target,Setmar.2,22164,0.749984519133843
target,Smarcc2.4,21907,0.7412881637188729
target,Whsc1l1.2,18930,0.6405525603322346
target,Smarca5.1,18185,0.6153432810164652
target,Whsc1.4,17263,0.5841446829907748
target,Ube2a.2,16430,0.5559576632994514
target,Suv39h2.2,13257,0.44858981998544295
target,Tcea1.3,11949,0.4043297698578907
target,Smyd4.1,11912,0.40307776538180556
target,Tet2.3,11309,0.3826734762174982
target,Suz12.3,10409,0.3522193132856963
target,Ube2b.4,10363,0.35066276718029304
target,Smarcd1.1,10140,0.3431169023649688
target,Smyd5.1,9917,0.3355710375496445
target,Smyd1.3,9844,0.33310086655628723
target,Wdr82.2,9621,0.325555001740963
target,Smarcc1.2,9462,0.32017476628967795
target,Setdb1.1,9449,0.3197348728251075
target,Setmar.1,9439,0.31939649323697633
target,Sin3a.2,8914,0.3016315648600919
target,Satb1.3,8445,0.28576156217674176
target,Sirt1.1,8327,0.28176868303679437
target,Setd3.3,8286,0.28038132672545674
target,Sirt7.1,8209,0.27777580389684703
target,Sirt7.3,8157,0.2760162300385651
target,Sirt3.4,7783,0.26336083344246075
target,Ube2b.1,7483,0.2532094457985268
target,Sirt4.2,7437,0.25165289969312354
target,Zmynd11.4,7330,0.24803223810012043
target,Sfmbt1.1,7083,0.23967426227328145
target,Smarcd1.4,6904,0.23361726764573415
target,Wbp7.4,6854,0.2319253697050785
target,Sfmbt1.3,6780,0.22942136075290812
target,Setd7.1,6670,0.22569918528346564
target,Setmar.4,6262,0.21189329808771543
target,Taf3.4,6106,0.20661457651286974
target,Smarca4.3,6079,0.2057009516249157
target,Zmynd8.3,6052,0.20478732673696165
target,Smarcc1.3,5826,0.19713994804519802
target,Setdb1.3,5622,0.19023700444732294
target,Suv39h1.2,5513,0.18654866693669359
