type,shRNA,count,pctg,nbPctg
target,Asxl3.1,91997,11.31090259028116,99.98463587165035
target,Crebbp.1,34465,4.237423587443505,99.3931620876175
target,Gadd45b.4,25715,3.161623314989402,98.8438622037065
target,Hltf.3,22286,2.7400325567899597,98.48894026410935
target,Asxl2.4,19763,2.4298332325154792,98.14600077896597
target,Eed.4,19563,2.405243512002243,98.11509037000543
target,Epc2.4,19021,2.338605369411371,98.02819643304944
target,Elp4.4,16571,2.0373812931242226,97.56995541471431
target,Hdac10.4,16218,1.9939804364183598,97.49370787908579
target,Gtf3c4.4,15474,1.9025066761091194,97.32312071412316
target,Hat1.3,14508,1.7837383260301862,97.07953032466162
target,Chd9.3,11754,1.4451378745629178,96.21168708077549
target,Hells.4,11032,1.3563689835101334,95.92992416346476
target,Actl6b.1,10989,1.3510821935997877,95.9122770033765
target,Cbx1.1,10481,1.2886243034961664,95.69574878247911
target,Bmi1.4,9828,1.2083388660204488,95.39389613804883
target,Atad2b.1,9806,1.2056339967639929,95.38322737091627
target,Chd9.4,9516,1.1699789020197997,95.23935202812028
target,Arid2.2,9470,1.1643232663017553,95.21596368321745
target,Cbx3.1,8599,1.0572350334666096,94.74088513465803
target,Chd3.1,6776,0.8330997309884576,93.49851317982515
target,Chd5.1,6377,0.7840432385645505,93.16815449413758
target,Atad2.1,6259,0.7695353034617408,93.0654652115724
target,Asxl3.2,6237,0.7668304342052848,93.04605271426747
target,Gtf2f1.4,5473,0.6728977018447209,92.31461455224374
target,Hat1.4,4886,0.6007268721383713,91.66368175092155
target,Atad2.3,4556,0.5601538332915308,91.25601015744019
target,Cbx4.2,4464,0.5488425618554419,91.13623781904766
target,Hdac2.1,4336,0.5331051407269705,90.96479895685079
target,Dot1l.2,4279,0.5260970703806981,90.88658180404762
target,Atr.1,4062,0.4994172236238363,90.57758090537872
target,Chd6.4,3978,0.4890895410082769,90.45291849109327
target,Ash1l.1,3866,0.4753192975208644,90.28203073018743
target,Brd3.2,3841,0.47224558245670983,90.24312481179575
target,Atad2.4,3703,0.45527867530257654,90.02317515586535
target,Dnmt3b.1,3667,0.45085252561019395,89.96429859999593
target,Gtf2b.1,3618,0.4448280440844509,89.88312778195416
target,Arid2.1,3569,0.43880356255870795,89.80071884594204
target,Asxl2.1,3499,0.4301971603790752,89.68081799425634
target,Atrx.3,3323,0.40855820632742684,89.36731762221774
target,Ctsl.4,3269,0.401918981788853,89.26746896037359
target,Dnmt3a.4,3229,0.39700103768620565,89.1923665077761
target,Fkbp1a.4,3068,0.37720631267305016,88.87947437721964
target,Jmjd1c.2,3068,0.37720631267305016,88.87947437721964
target,Dnmt1.2,2954,0.3631901719805053,88.64702826726175
target,Ing3.3,2923,0.3593787653009536,88.58214177889346
target,Ehmt2.1,2891,0.3554444100188357,88.51440198583217
target,Jmjd1c.4,2842,0.3494199284930927,88.40908920786575
target,Chaf1b.4,2794,0.343518395569916,88.3040507597429
target,Jmjd4.2,2506,0.3081091980308552,87.63066807346587
