type,shRNA,count,pctg
target,Rbbp7.3,382193,10.418011987747846
target,Kat5.2,188341,5.133895167583961
target,Psip1.2,147628,4.024119420625806
target,Kat2b.2,109557,2.986360658990852
target,Prmt8.4,103636,2.82496301701558
target,Pcgf6.3,98406,2.68240100594808
target,Mll5.1,83579,2.2782390674972515
target,Nap1l3.3,62430,1.7017488242722862
target,Morf4l1.2,60036,1.6364919496077366
target,Phf8.2,53081,1.4469090075476092
target,Prdm8.1,52479,1.4304993840939502
target,Pbrm1.2,51385,1.4006785733658726
target,L3mbtl1.3,45173,1.2313487047709755
target,Prmt3.2,44644,1.216928952599903
target,Nap1l1.4,33996,0.9266803304494737
target,Phf20.3,33543,0.9143322250931492
target,Prmt2.4,31506,0.8588066387557689
target,Prmt5.2,30363,0.8276501610023936
target,Phc1.2,29846,0.8135575109599656
target,Mbd4.1,29172,0.7951852747344408
target,Phf19.1,28495,0.7767312629767548
target,Phf20l1.4,28197,0.7686082267820865
target,Prdm15.4,28067,0.7650646203884393
target,Prmt5.3,27370,0.746065438416346
target,Padi6.1,26127,0.7121831095909342
target,Mbd3.2,25020,0.6820079382234919
target,Parp1.3,24901,0.6787641754477688
target,Kdm4d.1,24686,0.6729035956428906
target,Prdm9.4,23896,0.6513693721738035
target,Nap1l3.1,21236,0.5788617336576369
target,Prdm10.2,21192,0.5776623591859409
target,Mta3.1,20903,0.5697846495877559
target,Ppargc1a.4,20357,0.5549015027344375
target,Kdm5c.2,20314,0.5537293867734618
target,Jmjd6.2,19934,0.5433711526997238
target,Mtf2.1,19818,0.5402091654561616
target,Rbbp4.3,19631,0.5351118239514537
target,Ncoa1.2,19254,0.5248353654098767
target,Ncor1.4,18946,0.5164397441080048
target,Prkaa2.3,18684,0.5092980142992696
target,Prdm6.4,18193,0.49591408553557115
target,Mll2.2,17944,0.48912671636620064
target,Nap1l2.1,16717,0.4556805237123148
target,Jmjd5.4,16633,0.4533908088118042
target,Phip.1,16631,0.4533362917903635
target,Kdm4a.3,16590,0.4522186928508286
target,Prdm4.2,16399,0.44701231730323915
target,Ncor1.1,14783,0.402962563979132
target,Kat2a.3,14227,0.38780683201860994
target,Rbbp7.1,14139,0.38540808307521796
target,L3mbtl3.4,13990,0.38134656497788383
target,Pcmt1.4,13666,0.37251480750448607
target,Myst1.2,13485,0.3675810170641003
target,Rnf217.4,13246,0.36106623300193347
target,L3mbtl3.3,13215,0.3602212191696022
target,Myst2.1,13199,0.3597850829980763
target,Kdm2a.2,12946,0.35288867978582444
target,Ncor2.1,12894,0.35147123722836554
target,Prkcd.1,12834,0.3498357265851437
target,Mbd2.3,12554,0.342203343583442
target,Kdm4c.2,12439,0.3390686148506002
target,Nap1l3.4,12372,0.33724229463233585
target,Prmt3.1,12227,0.33328981057788315
target,Prdm13.1,12126,0.33053670099512644
target,Kat2b.3,12069,0.3289829658840658
target,Kdm5b.3,11822,0.322250113736136
target,Rbbp7.4,11692,0.31870650734248873
target,Padi1.4,11682,0.3184339222352851
target,Mll5.2,11120,0.3031146392104409
target,Kdm1a.1,11050,0.30120654346001546
target,Pbrm1.1,10861,0.2960546849338668
target,Phf1.3,10757,0.29321979981894897
target,Phf19.3,10751,0.29305624875462677
target,Mta1.4,10736,0.29264737109382133
target,Prdm5.1,10712,0.29199316683653265
target,Myst3.2,10676,0.2910118604505995
target,Prdm2.4,10634,0.2898670030003443
target,Kdm4c.1,10607,0.28913102321089446
target,Kdm5a.2,10412,0.28381561362042357
target,Prkcd.3,10393,0.2832977019167367
target,Phc1.1,10238,0.2790726327550804
target,Prkaa1.2,10174,0.27732808806897713
target,Phip.2,10125,0.27599242104367927
target,Kdm3a.3,9771,0.2663429082486707
target,Prmt3.3,9767,0.26623387420578926
target,Mbd4.4,9520,0.25950102205785947
target,Prmt3.4,9503,0.2590376273756133
target,Msl3.3,9330,0.2543219050209904
target,Kdm5a.3,9204,0.2508873326702246
target,Kdm5a.1,9159,0.2496606996878083
target,Paxip1.4,8873,0.24186476562178433
target,Kdm5d.2,8807,0.24006570391424037
target,Kdm5c.3,8739,0.23821212518525567
target,Ncoa1.1,8375,0.22829002728304337
target,Kdm5d.1,8302,0.22630015600045686
target,Mbd1.1,8294,0.22608208791469395
target,Kdm1a.3,7820,0.21316155383324173
target,Psip1.1,7812,0.21294348574747876
target,L3mbtl3.2,7779,0.2120439548937068
target,Pbrm1.4,7512,0.20476593253136977
target,Rnf20.3,7438,0.2027488027380629
target,Nap1l2.4,7237,0.19726984208326984
target,Mll1.2,7227,0.1969972569760662
target,Mbd1.4,7215,0.19667015484742187
target,Kdm5b.2,7173,0.19552529739716656
target,Rbbp5.4,7161,0.19519819526852222
target,Orc1.2,7037,0.19181813993919716
target,Kdm5c.1,6933,0.18898325482427938
target,L3mbtl4.2,6581,0.17938825905071146
target,Prdm6.1,6556,0.17870679628270236
target,Pcmt1.3,6313,0.17208297817765408
target,Morf4l1.3,6256,0.17052924306659337
target,Pcgf1.1,6146,0.1675308068873534
target,Kdm6a.3,6078,0.1656772281583687
target,Mta2.1,5924,0.16147941750743272
target,Kdm5b.4,5855,0.15959858026772766
target,Ncor1.3,5847,0.15938051218196472
target,Rbbp5.3,5812,0.15842646430675203
target,Kdm4d.4,5770,0.15728160685649675
target,Psip1.3,5769,0.1572543483457764
